datadate,xad,ob,dm,drc,drlt,gdwlia,scstkc,ni,pstkq,txfed,txt,pstk,dcvt,dcpstk
1999-09-28,,,246000.0,,,,14000.0,1440000.0,,,,,,
1999-12-31,,,246000.0,,,,14000.0,1440000.0,,,,,,
2000-09-28,,,252000.0,,,3311000.0,14000.0,8938000.0,,,,,,
2001-07-25,,,198000.0,,,3861000.0,11000.0,1490000.0,,,,,,
2001-09-13,,,198000.0,,,3861000.0,11000.0,1490000.0,,,,,,
2002-02-28,,,145000.0,,,3657000.0,11000.0,-51000.0,,,,,,
2002-09-13,,,145000.0,,,3657000.0,11000.0,-51000.0,,,,,,
2003-02-27,,,92000.0,,,261000.0,11000.0,-2855000.0,,,,,,
2003-09-10,,,92000.0,,,261000.0,11000.0,-2855000.0,,,,,,
2004-02-27,,,40000.0,,,246000.0,11000.0,-305000.0,,,,,,
2004-09-10,,,40000.0,,,246000.0,11000.0,-305000.0,,,,,,
2005-03-03,,,40000.0,,,231000.0,11000.0,229000.0,,99000.0,35000.0,,,
2005-06-30,,,40000.0,,,231000.0,11000.0,229000.0,,99000.0,35000.0,,,
2006-06-21,,,40000.0,,,216000.0,11000.0,968000.0,,80000.0,59000.0,,,
2006-09-08,,,40000.0,,,216000.0,11000.0,968000.0,,80000.0,59000.0,,,
2007-03-02,,,40000.0,,,216000.0,11000.0,298000.0,,159000.0,190000.0,,,
2007-09-18,,,40000.0,,,216000.0,11000.0,298000.0,,159000.0,190000.0,,,
2008-03-06,,,40000.0,,,216000.0,11000.0,505000.0,,252000.0,112000.0,,,
2008-09-04,,,40000.0,,,216000.0,11000.0,505000.0,,252000.0,112000.0,,,
2009-03-06,,,40000.0,,,216000.0,11000.0,-356000.0,,-7000.0,467000.0,,,
2009-09-04,,,40000.0,,,216000.0,11000.0,-356000.0,,-7000.0,467000.0,,,
2010-03-05,,,40000.0,,,216000.0,11000.0,831000.0,,81000.0,-359000.0,,,
2010-09-03,,,40000.0,,,216000.0,11000.0,831000.0,,81000.0,-359000.0,,,
2011-03-04,,,40000.0,,,216000.0,11000.0,441000.0,,-3000.0,111000.0,,,
2011-09-14,,,40000.0,,,216000.0,11000.0,441000.0,,-3000.0,111000.0,,,
2012-03-08,,,40000.0,,,216000.0,254000.0,362000.0,,74000.0,44000.0,,,
2012-09-13,,,40000.0,,,216000.0,254000.0,362000.0,,74000.0,44000.0,,,
2013-04-05,,,30000.0,,,2554000.0,250000.0,-79000.0,,17000.0,24000.0,,,
2013-09-13,,,30000.0,,,2554000.0,250000.0,-79000.0,,17000.0,24000.0,,,
2014-04-03,,,30000.0,,,2338000.0,405000.0,-79000.0,,37000.0,-104000.0,,,
2014-09-12,,,30000.0,,,2338000.0,405000.0,-79000.0,,37000.0,-104000.0,,,
2015-03-06,,,30000.0,,,2338000.0,2080000.0,307000.0,,37000.0,164000.0,,,
2015-09-11,,,30000.0,,,2338000.0,2080000.0,307000.0,,37000.0,164000.0,,,
2016-03-30,,,30000.0,,,2338000.0,5142000.0,291000.0,,37000.0,48000.0,,,
2016-09-30,,,30000.0,,,2338000.0,5142000.0,291000.0,,37000.0,48000.0,,,
2017-03-23,,,30000.0,,,2338000.0,5142000.0,291000.0,,37000.0,192000.0,,,
2017-09-14,,,30000.0,,,2338000.0,5142000.0,291000.0,,37000.0,192000.0,,,
2018-03-28,,,30000.0,,,2338000.0,5142000.0,993000.0,,37000.0,441000.0,,,
2018-09-20,,,30000.0,,,2338000.0,5142000.0,993000.0,,37000.0,441000.0,,,
2019-03-08,,,4990000.0,,,2338000.0,64000.0,1165000.0,,37000.0,456000.0,,,
2019-09-20,,,4990000.0,,,2338000.0,64000.0,1165000.0,,37000.0,456000.0,,,
2020-03-13,,,4421000.0,74000.0,,2338000.0,64000.0,1841000.0,,37000.0,412000.0,,,
2020-08-20,,,4421000.0,74000.0,,2338000.0,64000.0,1841000.0,,37000.0,412000.0,,,
2021-03-12,,,4221000.0,76000.0,,2338000.0,64000.0,1437000.0,,37000.0,62000.0,,,
2021-08-04,,,4221000.0,76000.0,,2338000.0,64000.0,1437000.0,,37000.0,62000.0,,,
2022-03-28,,,794000.0,76000.0,,2338000.0,-49275000.0,38067000.0,,37000.0,-13000.0,,,
2022-09-28,,,794000.0,76000.0,,2338000.0,-49275000.0,38067000.0,,37000.0,-13000.0,,,
2023-03-31,,,1016000.0,76000.0,,2338000.0,-49275000.0,-1248000.0,,37000.0,61000.0,,,
