datadate,aps,rects,xads,obs,capxs,dms,ches,oancfs,cogss,drcs,drlts,dps,ebits,ebitdas,emps,gdwlias,dvts,txps,xints,intans,nopis,scstkcs,nis,ibs,pis,acos,lcos,aos,los,ppegts,ppents,pstkqs,xrds,revts,fatls,xsgas,spis,txfeds,txdis,txts,ats,lcts,acts,dlcs,ceqs,invts,lts,pstks,dcvts,dcpstks,txfos,dltts,drs,dcs
2009-06-30,1980189.15027746,1615115.667938665,,,3115548.56655624,,19031605.5688347,19864967.0259012,28258790.0504606,1171675.62656379,,1920936.38612823,,,3472.0,47405078.3886163,,2326148.83772941,4889308.73205575,53706896.56281012,1478452.034497702,,9748991.08203688,9748991.08203688,12962020.002516,923196.293034763,19454020.435834,5391045.8478355035,13012671.5589662,12056981.8146238,4205990.56485092,,,81829978.6695741,,5629012.59417677,-4167762.97507723,3698519.31060511,-262814.679694161,3435704.63091095,108231863.546777,31150707.2168407,22708144.0153199,82034496.27486339,26862527.3339763,,81369336.2128011,,,,-262814.67969416035,37205957.4369942,1171675.62656379,
2009-12-31,1980189.15027746,1615115.667938665,,,3115548.56655624,,19031605.5688347,19864967.0259012,28258790.0504606,1171675.62656379,,1920936.38612823,,,3472.0,47405078.3886163,,2326148.83772941,4889308.73205575,53706896.56281012,1478452.034497702,,9748991.08203688,9748991.08203688,12962020.002516,923196.293034763,19454020.435834,5391045.8478355035,13012671.5589662,12056981.8146238,4205990.56485092,,,81829978.6695741,,5629012.59417677,-4167762.97507723,3698519.31060511,-262814.679694161,3435704.63091095,108231863.546777,31150707.2168407,22708144.0153199,82034496.27486339,26862527.3339763,,81369336.2128011,,,,-262814.67969416035,37205957.4369942,1171675.62656379,
2010-10-06,2257193.60934547,639848.365114814,,,4234342.78188169,,19112146.5956594,15850869.6100326,20825203.2296856,1678494.18771116,,2294414.70537708,,,3493.0,44688356.8688083,,361576.361449923,3687547.1568459,51132923.78170986,1871689.4004466608,,10997061.4441963,15007191.4333162,17147404.4551337,844564.393288667,21762820.3630533,5192342.896409547,2672829.18169845,14144016.4920117,4933567.65733265,,,66133025.4824486,,6180474.37439157,886.216572181183,1967400.79024223,172812.231575331,2140213.02181756,106971657.561702,45027777.8159537,21515565.9394148,65663330.6991926,35876705.4916108,,71094952.0700911,,,,172812.2315753298,23394345.0724389,1678494.18771116,
2011-03-01,1391822.09885626,708345.689251555,,,2910563.28004816,,21726317.2363053,14236376.2557688,21932989.5257842,1059088.2884088,,2371157.18012173,,,2644.0,43560687.2048692,,427923.122199184,2335997.16406929,50380872.75767504,354172.8446257774,,17372478.1753729,14898413.6311952,17273001.0567855,90901.5049160591,9018972.8981339,4072558.9325128794,70320.0321048759,12492953.9963882,4218344.36492542,,,69629695.2043342,,5860574.38298442,4287.80683566317,2310270.32305531,64317.1025349475,2374587.42559026,82157809.2167748,16803914.988964,23576934.6665775,45666000.3611798,44599194.0204669,857.561367132633,37558615.1963079,,,,64317.10253494978,20680092.3684034,1059088.2884088,
2011-08-25,1391822.09885626,708345.689251555,,,2910563.28004816,,21726317.2363053,14236376.2557688,21932989.5257842,1059088.2884088,,2371157.18012173,,,2644.0,43560687.2048692,,427923.122199184,2335997.16406929,50380872.75767504,354172.8446257774,,17372478.1753729,14898413.6311952,17273001.0567855,90901.5049160591,9018972.8981339,4072558.9325128794,70320.0321048759,12492953.9963882,4218344.36492542,,,69629695.2043342,,5860574.38298442,4287.80683566317,2310270.32305531,64317.1025349475,2374587.42559026,82157809.2167748,16803914.988964,23576934.6665775,45666000.3611798,44599194.0204669,857.561367132633,37558615.1963079,,,,64317.10253494978,20680092.3684034,1059088.2884088,
2012-03-01,1812387.37864078,1978210.40776699,6786244.97087379,,3843927.80582524,,14609925.4757282,13136683.6893204,24079337.0485437,2328188.66019417,,2609837.82524272,,,2613.0,41113278.5631068,9966047.37864078,152490.524271845,1714060.15533981,47603708.58252428,149157.3980582524,,11099310.2912621,11099310.2912621,13241677.1650485,90901.5049160591,11417623.8446602,7091226.01941748,436639.533980583,13873304.5825243,4979690.5631068,,,74865347.8834952,,12749207.7669903,26665.0097087379,2310270.32305531,-372476.854368932,2142366.87378641,78207640.1941748,20041254.6407767,18503850.1747573,42559022.0582525,38915915.1067961,576630.834951456,39291725.0873786,,,,2142366.87378641,18809664.5048544,2328188.66019417,
2012-08-29,1812387.37864078,1978210.40776699,6786244.97087379,,3843927.80582524,,14609925.4757282,13136683.6893204,24079337.0485437,2328188.66019417,,2609837.82524272,,,2613.0,41113278.5631068,9966047.37864078,152490.524271845,1714060.15533981,47603708.58252428,149157.3980582524,,11099310.2912621,11099310.2912621,13241677.1650485,90901.5049160591,11417623.8446602,7091226.01941748,436639.533980583,13873304.5825243,4979690.5631068,,,74865347.8834952,,12749207.7669903,26665.0097087379,2310270.32305531,-372476.854368932,2142366.87378641,78207640.1941748,20041254.6407767,18503850.1747573,42559022.0582525,38915915.1067961,576630.834951456,39291725.0873786,,,,2142366.87378641,18809664.5048544,2328188.66019417,
2013-03-07,1688737.59763563,1471150.25332489,6452926.16635001,,3324702.14534515,112041.244458518,12568104.8131729,14346962.5422208,23738129.7498417,2125536.0724087,,2971528.65737809,,,2529.0,41109393.9993667,28286354.7603969,680366.397508972,1774798.26366899,47854601.6729998,105546.0998522268,,10001710.8006122,10001710.8006122,13121815.8908592,90901.5049160591,12799494.339772,8054791.2048765,349114.022588136,14984298.6067131,4820209.19094364,,,78134965.827528,,24894265.4897614,14614.0753641545,2310270.32305531,-8118.93075786363,3120105.09024699,77162317.9227359,25948102.7021322,16387249.8416719,31940685.4945113,39744601.7389698,161566.722081486,37417716.1837661,,,,3120105.09024699,11120499.4590458,2125536.0724087,
2013-08-29,1688737.59763563,1471150.25332489,6452926.16635001,,3324702.14534515,112041.244458518,12568104.8131729,14346962.5422208,23738129.7498417,2125536.0724087,,2971528.65737809,,,2529.0,41109393.9993667,28286354.7603969,680366.397508972,1774798.26366899,47854601.6729998,105546.0998522268,,10001710.8006122,10001710.8006122,13121815.8908592,90901.5049160591,12799494.339772,8054791.2048765,349114.022588136,14984298.6067131,4820209.19094364,,,78134965.827528,,24894265.4897614,14614.0753641545,2310270.32305531,-8118.93075786363,3120105.09024699,77162317.9227359,25948102.7021322,16387249.8416719,31940685.4945113,39744601.7389698,161566.722081486,37417716.1837661,,,,3120105.09024699,11120499.4590458,2125536.0724087,
2014-04-15,2192581.04021772,3293437.70789235,5324128.06168733,,3182189.74901724,112041.244458518,13826294.8291503,17722464.0157242,24244583.1569398,2335376.92772906,,3056828.24312065,,,2523.0,38534134.4118536,28286354.7603969,1549999.54641669,1921102.81221651,45881480.94950101,97134.4118536438,,12965368.4608406,12965368.4608406,17450155.5790747,90901.5049160591,12472224.5237375,6489741.00393106,444991.835500454,15226026.6102207,3962585.87843967,,,80574239.94557,,24827389.6280617,12453.1297248261,2310270.32305531,-304686.573934079,4521316.29876021,75570572.4221349,19872704.4148775,19236764.5902631,69138946.0235863,22217213.6377381,107096.915633505,53125881.61475655,,,,4521316.29876021,32808185.3643786,2335376.92772906,
