datadate,xad,ob,dm,drc,drlt,gdwlia,scstkc,ni,pstkq,txfed,txt,pstk,dcvt,dcpstk
2016-08-10,,,,28679.0960132926,4097.01371618466,,12895.2769843942,-20788925.5190539,,,,,,
2017-02-07,,,,4920802.9705635,4097.01371618466,,4344363.95710681,-17144831.4650967,,,,,,
2017-08-09,,,,4920802.9705635,4097.01371618466,,4344363.95710681,-17144831.4650967,,,,,,
2018-03-22,,,,16788.3216372164,4097.01371618466,,4761233.71360708,-10736562.2706062,,,,,,
2018-08-08,,,,16788.3216372164,4097.01371618466,,4761233.71360708,-10736562.2706062,,,,,,
2019-03-20,,,,16788.3216372164,4097.01371618466,,2461627.01624002,-8935802.26488669,,,,,,
2019-08-07,,,,16788.3216372164,4097.01371618466,,2461627.01624002,-8935802.26488669,,,,,,
2020-03-26,,,21669.1097011412,16788.3216372164,4097.01371618466,,2461627.01624002,-5931586.93809833,,,,,,
2020-08-12,,,21669.1097011412,16788.3216372164,4097.01371618466,,2461627.01624002,-5931586.93809833,,,,,,
2021-03-19,,,13782.4121885686,16788.3216372164,4097.01371618466,,17864.4357596483,1984863.86394724,,,,,,
2021-03-30,,,13782.4121885686,16788.3216372164,4097.01371618466,,17864.4357596483,1984863.86394724,,,,,,
2021-11-10,,,13782.4121885686,16788.3216372164,4097.01371618466,,17864.4357596483,1984863.86394724,,,,,,
2022-03-30,,,475910.893981766,16788.3216372164,4097.01371618466,,4281584.73160085,-18305730.4509697,,,,,,
2022-11-16,,,475910.893981766,16788.3216372164,4097.01371618466,,4281584.73160085,-18305730.4509697,,,,,,
2023-05-17,,,399877.782534247,16788.3216372164,4097.01371618466,,4281584.73160085,-512232.823202055,,,,,,
