datadate,aps,rects,xads,obs,capxs,dms,ches,oancfs,cogss,drcs,drlts,dps,ebits,ebitdas,emps,gdwlias,dvts,txps,xints,intans,nopis,scstkcs,nis,ibs,pis,acos,lcos,aos,los,ppegts,ppents,pstkqs,xrds,revts,fatls,xsgas,spis,txfeds,txdis,txts,ats,lcts,acts,dlcs,ceqs,invts,lts,pstks,dcvts,dcpstks,txfos,dltts,drs,dcs
2010-12-31,147590.0,263280.0,,,141230.0,,313750.0,-651360.0,,,,730.0,,,3,,,,,724850.0,,1156900.0,-388900.0,-388900.0,-388900.0,,,,,11530.0,2920.0,,,,,363840.0,,,,,1519450.0,171590.0,577020.0,,1347870.0,,171590.0,,,,,,,
2011-10-27,147590.0,263280.0,,,141230.0,,313750.0,-651360.0,,,,730.0,,,3,,,,,724850.0,,1156900.0,-388900.0,-388900.0,-388900.0,,,,,11530.0,2920.0,,,,,363840.0,,,,,1519450.0,171590.0,577020.0,,1347870.0,,171590.0,,,,,,,
2012-03-05,30600.0,52310.0,,,152490.0,,2512120.0,-1157250.0,,,,730.0,,,4,,,,,738960.0,5980.0,4875000.0,-1336850.0,-1336850.0,-1336850.0,,,,,11530.0,2190.0,,,,,1343090.0,-138380.0,,,,4840500.0,69600.0,2564430.0,,4770900.0,,69600.0,,,,,,,
2012-10-02,26550.0,261870.0,,,375130.0,,10241120.0,-1285990.0,,,,730.0,,,5,,,,,864070.0,129600.0,12149360.0,-1637080.0,-1637080.0,-1637080.0,,,,,11530.0,1460.0,,,,,1746990.0,-250020.0,,,,15053080.0,47550.0,10502990.0,,15005520.0,,47550.0,,,,,,,
2013-02-28,26550.0,261870.0,,,375130.0,,10241120.0,-1285990.0,,,,730.0,,,5,,,,,864070.0,129600.0,12149360.0,-1637080.0,-1637080.0,-1637080.0,,,,,11530.0,1460.0,,,,,1746990.0,-250020.0,,,,15053080.0,47550.0,10502990.0,,15005520.0,,47550.0,,,,,,,
2013-10-16,8030.0,30980.0,,,215410.0,,4442260.0,-764640.0,,,,730.0,,,5,,,,,564850.0,114650.0,12149360.0,-3389510.0,-3389510.0,-3389510.0,,,,,11530.0,730.0,,,,,1877720.0,-2117190.0,,,,12030400.0,54150.0,4473240.0,,11976250.0,,54150.0,,,,,,,
2014-03-28,8030.0,30980.0,,,215410.0,,4442260.0,-764640.0,,,,730.0,,,5,,,,,564850.0,114650.0,12149360.0,-3389510.0,-3389510.0,-3389510.0,,,,,11530.0,730.0,,,,,1877720.0,-2117190.0,,,,12030400.0,54150.0,4473240.0,,11976250.0,,54150.0,,,,,,,
2014-11-20,39770.0,47320.0,,,26410.0,,1905420.0,-858600.0,,,,730.0,,,4,,,,,564850.0,6310.0,12149360.0,-6872990.0,-6872990.0,-6872990.0,,,,,11530.0,730.0,,,,,1856240.0,-591260.0,,,,5420160.0,82940.0,1952730.0,,5337220.0,,82940.0,,,,,,,
2015-09-28,39770.0,47320.0,,,26410.0,,1905420.0,-858600.0,,,,730.0,,,4,,,,,564850.0,6310.0,12149360.0,-6872990.0,-6872990.0,-6872990.0,,,,,11530.0,730.0,,,,,1856240.0,-591260.0,,,,5420160.0,82940.0,1952730.0,,5337220.0,,82940.0,,,,,,,
2016-04-01,243220.0,87880.0,,,67740.0,,277920.0,-2177390.0,,,,730.0,,,4,,,,,564850.0,2980.0,12149360.0,-6513830.0,-6513830.0,-6513830.0,,,,,11530.0,19540.0,,,,,2964220.0,-591260.0,,,,385350.0,243220.0,365810.0,,142130.0,,243220.0,,,,,,,
2016-09-30,243220.0,87880.0,,,67740.0,,277920.0,-2177390.0,,,,730.0,,,4,,,,,564850.0,2980.0,12149360.0,-6513830.0,-6513830.0,-6513830.0,,,,,11530.0,19540.0,,,,,2964220.0,-591260.0,,,,385350.0,243220.0,365810.0,,142130.0,,243220.0,,,,,,,
2017-05-24,552430.0,72790.0,,,67740.0,,53640.0,-357440.0,,,,5480.0,,,4,,,,,564850.0,130.0,12149360.0,-721160.0,-721160.0,-718860.0,,,,,11530.0,14060.0,,,,,677440.0,-591260.0,,,,140490.0,552430.0,126430.0,,-383880.0,,552430.0,,,,,,,
