datadate,xad,ob,dm,drc,drlt,gdwlia,scstkc,ni,pstkq,txfed,txt,pstk,dcvt,dcpstk
2003-12-31,,,,,,,,,,,,,,
2004-06-30,,,,,,,,,,,,,,
2004-12-31,,,,,,,1385045.57583864,-184854.89412,,,,,,
2005-06-30,,,,,,,1385045.57583864,-184854.89412,,,,,,
2006-03-16,,,,,,,587366.94572172,-793512.39456,,,,,,
2006-09-25,,,,,,,4458172.85674994,-946714.78874,,,,,,
2007-03-14,,,,,,,4458172.85674994,-946714.78874,,,,,,
2007-09-18,,,,,,,14026994.2342647,3507531.09369,,,,,,
2008-03-14,,,,,,,14026994.2342647,3507531.09369,,,,,,
2008-09-08,,,,,,,782099.2924641,-605206.94688,,,1062254.49126,,,
2009-03-05,,,,,,,782099.2924641,-605206.94688,,,1062254.49126,,,
2009-09-07,,,,,,,9442744.25416652,12725009.83534,,,-869674.19242,,,
2010-02-24,,,,,,,9442744.25416652,12725009.83534,,,-869674.19242,,,
2010-08-30,,,,,,,794138.61,44030202.36,,,28099.26,,,
2011-02-22,,,,,,,794138.61,44030202.36,,,28099.26,,,
2011-08-29,,,,,,,485449.43,68769925.35,,,79142.59,,,
2012-02-21,,,,,,,485449.43,68769925.35,,,79142.59,,,
2012-08-29,,,,,,,687042.46,31317420.16,,,-705507.92,,,
2013-02-27,,,,,,,687042.46,31317420.16,,,-705507.92,,,
2013-08-27,,,,,,,687042.46,32992000.26,,,2629.84,,,
2014-02-27,,,,,,,687042.46,32992000.26,,,2629.84,,,
2014-08-29,,,,,,,17442472.08,18049964.99,,,-123369.59,,,
2015-02-24,,,,,,,17442472.08,18049964.99,,,-123369.59,,,
2015-08-27,,,,,,,17442472.08,-138878724.66,,,-436166.9,,,
2016-02-28,,,,,,,17442472.08,-138878724.66,,,-436166.9,,,
2016-08-30,,,,,,,17442472.08,33315016.66,,,1620320.24,,,
2017-02-28,,,,,,,17442472.08,33315016.66,,,1620320.24,,,
2017-08-31,,,,,,,17442472.08,-43512999.0,,,5851022.75,,,
2018-02-28,,,,,,,17442472.08,-43512999.0,,,5851022.75,,,
2018-08-29,,,,,,,17442472.08,-42063822.18,,,-1337919.39,,,
2019-01-24,,,,,,,17442472.08,-42063822.18,,,-1337919.39,,,
2019-07-24,,,,,,,17442472.08,28747493.76,,,-4006954.24,,,
2020-02-28,,,,,,,17442472.08,28747493.76,,,-4006954.24,,,
2020-08-31,,,1154936.64,,,,17442472.08,23946385.32,,,2706681.12,,,
2021-02-25,,,1154936.64,,,,17442472.08,23946385.32,,,2706681.12,,,
2021-08-26,,,661023.08,,,,17442472.08,34176484.32,,,10977756.38,,,
2022-02-25,,,661023.08,,,,17442472.08,34176484.32,,,10977756.38,,,
2022-08-31,,,753187.12,,,,17442472.08,2318699.28,,,919923.2,,,
