datadate,xad,ob,dm,drc,drlt,gdwlia,scstkc,ni,pstkq,txfed,txt,pstk,dcvt,dcpstk
2000-07-31,,,,,,,-473000.0,61043000.0,,,60000.0,,,
2001-03-13,,,,,,,-3387000.0,-29504000.0,,,89000.0,,4000,4000
2001-09-12,,,,,,,-3387000.0,-29504000.0,,,89000.0,,4000,4000
2002-03-08,,,,,,,-244000.0,-16600000.0,,,78000.0,,4000,4000
2002-09-18,,,,,,,-244000.0,-16600000.0,,,78000.0,,4000,4000
2003-03-28,,,,,,,-394000.0,-19396000.0,,,47000.0,,4000,4000
2003-09-15,,,,,,,-394000.0,-19396000.0,,,47000.0,,4000,4000
2004-03-19,,,,,,,-394000.0,27913000.0,,,65000.0,,4000,4000
2004-09-09,,,,,,,-394000.0,27913000.0,,,65000.0,,4000,4000
2005-03-11,,,,,,,-394000.0,3765000.0,,,65000.0,,4000,4000
2005-09-06,,,,,,,-394000.0,3765000.0,,,65000.0,,4000,4000
2006-03-17,,,,,,,-394000.0,26896000.0,,,92000.0,,4000,4000
2006-09-01,,,,,,,-394000.0,26896000.0,,,92000.0,,4000,4000
2007-03-22,,,,,,,-2998000.0,14847000.0,,,103000.0,,4000,4000
2007-09-20,,,,,,,-2998000.0,14847000.0,,,103000.0,,4000,4000
2008-03-19,,,,,,,-489000.0,30304000.0,,,83000.0,,4000,4000
2008-09-25,,,,,,,-489000.0,30304000.0,,,83000.0,,4000,4000
2009-03-27,,,,,,,-489000.0,-63019000.0,,,314000.0,,4000,4000
2009-09-28,,,,,,,-489000.0,-63019000.0,,,314000.0,,4000,4000
2010-04-01,,,,,,,-489000.0,49021000.0,,4000.0,173000.0,,4000,4000
2010-09-27,,,,,,,-489000.0,49021000.0,,4000.0,173000.0,,4000,4000
2011-03-29,,,,,,,-489000.0,28009000.0,,4000.0,106000.0,,4000,4000
2011-09-27,,,,,,,-489000.0,28009000.0,,4000.0,106000.0,,4000,4000
2012-03-27,,,,,,,-489000.0,-4737000.0,,4000.0,256000.0,,4000,4000
2012-09-25,,,,,,,-489000.0,-4737000.0,,4000.0,256000.0,,4000,4000
2013-04-08,,,,,,,-489000.0,36770000.0,,4000.0,262000.0,,4000,4000
2013-09-27,,,,,,,-489000.0,36770000.0,,4000.0,262000.0,,4000,4000
2014-04-14,,,,,,,-489000.0,1723000.0,,4000.0,298000.0,,4000,4000
2014-09-22,,,,,,,-489000.0,1723000.0,,4000.0,298000.0,,4000,4000
2015-03-27,,,,,,,-489000.0,58814000.0,,4000.0,75000.0,,4000,4000
2015-09-24,,,,,,,-489000.0,58814000.0,,4000.0,75000.0,,4000,4000
2016-04-05,,,,,,,-489000.0,-15733000.0,,4000.0,384000.0,,4000,4000
2016-09-29,,,,,,,-489000.0,-15733000.0,,4000.0,384000.0,,4000,4000
2017-04-05,,,,,,,-489000.0,61263000.0,,4000.0,473000.0,,4000,4000
2017-10-04,,,,,,,-489000.0,61263000.0,,4000.0,473000.0,,4000,4000
2018-03-29,,,,,,,-489000.0,35805000.0,,4000.0,454000.0,,4000,4000
2018-10-03,,,,,,,-489000.0,35805000.0,,4000.0,454000.0,,4000,4000
2019-04-02,,,,,,,-489000.0,15060000.0,,4000.0,702000.0,,4000,4000
2019-10-01,,,,,,,-489000.0,15060000.0,,4000.0,702000.0,,4000,4000
2020-04-07,,,,,,,-489000.0,13447000.0,,4000.0,2221000.0,,4000,4000
2020-10-06,,,,,,,-489000.0,13447000.0,,4000.0,2221000.0,,4000,4000
2021-04-30,,,,,,,-489000.0,74127000.0,,4000.0,4129000.0,,4000,4000
2021-10-26,,,,,,,-489000.0,74127000.0,,4000.0,4129000.0,,4000,4000
2022-05-10,,,,,,,-489000.0,37353000.0,,4000.0,5830000.0,,4000,4000
2022-09-29,,,,,,,-489000.0,37353000.0,,4000.0,5830000.0,,4000,4000
2023-05-11,,,,,,,-489000.0,25294000.0,,4000.0,4277000.0,,4000,4000
