datadate,xad,ob,dm,drc,drlt,gdwlia,scstkc,ni,pstkq,txfed,txt,pstk,dcvt,dcpstk
2001-03-31,,,,,,,-5764000.0,5463000.0,,,,,,
2001-09-30,,,,,,,-5764000.0,5463000.0,,,,,,
2002-05-02,,,,,,,-519000.0,-1136000.0,,,,,,
2002-11-05,,,,,,,3499000.0,-9617000.0,,,,,,
2003-05-14,,,,,,,3499000.0,-9617000.0,,,,,,
2003-11-05,,,,,,,1226000.0,27364000.0,,,,,,
2004-05-20,,,,,,,1226000.0,27364000.0,,,,,,
2004-11-03,,,,,,,1745000.0,18782000.0,,,,,,
2005-05-13,,,,,,,1745000.0,18782000.0,,,,,,
2005-11-02,,,,,,,11885000.0,44056000.0,,,,,,
2006-05-17,,,,,,,11885000.0,44056000.0,,,,,,
2006-11-02,,,,,,,11885000.0,36481000.0,,,,,,
2007-05-09,,,,,,,11885000.0,36481000.0,,,,,,
2007-11-08,,,,,,,566000.0,34727000.0,,,,,,
2008-05-14,,,,,,,566000.0,34727000.0,,,,,,
2008-11-11,,,,,,,566000.0,-90985000.0,,,,,,
2009-05-14,,,,,,,566000.0,-90985000.0,,,,,,
2009-12-04,,,,,,,566000.0,2223000.0,,,,,,
2010-05-20,,,,,,,566000.0,2223000.0,,,,,,
2010-11-23,,,,,,,566000.0,36850000.0,,,,,,
2011-05-11,,,,,,,566000.0,36850000.0,,,,,,
2011-11-21,,,,,,,566000.0,18032000.0,,,,,,
2012-05-24,,,,,,,566000.0,18032000.0,,,,,,
2012-11-19,,,,,,,566000.0,60737000.0,,,,,,
2013-05-13,,,,,,,566000.0,60737000.0,,,,,,
2013-12-19,,,,,,,1991000.0,87263000.0,,,,,,
2014-05-20,,,,,,,1991000.0,87263000.0,,,,,,
2014-12-11,,,,,,,4490000.0,19692000.0,,,,,,
2015-05-26,,,,,,,4490000.0,19692000.0,,,,,,
2015-12-09,,,,,,,4490000.0,3195000.0,,,,,,
2016-05-24,,,,,,,4490000.0,3195000.0,,,,,,
2016-12-13,,,,,,,1728000.0,42224000.0,,,,,,
2017-05-30,,,,,,,1728000.0,42224000.0,,,,,,
2017-12-14,,,,,,,1728000.0,65684000.0,,,,,,
2018-06-11,,,,,,,1728000.0,65684000.0,,,,,,
2018-12-14,,,,,,,1728000.0,12817000.0,,,,,,
2019-06-07,,,,,,,1728000.0,12817000.0,,,,,,
2019-12-09,,,,,,,1728000.0,-37494000.0,,,,,,
2020-06-05,,,,,,,1728000.0,-37494000.0,,,,,,
2020-12-08,,,,,,,1728000.0,-91039000.0,,,,,,
2021-05-25,,,,,,,1728000.0,-91039000.0,,,,,,
2021-12-08,,,,,,,1728000.0,131814000.0,,,,,,
2022-05-18,,,,,,,1728000.0,131814000.0,,,,,,
2022-12-12,,,,,,,1728000.0,-64828000.0,,,,,,
2023-05-19,,,,,,,1728000.0,-64828000.0,,,,,,
