datadate,xad,ob,dm,drc,drlt,gdwlia,scstkc,ni,pstkq,txfed,txt,pstk,dcvt,dcpstk
2013-01-31,,,,2250.0,,,703630.0,-260230.0,,,,,,
2013-07-31,,,,2250.0,,,703630.0,-260230.0,,,,,,
2014-04-01,,,,2250.0,,,723530.0,-749790.0,,-22180.0,-19920.0,,,
2014-11-05,,,,2250.0,,,10371830.0,-2651800.0,,-7600.0,-9860.0,,,
2015-03-25,,,,2250.0,,,10371830.0,-2651800.0,,-7600.0,-9860.0,,,
2015-11-16,,,,2250.0,,,13000.0,-3900000.0,,-100000.0,-100000.0,,,
2016-03-23,,,,2250.0,,,13000.0,-3900000.0,,-100000.0,-100000.0,,,
2016-10-17,,,,2250.0,,,8031000.0,-4344000.0,,-189000.0,-175000.0,,,
2017-04-11,,,,2250.0,,,8031000.0,-4344000.0,,-189000.0,-175000.0,,,
2017-10-10,,,,2250.0,,,407000.0,-3043000.0,,-1234000.0,-1234000.0,,,
2018-04-10,,,,2250.0,,,407000.0,-3043000.0,,-1234000.0,-1234000.0,,,
2018-10-18,,,,2250.0,,,9375000.0,-3499000.0,,-1046000.0,-1046000.0,,,
2019-04-03,,,,2250.0,,,9375000.0,-3499000.0,,-1046000.0,-1046000.0,,,
2019-10-16,,,,2250.0,,,9375000.0,-3927000.0,,-700000.0,-908000.0,,,
2020-03-25,,,,2250.0,,,9375000.0,-3927000.0,,-700000.0,-908000.0,,,
2020-12-15,,,4000.0,2250.0,,,9375000.0,-3189000.0,,-476000.0,-476000.0,,,
2021-03-24,,,4000.0,2250.0,,,9375000.0,-3189000.0,,-476000.0,-476000.0,,,
2021-10-13,,,4000.0,2250.0,,,5552000.0,-3174000.0,,-413000.0,-391000.0,,,
2022-04-06,,,4000.0,2250.0,,,5552000.0,-3174000.0,,-413000.0,-391000.0,,,
