datadate,xad,ob,dm,drc,drlt,gdwlia,scstkc,ni,pstkq,txfed,txt,pstk,dcvt,dcpstk
2002-09-20,,,1153000.0,,,24880000.0,,1328000.0,,,,,,
2003-04-03,,,957000.0,,,24887000.0,,2041000.0,,,,,,
2003-09-23,,,957000.0,,,24887000.0,,2041000.0,,,,,,
2004-04-20,,,1068000.0,,,36234000.0,,1826000.0,,,,,,
2004-09-21,,,1068000.0,,,36234000.0,,1826000.0,,,,,,
2005-03-18,,,1874000.0,,,38446000.0,2614000.0,3045000.0,,1718000.0,1516000.0,,,
2005-09-28,,,1874000.0,,,38446000.0,2614000.0,3045000.0,,1718000.0,1516000.0,,,
2006-03-21,,,2239000.0,,,39698000.0,2614000.0,5332000.0,,2700000.0,2840000.0,,,
2006-09-19,,,2239000.0,,,39698000.0,2614000.0,5332000.0,,2700000.0,2840000.0,,,
2007-03-08,,,1856000.0,,,48110000.0,14924000.0,6180000.0,,3080000.0,3268000.0,,,
2007-07-30,,,1856000.0,,,48110000.0,14924000.0,6180000.0,,3080000.0,3268000.0,,,
2008-03-05,,,1017000.0,,,49608000.0,14924000.0,7115000.0,,4002000.0,4247000.0,,,
2008-07-31,,,1017000.0,,,49608000.0,14924000.0,7115000.0,,4002000.0,4247000.0,,,
2009-04-07,,,339000.0,,,53663000.0,-1152000.0,-9194000.0,,-1187000.0,-1140000.0,,,
2009-10-06,,,339000.0,,,53663000.0,-1152000.0,-9194000.0,,-1187000.0,-1140000.0,,,
2010-03-31,,,102000.0,,,29552000.0,18461000.0,-38503000.0,,35000.0,-828000.0,,,
2010-09-16,,,102000.0,,,29552000.0,18461000.0,-38503000.0,,35000.0,-828000.0,,,
2011-03-23,,,102000.0,,,29552000.0,18461000.0,-8115000.0,,35000.0,-828000.0,,,
2011-09-30,,,102000.0,,,29552000.0,18461000.0,-8115000.0,,35000.0,-828000.0,,,
