datadate,xad,ob,dm,drc,drlt,gdwlia,scstkc,ni,pstkq,txfed,txt,pstk,dcvt,dcpstk
2007-09-26,,,,,,,,,,,,,,
2008-02-29,,,,,,,,,,,,,,
2008-08-27,,,,,,,611033506.65,140069292.3,,,,,,
2009-03-20,,,,,,,611033506.65,103946161.0863,,,,,,
2009-08-25,,,,,,,611033506.65,103946161.0863,,,,,,
2010-03-26,,,,,,,-75828066.72,212257673.28,,,,,,
2010-08-27,,,,,,,-75828066.72,212257673.28,,,,,,
2011-03-25,,,,,,,2692494.0,-25753705.11,,,,,,
2011-08-25,,,,,,,2692494.0,-25753705.11,,,,,,
2012-03-20,,,,,,,2692494.0,139918736.73,,,,,,
2012-08-23,,,,,,,2692494.0,139918736.73,,,,,,
2013-03-19,,,,,,,2692494.0,90662592.25,,,,,,
2013-08-22,,,,,,,2692494.0,90662592.25,,,,,,
2014-03-27,,,,,,,2692494.0,63628829.44,,,,,,
2014-08-21,,,,,,,2692494.0,63628829.44,,,,,,
2015-03-24,,,,,,,-230390842.04,-78892036.12,,,,,,
2015-08-26,,,,,,,-230390842.04,-78892036.12,,,,,,
2016-03-22,,,,,,,-120368769.48,-61894594.4,,,,,,
2016-08-25,,,,,,,-120368769.48,-61894594.4,,,,,,
2017-03-24,,,,,,,-158336636.72,-121794606.8,,,,,,
2017-08-22,,,,,,,-158336636.72,-121794606.8,,,,,,
2018-03-23,,,,,,,-158336636.72,3496878.0,,,,,,
2018-08-20,,,,,,,-158336636.72,3496878.0,,,,,,
2019-03-26,,,,,,,-158336636.72,27424041.8,,,,,,
2019-08-23,,,,,,,-158336636.72,27424041.8,,,,,,
2020-03-25,,,,,,,-158336636.72,44846240.4,,,,,,
2020-08-26,,,,,,,-158336636.72,44846240.4,,,,,,
2021-03-31,,,,,,,14533053.27,132767790.21,,,,,,
2021-08-31,,,,,,,14533053.27,132767790.21,,,,,,
2022-03-31,,,,,,,70191901.45,8877191.5,,,,,,
2022-09-09,,,,,,,70191901.45,8877191.5,,,,,,
2023-03-29,,,,,,,190511412.3,92649278.7,,,,,,
