datadate,xad,ob,dm,drc,drlt,gdwlia,scstkc,ni,pstkq,txfed,txt,pstk,dcvt,dcpstk
2001-06-30,,,,867077.664596273,,83053.4161490683,-463438.062111801,365435.031055901,,,,,,
2002-04-30,,,,648173.098710377,,62164.939134627,422721.586115464,17820.6158852597,,,,,,
2002-10-03,,,,648173.098710377,,62164.939134627,422721.586115464,17820.6158852597,,,,,,
2003-04-26,,,,733892.332754127,,44941.3553431798,-97073.3275412685,-350093.158123371,,,,,,
2003-10-01,,,,733892.332754127,,44941.3553431798,-97073.3275412685,-350093.158123371,,,,,,
2004-04-19,,,,652679.501653093,,22584.0658011451,76785.8237238932,-401093.008628336,,,,,,
2004-10-01,,,,652679.501653093,,22584.0658011451,76785.8237238932,-401093.008628336,,,,,,
2005-06-16,,,,692125.632688928,,22584.0658011451,-42141.3356766257,-808014.305799649,,,21070.6678383128,,,
2005-09-29,,,,692125.632688928,,22584.0658011451,-42141.3356766257,-808014.305799649,,,21070.6678383128,,,
2006-04-28,,,,606897.175485345,,22584.0658011451,-128280.015226494,-754640.365435858,,,99969.9429006471,,,
2006-09-28,,,,606897.175485345,,22584.0658011451,-128280.015226494,-754640.365435858,,,99969.9429006471,,,
2007-04-26,,,2050208.76559422,699325.246224557,,35639190.019698,4183381.2212738,-12933955.4826001,,,99969.9429006471,,,
2007-09-25,,,2050208.76559422,699325.246224557,,35639190.019698,4183381.2212738,-12933955.4826001,,,99969.9429006471,,,
2008-04-29,,,2195870.31318924,521408.072342303,,37808086.1049846,-492070.533745037,-1436650.37494486,,,99969.9429006471,,,
2008-09-30,,,2195870.31318924,521408.072342303,,37808086.1049846,-492070.533745037,-1436650.37494486,,,99969.9429006471,,,
2009-02-17,,,3361195.00421783,521408.072342303,,54507111.9692567,-8330.89324210329,105097.422438842,,,405650.41709626,,,
2009-09-30,,,3361195.00421783,521408.072342303,,54507111.9692567,-8330.89324210329,105097.422438842,,,405650.41709626,,,
2010-04-29,,,3664023.3317238,179345.243843554,582872.04249155,54507111.9692567,-52010.1207146306,2227467.92853694,,,-445971.839690971,,,
2010-10-15,,,3664023.3317238,179345.243843554,582872.04249155,54507111.9692567,-52010.1207146306,2227467.92853694,,,-445971.839690971,,,
2011-04-28,,,7166111.8907338,208081.638993037,463548.205677558,54507111.9692567,162070.187466524,-4891635.36154258,,,1046588.83770755,,,
2011-07-22,,,7166111.8907338,208081.638993037,463548.205677558,54507111.9692567,162070.187466524,-4891635.36154258,,,1046588.83770755,,,
2012-02-28,,,5642760.76151877,208024.882679181,257456.537969283,54507111.9692567,10633298.2935154,323365.41168942,,,578762.297354949,,,
2012-09-28,,,5642760.76151877,208024.882679181,257456.537969283,54507111.9692567,10633298.2935154,323365.41168942,,,578762.297354949,,,
2013-02-28,3659836.97433097,,4325934.02512288,1369834.29819771,1814795.19388312,54507111.9692567,-631817.586018569,2234886.67394866,,,-383123.429819771,,,
2013-08-06,3659836.97433097,,4325934.02512288,1369834.29819771,1814795.19388312,54507111.9692567,-631817.586018569,2234886.67394866,,,-383123.429819771,,,
2014-04-30,6763315.37858423,,3126942.45071685,582496.202956989,10772458.8149642,54507111.9692567,22453503.4610215,5868936.7719534,,,2936836.25672043,,,
2014-09-30,6763315.37858423,,3126942.45071685,582496.202956989,10772458.8149642,54507111.9692567,22453503.4610215,5868936.7719534,,,2936836.25672043,,,
2015-04-30,8452270.29473896,,4108249.06951011,1028354.16960064,10270622.6737753,54507111.9692567,-1946896.65023639,3716802.69590584,,,89141.2533950307,,,
2015-09-30,8452270.29473896,,4108249.06951011,1028354.16960064,10270622.6737753,54507111.9692567,-1946896.65023639,3716802.69590584,,,89141.2533950307,,,
2016-04-29,8162829.94609702,,6886795.12876822,980054.342184069,10270622.6737753,54507111.9692567,-617698.382910761,2553424.23637453,,,-2212741.90457177,,,
2016-09-16,8162829.94609702,,6886795.12876822,980054.342184069,10270622.6737753,54507111.9692567,-617698.382910761,2553424.23637453,,,-2212741.90457177,,,
2017-03-27,9031889.95873453,,12903496.4040086,1031419.53232462,10270622.6737753,54507111.9692567,-6883829.35743761,1839032.97307919,,,1518854.86343093,,,
2017-09-15,9031889.95873453,,12903496.4040086,1031419.53232462,10270622.6737753,54507111.9692567,-6883829.35743761,1839032.97307919,,,1518854.86343093,,,
2018-03-29,8343465.79082418,,16045068.0899107,1124210.61274761,10270622.6737753,54507111.9692567,8447531.23267987,-700352.827671148,,,5159974.79215847,,,
2018-09-14,8343465.79082418,,16045068.0899107,1124210.61274761,10270622.6737753,54507111.9692567,8447531.23267987,-700352.827671148,,,5159974.79215847,,,
2019-02-27,10358813.6539637,,15133660.4442633,385789.728958631,10270622.6737753,54507111.9692567,-1636611.08620338,-6916259.34379458,,,3359485.71428571,,,
2019-09-04,10358813.6539637,,15133660.4442633,385789.728958631,10270622.6737753,54507111.9692567,-1636611.08620338,-6916259.34379458,,,3359485.71428571,,,
2020-02-28,10709047.7371358,,14070918.7848729,779.293242405456,10270622.6737753,54507111.9692567,12071252.3248605,127176760.694358,,,-11185975.2014879,,,
2020-09-17,10709047.7371358,,14070918.7848729,779.293242405456,10270622.6737753,54507111.9692567,12071252.3248605,127176760.694358,,,-11185975.2014879,,,
2021-03-02,8454012.50706135,,15350424.2345498,779.293242405456,10270622.6737753,54507111.9692567,-5244611.21907129,-26272634.9000113,,,-2608671.43825556,,,
2021-09-15,8454012.50706135,,15350424.2345498,779.293242405456,10270622.6737753,54507111.9692567,-5244611.21907129,-26272634.9000113,,,-2608671.43825556,,,
2022-03-30,9733249.0681868,,13197255.0427538,779.293242405456,10270622.6737753,54507111.9692567,-1550902.32405174,-3455903.03661478,,,662820.324490243,,,
2022-08-24,9733249.0681868,,13197255.0427538,779.293242405456,10270622.6737753,54507111.9692567,-1550902.32405174,-3455903.03661478,,,662820.324490243,,,
2023-03-09,15820278.1804414,,10138177.2501082,779.293242405456,10270622.6737753,54507111.9692567,-1116925.41107746,52592968.1955863,,,4184222.57680658,,,
