datadate,aps,rects,xads,obs,capxs,dms,ches,oancfs,cogss,drcs,drlts,dps,ebits,ebitdas,emps,gdwlias,dvts,txps,xints,intans,nopis,scstkcs,nis,ibs,pis,acos,lcos,aos,los,ppegts,ppents,pstkqs,xrds,revts,fatls,xsgas,spis,txfeds,txdis,txts,ats,lcts,acts,dlcs,ceqs,invts,lts,pstks,dcvts,dcpstks,txfos,dltts,drs,dcs
2001-12-31,,111916.629185918,,,,,86624193.0326696,4911695.93572392,,,,,,,,,,,,,,,5115311.9965654,5115311.9965654,5115311.9965654,,49820.9510569571,,30416412.6630413,,,,,6079600.11448665,,86284.1108884982,,,,,86761381.1587684,100363.944882856,86736109.6618555,103776319.0088728,4356445.04640798,,82404936.1123605,,,,,51888159.5044364,,
2002-10-28,,63189.2296859597,,,,,87943610.4154345,3789149.50570342,,,,,,,,,,,,,,,3882096.45402056,3882096.45402056,3882096.45402056,,65760.8843824813,,30952068.5480918,,,,,4997092.45458386,,96620.7407407408,,,,,88032516.1920856,90742.6728629771,88006799.6451204,97348886.3990988,8315261.77158147,,79717254.4205042,,,,,48674443.1995494,,
2003-02-14,,63189.2296859597,,,,,87943610.4154345,3789149.50570342,,,,,,,,,,,,,,,3882096.45402056,3882096.45402056,3882096.45402056,,65760.8843824813,,30952068.5480918,,,,,4997092.45458386,,96620.7407407408,,,,,88032516.1920856,90742.6728629771,88006799.6451204,97348886.3990988,8315261.77158147,,79717254.4205042,,,,,48674443.1995494,,
2003-08-20,,56991.7845117845,,,,,97551616.2962963,4543059.39393939,,,,,,,,,,,,,,,4689609.6969697,4689609.6969697,4689609.6969697,,49411470.0875421,,30952068.5480918,,,,,5916968.48484848,,157948.65993266,,,,,97637103.973064,49436302.2222222,97608608.0808081,97348886.3990988,48200801.7508417,,49436302.2222222,,,,,48674443.1995494,,
2004-02-19,,56991.7845117845,,,,,97551616.2962963,4543059.39393939,,,,,,,,,,,,,,,4689609.6969697,4689609.6969697,4689609.6969697,,49411470.0875421,,30952068.5480918,,,,,5916968.48484848,,157948.65993266,,,,,97637103.973064,49436302.2222222,97608608.0808081,97348886.3990988,48200801.7508417,,49436302.2222222,,,,,48674443.1995494,,
2004-08-25,,44138.8025833479,,,,,93907413.4822831,4058083.12794554,,,,,,,,,,,,,,,-85729452.9027753,-85729452.9027753,-85729452.9027753,,89860844.8245767,,4083414.96247164,,,,,4792322.51352767,,608347.844300925,,,,,93978419.3820911,89895004.4196195,93951552.2848665,97348886.3990988,48200801.7508417,,93978419.3820911,,,,,48674443.1995494,,
2004-12-31,,44138.8025833479,,,,,93907413.4822831,4058083.12794554,,,,,,,,,,,,,,,-85729452.9027753,-85729452.9027753,-85729452.9027753,,89860844.8245767,,4083414.96247164,,,,,4792322.51352767,,608347.844300925,,,,,93978419.3820911,89895004.4196195,93951552.2848665,97348886.3990988,48200801.7508417,,93978419.3820911,,,,,48674443.1995494,,
2005-06-30,,34901.810696451,,,,,55385768.5205657,-48752721.960889,,,,,,,,,,,,,4472113.71936111,,3109666.20668624,3109666.20668624,3109666.20668624,,47716308.4359395,,49200912.2860519,,,,,4792322.51352767,,1257316.44874776,,,,,55420670.3312621,47812501.2312736,55420670.3312621,97348886.3990988,-41592743.1860634,,97013413.5173255,,,,,48674443.1995494,,
2006-02-24,,34901.810696451,,,,,55385768.5205657,-48752721.960889,,,,,,,,,,,,,4472113.71936111,,3109666.20668624,3109666.20668624,3109666.20668624,,47716308.4359395,,49200912.2860519,,,,,4792322.51352767,,1257316.44874776,,,,,55420670.3312621,47812501.2312736,55420670.3312621,97348886.3990988,-41592743.1860634,,97013413.5173255,,,,,48674443.1995494,,
2006-08-23,,13658.7968976138,,,,,54276443.3072327,2001013.74550043,,,,,,,,,,,,,2966369.30270531,,-5033668.38609122,-5033668.38609122,-5033668.38609122,,98552638.6388095,,49200912.2860519,,,,,4792322.51352767,,826758.941626155,,,,,54290102.1041303,98580759.6912458,54290102.1041303,97348886.3990988,-44290657.5871155,,98580759.6912458,,,,,48674443.1995494,,
