datadate,aps,rects,xads,obs,capxs,dms,ches,oancfs,cogss,drcs,drlts,dps,ebits,ebitdas,emps,gdwlias,dvts,txps,xints,intans,nopis,scstkcs,nis,ibs,pis,acos,lcos,aos,los,ppegts,ppents,pstkqs,xrds,revts,fatls,xsgas,spis,txfeds,txdis,txts,ats,lcts,acts,dlcs,ceqs,invts,lts,pstks,dcvts,dcpstks,txfos,dltts,drs,dcs
2006-09-29,11000.0,,,,,,10839000.0,-336000.0,,,,,,,2,,,,,,234000.0,11115000.0,-193000.0,-193000.0,-127000.0,,,,,,,,,,,210000.0,,,,66000.0,10863000.0,115000.0,10863000.0,,10748000.0,,115000.0,,,,66000.0,,,
2006-12-31,11000.0,,,,,,10839000.0,-336000.0,,,,,,,2,,,,,,234000.0,11115000.0,-193000.0,-193000.0,-127000.0,,,,,,,,,,,210000.0,,,,66000.0,10863000.0,115000.0,10863000.0,,10748000.0,,115000.0,,,,66000.0,,,
2007-06-04,266000.0,552000.0,,,1387000.0,,17389000.0,-972000.0,,,,6000.0,,,17,,,,,19193000.0,641000.0,11555000.0,-2170000.0,-2170000.0,-2236000.0,,91000.0,,56000.0,60000.0,54000.0,,,,,1068000.0,,,,-66000.0,37833000.0,684000.0,17990000.0,,33188000.0,,4645000.0,,,,-66000.0,,,
2007-09-28,266000.0,552000.0,,,1387000.0,,17389000.0,-972000.0,,,,6000.0,-1735000.0,-1678000.0,17,,,,,19193000.0,641000.0,11555000.0,-2170000.0,-2170000.0,-2236000.0,,91000.0,,56000.0,60000.0,54000.0,,,,,1068000.0,,,,-66000.0,37833000.0,684000.0,17990000.0,,33188000.0,,4645000.0,,,,-66000.0,,,
2008-06-20,266000.0,552000.0,,,1387000.0,,17389000.0,-972000.0,,,,6000.0,-2202000.0,-2151000.0,17,,,,,19193000.0,641000.0,11555000.0,-2170000.0,-2170000.0,-2236000.0,,91000.0,,56000.0,60000.0,54000.0,,,,,1068000.0,,,,-66000.0,37833000.0,684000.0,17990000.0,,33188000.0,,4645000.0,,,,-66000.0,,,
2008-07-01,90000.0,9000.0,,,481000.0,,13623000.0,-1394000.0,,,,51000.0,-2202000.0,-2151000.0,17,3825000.0,,,,19253000.0,704000.0,11555000.0,-1811000.0,-1811000.0,-1811000.0,,60000.0,,82000.0,134000.0,77000.0,,,,,1513000.0,,,,-66000.0,35417000.0,274000.0,13694000.0,,31236000.0,,4181000.0,,,,-66000.0,,,
2008-09-29,90000.0,9000.0,,,481000.0,,13623000.0,-1394000.0,,,,51000.0,-2202000.0,-2151000.0,17,3825000.0,,,,19253000.0,704000.0,11555000.0,-1811000.0,-1811000.0,-1811000.0,,60000.0,,82000.0,134000.0,77000.0,,,,,1513000.0,,,,-66000.0,35417000.0,274000.0,13694000.0,,31236000.0,,4181000.0,,,,-66000.0,,,
2009-06-24,318000.0,414000.0,,,1664000.0,,14625000.0,-1402000.0,,,,58000.0,-4095000.0,-4037000.0,16,5277000.0,,27000.0,,28584000.0,250000.0,11555000.0,45000.0,45000.0,72000.0,,503000.0,,104000.0,216000.0,65000.0,,,,,1179000.0,-2295000.0,,,27000.0,44414000.0,1215000.0,15114000.0,,37818000.0,,6596000.0,,,,27000.0,,,
2009-06-30,318000.0,414000.0,,,1664000.0,,14625000.0,-1402000.0,,,,58000.0,-4095000.0,-4037000.0,16,5277000.0,,27000.0,,28584000.0,250000.0,11555000.0,45000.0,45000.0,72000.0,,503000.0,,104000.0,216000.0,65000.0,,,,,1179000.0,-2295000.0,,,27000.0,44414000.0,1215000.0,15114000.0,,37818000.0,,6596000.0,,,,27000.0,,,
2009-09-28,318000.0,414000.0,,,1664000.0,,14625000.0,-1402000.0,,,,58000.0,-4095000.0,-4037000.0,16,5277000.0,,27000.0,,28584000.0,250000.0,11555000.0,45000.0,45000.0,72000.0,,503000.0,,104000.0,216000.0,65000.0,,,,,1179000.0,-2295000.0,,,27000.0,44414000.0,1215000.0,15114000.0,,37818000.0,,6596000.0,,,,27000.0,,,
