datadate,aps,rects,xads,obs,capxs,dms,ches,oancfs,cogss,drcs,drlts,dps,ebits,ebitdas,emps,gdwlias,dvts,txps,xints,intans,nopis,scstkcs,nis,ibs,pis,acos,lcos,aos,los,ppegts,ppents,pstkqs,xrds,revts,fatls,xsgas,spis,txfeds,txdis,txts,ats,lcts,acts,dlcs,ceqs,invts,lts,pstks,dcvts,dcpstks,txfos,dltts,drs,dcs
1999-12-31,159000.0,1157000.0,,,2164000.0,,42000.0,-689000.0,4987000.0,,,1195000.0,,,90,,,,79000.0,2207000.0,,,-864000.0,-864000.0,-864000.0,,444000.0,,1703000.0,8714000.0,5531000.0,,,6381000.0,,,1213000.0,,,,8955000.0,1608000.0,1199000.0,4285000.0,3843000.0,,5112000.0,,,,,1801000.0,,
2000-06-30,169000.0,1992000.0,,,1887000.0,,134000.0,410000.0,6115000.0,,,1673000.0,,,95,,,,157000.0,1874000.0,,2249000.0,-3307000.0,-3307000.0,-3307000.0,5000.0,456000.0,5000.0,3067000.0,12190000.0,10495000.0,,,7128000.0,,,-169000.0,,,,14518000.0,2354000.0,2131000.0,3402000.0,7548000.0,,6970000.0,,,,,1549000.0,,
2001-04-25,169000.0,1992000.0,,,1887000.0,,134000.0,410000.0,6115000.0,,,1673000.0,,,95,,,,157000.0,1874000.0,,2249000.0,-3307000.0,-3307000.0,-3307000.0,5000.0,456000.0,5000.0,3067000.0,12190000.0,10495000.0,,,7128000.0,,,-169000.0,,,,14518000.0,2354000.0,2131000.0,3402000.0,7548000.0,,6970000.0,,,,,1549000.0,,
2001-11-09,192000.0,863000.0,,,278000.0,,43000.0,-1624000.0,5079000.0,,,1232000.0,,,101,,,,197000.0,914000.0,,2249000.0,-3225000.0,-3225000.0,-3220000.0,5000.0,220000.0,5000.0,3099000.0,12400000.0,10331000.0,,,5794000.0,,,-61000.0,,,,12203000.0,3253000.0,906000.0,5382000.0,4323000.0,,7880000.0,,,,,1528000.0,,
2002-03-28,192000.0,863000.0,,,278000.0,,43000.0,-1624000.0,5079000.0,,,1232000.0,,,101,,,,197000.0,914000.0,,2249000.0,-3225000.0,-3225000.0,-3220000.0,5000.0,220000.0,5000.0,3099000.0,12400000.0,10331000.0,,,5794000.0,,,-61000.0,,,,12203000.0,3253000.0,906000.0,5382000.0,4323000.0,,7880000.0,,,,,1528000.0,,
2002-11-08,493000.0,950000.0,,,318000.0,,96000.0,-210000.0,5277000.0,,,1081000.0,,,105,35000.0,,,257000.0,209000.0,,2249000.0,-2400000.0,-2400000.0,-2400000.0,5000.0,351000.0,5000.0,3390000.0,12637000.0,10156000.0,,,7555000.0,,,-309000.0,,,,11488000.0,4201000.0,1123000.0,6566000.0,1923000.0,77000.0,9565000.0,,,,,1974000.0,,
2003-03-31,493000.0,950000.0,,,318000.0,,96000.0,-210000.0,5277000.0,,,1081000.0,,,105,35000.0,,,257000.0,209000.0,,2249000.0,-2400000.0,-2400000.0,-2400000.0,5000.0,351000.0,5000.0,3390000.0,12637000.0,10156000.0,,,7555000.0,,,-309000.0,,,,11488000.0,4201000.0,1123000.0,6566000.0,1923000.0,77000.0,9565000.0,,,,,1974000.0,,
