datadate,aps,rects,xads,obs,capxs,dms,ches,oancfs,cogss,drcs,drlts,dps,ebits,ebitdas,emps,gdwlias,dvts,txps,xints,intans,nopis,scstkcs,nis,ibs,pis,acos,lcos,aos,los,ppegts,ppents,pstkqs,xrds,revts,fatls,xsgas,spis,txfeds,txdis,txts,ats,lcts,acts,dlcs,ceqs,invts,lts,pstks,dcvts,dcpstks,txfos,dltts,drs,dcs
1995-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-06-30,122187970.301651,263811244.516518,74366166.8435046,,56898469.5239117,,21819769.4333985,74164960.1997216,,,,49476302.4017979,,,10295,,,,13456621.0474913,64166032.2746045,7787787.00466102,,56579955.2948959,56579955.2948959,88997499.9380914,23165168.0663014,121111098.747066,39421981.5708028,44631882.7542684,571256878.747117,226635069.609981,,20898638.739915,1143426849.74243,,317181309.457508,-6339776.09186924,,,,853068729.877894,342013656.184347,537249146.398651,196625727.6690546,390353297.161195,200121226.282598,462612568.2988671,,,,,48955570.2667126,,
1996-12-31,122187970.301651,263811244.516518,74366166.8435046,,56898469.5239117,,21819769.4333985,74164960.1997216,,,,49476302.4017979,,,10295,,,,13456621.0474913,64166032.2746045,7787787.00466102,,56579955.2948959,56579955.2948959,88997499.9380914,23165168.0663014,121111098.747066,39421981.5708028,44631882.7542684,571256878.747117,226635069.609981,,20898638.739915,1143426849.74243,,317181309.457508,-6339776.09186924,,,,853068729.877894,342013656.184347,537249146.398651,196625727.6690546,390353297.161195,200121226.282598,462612568.2988671,,,,,48955570.2667126,,
1997-06-30,107663049.928574,245873090.914023,73736604.5182168,,46997844.6282445,,45697780.5861084,82857478.2516512,,,,59287917.9088514,,,11240,,,,10400849.8205893,55633802.8883555,4961873.49024302,,53601287.6442617,53601287.6442617,70557479.1991628,16641024.4256476,115447476.555929,44477400.7175801,47582309.6813847,514287550.347454,198641215.021632,,19012701.8026545,1100024957.27931,,317045279.837321,-17887632.8632014,,,,822106268.478575,307648746.50621,535994349.989385,165125692.0101889,398615863.224028,197923941.792365,420900544.4286051,,,,,40293735.6282069,,
1997-12-30,107663049.928574,245873090.914023,73736604.5182168,,46997844.6282445,,45697780.5861084,82857478.2516512,,,,59287917.9088514,,,11240,,,,10400849.8205893,55633802.8883555,4961873.49024302,,53601287.6442617,53601287.6442617,70557479.1991628,16641024.4256476,115447476.555929,44477400.7175801,47582309.6813847,514287550.347454,198641215.021632,,19012701.8026545,1100024957.27931,,317045279.837321,-17887632.8632014,,,,822106268.478575,307648746.50621,535994349.989385,165125692.0101889,398615863.224028,197923941.792365,420900544.4286051,,,,,40293735.6282069,,
1998-06-30,131523470.120033,285115643.065707,77523202.011799,,63792253.7650975,,70946164.0740456,67874595.4963581,,,,46694136.9488113,,,14425,,,,17093546.0717825,124415217.709464,11814751.2867015,-12530326.7501587,53015731.0703213,53015731.0703213,96694730.087822,22724891.8711123,118000167.591717,48693204.1136391,46866898.8508651,499266005.105323,224993693.345696,,19663592.8186762,1204683439.29883,,351406457.78329,-11803160.2357709,,-2648549.65000824,36584880.8781763,1007596829.96812,452229492.331425,622043649.094117,281981333.3984725,387628823.619665,208741712.055985,566587827.8633345,,,,36584880.8781763,39637739.3893985,,
1998-12-30,131815675.656669,277663342.592918,80931990.1074815,,71648197.8972538,,47978071.1933144,48474151.6930975,,,,82916312.1066142,,,14214,,,,17093546.0717825,129831353.657536,11814751.2867015,-6449046.4971811,5598622.78326711,5598622.78326711,23315783.4898086,31961757.9146008,127988768.944056,59671397.2596317,46135486.479834,573752532.320639,254560165.031588,,22111016.5617638,1249910253.52509,,426274886.599388,-42875528.9098304,,5882097.35457177,17788029.3493677,1065580913.53423,580201578.817821,648944162.359202,393391836.3280475,358949675.914531,248323724.462885,700323928.4081722,,,,17788029.3493677,36497351.0554755,,
1999-06-30,131815675.656669,277663342.592918,80931990.1074815,,71648197.8972538,,47978071.1933144,48474151.6930975,,,,82916312.1066142,,,14214,,,,17093546.0717825,129831353.657536,11814751.2867015,-6449046.4971811,5598622.78326711,5598622.78326711,23315783.4898086,31961757.9146008,127988768.944056,59671397.2596317,46135486.479834,573752532.320639,254560165.031588,,22111016.5617638,1249910253.52509,,426274886.599388,-42875528.9098304,,5882097.35457177,17788029.3493677,1065580913.53423,580201578.817821,648944162.359202,393391836.3280475,358949675.914531,248323724.462885,700323928.4081722,,,,17788029.3493677,36497351.0554755,,
1999-12-30,126435144.252555,271297074.668949,65489794.068778,,47996797.744323,,45693449.4738432,117533014.45043,,,,44635154.3225417,,,12545,,,,17093546.0717825,97300901.2637833,11814751.2867015,-4357685.91712401,21539418.9617844,21539418.9617844,49179598.2075424,22659966.7690449,114918402.900156,46378228.6893913,41335763.5567192,512463863.853784,215207431.649967,,18675796.7876743,1054497739.28805,,346747293.691154,-12014762.6000705,,7096802.77931625,26270620.8146619,897372035.647752,494223835.657822,557908302.703791,313130859.47333956,294268304.717789,187691757.716127,597999013.141332,,,,26270620.8146619,30130285.4841146,,
2000-06-30,126435144.252555,271297074.668949,65489794.068778,,47996797.744323,,45693449.4738432,117533014.45043,,,,44635154.3225417,,,12545,,,,17093546.0717825,97300901.2637833,11814751.2867015,-4357685.91712401,21539418.9617844,21539418.9617844,49179598.2075424,22659966.7690449,114918402.900156,46378228.6893913,41335763.5567192,512463863.853784,215207431.649967,,18675796.7876743,1054497739.28805,,346747293.691154,-12014762.6000705,,7096802.77931625,26270620.8146619,897372035.647752,494223835.657822,557908302.703791,313130859.47333956,294268304.717789,187691757.716127,597999013.141332,,,,26270620.8146619,30130285.4841146,,
2001-01-16,143120908.277194,293801019.456353,77481829.7451359,,45481204.1268196,,25512309.7941301,76977882.8850049,,,,46993044.7072125,,,12474,,,,17093546.0717825,91340368.3987374,11814751.2867015,-17890113.5346493,32315592.4058981,32315592.4058981,60977570.0758468,29228917.887596,121325206.57653,41323642.5307392,41323642.5307392,521207040.090451,212161628.115136,,19401954.1150422,1149817754.74631,,379660965.751166,-11023837.5653649,,3905588.16601498,28221024.167334,903450733.499788,518876285.862345,582814543.741461,291344278.51321465,295060886.60668,199436969.89683,604169291.9395112,,,,28221024.167334,18457053.7522966,,
2001-10-19,143120908.277194,293801019.456353,77481829.7451359,,45481204.1268196,,25512309.7941301,76977882.8850049,,,,46993044.7072125,,,12474,,,,17093546.0717825,91340368.3987374,11814751.2867015,-17890113.5346493,32315592.4058981,32315592.4058981,60977570.0758468,29228917.887596,121325206.57653,41323642.5307392,41323642.5307392,521207040.090451,212161628.115136,,19401954.1150422,1149817754.74631,,379660965.751166,-11023837.5653649,,3905588.16601498,28221024.167334,903450733.499788,518876285.862345,582814543.741461,291344278.51321465,295060886.60668,199436969.89683,604169291.9395112,,,,28221024.167334,18457053.7522966,,
2002-04-24,155105061.036961,288472144.707904,72010877.1336224,,49415627.4207766,,50762769.6800791,81012236.7753252,,,,80216198.1675556,,,13939,,,,17093546.0717825,78685354.6910755,11814751.2867015,-1347142.25930246,45251733.1647508,45251733.1647508,49354393.6817174,45251733.1647508,112118976.2174,60009064.2780187,71153604.7867936,515159446.705073,199377054.376764,,17757784.3271688,1136008327.02633,,370831523.742532,-10287268.1619461,,-6796945.0355715,7776684.86051875,962655611.749726,552389560.053068,634871406.565814,311618498.0722828,304147981.90706,215359060.271216,656486916.4537123,,,,7776684.86051875,13226487.6367878,,
2002-09-03,155105061.036961,288472144.707904,72010877.1336224,,49415627.4207766,,50762769.6800791,81012236.7753252,,,,80216198.1675556,,,13939,,,,17093546.0717825,78685354.6910755,11814751.2867015,-1347142.25930246,45251733.1647508,45251733.1647508,49354393.6817174,45251733.1647508,112118976.2174,60009064.2780187,71153604.7867936,515159446.705073,199377054.376764,,17757784.3271688,1136008327.02633,,370831523.742532,-10287268.1619461,,-6796945.0355715,7776684.86051875,962655611.749726,552389560.053068,634871406.565814,311618498.0722828,304147981.90706,215359060.271216,656486916.4537123,,,,7776684.86051875,13226487.6367878,,
2003-02-26,224383789.911203,377751804.26979,109129746.835443,,56552012.0914415,,57268685.055734,119684385.036841,,,,82873455.5072738,,,15780,,,,17093546.0717825,68474844.1337616,11814751.2867015,6580360.85395806,76618855.0916304,76618855.0916304,82808303.4196108,41501879.8412998,166854496.504818,56942924.6174192,103526667.296429,581091469.86586,223862573.2099,,24301728.6982807,1626000651.80427,,549623011.524655,-35116975.2503306,,-17134999.0553561,5668231.62667674,1103676365.01039,650217834.876252,790034215.000944,281782779.1422634,329604411.486869,270446315.88891,772117390.8936335,,,,5668231.62667674,11401615.3410164,,
2003-09-03,224383789.911203,377751804.26979,109129746.835443,,56552012.0914415,,57268685.055734,119684385.036841,,,,82873455.5072738,,,15780,,,,17093546.0717825,68474844.1337616,11814751.2867015,6580360.85395806,76618855.0916304,76618855.0916304,82808303.4196108,41501879.8412998,166854496.504818,56942924.6174192,103526667.296429,581091469.86586,223862573.2099,,24301728.6982807,1626000651.80427,,549623011.524655,-35116975.2503306,,-17134999.0553561,5668231.62667674,1103676365.01039,650217834.876252,790034215.000944,281782779.1422634,329604411.486869,270446315.88891,772117390.8936335,,,,5668231.62667674,11401615.3410164,,
2004-03-02,212975309.931658,383440155.815388,94679192.7302934,,69722800.9011617,,42792457.1759405,181956065.850251,,,,47938831.7621739,,,14690,,,,17093546.0717825,68947319.7991265,11814751.2867015,-6556340.22629731,104619450.492744,104619450.492744,132254777.037997,28481305.9292915,162851031.427385,41170996.6898669,109836323.360981,657466977.961814,249211426.881301,,28622302.4932979,1655370159.71707,,555244469.057178,-5428367.71424616,,-1973951.89608951,26013866.0591796,1090396927.74345,535927939.788303,755036600.254238,191825825.3306983,420945241.841088,253159330.67348,665715276.9561887,,,,26013866.0591796,15862113.4507193,,
2004-09-07,212975309.931658,383440155.815388,94679192.7302934,,69722800.9011617,,42792457.1759405,181956065.850251,,,,47938831.7621739,,,14690,,,,17093546.0717825,68947319.7991265,11814751.2867015,-6556340.22629731,104619450.492744,104619450.492744,132254777.037997,28481305.9292915,162851031.427385,41170996.6898669,109836323.360981,657466977.961814,249211426.881301,,28622302.4932979,1655370159.71707,,555244469.057178,-5428367.71424616,,-1973951.89608951,26013866.0591796,1090396927.74345,535927939.788303,755036600.254238,191825825.3306983,420945241.841088,253159330.67348,665715276.9561887,,,,26013866.0591796,15862113.4507193,,
2005-01-13,210820452.296053,398883886.2752015,61203657.9578887,,69825882.2891387,,28552283.8510243,125799666.472335,,,,59931526.4991797,,,14500,81911131.1468742,28964313.0957062,8198180.51168025,5724591.56419052,219089306.77766222,70673.969928278,-706739.69928278,92441552.6661876,92441552.6661876,123114055.61506,22332974.4973359,171172355.166289,75762495.7631141,78942824.4098865,678894155.131038,251811354.854455,,22403648.4672641,1617515149.7485,,521927267.920333,-27562848.2720284,,13852098.1059425,28905653.7006657,1258632730.4527,630977203.519666,728224586.140977,275275112.8706427,485106129.5877,272801523.923153,771830425.5867243,,,,28905653.7006657,13145358.4066597,,
2005-09-05,210820452.296053,398883886.2752015,61203657.9578887,,69825882.2891387,,28552283.8510243,125799666.472335,,,,59931526.4991797,,,14500,81911131.1468742,28964313.0957062,8198180.51168025,5724591.56419052,219089306.77766222,70673.969928278,-706739.69928278,92441552.6661876,92441552.6661876,123114055.61506,22332974.4973359,171172355.166289,75762495.7631141,78942824.4098865,678894155.131038,251811354.854455,,22403648.4672641,1617515149.7485,,521927267.920333,-27562848.2720284,,13852098.1059425,28905653.7006657,1258632730.4527,630977203.519666,728224586.140977,275275112.8706427,485106129.5877,272801523.923153,771830425.5867243,,,,28905653.7006657,13145358.4066597,,
