datadate,xad,ob,dm,drc,drlt,gdwlia,scstkc,ni,pstkq,txfed,txt,pstk,dcvt,dcpstk
2006-03-31,,,,,,,724000.0,-381000.0,,,,,,
2007-02-06,,,,,,,724000.0,-479000.0,,,,,,
2007-03-16,,,,,,,724000.0,-479000.0,,,,,,
2007-11-28,,,,,,,429000.0,-194000.0,,,,,,
2008-03-31,,,,,,,429000.0,-194000.0,,,,,,
2008-11-27,,,,,,,429000.0,-435000.0,,,,,,
2009-02-10,,,,,,,429000.0,-435000.0,,,,,,
2009-11-30,,,,93410.0,,,30920.0,24580.0,,,,,,
2010-03-01,,,,93410.0,,,30920.0,24580.0,,,,,,
2010-11-15,,,,21130.0,,,1115300.0,-367560.0,,23040.0,23040.0,,,
2011-03-09,,,,21130.0,,,1115300.0,-367560.0,,23040.0,23040.0,,,
2011-10-11,,,,21130.0,,,591820.0,-644530.0,,-41390.0,-41390.0,,,
2012-03-07,,,,21130.0,,,591820.0,-644530.0,,-41390.0,-41390.0,,,
2012-11-14,,,,21130.0,,,509340.0,-539580.0,,-32670.0,-32670.0,,,
2013-02-08,,,,21130.0,,,509340.0,-539580.0,,-32670.0,-32670.0,,,
2013-11-15,,,,21130.0,,,10000.0,-500570.0,,-43220.0,-43220.0,,,
2014-02-14,,,,21130.0,,,10000.0,-500570.0,,-43220.0,-43220.0,,,
2014-11-12,,,,21130.0,,,306290.0,-425620.0,,-38630.0,-38630.0,,,
2015-03-17,,,,21130.0,,,306290.0,-425620.0,,-38630.0,-38630.0,,,
2015-11-10,,,,21130.0,,,527360.0,-357660.0,,-56800.0,-56800.0,,,
2016-03-31,,,,21130.0,,,527360.0,-357660.0,,-56800.0,-56800.0,,,
2016-10-27,,,,21130.0,,,220000.0,-378700.0,,-52730.0,-52730.0,,,
2017-03-24,,,,21130.0,,,220000.0,-378700.0,,-52730.0,-52730.0,,,
2017-10-16,,,,21130.0,,,514770.0,-400530.0,,-129870.0,-129870.0,,,
2018-02-19,,,,21130.0,,,514770.0,-400530.0,,-129870.0,-129870.0,,,
2018-10-08,,,,68440.0,,,578900.0,-183340.0,,-77060.0,-77060.0,,,
2019-02-21,,,,68440.0,,,578900.0,-183340.0,,-77060.0,-77060.0,,,
2019-09-30,,,,1250.0,,,578900.0,-104040.0,,-96710.0,-96710.0,,,
2020-03-03,,,,1250.0,,,578900.0,-104040.0,,-96710.0,-96710.0,,,
2020-09-30,,,,7700.0,,,828750.0,-64420.0,,-69280.0,-69280.0,,,
2021-03-01,,,,7700.0,,,828750.0,-64420.0,,-69280.0,-69280.0,,,
2021-09-30,,,,43530.0,,,44240.0,-215830.0,,-121100.0,-121100.0,,,
2022-03-07,,,,43530.0,,,44240.0,-215830.0,,-121100.0,-121100.0,,,
2022-09-29,,,,14260.0,,,2850.0,-253140.0,,-105830.0,-105830.0,,,
2023-03-07,,,,14260.0,,,2850.0,-253140.0,,-105830.0,-105830.0,,,
