datadate,xad,ob,dm,drc,drlt,gdwlia,scstkc,ni,pstkq,txfed,txt,pstk,dcvt,dcpstk
1999-06-30,,,,,,,,5498000.0,,,,,,
1999-12-31,,,,,,,,5498000.0,,,,,,
2000-06-30,,,,,,,,-5235000.0,,,,,,
2001-05-09,,,,,,,,-2911000.0,,,,,,
2001-06-30,,,,,,,,-2911000.0,,,,,,
2002-03-31,,,,,,,,-2911000.0,,,,,,
2002-09-19,,,,,,,,-11360000.0,,,,,,
2003-05-06,,,,,,,50200000.0,7184000.0,,,,,,
2003-09-18,,,,,,,50200000.0,7184000.0,,,,,,
2004-04-06,,,,,,,50200000.0,24563000.0,,,,,,
2004-09-09,,,,,,,50200000.0,24563000.0,,,,,,
2005-04-05,,,,,,,50200000.0,25848000.0,,,12099000.0,,,
2005-09-13,,,,,,,50200000.0,25848000.0,,,12099000.0,,,
2006-03-23,,,,,,,76050000.0,5825000.0,,,2630000.0,,,
2006-09-12,,,,,,,76050000.0,5825000.0,,,2630000.0,,,
2007-03-13,,,,,,5192000.0,76050000.0,43612000.0,,,20533000.0,,,
2007-09-05,,,,,,5192000.0,76050000.0,43612000.0,,,20533000.0,,,
