datadate,xad,ob,dm,drc,drlt,gdwlia,scstkc,ni,pstkq,txfed,txt,pstk,dcvt,dcpstk
2015-03-31,,,,,,,-102600.0,320330.0,,,,,,
2015-09-30,,,,,,,-102600.0,320330.0,,,,,,
2016-08-22,,,,,,,-369250.0,748890.0,,,,,,
2017-03-07,,,,,,,13700000.0,295000.0,,,,,,
2017-06-13,,,,,,,13700000.0,295000.0,,,,,,
2017-12-12,,,487000.0,,,,13700000.0,403000.0,,,,,,
2018-06-13,,,487000.0,,,,13700000.0,403000.0,,,,,,
2019-03-06,,,509000.0,8000.0,,2218000.0,13700000.0,-1358000.0,,,-376000.0,,,
2019-06-26,,,509000.0,8000.0,,2218000.0,13700000.0,-1358000.0,,,-376000.0,,,
2019-12-11,,,301000.0,8000.0,,2196000.0,3500000.0,-1499000.0,,,-45000.0,,,
2020-06-29,,,301000.0,8000.0,,2196000.0,3500000.0,-1499000.0,,,-45000.0,,,
2021-01-20,,,4970000.0,8000.0,,2217000.0,3500000.0,-1723000.0,,,-37000.0,,,
2021-06-30,,,4970000.0,8000.0,,2217000.0,3500000.0,-1723000.0,,,-37000.0,,,
2022-01-25,,,4936000.0,6000.0,,2206000.0,3500000.0,-1084000.0,,29000.0,-95000.0,,,
2022-06-28,,,4936000.0,6000.0,,2206000.0,3500000.0,-1084000.0,,29000.0,-95000.0,,,
2023-01-31,,,4681000.0,6000.0,,2185000.0,3000000.0,-3275000.0,,-108000.0,-277000.0,,,
2023-06-27,,,4681000.0,6000.0,,2185000.0,3000000.0,-3275000.0,,-108000.0,-277000.0,,,
