datadate,xad,ob,dm,drc,drlt,gdwlia,scstkc,ni,pstkq,txfed,txt,pstk,dcvt,dcpstk
2014-06-30,,,,,,,914000.0,-4189000.0,,,,,,
2014-12-31,,,,,,,914000.0,-4189000.0,,,,,,
2016-02-12,,,,,,,914000.0,-12905000.0,,,,,,
2016-06-14,,,,,,,3501000.0,-23627000.0,,,,,,
2016-09-20,,,,,,,3501000.0,-23627000.0,,,,,,
2017-04-04,,,,,,,36435000.0,-15016000.0,,,,,,
2017-09-20,,,,,,,36435000.0,-15016000.0,,,,,,
2018-04-11,,,,,,,12292000.0,-19588000.0,,,,,10792000.0,10792000.0
2018-09-19,,,,,,,12292000.0,-19588000.0,,,,,10792000.0,10792000.0
2019-04-03,,,,,,,12292000.0,-1792000.0,,,,,10792000.0,10792000.0
2019-08-07,,,,,,,12292000.0,-1792000.0,,,,,10792000.0,10792000.0
2020-05-21,,,,,,,26000.0,-8800000.0,,-460000.0,-266000.0,,10792000.0,10792000.0
2020-09-16,,,,,,,26000.0,-8800000.0,,-460000.0,-266000.0,,10792000.0,10792000.0
2021-04-29,,,,,,,6000.0,-2630000.0,,-292000.0,744000.0,,10792000.0,10792000.0
2021-08-17,,,,,,,6000.0,-2630000.0,,-292000.0,744000.0,,10792000.0,10792000.0
2022-06-30,,,,,,,27705000.0,-19678000.0,,-188000.0,-229000.0,,10792000.0,10792000.0
2022-09-08,,,,,,,27705000.0,-19678000.0,,-188000.0,-229000.0,,10792000.0,10792000.0
2023-04-27,,,,,,,5000.0,-40444000.0,,-248000.0,362000.0,,10792000.0,10792000.0
