datadate,xad,ob,dm,drc,drlt,gdwlia,scstkc,ni,pstkq,txfed,txt,pstk,dcvt,dcpstk
2001-11-29,,,,,,,,514000.0,,,,,,
2002-07-27,,,,,,,,-212000.0,,,,,,
2002-11-29,,,,,,,,-212000.0,,,,,,
2003-06-27,,,,,,,,-116000.0,,,,,,
2003-11-28,,,,,,,,-116000.0,,,,,,
2004-06-28,,,,,,,,-77000.0,,,,,,
2004-11-26,,,,,,,,-77000.0,,,,,,
2005-06-28,,,,,,,,-58000.0,,,,,,
2005-11-28,,,,,,,,-58000.0,,,,,,
2006-06-28,,,,,,,,-58000.0,,,,,,
2006-11-28,,,,,,,,-58000.0,,,,,,
2007-06-28,,,,,,,,-58000.0,,,,,,
2007-10-31,,,,,,,,-58000.0,,,,,,
2008-06-27,,,,,,,,-54000.0,,,,,,
2008-10-31,,,,,,,,-54000.0,,,,,,
2009-06-30,,,,,,,,-68000.0,,,,,,
2009-10-29,,,,,,,,-68000.0,,,,,,
2010-06-30,,,,,,,,-84930.0,,,,,,
2010-10-29,,,,,,,,-84930.0,,,,,,
2011-06-28,,,,,,,,-92930.0,,,,,,
2011-10-31,,,,,,,,-92930.0,,,,,,
2012-06-29,,,,,,,,-93110.0,,,,,,
2012-10-31,,,,,,,,-93110.0,,,,,,
2013-07-01,,,,,,,,-116490.0,,,,,,
2013-10-30,,,,,,,,-116490.0,,,,,,
2014-06-30,,,,,,,89080.0,-103700.0,,,,,,
2014-10-31,,,,,,,89080.0,-103700.0,,,,,,
2015-06-30,,,,,,,89080.0,-124290.0,,,,,,
2015-10-30,,,,,,,89080.0,-124290.0,,,,,,
2016-07-01,,,,,,,89080.0,-131790.0,,,,,,
2016-11-30,,,,,,,89080.0,-131790.0,,,,,,
2017-02-28,,,,,,,89080.0,-131790.0,,,,,,
2017-08-31,,,,,,,89080.0,-131790.0,,,,,,
2018-02-28,,,,,,,89080.0,-131790.0,,,,,,
2019-05-14,,,,,,,-6150.0,-407260.0,,,,,,
2019-09-12,,,,,,,-6150.0,-237540.0,,,,,,
2019-11-28,,,,,,,-6150.0,-237540.0,,,,,,
2020-11-06,,,,,,,82500.0,-292380.0,,,,,,
2020-12-02,,,,,,,82500.0,-292380.0,,,,,,
2021-07-01,,,,,,,82500.0,-134780.0,,,,,,
2021-12-01,,,,,,,82500.0,-134780.0,,,,,,
2022-06-22,,,,,,,82500.0,-543130.0,,,,,,
2022-11-29,,,,,,,82500.0,-543130.0,,,,,,
