datadate,xad,ob,dm,drc,drlt,gdwlia,scstkc,ni,pstkq,txfed,txt,pstk,dcvt,dcpstk
2000-05-31,,,,5737000.0,,,,13310000.0,,5127000.0,5117000.0,,,
2001-02-14,,,,7859000.0,,,,15195000.0,,5860000.0,6196000.0,,,
2001-07-24,,,,7859000.0,,,,15195000.0,,5860000.0,6196000.0,,,
2002-02-13,,,,6841000.0,,,,18226000.0,,6071000.0,6516000.0,,,
2002-08-29,,,,6841000.0,,,,18226000.0,,6071000.0,6516000.0,,,
2003-02-12,,,,8886000.0,,,,20548000.0,,4513000.0,16896000.0,,,
2003-07-21,,,,8886000.0,,,,20548000.0,,4513000.0,16896000.0,,,
2004-02-16,,,,11564000.0,,,166000.0,24083000.0,,9124000.0,19908000.0,,,
2004-07-12,,,,11564000.0,,,166000.0,24083000.0,,9124000.0,19908000.0,,,
2005-02-14,,,,11652000.0,,,-1570000.0,30013000.0,,9640000.0,19722000.0,,,
2005-07-11,,,,11652000.0,,,-1570000.0,30013000.0,,9640000.0,19722000.0,,,
2006-02-13,,,2900000.0,11652000.0,,,-1570000.0,66700000.0,,10600000.0,31000000.0,,,
2006-07-10,,,2900000.0,11652000.0,,,-1570000.0,66700000.0,,10600000.0,31000000.0,,,
2007-02-12,,,2900000.0,11652000.0,,,-1200000.0,74400000.0,,11700000.0,42000000.0,,,
2007-07-09,,,2900000.0,11652000.0,,,-1200000.0,74400000.0,,11700000.0,42000000.0,,,
2008-02-11,,,3900000.0,11652000.0,,,-800000.0,88400000.0,,8100000.0,12800000.0,,,
2008-07-14,,,3900000.0,11652000.0,,,-800000.0,88400000.0,,8100000.0,12800000.0,,,
2009-02-27,,,3900000.0,11652000.0,,,-800000.0,-51700000.0,,200000.0,-44800000.0,,,
2009-07-06,,,3900000.0,11652000.0,,,-800000.0,-51700000.0,,200000.0,-44800000.0,,,
2010-02-08,,,3900000.0,11652000.0,,,101600000.0,-101100000.0,,200000.0,-35400000.0,,,
2010-07-05,,,3900000.0,11652000.0,,,101600000.0,-101100000.0,,200000.0,-35400000.0,,,
2011-02-07,,,3900000.0,11652000.0,,,101600000.0,37200000.0,,200000.0,-1600000.0,,,
2011-07-05,,,3900000.0,11652000.0,,,101600000.0,37200000.0,,200000.0,-1600000.0,,,
2012-02-07,,,3900000.0,11652000.0,,,101600000.0,43500000.0,,200000.0,9800000.0,,,
2012-07-03,,,3900000.0,11652000.0,,,101600000.0,43500000.0,,200000.0,9800000.0,,,
2013-02-05,,,3900000.0,11652000.0,,,101600000.0,42700000.0,,3400000.0,10200000.0,,,
2013-07-02,,,3900000.0,11652000.0,,,101600000.0,42700000.0,,3400000.0,10200000.0,,,
2014-02-04,,,3900000.0,11652000.0,,,101600000.0,72100000.0,,4300000.0,13200000.0,,,
2014-07-01,,,3900000.0,11652000.0,,,101600000.0,72100000.0,,4300000.0,13200000.0,,,
2015-02-03,,,22500000.0,11652000.0,,,101600000.0,118600000.0,,8600000.0,11800000.0,,,
2015-06-30,,,22500000.0,11652000.0,,,101600000.0,118600000.0,,8600000.0,11800000.0,,,
2016-02-02,,,54700000.0,11652000.0,,,101600000.0,216400000.0,,13900000.0,17900000.0,,,
2016-07-05,,,54700000.0,11652000.0,,,101600000.0,216400000.0,,13900000.0,17900000.0,,,
2017-02-07,,,56400000.0,11652000.0,,,101600000.0,53400000.0,,11900000.0,13300000.0,,,
2017-07-04,,,56400000.0,11652000.0,,,101600000.0,53400000.0,,11900000.0,13300000.0,,,
2018-02-06,,,56400000.0,11652000.0,,,101600000.0,59600000.0,,12700000.0,10200000.0,,,
2018-07-03,,,56400000.0,11652000.0,,,101600000.0,59600000.0,,12700000.0,10200000.0,,,
2019-02-05,,,3000000.0,900000.0,,,101600000.0,60200000.0,,9600000.0,11900000.0,,,
2019-07-02,,,3000000.0,900000.0,,,101600000.0,60200000.0,,9600000.0,11900000.0,,,
2020-02-04,,,6900000.0,4600000.0,,,101600000.0,50700000.0,,4600000.0,9400000.0,,,
2020-07-22,,,6900000.0,4600000.0,,,101600000.0,50700000.0,,4600000.0,9400000.0,,,
2021-02-09,,,6100000.0,6800000.0,,,101600000.0,-121600000.0,,4600000.0,-18600000.0,,,
