firms,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
0003q.L^J08,-0.046568660345365775,-0.05990782247291071,0.07879435458183481,0.2789969405373749,0.38305093554753045,0.1623932957297003,0.02255649416269101,-0.04672885239471447,-0.13857965362295244,-0.18102188497351135,-0.1942549550246403,-0.24949833449659853,-0.1913513396185943,-0.2510014102704349,-0.29544746376589903,-0.21538464778538902,-0.3127105660505942,-0.2714286273033729,-0.1913513396185943,-0.09516134124801534,-0.05515752419504372,-0.07622613625888419,-0.0871861473234109,-0.09637551531013633,-0.12457710614822282,-0.017225931551241525,0.03410180971870069,0.07282900970922479,0.08580691793341844,0.09686394362133388,0.10814847864504062,0.09020275661133503,0.04744321292165066,0.04237505581447332,0.12591033322204725,0.29773579624563573,0.2772182725229324,0.28483595998333255,0.2873954222605093,0.3167736949681972,0.31356201650632065,0.31356201650632065,0.2672010196190635,0.44257248621522827,0.41210372519387595,0.40800160243691375,0.6786305807354815,0.5510545793131856,
0008q.L^H00,-0.08503401360544216,-0.060702875399361034,-0.02487562189054726,0.11999999999999988,0.05755395683453224,0.012048192771084265,0.07692307692307687,0.0034129692832762792,-0.0841121495327104,-0.09815950920245409,-0.14035087719298256,-0.08125000000000004,-0.03289473684210531,-0.045454545454545525,-0.15517241379310343,-0.07692307692307698,-0.24615384615384617,-0.20108695652173914,-0.16831683168316836,0.0949720670391061,0.15294117647058814,0.0888888888888888,0.08687615526802217,0.1807228915662651,0.09456440804169763,0.0808823529411764,0.04033970276008492,0.14174757281553396,0.13953488372093004,0.06137184115523464,0.042553191489361764,-0.010101010101010166,-0.05161290322580647,-0.04234527687296419,-0.01672240802675584,0.07299270072992692,0.12213740458015265,0.09090909090909083,0.03157894736842093,0.04850213980028539,0.0462633451957295,-0.037328094302554016,-0.11976047904191622,-0.015405224380442117,-0.0134228187919464,0.04850213980028539,0.07456140350877183,-0.003389830508474634,-0.018691588785046842
0010q.L^J08,-0.034682080924855585,-0.022598870056497078,0.28624535315985145,0.5309734513274336,0.3307692307692309,0.112540192926045,0.1495016611295681,-0.16425120772946855,-0.2100456621004565,-0.2171945701357466,-0.1953488372093023,-0.20018492834026813,-0.26068376068376065,-0.2865979381443299,-0.4054982817869416,-0.3799283154121863,-0.4327868852459016,-0.3865248226950354,-0.42429284525790345,-0.40034662045060654,-0.37545126353790614,-0.4437299035369775,-0.4559748427672956,-0.4881656804733727,-0.4950379451255108,-0.44121447028423777,-0.41632928475033737,-0.3972125435540069,-0.4054982817869416,-0.4054982817869416,-0.41156462585034004,-0.3951048951048951,-0.4175084175084175,-0.4175084175084175,-0.429042904290429,-0.29387755102040813,-0.30241935483870963,-0.32815533980582523,-0.30799999999999994,-0.2638297872340425,-0.3134920634920635,-0.29387755102040813,-0.3268482490272373,-0.22629695885509837,-0.22629695885509837,-0.24122807017543857,-0.14778325123152714,-0.21363636363636362,-0.2638297872340425
0012q.L^J08,0.07682030728122924,-0.002000000000000113,0.42165242165242156,0.645054945054945,0.8300733496332517,0.4676470588235293,0.4366602687140113,0.06472261735419615,-0.04038461538461546,-0.07876923076923081,0.26864406779661,0.028865979381443196,-0.042838874680307004,-0.1770203408466191,-0.4329545454545455,-0.4078322784810128,-0.4980720871751887,-0.4552401746724891,-0.5130123617436565,-0.43700639338097025,-0.38647540983606565,-0.47046338875132654,-0.48468158347676427,-0.5189588688946016,-0.5274621212121213,-0.4665003563791875,-0.43338380015140043,-0.37832225913621265,-0.33848873177198413,-0.35334773218142557,-0.34370889960543627,-0.32108843537414966,-0.304691128657687,-0.3411091549295775,-0.35888650963597435,-0.19602577873254567,-0.2178683385579938,-0.19081081081081086,-0.20456960680127523,-0.11420118343195274,-0.13667820069204162,-0.11315165876777267,-0.1608744394618835,-0.039152759948652305,-0.12965116279069777,-0.13167053364269155,0.08951965065502177,0.019754768392370448,-0.07018633540372676
0013q.L^J08,-0.005449605218935005,-0.009446678378358442,0.36346750916351,0.7043343980628558,0.5485232230708501,0.3451435737065378,0.4818304151950281,0.12634271161910227,0.038679254622640435,0.02801121478133628,0.10100000989999902,0.13213368307108664,0.02418606096095033,-0.04675323364254924,-0.27446457732169194,-0.113883285947315,-0.2815660633446617,-0.17093372199112833,-0.1556748361847935,-0.06615774457588086,-0.02350331478016443,-0.07206068164874235,-0.05086206043103536,-0.09128424768750809,-0.08326394602471865,0.017936405483068185,0.05419380540391061,0.17754012446681178,0.18006432346646384,0.13388260674281138,0.14211619805530074,0.1663135752455278,0.1303901462417092,0.09497763351788824,0.10931990614546039,0.17003187918882534,0.2468856175526395,0.29834908175173314,0.2998819428694086,0.4594379566388329,0.42616579967583057,0.48904519711242433,0.3901515122053876,0.6681818331818166,0.6432835698863903,0.6860643422113488,0.9837838212807368,0.7587859768498169,0.799019598151353
0016q.L^J08,0.08672985781990517,0.002851711026615966,0.9340054995417049,1.3654708520179373,1.0525291828793777,0.6009104704097115,0.4734636871508382,0.14054054054054044,0.013935607880826595,-0.07374890254609312,0.044554455445544594,-0.02178952248493271,-0.12083333333333335,-0.13524590163934425,-0.41905286343612336,-0.3810501613376356,-0.47183979974968715,-0.43279569892473113,-0.4586967675731144,-0.38982070561017934,-0.327811404906021,-0.4172043485946615,-0.4166436273154548,-0.4425657825213991,-0.45449844881075496,-0.3957617411225658,-0.35920796890184636,-0.29830395743265714,-0.28980141366543255,-0.32045088566827695,-0.3142671433214169,-0.2845032214309935,-0.2520382842963489,-0.2549435028248588,-0.28595600676818955,-0.16402535657686212,-0.1576846307385229,-0.1422764227642277,-0.1725490196078432,-0.08658008658008653,-0.07779720279720281,-0.0663716814159292,-0.09051724137931039,0.07653061224489788,0.011893343564166381,0.0070637647957234595,0.23681125439624862,0.14054054054054044,0.06565656565656575
0017q.L^J08,0.049465224722101464,0.04033381792290469,0.8199513909288103,1.344827710134751,0.9081633399141351,0.24666665931758658,0.0967741977196559,-0.16331096483756113,-0.3080481196824545,-0.31313131231331703,-0.25940595304304515,-0.30740741149022976,-0.36340426803049575,-0.38410868278618593,-0.6012793228592017,-0.5982814235280336,-0.6514445504090944,-0.5936990831198208,-0.6248746298158874,-0.5952381014873129,-0.5307402846428744,-0.6144329963454312,-0.6175869169060021,-0.6410748558836192,-0.6417624572451952,-0.5952381014873129,-0.5371287130739073,-0.4989953073784097,-0.47323944790356676,-0.4776536279304546,-0.4812760062264343,-0.45718432222941696,-0.48696844752523805,-0.5065963132825606,-0.5211267613585775,-0.44386616744500806,-0.42900763214888926,-0.37873753836476265,-0.38788871837659844,-0.33805310770486663,-0.33094812954800745,-0.2723735420243356,-0.24444444048534397,-0.041025673784853556,-0.10526317732695556,-0.11374406716321006,0.06857138861643053,-0.09223302477542572,-0.13425927319945108
0020q.L^J08,-0.04633204633204635,-0.07500000000000007,0.5058139534883721,0.5987654320987654,0.9621212121212122,0.4153005464480872,0.23333333333333317,-0.10380622837370246,-0.1803797468354431,-0.25574712643678155,-0.2151515151515152,-0.2845303867403316,-0.2724719101123596,-0.32020997375328086,-0.5882352941176471,-0.582258064516129,-0.656042496679947,-0.6564986737400531,-0.6713197969543148,-0.6039755351681958,-0.5901898734177216,-0.6852976913730255,-0.6949352179034158,-0.7063492063492064,-0.7100313479623824,-0.634180790960452,-0.6173167848699764,-0.5754098360655737,-0.5580204778156996,-0.5726072607260726,-0.5761047463175123,-0.580906148867314,-0.5740131578947368,-0.5888888888888889,-0.6087613293051359,-0.5113207547169811,-0.5038314176245211,-0.49315068493150693,-0.45496632996633,-0.45496632996633,-0.4961089494163424,-0.4929522317932655,-0.5341726618705036,-0.448936170212766,-0.50115562403698,-0.5019230769230769,-0.42699115044247793,-0.4941406250000001,-0.522140221402214
0041q.L^J08,-0.03544303797468351,-0.059523809523809534,0.24213836477987427,0.688034188034188,0.592741935483871,0.44160583941605847,0.2783171521035599,-0.04589371980676327,-0.04126213592233019,-0.13755458515283836,0.03947368421052633,-0.08352668213457082,-0.13755458515283836,-0.2224409448818897,-0.5344945216251218,-0.5532817483453103,-0.6367614482032309,-0.6093405082284163,-0.6410155983175755,-0.5796701677126672,-0.5925637079764019,-0.6765643754148574,-0.6962860598407807,-0.6877173329245039,-0.697025025057948,-0.6116250551590745,-0.5692187211131161,-0.5562664877892626,-0.5425112661523057,-0.5492390493275812,-0.5687525099695685,-0.5512694938188111,-0.563078191349895,-0.5414583630031056,-0.5875023961411445,-0.5031512537393215,-0.517587537099961,-0.5301029605083777,-0.48304010320980006,-0.3888455871804497,-0.45859688928139164,-0.39989052787816914,-0.41401075075162397,-0.26481054968198126,-0.3446172870248425,-0.38696508357978376,,,
0054q.L^J08,-0.13538472444411476,-0.005102071328363489,0.2999998922160594,0.3175675638770106,0.49999984454239654,0.18181831543466354,-0.029850725259309874,-0.3085106321987352,-0.4347825628518136,-0.42647055851545357,-0.19087134772148473,-0.5063291009713244,-0.5278450095425011,-0.6076458405611749,-0.7925531807396321,-0.784530373169048,-0.7953829900123123,-0.7999999917089267,-0.7705882288606465,-0.7547169715393419,-0.7547169715393419,-0.7889610243325345,-0.7914438417140761,-0.8038229282577283,-0.8095702996254533,-0.8097560858272076,-0.782850765325355,-0.7650602345099607,-0.7721962541802483,-0.7619047478042967,-0.7833333221058381,-0.7891891759622318,-0.7821228961975943,-0.8296943128160337,-0.8124999902838983,-0.7796610030155758,-0.773255802203784,-0.7999999917089267,-0.809941509870426,-0.8236889594779593,-0.8366834091753461,-0.8506891189063972,-0.8555555502328912,-0.8243243184194329,-0.8217550188443348,-0.8366834091753461,-0.8283450639705118,-0.8476562421056674,
