firms,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
0B5W.L^B22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0C1B.L^E09,-0.08761904761904771,-0.46437680666553305,-0.6565634539904056,-0.7310680440536157,-0.7260869565217392,-0.730585015395142,-0.748,-0.6879025066878035,-0.75177304964539,-0.8455882352941176,-0.8342105263157895,-0.8507109004739336,-0.8657918282135402,-0.8569807037457435,-0.8993610223642172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0DFN.L^E09,0.04193098198426792,-0.12715594806345332,-0.23475728155339803,-0.3085964912280701,-0.24755972411159644,-0.37864843026349493,-0.4891107078039927,-0.3984813217842561,-0.36391881531695114,-0.5223030303030303,-0.5884073107049608,-0.6318929584700347,-0.656557734204793,-0.677462915601023,-0.6992750858450973,-0.6965543792107796,-0.7361673640167363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0DG7.L^D10,-0.08241562331272101,0.055494623655913955,0.012992507894573846,-0.027145688800792822,-0.03432365961633044,-0.023147272781553818,-0.17442388561816657,-0.11166515837104074,-0.20129373474369394,-0.25635606060606053,-0.20645917542441383,-0.23847168347556247,-0.17558873920784757,-0.2134535256410256,-0.3067725988700565,-0.19972443929919526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0DGH.L^E09,0.0,0.0,0.0,0.1618009478672986,0.23247863247863232,-0.18286666666666662,-0.5055069189494492,-0.487047499476878,-0.6435156908937556,-0.8154622101776573,-0.8664647532098247,-0.8557117295286528,-0.8672069251312275,-0.8873494446512354,-0.9022396273668427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0DHK.L^B11,-0.21303382413176108,0.02598867557285689,-0.1773847454320826,-0.15421642811559844,-0.2604467260813418,-0.5299885166171305,-0.5280854296236512,-0.5892738557982629,-0.5955915259655342,-0.7039127659574468,-0.7039127659574468,-0.7039127659574468,-0.7039127659574468,-0.7039127659574468,-0.7326782884310619,-0.7326782884310619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0DHS.L^D10,0.0,-0.2858374689826303,-0.21685034013605442,-0.30233135972753333,-0.167566903114312,-0.18352482269503545,-0.30815504807692307,-0.4062304974598344,-0.4062304974598344,-0.5162899159663865,-0.5740917499075102,-0.5779948680351906,-0.5888464285714285,-0.5632663125948407,-0.5803362471839664,-0.5826608664129056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0DHW.L^D17,0.0,0.0,0.01449284283870278,-0.5137402952119956,-0.5137402952119956,-0.5137402952119956,-0.5137402952119956,-0.5137402952119956,-0.5216194026134268,-0.567634335502037,-0.5537052188521985,-0.6052579694636444,-0.6212121233886911,-0.59445915537278,-0.5746051530613931,-0.5820820533660379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0DKM.L^D10,-0.05550699300699302,0.01608956509767867,0.2668881506090808,0.17273193234238837,0.12492686500385952,-0.20955990312963158,-0.455931135339508,-0.4226596013121373,-0.4383732461437254,-0.4746811466094204,-0.3585538304541148,-0.32804698972099855,-0.3626740947075209,-0.3083684993289241,-0.43022213367865325,-0.4472094708866876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0DOA.L^E09,0.0,0.0,-0.03723472216898571,-0.03723472216898571,-0.17727292578803133,-0.18269698344664775,-0.33989833841787254,-0.33989833841787254,-0.5829495212996078,-0.6275722401935466,-0.6290985027070064,-0.604803632771868,-0.6866128038362018,-0.6635690000677154,-0.8511513864539866,-0.8528456053265278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0DOJ.L^I09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016949152542372836,0.05244693913348519,-0.11071587372165403,-0.11071587372165403,-0.19408999328408338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0DON.L^E09,0.15654347826086967,-0.09448818897637801,0.040723981900452344,0.05990783410138234,0.014265869953475896,-0.3461962122019686,-0.45238421199873813,-0.48888888888888893,-0.48481607373849944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0DW3.L^D10,-0.0449438202247191,-0.07840599267439619,-0.20513064133016623,-0.1675621890547263,-0.323959595959596,-0.5768335862417805,-0.6703054187192119,-0.7227506213753108,-0.7491454272863568,-0.782804255125817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0DX8.L^E09,-0.08192369515885034,0.0,-0.047743387732132714,0.0751217974946694,-0.06588116835513469,-0.18094869312681505,-0.3372177370710927,-0.31767741935483873,-0.4768500197863079,-0.5457908022207978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0DY0.L^D10,-0.1755467349551857,-0.4244657332350774,-0.4223372781065089,-0.4282576866764275,-0.4359080291738834,-0.4385334291876348,-0.4451674869568183,-0.4409448818897638,-0.44373219373219375,-0.44373219373219375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0DY2.L^E09,0.15087951807228928,0.04621848739495782,-0.05681818181818177,-0.13062605398497984,-0.1293706293706295,-0.33950152259488364,-0.5018854336497395,-0.5345794392523364,-0.5839598997493735,-0.6156387189192193,-0.5782734617143438,-0.6378181818181818,-0.6401084010840108,-0.5431192660550459,-0.6640809443507589,-0.6442857142857144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0E16.L^G09,0.0,0.06443621056324145,-0.5202916784686222,-0.6066702673507967,-0.5114055686011405,-0.7548021077086244,-0.803035138585369,-0.797314222098525,-0.7724929709465792,-0.8177324490051308,-0.8081785855393125,-0.7794518473652332,-0.7724304088596677,-0.7948770670730162,-0.8341850820080853,-0.8359797297297298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0E1S.L^I19,-0.03266779791173802,0.0,0.2637617640728638,-0.016668435585544095,0.0527723666324067,-0.2276098928319814,-0.31510261632935876,-0.38435754950646717,-0.4916786928035207,-0.6456591745711292,-0.6391664920202412,-0.6698622120924074,-0.6486865505938635,-0.6496827654134572,-0.6850528718510491,-0.7061772245874511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0E2L.L^G17,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0E3T.L^E09,0.0,0.0,0.0,-0.2501369863013698,-0.30999999999999994,-0.4835849056603774,-0.6592946058091287,-0.6805058365758754,-0.6986788990825687,-0.7303448275862069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
