firms,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
0003q.L^J08,0.26912358248859203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005181398534184423,0.0025840618819605865,-0.0076726535540685425,-0.03722082931364812,-0.05596103591620083,-0.039603917263017374,-0.06954436476142822,-0.04901955497885857,-0.03241889050441671,-0.05825236497314035,-0.06506019676586261,-0.0076726535540685425,-0.009744793912606187,-0.0051282554635015964,0.08988752935238065,0.11436020080308595,0.08766552697275576,0.10113512712989281,0.09830155386890427,0.08324872547708084,0.09548252655912326,0.08877546169825923,0.1693149637915039,0.13510624891470102,0.11251159735838856,0.01619025526266249,0.02956126865749198,0.02956126865749198,0.2226040065307715,0.20071597569969057,0.20688919883956003,0.18555532057662116,0.2792369128641299,0.3375497077185392,0.3783909425119114,0.3727484116347741
0010q.L^J08,-0.020785219399538035,-0.0688172043010753,-0.12170385395537531,-0.12170385395537531,0.115979381443299,0.12760416666666674,0.09343434343434343,0.16711590296495937,0.29640718562874246,0.4628378378378377,0.6782945736434107,0.6590038314176243,0.7745901639344261,0.6782945736434107,0.6156716417910446,0.6526717557251909,0.6914062499999998,0.6217228464419475,0.5300353356890457,0.6718146718146718,0.5139860139860137,0.5087108013937283,0.4727891156462585,0.4727891156462585,0.4982698961937717,0.6278195488721803,0.6590038314176243,0.6096654275092936,0.5575539568345322,0.6526717557251909,0.6526717557251909,0.7114624505928853,0.42434210526315796,0.4012944983818769,0.4290429042904289,0.4677966101694915,0.6037037037037036,0.5802919708029197,0.29253731343283573,0.39677419354838706,0.5631768953068592,0.7673469387755101,0.5246478873239437,0.3702531645569618,0.44333333333333313,0.8041666666666665,0.7673469387755101,1.1868686868686869,0.7818930041152261
0012q.L^J08,0.5131733333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21621621621621623,0.21621621621621623,0.08564535585042221,-0.0022172949002217113,0.0,-0.032258064516129004,-0.18991899189918993,-0.04761904761904767,-0.04255319148936165,-0.09999999999999998,-0.25533675326824423,-0.3055555555555556,-0.33085501858736055,-0.4063324538258575,-0.3076923076923077,-0.2671009771986971,-0.3034055727554179,-0.3492407809110629,-0.23469387755102034,-0.08629441624365486,-0.10979228486646875,-0.35943060498220636,-0.383139136394791,-0.35018050541516244,-0.3616568550961061,-0.3754337265787647,-0.4208494208494209,-0.49267192784667424,-0.45945945945945943,-0.43217665615141954,-0.26530612244897955,-0.35018050541516244,-0.4392523364485982,-0.49608062709966405,-0.3639575971731449,-0.34650014522218997,-0.2874109263657957,-0.34065934065934067
0013q.L^J08,0.0669711340206185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10227272727272729,0.10227272727272729,0.10227272727272729,0.03521878335112061,-0.010204081632653073,0.0,-0.11818181818181817,0.007268951194184803,0.07538802660753885,-0.0628019323671497,-0.1339285714285714,-0.16809605488850765,-0.2584097859327218,-0.2906764168190128,-0.291970802919708,-0.2362204724409449,-0.32167832167832167,-0.35761589403973515,-0.32871972318339104,-0.23501577287066244,-0.15980944131658725,-0.26930320150659137,-0.36601307189542487,-0.3841269841269841,-0.4251851851851852,-0.424759080800593,-0.4085365853658537,-0.4633471645919779,-0.5296969696969698,-0.5006435006435006,-0.4894736842105263,-0.5296969696969698,-0.5314009661835748,-0.5722160970231532,-0.5539204414808001,-0.5125383185084678,-0.4809364548494983,-0.5315038904786309
0016q.L^J08,-0.017771851851851928,0.0,0.0,0.0,0.0,0.0,0.0,0.7088607594936709,0.7088607594936709,0.7088607594936709,0.7088607594936709,0.8243243243243243,0.8243243243243243,0.7034700315457414,0.5219842164599775,0.5041782729805013,0.4713896457765667,0.28816793893129766,0.39679255043973094,0.46579804560260585,0.3608870967741935,0.17136659436008683,0.139240506329114,0.09756097560975618,-0.007352941176470562,0.14164904862579286,0.21621621621621623,0.09756097560975618,0.0714285714285714,0.17903930131004375,0.4169509315140383,0.35814889336016087,-0.00917431192660545,-0.02527075812274371,-0.039145907473309594,-0.07849829351535831,-0.07692307692307687,-0.07056798623063687,-0.17050691244239635,-0.17808219178082196,-0.12832929782082325,0.05058365758754868,0.0037174721189590088,-0.07534246575342463,-0.12052117263843654,0.09533468559837721,0.18421052631578938,0.371951219512195,0.09756097560975618
0017q.L^J08,-0.032128514056224744,-0.12631578947368427,-0.18790485715083372,-0.15801177160409918,0.11580556052962865,0.30708633971940347,0.3863037201042767,0.11580556052962865,0.19342677785122597,0.7940401553739642,1.2136143147770224,1.429098611257984,1.6910598452802699,1.5415570088589083,0.8672660315662446,0.8672660315662446,0.6839762290186029,0.482117449415153,0.5507803975378838,0.7134090150912111,0.37933754572310097,0.23643300300875292,0.10059393175822562,0.06804721849620998,0.04606764268278618,0.07389724123130548,0.11399407408839046,0.01063381595359747,0.007665705566717529,0.06226058608798679,0.30958093620415905,0.3158587294068109,-0.16720826000975542,-0.21259852479543062,-0.2776628162516931,-0.31377963562525424,-0.29690538978209835,-0.30684813994786164,-0.4781593990408193,-0.43636930929933604,-0.27384085461174057,-0.2089679274298918,-0.28294636818958885,-0.3803879498047551,-0.4781593990408193,-0.34175506182426796,-0.2541083353423481,-0.06318032296425702,-0.34489703202048605
0020q.L^J08,-0.05249343832020992,-0.030534351145038108,-0.12814645308924488,-0.09501187648456055,0.02144772117962468,0.02144772117962468,0.02144772117962468,0.09169054441260749,0.21725239616613412,0.341549295774648,0.40590405904059046,0.4597701149425286,0.7397260273972603,0.8317307692307692,0.5362903225806452,0.7720930232558141,0.8056872037914691,0.6351931330472103,0.8352601156069364,0.963917525773196,0.7720930232558141,0.6933333333333334,0.5119047619047621,0.4007352941176472,0.3558718861209964,0.5487804878048781,0.5679012345679013,0.5679012345679013,0.4377358490566039,0.524,0.7085201793721974,0.7803738317757012,0.4377358490566039,0.32291666666666674,0.5313504823151127,0.4710424710424712,0.49411764705882355,0.4163568773234203,0.19811320754716988,0.3047945205479452,0.4710424710424712,0.7477064220183487,0.6351931330472103,0.5487804878048781,0.4486692015209126,0.7085201793721974,0.849514563106796,0.963917525773196,0.7162162162162162
0041q.L^J08,0.019354838709677358,-0.1651705565529623,-0.12098298676748576,0.04494382022471921,0.26016260162601634,0.23342175066312998,0.29526462395543174,0.2880886426592797,0.4668769716088328,1.2142857142857144,1.6123595505617976,1.8353658536585367,2.1,1.7678571428571428,1.5,1.5549450549450552,1.3969072164948457,1.1330275229357798,1.1330275229357798,1.1330275229357798,0.697080291970803,0.6247379454926625,0.36363636363636354,0.2880886426592797,0.26702997275204354,0.3556851311953353,0.39639639639639657,0.39639639639639657,0.32478632478632474,0.39639639639639657,0.2880886426592797,0.4263803680981595,0.21409921671018295,0.13691931540342295,0.06896551724137923,0.06407322654462244,0.04260089686098656,-0.047131147540983576,-0.2487883683360258,-0.252411575562701,-0.12593984962406024,-0.037267080745341574,0.017505470459518557,-0.037267080745341574,-0.14678899082568808,-0.047131147540983576,-0.06999999999999995,0.12590799031476996,-0.1324626865671642
0054q.L^J08,0.021739130434782483,-0.10389610389610382,-0.08609271523178796,-0.007194244604316502,0.1694915254237288,0.1694915254237288,0.078125,0.20524017467248923,0.546218487394958,0.6626506024096386,0.690248283999926,0.8287933978968083,1.0890710249330628,1.145315261073208,1.2859918231066398,1.3338158243874623,1.7612967049326365,1.6561043533357878,2.064735883060339,1.7208877823068947,1.6816439721210075,1.8781317671291076,1.6435166126820988,1.523900237905031,1.490098250615758,1.2953988729591535,1.1959919645789676,1.747694176859517,2.015037828893108,2.1873253466966958,2.6456338251416645,3.04189867311496,2.5302658904174775,2.552751799352936,1.8458261319840545,2.552751799352936,2.820424543293162,2.743502784704916,2.44309830943873,3.1013375115461574,3.6173999019639007,3.4622561037519812,3.8084645701528848,3.767367987953069,2.820424543293162,3.1317179713264762,3.2906298551352773,3.42684115691965,2.846772460342703
0083q.L^J08,-0.028601694915254217,-0.026804123711340222,-0.10095238095238102,-0.11775700934579436,0.08505747126436791,0.15121951219512209,0.13734939759036124,0.14424242424242428,0.28435374149659864,0.47499999999999987,0.9383983572895276,1.1601830663615558,1.2476190476190476,1.1701149425287358,0.9544513457556933,1.0085106382978721,0.9070707070707069,0.7289377289377288,0.8437499999999998,1.074725274725275,0.9265306122448977,0.7946768060836502,0.6136752136752137,0.6219931271477661,0.3985185185185185,0.6192109777015435,0.8330097087378638,0.5999999999999999,0.5349593495934957,0.8730158730158728,1.2637889688249402,1.1953488372093024,0.6275862068965516,0.5838926174496644,0.4523076923076923,0.34857142857142853,0.34857142857142853,0.37810218978102195,0.03169398907103815,0.08505747126436791,0.16399506781750928,0.37810218978102195,0.3295774647887324,0.21025641025641018,0.12380952380952381,0.4303030303030304,0.6417391304347826,0.798095238095238,0.6275862068965516
