firms,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
0A19.L^D23,-0.016000000000000014,-0.06716417910447758,-0.6533151777727657,-0.6533151777727657,-0.6533151777727657,-0.6533151777727657,-0.6533151777727657,-0.6533151777727657,-0.6533151777727657,-0.6533151777727657,-0.6533151777727657,-0.6533151777727657,-0.6533151777727657,-0.6533151777727657,-0.6533151777727657,-0.6533151777727657,-0.6533151777727657,-0.6533151777727657,-0.6533151777727657,-0.6533151777727657,-0.759671030015358,-0.8020326809201552,-0.743938433786115,-0.7433591089756764,-0.726398278261575,-0.7616906011916995,-0.7675506683755102,-0.7631831443992672,-0.7967109787943529,-0.8306936211451477,-0.8693142006535126,,,,,,,,,,,,,,,,,,
0A3K.L^H22,0.0949980727060129,-0.2520226844143286,-0.3110406607369759,-0.40416373626373625,-0.30396534017971755,-0.392140134529148,-0.4836085714285714,-0.4932607476635513,-0.5002663594470046,-0.45236135337328265,-0.49753312488763757,-0.4836085714285714,-0.27897473404255313,-0.27897473404255313,-0.27897473404255313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0A5Y.L^F22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2530010602036048,-0.24138649624895803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0A9Y.L^E23,-0.01564580559254325,0.02490617536676898,-0.03964194373401542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0B5W.L^B22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3840579710144928,-0.3359375,-0.37037037037037035
0BCR.L^C23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.625,-0.625,-0.625,-0.625,-0.53125,-0.53125,-0.1477272727272727,-0.16666666666666674,-0.3951612903225806,-0.40944881889763785,-0.53125,-0.53125,-0.5588235294117647,-0.5588235294117647,-0.5588235294117647,-0.5588235294117647,-0.5714285714285714,-0.5588235294117647
0DKI.L^E22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05405405405405417,0.5,0.5,0.4130434782608694,,
0DO4.L^F22,0.3803526448362722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005012531328320802,0.023195876288659933,0.11516853932584281,-0.05924170616113733,0.12146892655367236,,
0DP4.L^E23,-0.029595015576324046,-0.044642857142857095,-0.17161290322580647,-0.17902813299232734,-0.1800766283524904,-0.19346733668341698,-0.17692307692307685,-0.12295081967213117,-0.08677098150782359,-0.24992499249924993,-0.2482435597189696,-0.17692307692307685,-0.1359353970390309,-0.14455250502208972,-0.14400000000000002,-0.08285714285714285,0.05766062602965394,0.03548387096774208,0.27875658649274526,0.7129757109649657,0.19999999999999996,0.23704332002387773,0.3374621052403517,0.2788844621513944,0.5930521091811416,0.4524886877828054,0.6486902927580895,0.8458884416331225,0.7258064516129032,0.5396311120597241,0.41416731317462063,0.4426966292134833,0.0507364975450082,-0.12771739130434767,-0.1975,0.10689655172413803,0.5658536585365854,-0.07359307359307354,-0.05726872246696024,-0.0841654778887303,-0.10833333333333328,-0.20149253731343286,-0.20740740740740737,-0.2438162544169612,-0.27210884353741494,-0.27865168539325835,-0.3177470775770457,-0.311675779993567,-0.24833157709870035
0E0C.L^A23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11564846049446376,-0.03171255920631266,0.14177227092501643,0.14177227092501643,0.14177227092501643,-0.7362137931034483,-0.7362137931034483,-0.7362137931034483,-0.7362137931034483,-0.7362137931034483,-0.7362137931034483,-0.7362137931034483,-0.7362137931034483,-0.7362137931034483,-0.7362137931034483,-0.7362137931034483,-0.7362137931034483,-0.7362137931034483,-0.7943191618219496,-0.8243696369636964,-0.8243696369636964,-0.8243696369636964,-0.8243696369636964,-0.8243696369636964,-0.8243696369636964,-0.8243696369636964,-0.8738177319587629,-0.8738177319587629,-0.8738177319587629,-0.8738177319587629,-0.8738177319587629,-0.8640035555555555,-0.8725033333333333,-0.8735570247933884,-0.8761165991902834,-0.8795307086614174,-0.8862652393696104,,
