firms,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
0A0M.L^E21,-0.022223397130873068,0.0,-0.4222027615983055,-0.4222027615983055,-0.6610090509902321,-0.7968282840579918,-0.7667069590744258,-0.7667069590744258,-0.961841291190316,-0.961841291190316,-0.961841291190316,-0.961841291190316,-0.961841291190316,-0.961841291190316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0A19.L^D23,0.0,0.0,0.0,-0.3067796610169492,-0.4289703315881328,-0.2613995485327314,-0.2597285067873304,-0.21080559575494462,-0.31260504201680683,-0.3295081967213116,-0.3169102296450941,-0.4136200716845879,-0.5116417910447761,-0.623041474654378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0B5W.L^B22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3840579710144928,-0.3359375,-0.37037037037037035,0.6037735849056605,0.41666666666666674,0.49122807017543857,0.11842105263157898,0.328125,0.41666666666666674,0.6346153846153848,0.666666666666667,1.1794871794871797,0.8085106382978724,0.6346153846153848,0.4655172413793103,0.41666666666666674,0.7708333333333335,0.7708333333333335,0.3934426229508199,0.8085106382978724
0BCR.L^C23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.625,-0.625,-0.625,-0.625,-0.53125,-0.53125,-0.1477272727272727,-0.16666666666666674,-0.3951612903225806,-0.40944881889763785,-0.53125,-0.53125,-0.5588235294117647,-0.5588235294117647,-0.5588235294117647,-0.5588235294117647,-0.5714285714285714,-0.5588235294117647,-0.5588235294117647,-0.5588235294117647,-0.5588235294117647,-0.5833333333333334,-0.647887323943662,-0.6583143507972664,-0.6583143507972664,-0.6794871794871795,-0.6822033898305084,-0.6875,-0.6875,-0.6590909090909092,-0.6666666666666667,-0.6861924686192469,-0.6887966804979253,-0.6590909090909092,-0.5454545454545454
0CSD.L^G20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073710073710073765,-0.036427732079905906,-0.036427732079905906,-0.036427732079905906,-0.036427732079905906,-0.036427732079905906,-0.036427732079905906,-0.036427732079905906,-0.036427732079905906,-0.03529411764705881,-0.03981264637002346,-0.03529411764705881,-0.018551765409934085,,,,,,,,,,,,,,,,,,,
0CZZ.L^G20,0.0,0.0,0.13580836037411714,-0.3865463917525773,-0.3865463917525773,-0.3852471718580506,-0.34310316277529396,-0.44103142172749055,-0.44103142172749055,-0.44103142172749055,-0.44103142172749055,-0.44103142172749055,-0.44103142172749055,-0.6281286129425366,-0.6281286129425366,-0.6281286129425366,-0.6281286129425366,-0.6281286129425366,-0.6281286129425366,-0.6281286129425366,-0.6281286129425366,-0.6281286129425366,-0.6281286129425366,-0.6281286129425366,-0.6676255376193934,-0.6280937500000001,-0.68264,-0.21960655737704915,,,,,,,,,,,,,,,,,,,,,
0D13.L^G20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3904761904761904,-0.4018691588785046,-0.8059126880031297,-0.8059126880031297,-0.8059126880031297,-0.8059126880031297,-0.8059126880031297,-0.8059126880031297,-0.8059126880031297,-0.8059126880031297,-0.8059126880031297,-0.8033851546575446,-0.8879539805989691,-0.9241557887501703,-0.9393885297054212,-0.9403547656600485,-0.9485878064535759,-0.9583711001770204,-0.9686290829600838,-0.9678370059870911,-0.9773610150931724,,,,,,,,,,,,,,,,,,,,
0DDP.L^F20,9999.0,-0.99998,-0.99998,-0.99998,-0.99998,-0.99998,-0.99998,-0.99998,-0.9999981884057971,-0.9999981884057971,-0.9999981884057971,-0.9999981884057971,-0.9999981884057971,-0.9999981884057971,-0.9999981884057971,-0.9999983065198984,-0.9999983498349835,-0.999998245614035,-0.9999985611510791,-0.9999982399990144,-0.9999982517482517,-0.9999978925184405,-0.9999981849532625,-0.9999983022071307,-0.999997227997228,-0.9999965277777778,-0.9999964412811387,-0.9999964028776979,-0.9999964476021315,,,,,,,,,,,,,,,,,,,,
0DEX.L^G21,0.08277242479685487,0.0,0.3590992706732745,-0.13914130579312212,-0.10280602149554485,-0.13019529085872572,-0.1129957627118644,-0.042653804466301515,-0.04559422492401222,0.05370727696773425,-0.007900473933649343,-0.007900473933649343,-0.03381647714772329,0.02113658536585361,0.02113658536585361,0.02113658536585361,-0.11549436619718312,-0.11549436619718312,-0.11549436619718312,-0.13379448275862071,-0.3022233333333334,-0.35470814625748115,-0.35470814625748115,-0.35470814625748115,-0.3545126166774266,-0.355813957543764,,,,,,,,,,,,,,,,,,,,,,,
0DKI.L^E22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05405405405405417,0.5,0.5,0.4130434782608694,,,,,,,,,,,,,,,,,,,
0DMQ.L^H21,0.31369653767820793,0.0,0.0,-0.4320005784108163,-0.4320005784108163,-0.4320005784108163,-0.4320005784108163,-0.4320005784108163,-0.4320005784108163,-0.4320005784108163,-0.4320005784108163,-0.3889995022399204,-0.3857701329163409,-0.4600687285223368,-0.4600687285223368,-0.45858028945554796,-0.4802514058881906,-0.22217821782178226,-0.26234741784037563,-0.29605734767025105,-0.5093066833229232,-0.7234776487152411,-0.7941839140686403,-0.8013653603034134,-0.8149788035798399,-0.8353039832285115,-0.8226636568848759,-0.8374172185430464,-0.8559060895084373,-0.8147169811320755,,,,,,,,,,,,,,,,,,,
0DO4.L^F22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005012531328320802,0.023195876288659933,0.11516853932584281,-0.05924170616113733,0.12146892655367236,,,,,,,,,,,,,,,,,,,
0DP4.L^E23,-0.020967741935483786,0.2349362673294424,0.6542756087200603,0.1588785046728971,0.19465242743738975,0.2916300704813364,0.2350597609561753,0.5384615384615385,0.40271493212669673,0.5921931176168465,0.7826336975273145,0.6666666666666665,0.4868711674097024,0.3657067510409109,0.3932584269662922,0.014729950900163713,-0.15760869565217384,-0.22499999999999998,0.06896551724137923,0.5121951219512195,-0.10533910533910529,-0.08957415565345073,-0.11554921540656193,-0.13888888888888884,-0.2288557213930349,-0.23456790123456794,-0.26972909305064785,-0.2970521541950114,-0.3033707865168539,-0.34112646121147716,-0.3352632143240055,-0.2740896850485891,-0.21509051778706156,-0.2413117963778757,-0.2318176186346177,-0.19844861021331606,-0.10598413842826238,-0.11403258073735356,-0.08984145625367002,-0.14470961511932678,-0.04644724700092273,-0.14470961511932678,-0.13588850174216027,-0.05889496053430476,-0.21199796644636504,-0.22432128112098093,-0.16890080428954413,-0.12786608524405685,-0.17498336660013314
0E0C.L^A23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22027447682770007,-0.33419428899411674,-0.33419428899411674,-0.33419428899411674,-0.33419428899411674,-0.33419428899411674,-0.33419428899411674,-0.33419428899411674,-0.5216494845360824,-0.5216494845360824,-0.5216494845360824,-0.5216494845360824,-0.5216494845360824,-0.48444444444444446,-0.5166666666666666,-0.5206611570247934,-0.5303643724696356,-0.5433070866141732,-0.568837347606304,,,,,,,,,,,,,,,,,,,
0E3Q.L^G20,0.0,0.0,0.0,-0.00217878420058204,0.0020876826722338038,0.0062893081761006275,0.17936117936117935,0.26315789473684204,0.584158415841584,0.5189873417721518,0.6494845360824741,0.6494845360824741,0.6842105263157894,0.5135508204958998,0.6977395446832315,0.7695189739621182,0.8579778744253139,0.8579778744253139,0.8579778744253139,0.8579778744253139,0.8579778744253139,0.7363245092115995,0.7363245092115995,0.7363245092115995,0.7363245092115995,0.872798291508545,0.9645271874191679,0.9175663781581518,0.8949179563688823,1.0138458615803185,,,,,,,,,,,,,,,,,,,
