firms,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
0003q.L^J08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05776175034211195,0.07752280926190847,0.15263566801883277,0.19004108882527637,0.5103092099585596,0.5103092099585596,0.5103092099585596,0.5103092099585596,0.5103092099585596,0.5103092099585596,0.5103092099585596,0.5103092099585596,0.5103092099585596,0.5103092099585596,0.5103092099585596,0.5103092099585596,0.5103092099585596,0.5181347238852041,0.5142119424179874,0.49872113063102863,0.4540942486438613,0.4257907420154996
0010q.L^J08,0.18249999999999988,-0.012345679012345734,-0.0024937655860349794,-0.05660377358490565,0.03734439834024883,0.17302052785923738,0.10192837465564741,0.08401084010840121,0.11111111111111116,0.16279069767441867,0.13960113960113962,0.21580547112462,0.3201320132013201,0.3605442176870748,0.32450331125827825,0.3157894736842106,0.2987012987012987,0.4492753623188406,0.47601476014760147,0.4234875444839856,0.48698884758364325,0.4234875444839856,0.48038490007401924,0.3114754098360655,0.3605442176870748,0.5748031496062993,0.639344262295082,0.6420361247947455,0.7937219730941703,0.9002375296912113,0.8867924528301887,0.8475750577367207,0.7204301075268817,0.6227180527383369,0.6227180527383369,1.061855670103093,1.0833333333333335,1.0202020202020203,1.1563342318059298,1.3952095808383236,1.7027027027027026,2.1007751937984493,2.065134099616858,2.278688524590164,2.1007751937984493,1.9850746268656714,2.053435114503817,2.125,1.9962546816479403
0012q.L^J08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04107399712322202,-0.04107399712322202,-0.04107399712322202,-0.04107399712322202,-0.04107399712322202,-0.04107399712322202,-0.04107399712322202,-0.06249999999999978,0.039555070429856176,0.07713482137514216,0.057380516001691806,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.945945945945946,0.945945945945946,0.7370325693606754,0.5964523281596452,0.6000000000000001,0.5483870967741935,0.29612961296129625
0013q.L^J08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26455906821963393,0.26455906821963393,0.26455906821963393,0.26455906821963393,0.26455906821963393,0.26455906821963393,0.26455906821963393,0.26455906821963393,0.26455906821963393,0.26455906821963393,0.26455906821963393,0.26455906821963393,0.26455906821963393,0.26455906821963393,0.26455906821963393,0.26455906821963393,0.22939549329494158,0.24733300508780554,0.42056074766355134,0.4391758824420542,0.4686529553742069,0.5670103092783505,0.5670103092783505,0.5670103092783505,0.5670103092783505,0.5670103092783505,0.5670103092783505,0.5670103092783505,0.5670103092783505,0.5670103092783505,0.5670103092783505,0.5670103092783505,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.6221985058697972,0.5510204081632653,0.5670103092783505,0.38181818181818183
0016q.L^J08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068728522336769515,0.09328358208955256,0.14453125,0.10481988042304424,0.08518518518518525,0.08518518518518525,0.08518518518518525,0.08518518518518525,0.08518518518518525,0.08518518518518525,0.08518518518518525,0.8544303797468353,0.8544303797468353,0.8544303797468353,0.8544303797468353,0.9797297297297298,0.9797297297297298,0.8485804416403786,0.6516347237880495,0.6323119777158774,0.5967302452316077,0.39790076335877855
0017q.L^J08,0.11063829787234036,0.05697151424287861,0.050670640834575176,0.008583690987124415,0.058558558558558405,0.08880308880308885,0.14634146341463405,0.018050541516245522,0.014388489208633004,0.1417004048582995,0.17991631799163188,0.323943661971831,0.28181818181818175,0.43877551020408156,0.3623188405797102,0.39603960396039595,0.3364928909952605,0.4764397905759161,0.7300613496932513,0.688622754491018,0.8193548387096774,0.7515527950310557,0.877496671105193,0.6395348837209303,0.6785714285714284,1.043478260869565,0.9183673469387756,0.898989898989899,1.2650602409638556,1.4736842105263155,1.3402489626556013,1.2650602409638556,0.9789473684210526,0.8394444199475091,0.907154059499149,1.5273668118020503,1.960629299605396,2.1400614383084826,1.5273668118020503,1.7031835450124158,3.063609026630184,4.013969773229882,4.502054685740976,5.095412661598684,4.756779730909335,3.22947004740306,3.22947004740306,2.8143076030782814,2.3570853071090214
0020q.L^J08,0.04674220963172804,-0.0014144271570014633,0.035190615835777095,0.09119010819165374,0.04515173945225759,0.09034749034749034,0.0576779026217229,-0.012587412587412694,0.012186379928315505,0.015827338129496216,0.02318840579710124,0.11620553359683794,0.12063492063492065,0.11181102362204731,0.02318840579710124,0.008571428571428452,0.03823529411764692,0.12063492063492065,0.27782805429864244,0.20683760683760677,0.27207207207207196,0.16694214876033064,0.2331877729257641,0.11181102362204731,0.09457364341085261,0.2824704813805632,0.24405286343612342,0.23534558180227472,0.4007936507936507,0.49814323607427036,0.5645429362880885,0.4824146981627295,0.43715012722646307,0.2924485125858123,0.3415676959619951,0.5142091152815014,0.5142091152815014,0.5142091152815014,0.6183381088825215,0.8044728434504791,0.9887323943661972,1.084132841328413,1.1639846743295017,1.5789954337899546,1.715384615384615,1.2774193548387096,1.6269767441860465,1.6767772511848338,1.4240343347639484
0041q.L^J08,-0.056842105263157916,0.10981308411214963,-0.16373239436619713,-0.07407407407407407,-0.12037037037037035,-0.10546139359698681,-0.004192872117400492,-0.16695896176780078,-0.1332116788321167,-0.0900383141762453,0.04395604395604402,0.09447004608294929,0.20865139949109412,0.27005347593582885,0.1473429951690821,0.032608695652173836,0.04625550660792954,0.22107969151670948,0.3418079096045199,0.3532763532763532,0.5522875816993464,0.2768817204301075,0.3563677898343802,0.16995073891625623,0.2803234501347709,0.4890282131661443,0.5573770491803278,0.5780730897009967,0.7025089605734769,0.960379694593479,1.0042194092827006,1.043010752688172,0.7055655296229801,0.7958412098298677,1.1348314606741572,1.5745257452574526,1.5198938992042437,1.6462395543175488,1.6315789473684208,1.996845425867508,3.5238095238095237,4.337078651685393,4.7926829268292686,5.333333333333333,4.654761904761904,4.10752688172043,4.21978021978022,3.8969072164948457,3.3577981651376145
0054q.L^J08,0.029800075443229046,0.15260869565217394,0.19414414414414427,0.1914606741573035,0.19683972911963887,0.1756097560975609,0.2745192307692308,0.18612975391498887,0.1704194260485652,0.16271929824561404,0.34910941475826984,0.36298200514138834,0.3560102301790282,0.3879581151832461,0.27146282973621094,0.32219451371571073,0.315632754342432,0.3288220551378447,0.3771428571428572,0.3989445910290239,0.4446866485013623,0.3255000000000001,0.3525510204081632,0.33216080402010073,0.3382130237253913,0.5548387096774194,0.6313846153846154,0.547577349678926,0.6853146853146854,0.7031802120141344,0.8801418439716313,0.9210144927536232,0.7214285714285715,0.7556291390728478,0.9071942446043166,1.2466101694915253,1.2466101694915253,1.0710937500000002,1.3152838427947602,1.9703081232492998,2.193975903614458,2.2469914499158,2.513138621611912,3.0131357152880787,3.121181708047155,3.3914234225041318,3.48329402206606,4.3044909889684195,4.102414957024039
0083q.L^J08,0.24554183813443076,0.06578947368421062,0.05652173913043468,0.12326656394453006,0.12326656394453006,0.18056680161943328,0.2623376623376623,0.1346303501945525,0.27336244541484733,0.24085106382978716,0.3376146788990826,0.5510638297872339,0.5510638297872339,0.6758620689655175,0.4953846153846153,0.6290502793296091,0.5677419354838709,0.7566265060240962,0.8455696202531644,0.9972602739726029,1.039160839160839,1.0680851063829788,1.1284671532846717,0.9570469798657717,0.9676113360323886,1.2057488653555217,1.513793103448276,1.5246753246753246,2.003089598352214,2.406542056074766,2.1799345692475462,2.0889830508474576,2.0061855670103097,1.7771428571428571,1.7252336448598133,2.351724137931035,2.5560975609756103,2.5132530120481924,2.5345454545454547,2.9673469387755103,3.5562499999999995,4.987679671457905,5.672768878718536,5.942857142857142,5.70344827586207,5.037267080745342,5.204255319148936,4.890909090909091,4.34065934065934
0101q.L^J08,-0.09186498855835246,0.013921113689095321,0.05048076923076916,0.022222222222222143,0.14547837483617299,0.24412811387900346,0.2666666666666666,0.11337579617834392,0.12701482914248885,0.2575539568345324,0.1576158940397352,0.44462809917355384,0.4751054852320675,0.5537777777777779,0.4040160642570283,0.41538461538461546,0.4096774193548387,0.5266375545851529,0.5607142857142859,0.46276150627615076,0.5537777777777779,0.46276150627615076,0.49401709401709404,0.46890756302521,0.4566666666666668,0.5134199134199133,0.52,0.49721627408993574,0.6374707259953161,0.7900665642601126,0.7567839195979902,0.631357909472702,0.5537777777777779,0.5537777777777779,0.5004291845493563,0.722167487684729,0.8208333333333335,0.748,0.7882352941176471,0.8795698924731181,1.1252279635258362,1.4794326241134752,1.3863481228668944,1.5800738007380075,1.4447552447552447,1.3701694915254237,1.378231292517007,1.3229235880398669,1.3542087542087544
0291q.L^J08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032258064516129004,0.0,0.05494505494505497,-0.030303030303030387,-0.11926605504587162,-0.05882352941176472,0.0786516853932584,0.09090909090909083,0.04918032786885229,0.12280701754385959,0.23076923076923084,0.38129496402877683,0.3913043478260869,0.4169741697416973,0.5673469387755101,0.5421686746987953,0.3763440860215055,0.35689045936395747,0.38628158844765337,0.27574750830564776
