firms,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
0003q.L^J08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05776175034211195,0.07752280926190847,0.15263566801883277,0.19004108882527637,0.5103092099585596,0.5103092099585596,0.5103092099585596,0.5103092099585596,0.5103092099585596,0.5103092099585596,0.5103092099585596,0.5103092099585596,0.5103092099585596,0.5103092099585596,0.5103092099585596,0.5103092099585596,0.5103092099585596,0.5181347238852041,0.5142119424179874,0.49872113063102863,0.4540942486438613,0.4257907420154996,0.4504950489657875,0.40527571535865703,0.4362745246059194,0.46134666105310074,0.42233012663775815,0.4120481955813611,0.49872113063102863,0.4955915579632024,0.5025639585010127,0.6460671733998804,0.6830284744841704,0.6427112627413831,0.6630545239131664,0.658774952120003,0.6360405267639064,0.654517349210916,0.6443876073797639
0010q.L^J08,0.11594202898550732,0.01845018450184499,-0.017793594306049876,0.02602230483271395,-0.017793594306049876,0.021465581051073324,-0.09508196721311468,-0.061224489795918324,0.08661417322834652,0.1311475409836067,0.13300492610837455,0.2376681614349776,0.3111638954869358,0.30188679245283034,0.2748267898383374,0.18709677419354853,0.11967545638945243,0.11967545638945243,0.4226804123711343,0.4375000000000002,0.39393939393939403,0.4878706199460916,0.6526946107784433,0.8648648648648649,1.1395348837209305,1.1149425287356323,1.2622950819672134,1.1395348837209305,1.0597014925373136,1.1068702290076335,1.15625,1.0674157303370788,0.9505300353356891,1.1312741312741315,0.93006993006993,0.9233449477351918,0.8775510204081634,0.8775510204081634,0.9100346020761247,1.0751879699248121,1.1149425287356323,1.052044609665428,0.985611510791367,1.1068702290076335,1.1068702290076335,1.1818181818181817,0.8157894736842106,0.7864077669902914,0.8217821782178218
0012q.L^J08,0.0,0.0,0.0,-0.04107399712322202,-0.04107399712322202,-0.04107399712322202,-0.04107399712322202,-0.04107399712322202,-0.04107399712322202,-0.04107399712322202,-0.06249999999999978,0.039555070429856176,0.07713482137514216,0.057380516001691806,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.945945945945946,0.945945945945946,0.7370325693606754,0.5964523281596452,0.6000000000000001,0.5483870967741935,0.29612961296129625,0.5238095238095237,0.5319148936170213,0.43999999999999995,0.19146119477080914,0.11111111111111116,0.07063197026022294,-0.05013192612137196,0.10769230769230775,0.17263843648208477,0.11455108359133126,0.04121475054229928,0.22448979591836737,0.4619289340101522,0.42433234421364996,0.02491103202846978,-0.013022618231665617,0.03971119133573997
0013q.L^J08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027806984907552734,-0.01362218939766957,0.12336448598130834,0.13808513861536142,0.16139529760512938,0.2391752577319588,0.2391752577319588,0.2391752577319588,0.2391752577319588,0.2391752577319588,0.2391752577319588,0.2391752577319588,0.2391752577319588,0.2391752577319588,0.2391752577319588,0.2391752577319588,0.36590909090909096,0.36590909090909096,0.36590909090909096,0.2828175026680897,0.226530612244898,0.2391752577319588,0.09272727272727277,0.24818276220145385,0.33259423503325936,0.16135265700483092,0.07321428571428568,0.030874785591766818,-0.08103975535168206,-0.12102376599634368,-0.1226277372262774,-0.053543307086614145,-0.15944055944055946,-0.20397350993377483,-0.16816608996539795,-0.05205047318611988,0.04114335210047648,-0.09453860640301315,-0.21437908496732028,-0.23682539682539683
0016q.L^J08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068728522336769515,0.09328358208955256,0.14453125,0.10481988042304424,0.08518518518518525,0.08518518518518525,0.08518518518518525,0.08518518518518525,0.08518518518518525,0.08518518518518525,0.08518518518518525,0.8544303797468353,0.8544303797468353,0.8544303797468353,0.8544303797468353,0.9797297297297298,0.9797297297297298,0.8485804416403786,0.6516347237880495,0.6323119777158774,0.5967302452316077,0.39790076335877855,0.5157785825142265,0.5906623235613464,0.47681451612903225,0.2711496746203905,0.23628691983122363,0.1910569105691058,0.07720588235294112,0.2389006342494715,0.3198198198198199,0.1910569105691058,0.1626984126984128,0.2794759825327511,0.5376541590133823,0.47384305835010054,0.07522935779816509,0.05776173285198549,0.04270462633451966
0017q.L^J08,0.10471204188481664,0.1717791411042946,0.14371257485029965,0.23225806451612918,0.18633540372670798,0.2716378162450068,0.11046511627906996,0.13690476190476186,0.3840579710144927,0.2993197278911566,0.28619528619528634,0.5341365461847392,0.6754385964912282,0.5850622406639003,0.5341365461847392,0.3403508771929826,0.24586483762402223,0.2917249126394945,0.7117980888446513,1.0052489227823784,1.1267792011238305,0.7117980888446513,0.8308796350970618,1.7523025676821464,2.395986619457119,2.7265689538174698,3.128453256614712,2.899095491502422,1.864641060475123,1.864641060475123,1.5834494758438007,1.2737705448858976,1.3791088829697657,1.628603388613826,1.1160921384185727,0.8968570568246732,0.6884613732194467,0.638530270945993,0.6048106004209814,0.6475050046199147,0.7090190212922296,0.5504502718645554,0.5458967852469325,0.629652786689201,1.0090759744176259,1.018706966399204,0.2776162436798131,0.20798137963110652,0.10816387225643886
0020q.L^J08,0.0793650793650793,0.14027149321266963,0.07692307692307687,0.1351351351351351,0.04132231404958686,0.10043668122270755,-0.007874015748031482,-0.023255813953488413,0.14441416893732972,0.11013215859030834,0.10236220472440949,0.25,0.3368700265251987,0.3961218836565097,0.3228346456692912,0.2824427480916032,0.1533180778032035,0.19714964370546317,0.3512064343163539,0.3512064343163539,0.3512064343163539,0.44412607449856734,0.6102236421725238,0.7746478873239437,0.8597785977859778,0.9310344827586206,1.3013698630136985,1.423076923076923,1.032258064516129,1.344186046511628,1.3886255924170614,1.1630901287553645,1.4277456647398843,1.597938144329897,1.344186046511628,1.2399999999999998,1.0,0.8529411764705883,0.7935943060498218,1.048780487804878,1.074074074074074,1.074074074074074,0.9018867924528302,1.016,1.2600896860986546,1.3551401869158881,0.9018867924528302,0.75,1.0257234726688105
0041q.L^J08,0.16709511568123392,0.09887005649717517,0.10826210826210825,0.2712418300653594,0.045698924731182755,0.11079383209594496,-0.041871921182266125,0.04851752021563338,0.21943573667711602,0.2754098360655737,0.2923588039867109,0.39426523297491034,0.6054477919933965,0.6413502109704641,0.6731182795698925,0.39676840215439846,0.4706994328922496,0.7483146067415729,1.1084010840108403,1.0636604774535807,1.1671309192200559,1.155124653739612,1.4542586750788642,2.7047619047619045,3.370786516853932,3.7439024390243905,4.1866666666666665,3.6309523809523805,3.182795698924731,3.2747252747252746,3.0103092783505154,2.568807339449541,2.568807339449541,2.568807339449541,1.8394160583941606,1.718378756114605,1.2815249266862168,1.155124653739612,1.1198910081743865,1.2682215743440235,1.3363363363363363,1.3363363363363363,1.2165242165242165,1.3363363363363363,1.155124653739612,1.3865030674846626,1.0313315926892952,0.902200488997555,0.7885057471264367
0054q.L^J08,0.010025062656641603,0.036363636363636376,0.05277044854881274,0.08719346049046317,-0.0025000000000000577,0.017857142857142794,0.002512562814070307,0.007067137809187329,0.1700879765395893,0.22769230769230764,0.16462346760070057,0.2682771773680863,0.2817218117571474,0.4148936170212765,0.44565217391304346,0.2954545454545454,0.3211920529801324,0.43525179856115104,0.6906779661016949,0.6906779661016949,0.5585937499999998,0.74235807860262,1.2352941176470584,1.403614457831325,1.4435111062172843,1.6437991513073422,2.0200700686532316,2.1013796708993113,2.304749048621555,2.373885920038396,2.991874584304789,2.83980303253978,3.4305420918154894,2.933457337465402,2.876724437957543,3.1607774459583835,2.8216055378991207,2.6486818656670557,2.599815949259737,2.31834837069095,2.17464055748916,2.972210060025171,3.358695991769384,3.6077638164202224,4.270318464606971,4.843179603524887,4.103536558973092,4.136043362108048,3.1140747342812958
0083q.L^J08,0.12048192771084332,0.05063291139240511,0.13698630136986312,0.16083916083916083,0.17730496453900724,0.2116788321167884,0.11409395973154379,0.1201079622132255,0.25567322239031776,0.4310344827586208,0.4372294372294372,0.709577754891864,0.9392523364485983,0.8102508178844059,0.7584745762711866,0.7113402061855674,0.5809523809523811,0.5514018691588787,0.9080459770114946,1.0243902439024395,1.0,1.0121212121212122,1.2585034013605445,1.59375,2.4086242299794662,2.7986270022883297,2.9523809523809526,2.816091954022989,2.436853002070394,2.5319148936170213,2.353535353535354,2.0402930402930406,2.2421875,2.6483516483516487,2.3877551020408165,2.1558935361216736,1.8376068376068382,1.852233676975945,1.4592592592592593,1.847341337907376,2.2233009708737863,1.8135593220338984,1.6991869918699187,2.293650793650794,2.980815347721823,2.8604651162790704,1.8620689655172415,1.7852348993288594,1.553846153846154
