Date,HIGH,LOW,CLOSE,OPEN,COUNT,VOLUME
2011-05-06,1110.278,1001.5,1052.5,1001.5,0.0,27918.0
2011-05-09,1025.0,1025.0,1025.0,1025.0,0.0,75.0
2011-05-10,1046.0,1025.0,1034.0,1025.0,0.0,49591.0
2011-05-11,1040.0,1020.0,1037.0,1040.0,0.0,130756.0
2011-05-12,1022.0,1000.0,1009.5,1020.0,0.0,185108.0
2011-05-13,1149.0,1003.67,1060.0,1030.0,0.0,684641.0
2011-05-16,1047.0,1025.0,1038.0,1045.0,0.0,340189.0
2011-05-17,1045.0,1020.0,1035.0,1045.0,0.0,430719.0
2011-05-18,1040.0,1009.0,1035.0,1025.0,0.0,793916.0
2011-05-19,1035.0,1023.0,1032.0,1023.0,0.0,107327.0
2011-05-20,1035.0,1010.0,1010.0,1035.0,0.0,217688.0
2011-05-23,995.0,970.0,976.0,995.0,0.0,186305.0
2011-05-24,995.5,965.0,992.0,975.0,0.0,365447.0
2011-05-25,990.0,965.0,980.0,965.0,0.0,105079.0
2011-05-26,998.5,968.0,985.0,980.0,0.0,88469.0
2011-05-27,990.0,970.0,973.0,975.0,0.0,144120.0
2011-05-31,999.5,955.0,995.0,955.0,0.0,74159.0
2011-06-01,998.0,963.0,968.5,988.5,0.0,527925.0
2011-06-02,944.0,900.0,910.0,944.0,0.0,299716.0
2011-06-03,948.5,888.0,890.0,948.5,0.0,165757.0
2011-06-06,910.0,886.0,893.5,890.0,0.0,241282.0
2011-06-07,965.0,895.0,917.0,895.0,0.0,603600.0
2011-06-08,928.0,911.5,915.0,928.0,0.0,324286.0
2011-06-09,930.5,910.5,930.5,910.5,0.0,355385.0
2011-06-10,950.0,905.0,922.0,905.0,0.0,1013410.0
2011-06-13,935.0,928.5,930.0,934.0,0.0,443298.0
2011-06-14,940.0,922.0,940.0,922.0,0.0,475024.0
2011-06-15,950.0,933.0,941.5,950.0,0.0,417073.0
2011-06-16,960.0,924.5,938.0,960.0,0.0,855781.0
2011-06-17,932.0,900.0,930.0,910.0,0.0,5869045.0
2011-06-20,967.5,899.0,918.0,967.5,529.0,375422.0
2011-06-21,922.0,912.0,920.0,920.5,203.0,88313.0
2011-06-22,925.0,875.5,899.0,875.5,331.0,260464.0
2011-06-23,910.0,865.0,870.0,909.0,290.0,339158.0
2011-06-24,894.5,862.0,862.0,870.5,318.0,852068.0
2011-06-27,871.0,849.0,861.5,871.0,298.0,172168.0
2011-06-28,883.5,856.5,863.5,858.0,304.0,216461.0
2011-06-29,904.5,866.0,870.0,904.5,300.0,117757.0
2011-06-30,927.0,883.5,915.0,895.0,400.0,298624.0
2011-07-01,936.0,891.5,928.5,891.5,231.0,73948.0
2011-07-04,934.0,906.5,919.5,928.5,294.0,69171.0
2011-07-05,950.0,918.5,928.5,950.0,265.0,55127.0
2011-07-06,931.0,887.0,925.5,931.0,376.0,194617.0
2011-07-07,933.0,893.0,906.5,914.5,537.0,238563.0
2011-07-08,907.957,875.0,881.5,893.0,304.0,248009.0
2011-07-11,891.5,862.0,866.0,891.0,321.0,111492.0
2011-07-12,868.0,839.0,850.0,868.0,275.0,129460.0
2011-07-13,890.0,847.0,868.0,890.0,260.0,123501.0
2011-07-14,911.0,856.5,888.0,911.0,352.0,193265.0
2011-07-15,879.5,852.0,861.0,852.0,333.0,157593.0
2011-07-18,861.0,835.5,835.5,861.0,184.0,84119.0
2011-07-19,873.0,840.0,873.0,844.5,280.0,97003.0
2011-07-20,888.0,860.5,870.0,860.5,234.0,90037.0
2011-07-21,881.0,821.0,876.5,821.0,244.0,68542.0
2011-07-22,881.5,830.0,859.0,830.0,225.0,68638.0
2011-07-25,862.0,830.5,842.5,862.0,268.0,106284.0
2011-07-26,882.0,820.5,821.0,882.0,401.0,195787.0
2011-07-27,842.0,816.0,820.0,818.5,256.0,116289.0
2011-07-28,828.0,811.0,815.0,819.5,297.0,79239.0
2011-07-29,818.5,797.5,799.0,818.5,360.0,111118.0
2011-08-01,829.0,792.0,798.0,815.5,709.0,327383.0
2011-08-02,794.5,750.0,760.0,781.0,694.0,239831.0
2011-08-03,767.5,724.0,742.0,759.0,414.0,174361.0
2011-08-04,759.5,669.31,692.0,757.0,728.0,364638.0
2011-08-05,700.0,612.0,631.5,700.0,840.0,411392.0
2011-08-08,636.5,543.0,543.5,632.5,611.0,297917.0
2011-08-09,633.5,460.0,565.5,523.0,1675.0,747408.0
2011-08-10,635.0,538.0,545.5,538.0,2152.0,961378.0
2011-08-11,609.5,523.0,555.5,570.5,916.0,535531.0
2011-08-12,586.0,550.0,557.0,560.0,952.0,421563.0
2011-08-15,634.0,573.5,616.5,573.5,308.0,164749.0
2011-08-16,621.0,576.5,587.5,620.0,385.0,182831.0
2011-08-17,604.0,564.5,592.0,564.5,413.0,225650.0
2011-08-18,599.0,500.0,514.5,595.5,396.0,164888.0
2011-08-19,556.0,524.5,539.5,536.0,581.0,419133.0
2011-08-22,573.0,524.5,535.5,550.0,340.0,248136.0
2011-08-23,569.5,539.5,550.0,554.0,390.0,285355.0
2011-08-24,575.0,535.0,570.0,565.0,272.0,213405.0
