Date,CLOSE,HIGH,LOW,OPEN,COUNT,VOLUME
2006-11-30,202.492984,202.492984,202.492984,202.492984,0.0,1288415.00715
2006-12-01,202.492984,202.492984,202.492984,202.492984,0.0,381358.891085
2006-12-04,202.492984,202.492984,202.492984,202.492984,0.0,110466.790054
2006-12-05,202.492984,202.492984,202.492984,202.492984,0.0,468801.42668
2006-12-06,202.492984,202.492984,202.492984,202.492984,0.0,1066844.367934
2006-12-07,202.492984,202.492984,202.492984,202.492984,0.0,116697.870126
2006-12-08,202.492984,202.492984,202.492984,202.492984,0.0,71841.995119
2006-12-11,202.492984,202.492984,202.492984,202.492984,0.0,456823.233921
2006-12-12,202.492984,202.492984,202.492984,202.492984,0.0,245022.068968
2006-12-13,202.492984,202.492984,202.492984,202.492984,0.0,1540905.236086
2006-12-14,202.492984,202.492984,202.492984,202.492984,0.0,609411.23634
2006-12-15,202.492984,202.492984,202.492984,202.492984,0.0,202325.52803
2006-12-18,202.492984,202.492984,202.492984,202.492984,0.0,440839.964136
2006-12-19,202.492984,202.492984,202.492984,202.492984,0.0,777859.047476
2006-12-20,202.492984,202.492984,202.492984,202.492984,0.0,31902.339816
2006-12-21,202.492984,202.492984,202.492984,202.492984,0.0,27431.814565
2006-12-22,202.492984,202.492984,202.492984,202.492984,0.0,77538.488769
2006-12-25,202.492984,202.492984,202.492984,202.492984,0.0,0.0
2006-12-26,202.492984,202.492984,202.492984,202.492984,0.0,0.0
2006-12-27,202.492984,202.492984,202.492984,202.492984,0.0,15309.172357
2006-12-28,202.492984,202.492984,202.492984,202.492984,0.0,31986.293341
2006-12-29,202.492984,202.492984,202.492984,202.492984,0.0,8322.510553
2007-01-01,202.492984,202.492984,202.492984,202.492984,0.0,0.0
2007-01-02,202.492984,202.492984,202.492984,202.492984,0.0,571316.089384
2007-01-03,202.492984,202.492984,202.492984,202.492984,0.0,860843.403928
2007-01-04,202.492984,202.492984,202.492984,202.492984,0.0,1139016.004103
2007-01-05,202.492984,202.492984,202.492984,202.492984,0.0,347378.701505
2007-01-08,202.492984,202.492984,202.492984,202.492984,0.0,143598.802101
2007-01-09,202.492984,202.492984,202.492984,202.492984,0.0,240686.116281
2007-01-10,202.492984,202.492984,202.492984,202.492984,0.0,1632033.084543
2007-01-11,202.492984,202.492984,202.492984,202.492984,0.0,252214.910755
2007-01-12,202.492984,202.492984,202.492984,202.492984,0.0,590747.626781
2007-01-15,202.492984,202.492984,202.492984,202.492984,0.0,879971.227099
2007-01-16,202.492984,202.492984,202.492984,202.492984,0.0,48351.057825
