Date,CLOSE,HIGH,LOW,OPEN,COUNT,VOLUME
2001-12-01,0.48424392,0.48424392,0.448374,0.448374,0.0,0.0
2001-12-03,0.48424392,0.48424392,0.448374,0.448374,0.0,0.0
2001-12-04,0.48424392,0.48424392,0.448374,0.448374,0.0,0.0
2001-12-05,0.48424392,0.48424392,0.448374,0.448374,0.0,0.0
2001-12-06,0.48424392,0.48424392,0.448374,0.448374,0.0,0.0
2001-12-07,0.48424392,0.48424392,0.448374,0.448374,0.0,0.0
2001-12-10,0.48424392,0.48424392,0.448374,0.448374,0.0,0.0
2001-12-11,0.48424392,0.48424392,0.448374,0.448374,0.0,0.0
2001-12-12,0.48424392,0.48424392,0.448374,0.448374,0.0,0.0
2001-12-13,0.48424392,0.48424392,0.448374,0.448374,0.0,0.0
2001-12-14,0.48424392,0.48424392,0.448374,0.448374,0.0,0.0
2001-12-17,0.48424392,0.48424392,0.448374,0.448374,0.0,0.0
2001-12-18,0.48424392,0.48424392,0.448374,0.448374,0.0,0.0
2001-12-19,0.48424392,0.48424392,0.448374,0.448374,0.0,0.0
2001-12-20,0.48424392,0.48424392,0.448374,0.448374,0.0,0.0
2001-12-21,0.48424392,0.48424392,0.448374,0.448374,0.0,0.0
2001-12-24,0.48424392,0.48424392,0.448374,0.448374,0.0,0.0
2001-12-27,0.48424392,0.48424392,0.448374,0.448374,0.0,0.0
2001-12-28,0.48424392,0.48424392,0.448374,0.448374,0.0,0.0
2001-12-31,0.48424392,0.48424392,0.448374,0.448374,0.0,0.0
2002-01-02,0.48424392,0.48424392,0.448374,0.448374,0.0,0.0
2002-01-03,0.48424392,0.48424392,0.448374,0.448374,0.0,0.0
2002-01-04,0.48424392,0.48424392,0.448374,0.448374,0.0,0.0
2002-01-07,0.48424392,0.48424392,0.448374,0.448374,0.0,0.0
2002-01-08,0.48424392,0.48424392,0.448374,0.448374,0.0,0.0
2002-01-09,0.48424392,0.48424392,0.448374,0.448374,0.0,0.0
2002-01-10,0.48424392,0.48424392,0.448374,0.448374,0.0,0.0
2002-01-11,0.48424392,0.48424392,0.448374,0.448374,0.0,0.0
2002-01-14,0.48424392,0.48424392,0.448374,0.448374,0.0,0.0
2002-01-15,0.48424392,0.48424392,0.448374,0.448374,0.0,0.0
2002-01-16,0.48424392,0.48424392,0.448374,0.448374,0.0,0.0
2002-01-17,0.48424392,0.48424392,0.448374,0.448374,0.0,0.0
2002-01-18,0.48424392,0.48424392,0.448374,0.448374,0.0,0.0
2002-01-21,0.48424392,0.48424392,0.448374,0.448374,0.0,0.0
2002-01-22,0.48424392,0.48424392,0.448374,0.448374,0.0,0.0
2002-01-23,0.48424392,0.48424392,0.448374,0.448374,0.0,0.0
2002-01-24,0.48424392,0.48424392,0.448374,0.448374,0.0,0.0
2002-01-25,0.48424392,0.48424392,0.448374,0.448374,0.0,0.0
2002-01-28,0.48424392,0.48424392,0.448374,0.448374,0.0,0.0
2002-01-29,0.48424392,0.48424392,0.448374,0.448374,0.0,0.0
2002-01-30,0.48424392,0.48424392,0.448374,0.448374,0.0,0.0
2002-01-31,0.48424392,0.48424392,0.448374,0.448374,0.0,0.0
2002-02-01,0.48424392,0.48424392,0.448374,0.448374,0.0,0.0
2002-02-04,0.48424392,0.48424392,0.448374,0.448374,0.0,0.0
2002-02-05,0.48424392,0.48424392,0.448374,0.448374,0.0,0.0
2002-02-06,0.48424392,0.48424392,0.448374,0.448374,0.0,0.0
2002-02-07,0.48424392,0.48424392,0.448374,0.448374,0.0,0.0
2002-02-08,0.48424392,0.48424392,0.448374,0.448374,0.0,0.0
2002-02-11,0.48424392,0.48424392,0.448374,0.448374,0.0,0.0
2002-02-12,0.48424392,0.48424392,0.448374,0.448374,0.0,0.0
2002-02-13,0.48424392,0.48424392,0.448374,0.448374,0.0,0.0
2002-02-14,0.48424392,0.48424392,0.448374,0.448374,0.0,0.0
2002-02-15,0.48424392,0.48424392,0.448374,0.448374,0.0,0.0
2002-02-18,0.48424392,0.48424392,0.448374,0.448374,0.0,0.0
2002-02-19,0.48424392,0.48424392,0.448374,0.448374,0.0,0.0
2002-02-20,0.48424392,0.48424392,0.448374,0.448374,0.0,0.0
2002-02-21,0.48424392,0.48424392,0.448374,0.448374,0.0,0.0
2002-02-22,0.48424392,0.48424392,0.448374,0.448374,0.0,0.0
2002-02-25,0.48424392,0.48424392,0.448374,0.448374,0.0,0.0
2002-02-26,0.48424392,0.48424392,0.448374,0.448374,0.0,0.0
2002-02-27,0.48424392,0.48424392,0.448374,0.448374,0.0,0.0
2002-02-28,0.48424392,0.48424392,0.448374,0.448374,0.0,0.0
2002-03-01,0.48424392,0.48424392,0.448374,0.448374,0.0,0.0
2002-03-04,0.48424392,0.48424392,0.448374,0.448374,0.0,0.0
2002-03-05,0.48424392,0.48424392,0.448374,0.448374,0.0,0.0
2002-03-06,0.48424392,0.48424392,0.448374,0.448374,0.0,0.0
2002-03-07,0.48424392,0.48424392,0.448374,0.448374,0.0,0.0
