Date,CLOSE,HIGH,LOW,OPEN,COUNT,VOLUME
2006-04-26,166.56829211211038,166.56829211211038,166.56829211211038,166.56829211211038,0.0,1218653.288846693
2006-04-27,166.56829211211038,166.56829211211038,166.56829211211038,166.56829211211038,0.0,112847.1377214378
2006-04-28,166.56829211211038,166.56829211211038,166.56829211211038,166.56829211211038,0.0,161716.222568158
2006-05-01,166.56829211211038,166.56829211211038,166.56829211211038,166.56829211211038,0.0,0.0
2006-05-02,166.56829211211038,166.56829211211038,166.56829211211038,166.56829211211038,0.0,67737.85008497225
2006-05-03,166.56829211211038,166.56829211211038,166.56829211211038,166.56829211211038,0.0,42554.65977419749
2006-05-04,166.56829211211038,166.56829211211038,166.56829211211038,166.56829211211038,0.0,31464.499836934763
2006-05-05,166.56829211211038,166.56829211211038,166.56829211211038,166.56829211211038,0.0,6812.340966048123
2006-05-08,166.56829211211038,166.56829211211038,166.56829211211038,166.56829211211038,0.0,76025.01556224642
2006-05-09,166.56829211211038,166.56829211211038,166.56829211211038,166.56829211211038,0.0,10086.049263621248
2006-05-10,166.56829211211038,166.56829211211038,166.56829211211038,166.56829211211038,0.0,24634.418399620896
2006-05-11,166.56829211211038,166.56829211211038,166.56829211211038,166.56829211211038,0.0,9913.37534330128
2006-05-12,166.56829211211038,166.56829211211038,166.56829211211038,166.56829211211038,0.0,327673.6004669147
2006-05-15,166.56829211211038,166.56829211211038,166.56829211211038,166.56829211211038,0.0,31814.57846991224
2006-05-16,166.56829211211038,166.56829211211038,166.56829211211038,166.56829211211038,0.0,22175.589082187897
2006-05-17,166.56829211211038,166.56829211211038,166.56829211211038,166.56829211211038,0.0,12700.994728192843
2006-05-18,166.56829211211038,166.56829211211038,166.56829211211038,166.56829211211038,0.0,14001.962621014536
2006-05-19,166.56829211211038,166.56829211211038,166.56829211211038,166.56829211211038,0.0,29439.720716470463
2006-05-22,166.56829211211038,166.56829211211038,166.56829211211038,166.56829211211038,0.0,4257.713103780076
2006-05-23,166.56829211211038,166.56829211211038,166.56829211211038,166.56829211211038,0.0,3250.0543358854584
2006-05-24,166.56829211211038,166.56829211211038,166.56829211211038,166.56829211211038,0.0,1818.9896537816
2006-05-25,153.03990290503543,153.03990290503543,153.03990290503543,153.03990290503543,0.0,1.0
2006-05-26,153.03990290503543,153.03990290503543,153.03990290503543,153.03990290503543,0.0,775.8499433554806
2006-05-29,153.03990290503543,153.03990290503543,153.03990290503543,153.03990290503543,0.0,0.0
2006-05-30,153.03990290503543,153.03990290503543,153.03990290503543,153.03990290503543,0.0,1182.6980843833546
2006-05-31,153.03990290503543,153.03990290503543,153.03990290503543,153.03990290503543,0.0,3836.672585739602
2006-06-01,153.03990290503543,153.03990290503543,153.03990290503543,153.03990290503543,0.0,3962.038582684238
2006-06-02,153.03990290503543,153.03990290503543,153.03990290503543,153.03990290503543,0.0,178291.73622079068
2006-06-05,147.96675695238233,147.96675695238233,147.96675695238233,147.96675695238233,0.0,1.0
2006-06-06,146.27570830149796,146.27570830149796,146.27570830149796,146.27570830149796,0.0,1.0
2006-06-07,146.27570830149796,146.27570830149796,146.27570830149796,146.27570830149796,0.0,1300.9678928216902
2006-06-08,146.27570830149796,146.27570830149796,146.27570830149796,146.27570830149796,0.0,342.98244447117287
2006-06-09,146.27570830149796,146.27570830149796,146.27570830149796,146.27570830149796,0.0,6049.500701620858
2006-06-12,143.7391353251714,143.7391353251714,143.7391353251714,143.7391353251714,0.0,1.0
2006-06-13,143.7391353251714,143.7391353251714,143.7391353251714,143.7391353251714,0.0,0.0
2006-06-14,143.7391353251714,143.7391353251714,143.7391353251714,143.7391353251714,0.0,17740.47126575032
2006-06-15,143.7391353251714,143.7391353251714,143.7391353251714,143.7391353251714,0.0,1542.2383020358943
2006-06-16,143.7391353251714,143.7391353251714,143.7391353251714,143.7391353251714,0.0,16460.79193844753
2006-06-19,128.94245962993315,128.94245962993315,128.94245962993315,128.94245962993315,0.0,1.0
2006-06-20,128.94245962993315,128.94245962993315,128.94245962993315,128.94245962993315,0.0,827.8886590683484
2006-06-21,128.94245962993315,128.94245962993315,128.94245962993315,128.94245962993315,0.0,6676.330686344037
2006-06-22,128.94245962993315,128.94245962993315,128.94245962993315,128.94245962993315,0.0,75.69267740053469
2006-06-23,128.94245962993315,128.94245962993315,128.94245962993315,128.94245962993315,0.0,256.64548431118794
2006-06-26,130.21074611809644,130.21074611809644,130.21074611809644,130.21074611809644,0.0,1.0
2006-06-27,130.21074611809644,130.21074611809644,130.21074611809644,130.21074611809644,0.0,1182.6980843833546
2006-06-28,130.21074611809644,130.21074611809644,130.21074611809644,130.21074611809644,0.0,622.0991923856445
2006-06-29,130.21074611809644,130.21074611809644,130.21074611809644,130.21074611809644,0.0,425.7713103780077
2006-06-30,132.32455693170192,132.32455693170192,132.32455693170192,132.32455693170192,0.0,1.0
2006-07-03,132.32455693170192,132.32455693170192,132.32455693170192,132.32455693170192,0.0,1486.651492069877
2006-07-04,132.32455693170192,132.32455693170192,132.32455693170192,132.32455693170192,0.0,0.0
2006-07-05,132.32455693170192,132.32455693170192,132.32455693170192,132.32455693170192,0.0,930.7833924097
2006-07-06,131.0562704435386,131.0562704435386,131.0562704435386,131.0562704435386,0.0,1.0
2006-07-07,131.0562704435386,131.0562704435386,131.0562704435386,131.0562704435386,0.0,55.58680996601766
2006-07-10,131.0562704435386,131.0562704435386,131.0562704435386,131.0562704435386,0.0,3218.121487607108
2006-07-11,131.0562704435386,131.0562704435386,131.0562704435386,131.0562704435386,0.0,2720.205594081716
2006-07-12,131.0562704435386,131.0562704435386,131.0562704435386,131.0562704435386,0.0,16557.773181366963
2006-07-13,131.0562704435386,131.0562704435386,131.0562704435386,131.0562704435386,0.0,10108.520527224531
2006-07-14,131.0562704435386,131.0562704435386,131.0562704435386,131.0562704435386,0.0,183.31820307942
2006-07-17,131.0562704435386,131.0562704435386,131.0562704435386,131.0562704435386,0.0,2365.3961687667093
2006-07-18,120.06445421279022,120.06445421279022,120.06445421279022,120.06445421279022,0.0,1.0
2006-07-19,120.06445421279022,120.06445421279022,120.06445421279022,120.06445421279022,0.0,523.9352513818261
2006-07-20,120.06445421279022,120.06445421279022,120.06445421279022,120.06445421279022,0.0,0.0
2006-07-21,120.06445421279022,120.06445421279022,120.06445421279022,120.06445421279022,0.0,2173.799079096606
2006-07-24,120.06445421279022,120.06445421279022,120.06445421279022,120.06445421279022,0.0,0.0
2006-07-25,120.06445421279022,120.06445421279022,120.06445421279022,120.06445421279022,0.0,3636.796609478816
2006-07-26,120.06445421279022,120.06445421279022,120.06445421279022,120.06445421279022,0.0,5446.324678585348
2006-07-27,122.6010271891168,122.6010271891168,122.6010271891168,122.6010271891168,0.0,1.0
2006-07-28,122.6010271891168,122.6010271891168,122.6010271891168,122.6010271891168,0.0,1182.6980843833546
2006-07-31,122.6010271891168,122.6010271891168,122.6010271891168,122.6010271891168,0.0,1182.6980843833546
2006-08-01,122.6010271891168,122.6010271891168,122.6010271891168,122.6010271891168,0.0,3311.554636273393
2006-08-02,119.21892988734804,119.21892988734804,119.21892988734804,119.21892988734804,0.0,1.0
2006-08-03,119.21892988734804,119.21892988734804,119.21892988734804,119.21892988734804,0.0,1774.047126575032
2006-08-04,119.21892988734804,119.21892988734804,119.21892988734804,119.21892988734804,0.0,0.0
2006-08-07,119.21892988734804,119.21892988734804,119.21892988734804,119.21892988734804,0.0,2956.7452109583865
2006-08-08,117.1051190737426,117.1051190737426,117.1051190737426,117.1051190737426,0.0,1.0
2006-08-09,117.1051190737426,117.1051190737426,117.1051190737426,117.1051190737426,0.0,5529.113544492183
2006-08-10,117.1051190737426,117.1051190737426,117.1051190737426,117.1051190737426,0.0,709.6188506300128
2006-08-11,117.1051190737426,117.1051190737426,117.1051190737426,117.1051190737426,0.0,0.0
2006-08-14,117.1051190737426,117.1051190737426,117.1051190737426,117.1051190737426,0.0,0.0
2006-08-15,117.1051190737426,117.1051190737426,117.1051190737426,117.1051190737426,0.0,0.0
2006-08-16,117.1051190737426,117.1051190737426,117.1051190737426,117.1051190737426,0.0,0.0
2006-08-17,117.1051190737426,117.1051190737426,117.1051190737426,117.1051190737426,0.0,0.0
2006-08-18,117.1051190737426,117.1051190737426,117.1051190737426,117.1051190737426,0.0,0.0
2006-08-21,117.1051190737426,117.1051190737426,117.1051190737426,117.1051190737426,0.0,1005.2933717258514
2006-08-22,117.1051190737426,117.1051190737426,117.1051190737426,117.1051190737426,0.0,0.0
2006-08-23,117.1051190737426,117.1051190737426,117.1051190737426,117.1051190737426,0.0,0.0
2006-08-24,117.1051190737426,117.1051190737426,117.1051190737426,117.1051190737426,0.0,3548.094253150064
2006-08-25,117.1051190737426,117.1051190737426,117.1051190737426,117.1051190737426,0.0,0.0
2006-08-28,117.1051190737426,117.1051190737426,117.1051190737426,117.1051190737426,0.0,0.0
2006-08-29,117.1051190737426,117.1051190737426,117.1051190737426,117.1051190737426,0.0,5913.490421916773
2006-08-30,117.1051190737426,117.1051190737426,117.1051190737426,117.1051190737426,0.0,31593.413928132555
2006-08-31,117.1051190737426,117.1051190737426,117.1051190737426,117.1051190737426,0.0,0.0
2006-09-01,115.41407042285822,115.41407042285822,115.41407042285822,115.41407042285822,0.0,1.0
2006-09-04,115.41407042285822,115.41407042285822,115.41407042285822,115.41407042285822,0.0,1894.682331182134
2006-09-05,117.52788123646368,117.52788123646368,117.52788123646368,117.52788123646368,0.0,1.0
2006-09-06,117.52788123646368,117.52788123646368,117.52788123646368,117.52788123646368,0.0,0.0
2006-09-07,117.52788123646368,117.52788123646368,117.52788123646368,117.52788123646368,0.0,169.12582606681968
2006-09-08,117.52788123646368,117.52788123646368,117.52788123646368,117.52788123646368,0.0,1182.6980843833546
2006-09-11,117.52788123646368,117.52788123646368,117.52788123646368,117.52788123646368,0.0,62091.64943012612
2006-09-12,117.52788123646368,117.52788123646368,117.52788123646368,117.52788123646368,0.0,2189803.349574481
2006-09-13,119.21892988734804,119.21892988734804,119.21892988734804,119.21892988734804,0.0,1.0
2006-09-14,119.21892988734804,119.21892988734804,119.21892988734804,119.21892988734804,0.0,35480.94253150064
2006-09-15,119.21892988734804,119.21892988734804,119.21892988734804,119.21892988734804,0.0,0.0
2006-09-18,119.21892988734804,119.21892988734804,119.21892988734804,119.21892988734804,0.0,4021.173486903406
2006-09-19,119.21892988734804,119.21892988734804,119.21892988734804,119.21892988734804,0.0,9964.231360929763
2006-09-20,119.21892988734804,119.21892988734804,119.21892988734804,119.21892988734804,0.0,2365.3961687667093
2006-09-21,119.21892988734804,119.21892988734804,119.21892988734804,119.21892988734804,0.0,1313.9775717499072
2006-09-22,119.21892988734804,119.21892988734804,119.21892988734804,119.21892988734804,0.0,24276.06088005274
2006-09-25,119.64169205006914,119.64169205006914,119.64169205006914,119.64169205006914,0.0,1.0
2006-09-26,119.64169205006914,119.64169205006914,119.64169205006914,119.64169205006914,0.0,2741.494159600616
2006-09-27,119.64169205006914,119.64169205006914,119.64169205006914,119.64169205006914,0.0,931.9660904940836
2006-09-28,119.64169205006914,119.64169205006914,119.64169205006914,119.64169205006914,0.0,0.0
2006-09-29,119.64169205006914,119.64169205006914,119.64169205006914,119.64169205006914,0.0,5913.490421916773
2006-10-02,119.64169205006914,119.64169205006914,119.64169205006914,119.64169205006914,0.0,0.0
2006-10-03,119.64169205006914,119.64169205006914,119.64169205006914,119.64169205006914,0.0,0.0
2006-10-04,119.64169205006914,119.64169205006914,119.64169205006914,119.64169205006914,0.0,0.0
2006-10-05,119.64169205006914,119.64169205006914,119.64169205006914,119.64169205006914,0.0,6327.434751450948
2006-10-06,119.64169205006914,119.64169205006914,119.64169205006914,119.64169205006914,0.0,17546.508779911448
2006-10-09,119.64169205006914,119.64169205006914,119.64169205006914,119.64169205006914,0.0,0.0
2006-10-10,119.64169205006914,119.64169205006914,119.64169205006914,119.64169205006914,0.0,3548.094253150064
2006-10-11,119.64169205006914,119.64169205006914,119.64169205006914,119.64169205006914,0.0,3311.554636273393
2006-10-12,119.64169205006914,119.64169205006914,119.64169205006914,119.64169205006914,0.0,0.0
2006-10-13,119.64169205006914,119.64169205006914,119.64169205006914,119.64169205006914,0.0,169007.5562583814
2006-10-16,119.64169205006914,119.64169205006914,119.64169205006914,119.64169205006914,0.0,18923.16935013368
2006-10-17,119.64169205006914,119.64169205006914,119.64169205006914,119.64169205006914,0.0,24245.31072985877
2006-10-18,119.64169205006914,119.64169205006914,119.64169205006914,119.64169205006914,0.0,4730.7923375334185
2006-10-19,120.48721637551132,120.48721637551132,120.48721637551132,120.48721637551132,0.0,1.0
2006-10-20,120.48721637551132,120.48721637551132,120.48721637551132,120.48721637551132,0.0,0.0
2006-10-23,120.48721637551132,120.48721637551132,120.48721637551132,120.48721637551132,0.0,0.0
2006-10-24,120.48721637551132,120.48721637551132,120.48721637551132,120.48721637551132,0.0,0.0
2006-10-25,120.48721637551132,120.48721637551132,120.48721637551132,120.48721637551132,0.0,5533.844336829716
2006-10-26,120.48721637551132,120.48721637551132,120.48721637551132,120.48721637551132,0.0,0.0
2006-10-27,120.48721637551132,120.48721637551132,120.48721637551132,120.48721637551132,0.0,8751.965824436824
2006-10-30,120.48721637551132,120.48721637551132,120.48721637551132,120.48721637551132,0.0,473.0792337533419
2006-10-31,120.48721637551132,120.48721637551132,120.48721637551132,120.48721637551132,0.0,0.0
2006-11-01,120.48721637551132,120.48721637551132,120.48721637551132,120.48721637551132,0.0,13923.904547445232
2006-11-02,120.48721637551132,120.48721637551132,120.48721637551132,120.48721637551132,0.0,9461.584675066835
2006-11-03,118.37340556190584,118.37340556190584,118.37340556190584,118.37340556190584,0.0,1.0
2006-11-06,118.37340556190584,118.37340556190584,118.37340556190584,118.37340556190584,0.0,0.0
2006-11-07,118.37340556190584,118.37340556190584,118.37340556190584,118.37340556190584,0.0,0.0
2006-11-08,118.37340556190584,118.37340556190584,118.37340556190584,118.37340556190584,0.0,0.0
2006-11-09,118.37340556190584,118.37340556190584,118.37340556190584,118.37340556190584,0.0,2138.318136565105
2006-11-10,118.37340556190584,118.37340556190584,118.37340556190584,118.37340556190584,0.0,0.0
2006-11-13,118.37340556190584,118.37340556190584,118.37340556190584,118.37340556190584,0.0,0.0
2006-11-14,118.37340556190584,118.37340556190584,118.37340556190584,118.37340556190584,0.0,1354.1893066189414
2006-11-15,118.37340556190584,118.37340556190584,118.37340556190584,118.37340556190584,0.0,928078.5618907154
2006-11-16,118.37340556190584,118.37340556190584,118.37340556190584,118.37340556190584,0.0,150557.46614200104
2006-11-17,118.37340556190584,118.37340556190584,118.37340556190584,118.37340556190584,0.0,2956.7452109583865
2006-11-20,118.37340556190584,118.37340556190584,118.37340556190584,118.37340556190584,0.0,3488.9593489308963
2006-11-21,126.82864881632771,126.82864881632771,126.82864881632771,126.82864881632771,0.0,1.0
2006-11-22,126.82864881632771,126.82864881632771,126.82864881632771,126.82864881632771,0.0,0.0
2006-11-23,126.82864881632771,126.82864881632771,126.82864881632771,126.82864881632771,0.0,0.0
2006-11-24,126.82864881632771,126.82864881632771,126.82864881632771,126.82864881632771,0.0,0.0
2006-11-27,126.82864881632771,126.82864881632771,126.82864881632771,126.82864881632771,0.0,7066.621054190544
2006-11-28,126.82864881632771,126.82864881632771,126.82864881632771,126.82864881632771,0.0,814.8789801401313
2006-11-29,128.94245962993315,128.94245962993315,128.94245962993315,128.94245962993315,0.0,1.0
