Date,CLOSE,HIGH,LOW,OPEN,COUNT,VOLUME
2019-04-10,522.0,549.6,435.0,515.0,41516.0,53787466.0
2019-04-11,515.0,530.0,510.9,510.9,2874.0,4603534.0
2019-04-12,505.0,519.0,500.0,519.0,615.0,718038.0
2019-04-15,500.0,521.0,490.5,521.0,1506.0,2404878.0
2019-04-16,515.0,515.0,495.5,500.0,2366.0,2748864.0
2019-04-17,524.0,525.0,517.0,520.0,519.0,1013607.0
2019-04-18,520.0,524.0,515.0,523.0,375.0,550892.0
2019-04-23,520.0,525.99,519.0,525.0,549.0,959270.0
2019-04-24,520.0,525.0,518.97,525.0,469.0,706292.0
2019-04-25,513.0,524.0,512.0,524.0,316.0,908828.0
2019-04-26,518.0,521.0,516.0,518.0,151.0,447985.0
2019-04-29,517.0,523.0,503.0,523.0,367.0,523316.0
2019-04-30,521.0,525.0,519.0,520.0,358.0,500729.0
2019-05-01,525.0,525.0,521.0,525.0,108.0,116391.0
2019-05-02,525.0,529.0,521.0,525.0,317.0,358520.0
2019-05-03,543.0,556.0,515.0,525.0,475.0,797231.0
2019-05-06,543.0,556.0,515.0,525.0,0.0,0.0
2019-05-07,562.0,569.92,552.02,554.0,421.0,457399.0
2019-05-08,560.0,565.0,525.0,563.0,372.0,411442.0
2019-05-09,540.0,565.0,540.0,564.0,404.0,710762.0
2019-05-10,539.0,552.0,534.0,544.0,173.0,217547.0
2019-05-13,528.0,562.0,524.0,562.0,402.0,322274.0
2019-05-14,523.0,535.0,521.0,535.0,194.0,309312.0
2019-05-15,521.0,534.0,521.0,532.0,301.0,315097.0
2019-05-16,525.0,534.0,521.0,527.0,294.0,488841.0
2019-05-17,530.0,534.0,528.0,534.0,746.0,537153.0
2019-05-20,525.0,532.0,522.0,530.0,470.0,469489.0
2019-05-21,530.0,540.0,520.0,530.0,626.0,568986.0
2019-05-22,532.0,535.0,530.0,535.0,338.0,476911.0
2019-05-23,552.0,552.0,530.0,533.0,435.0,399385.0
2019-05-24,555.0,566.0,551.0,556.0,588.0,394832.0
