Date,CLOSE,HIGH,LOW,OPEN,COUNT,VOLUME
2015-10-13,262.75,262.75,262.75,262.75,36074.0,364053159.0
2015-10-14,262.75,262.75,262.75,262.75,3737.0,21161822.0
2015-10-15,262.75,262.75,262.75,262.75,1163.0,6574353.0
2015-10-16,262.75,262.75,262.75,262.75,1925.0,10044797.0
2015-10-19,262.75,262.75,262.75,262.75,663.0,6863439.0
2015-10-20,262.75,262.75,262.75,262.75,312.0,3911765.0
2015-10-21,262.75,262.75,262.75,262.75,567.0,3376462.0
2015-10-22,262.75,262.75,262.75,262.75,931.0,5429873.0
2015-10-23,262.75,262.75,262.75,262.75,1096.0,4751597.0
2015-10-26,262.75,262.75,262.75,262.75,573.0,2837764.0
2015-10-27,262.75,262.75,262.75,262.75,632.0,4114199.0
2015-10-28,262.75,262.75,262.75,262.75,1161.0,3830453.0
2015-10-29,262.75,262.75,262.75,262.75,939.0,2615216.0
2015-10-30,262.75,262.75,262.75,262.75,1516.0,4829149.0
2015-11-02,262.75,262.75,262.75,262.75,1170.0,9140283.0
2015-11-03,262.75,262.75,262.75,262.75,1110.0,3787336.0
2015-11-04,262.75,262.75,262.75,262.75,830.0,2675495.0
2015-11-05,262.75,262.75,262.75,262.75,1086.0,4434577.0
2015-11-06,262.75,262.75,262.75,262.75,1175.0,2976292.0
2015-11-09,262.75,262.75,262.75,262.75,1348.0,8540431.0
2015-11-10,262.75,262.75,262.75,262.75,516.0,1576274.0
2015-11-11,262.75,262.75,262.75,262.75,1143.0,11291415.0
2015-11-12,262.75,262.75,262.75,262.75,896.0,3709101.0
2015-11-13,262.75,262.75,262.75,262.75,759.0,2887944.0
2015-11-16,262.75,262.75,262.75,262.75,681.0,2297345.0
2015-11-17,262.75,262.75,262.75,262.75,1029.0,4412678.0
2015-11-18,262.75,262.75,262.75,262.75,657.0,4454592.0
2015-11-19,262.75,262.75,262.75,262.75,790.0,2004514.0
2015-11-20,262.75,262.75,262.75,262.75,616.0,2779548.0
2015-11-23,262.75,262.75,262.75,262.75,1693.0,3359037.0
2015-11-24,262.75,262.75,262.75,262.75,1000.0,2005797.0
2015-11-25,262.75,262.75,262.75,262.75,944.0,3057655.0
2015-11-26,262.75,262.75,262.75,262.75,849.0,754373.0
2015-11-27,262.75,262.75,262.75,262.75,519.0,1185160.0
2015-11-30,262.75,262.75,262.75,262.75,1784.0,4557706.0
2015-12-01,262.75,262.75,262.75,262.75,1054.0,2033176.0
2015-12-02,262.75,262.75,262.75,262.75,2511.0,5488575.0
2015-12-03,262.75,262.75,262.75,262.75,2301.0,3738973.0
2015-12-04,262.75,262.75,262.75,262.75,1897.0,6651166.0
2015-12-07,262.75,262.75,262.75,262.75,1109.0,1669270.0
2015-12-08,262.75,262.75,262.75,262.75,944.0,1546791.0
2015-12-09,262.75,262.75,262.75,262.75,1158.0,2604284.0
2015-12-10,262.75,262.75,262.75,262.75,1326.0,2930265.0
2015-12-11,262.75,262.75,262.75,262.75,1734.0,3335640.0
2015-12-14,262.75,262.75,262.75,262.75,1403.0,2549243.0
2015-12-15,262.75,262.75,262.75,262.75,2164.0,4265919.0
2015-12-16,262.75,262.75,262.75,262.75,1418.0,4556907.0
2015-12-17,262.75,262.75,262.75,262.75,2222.0,3841229.0
2015-12-18,262.75,262.75,262.75,262.75,3151.0,79693444.0
2015-12-21,262.75,262.75,262.75,262.75,3080.0,7155075.0
2015-12-22,262.75,262.75,262.75,262.75,2642.0,3350559.0
2015-12-23,262.75,262.75,262.75,262.75,1856.0,11224131.0
2015-12-24,262.75,262.75,262.75,262.75,182.0,226470.0
2015-12-28,262.75,262.75,262.75,262.75,0.0,0.0
2015-12-29,262.75,262.75,262.75,262.75,1966.0,4823757.0
2015-12-30,262.75,262.75,262.75,262.75,1387.0,2418848.0
2015-12-31,262.75,262.75,262.75,262.75,344.0,591136.0
2016-01-04,262.75,262.75,262.75,262.75,2049.0,3416291.0
2016-01-05,262.75,262.75,262.75,262.75,1696.0,3415745.0
2016-01-06,262.75,262.75,262.75,262.75,1934.0,3182191.0
2016-01-07,262.75,262.75,262.75,262.75,2833.0,4665580.0
2016-01-08,262.75,262.75,262.75,262.75,2734.0,4346459.0
2016-01-11,262.75,262.75,262.75,262.75,2115.0,3559675.0
2016-01-12,262.75,262.75,262.75,262.75,3119.0,5454349.0
2016-01-13,262.75,262.75,262.75,262.75,2523.0,4658836.0
2016-01-14,262.75,262.75,262.75,262.75,2087.0,3193686.0
2016-01-15,262.75,262.75,262.75,262.75,2877.0,4617786.0
2016-01-18,262.75,262.75,262.75,262.75,1796.0,2710373.0
2016-01-19,262.75,262.75,262.75,262.75,2173.0,3940553.0
2016-01-20,262.75,262.75,262.75,262.75,3537.0,8566858.0
2016-01-21,262.75,262.75,262.75,262.75,4434.0,7753778.0
2016-01-22,262.75,262.75,262.75,262.75,2668.0,4948144.0
2016-01-25,262.75,262.75,262.75,262.75,2285.0,3353926.0
2016-01-26,262.75,262.75,262.75,262.75,2677.0,4176214.0
2016-01-27,262.75,262.75,262.75,262.75,2012.0,4363669.0
2016-01-28,262.75,262.75,262.75,262.75,3044.0,5803492.0
2016-01-29,262.75,262.75,262.75,262.75,2852.0,4028841.0
2016-02-01,262.75,262.75,262.75,262.75,2561.0,4634515.0
2016-02-02,262.75,262.75,262.75,262.75,1842.0,2617429.0
2016-02-03,262.75,262.75,262.75,262.75,2288.0,4063058.0
2016-02-04,262.75,262.75,262.75,262.75,2581.0,4569722.0
2016-02-05,262.75,262.75,262.75,262.75,2483.0,3940573.0
2016-02-08,262.75,262.75,262.75,262.75,4852.0,8471571.0
2016-02-09,262.75,262.75,262.75,262.75,7739.0,14443725.0
2016-02-10,262.75,262.75,262.75,262.75,4099.0,8315077.0
2016-02-11,262.75,262.75,262.75,262.75,4961.0,9998781.0
2016-02-12,262.75,262.75,262.75,262.75,5382.0,10651248.0
2016-02-15,262.75,262.75,262.75,262.75,2953.0,6448755.0
2016-02-16,262.75,262.75,262.75,262.75,3419.0,4970677.0
2016-02-17,262.75,262.75,262.75,262.75,3674.0,4879292.0
2016-02-18,262.75,262.75,262.75,262.75,2645.0,4770324.0
2016-02-19,262.75,262.75,262.75,262.75,2655.0,6223504.0
2016-02-22,262.75,262.75,262.75,262.75,2082.0,3483516.0
2016-02-23,262.75,262.75,262.75,262.75,1884.0,3491582.0
2016-02-24,262.75,262.75,262.75,262.75,3624.0,7380876.0
2016-02-25,262.75,262.75,262.75,262.75,2411.0,5177716.0
2016-02-26,262.75,262.75,262.75,262.75,4441.0,10852335.0
2016-02-29,262.75,262.75,262.75,262.75,7870.0,76914764.0
2016-03-01,262.75,262.75,262.75,262.75,3040.0,6157589.0
2016-03-02,262.75,262.75,262.75,262.75,3116.0,5501645.0
2016-03-03,262.75,262.75,262.75,262.75,1368.0,2543201.0
2016-03-04,262.75,262.75,262.75,262.75,1626.0,3546686.0
2016-03-07,262.75,262.75,262.75,262.75,2197.0,3735612.0
2016-03-08,262.75,262.75,262.75,262.75,8726.0,18713762.0
2016-03-09,262.75,262.75,262.75,262.75,4563.0,7050334.0
2016-03-10,262.75,262.75,262.75,262.75,2244.0,4029496.0
2016-03-11,262.75,262.75,262.75,262.75,1846.0,2565681.0
2016-03-14,262.75,262.75,262.75,262.75,2267.0,3275664.0
2016-03-15,262.75,262.75,262.75,262.75,2469.0,5998038.0
2016-03-16,262.75,262.75,262.75,262.75,1653.0,3864515.0
2016-03-17,262.75,262.75,262.75,262.75,2091.0,6392812.0
2016-03-18,262.75,262.75,262.75,262.75,2270.0,6822163.0
2016-03-21,262.75,262.75,262.75,262.75,1818.0,3266695.0
2016-03-22,262.75,262.75,262.75,262.75,1551.0,3767254.0
2016-03-23,262.75,262.75,262.75,262.75,1630.0,4367765.0
2016-03-24,262.75,262.75,262.75,262.75,1484.0,3106206.0
2016-03-29,262.75,262.75,262.75,262.75,1219.0,2385577.0
2016-03-30,262.75,262.75,262.75,262.75,1655.0,2823595.0
2016-03-31,262.75,262.75,262.75,262.75,1696.0,2855161.0
2016-04-01,262.75,262.75,262.75,262.75,2011.0,5553191.0
2016-04-04,262.75,262.75,262.75,262.75,1769.0,3513866.0
2016-04-05,262.75,262.75,262.75,262.75,2208.0,4677377.0
2016-04-06,262.75,262.75,262.75,262.75,2525.0,3605083.0
2016-04-07,262.75,262.75,262.75,262.75,15713.0,53523609.0
2016-04-08,262.75,262.75,262.75,262.75,5545.0,15511265.0
2016-04-11,262.75,262.75,262.75,262.75,4552.0,26221273.0
2016-04-12,262.75,262.75,262.75,262.75,3563.0,6694666.0
2016-04-13,262.75,262.75,262.75,262.75,3391.0,5703589.0
2016-04-14,262.75,262.75,262.75,262.75,3339.0,12642241.0
2016-04-15,262.75,262.75,262.75,262.75,3376.0,19908714.0
2016-04-18,262.75,262.75,262.75,262.75,4698.0,9437991.0
2016-04-19,262.75,262.75,262.75,262.75,3525.0,11284651.0
2016-04-20,262.75,262.75,262.75,262.75,2866.0,5840928.0
2016-04-21,262.75,262.75,262.75,262.75,3459.0,10042053.0
2016-04-22,262.75,262.75,262.75,262.75,3509.0,11320183.0
2016-04-25,262.75,262.75,262.75,262.75,3427.0,5235731.0
2016-04-26,262.75,262.75,262.75,262.75,2436.0,5361980.0
2016-04-27,262.75,262.75,262.75,262.75,3740.0,8145936.0
2016-04-28,262.75,262.75,262.75,262.75,3381.0,7561011.0
2016-04-29,262.75,262.75,262.75,262.75,3134.0,7438629.0
2016-05-02,262.75,262.75,262.75,262.75,0.0,0.0
2016-05-03,262.75,262.75,262.75,262.75,2923.0,5529664.0
2016-05-04,262.75,262.75,262.75,262.75,2301.0,4333955.0
2016-05-05,262.75,262.75,262.75,262.75,2562.0,4468322.0
2016-05-06,262.75,262.75,262.75,262.75,3442.0,7328587.0
2016-05-09,262.75,262.75,262.75,262.75,2468.0,7013254.0
2016-05-10,262.75,262.75,262.75,262.75,2668.0,4386199.0
2016-05-11,262.75,262.75,262.75,262.75,2042.0,3077696.0
2016-05-12,262.75,262.75,262.75,262.75,1913.0,2955262.0
2016-05-13,262.75,262.75,262.75,262.75,2237.0,4989733.0
2016-05-16,262.75,262.75,262.75,262.75,1580.0,3101023.0
2016-05-17,262.75,262.75,262.75,262.75,1776.0,2390708.0
2016-05-18,262.75,262.75,262.75,262.75,2448.0,4290071.0
2016-05-19,262.75,262.75,262.75,262.75,2051.0,3450800.0
2016-05-20,262.75,262.75,262.75,262.75,1580.0,3886965.0
2016-05-23,262.75,262.75,262.75,262.75,1866.0,2762784.0
2016-05-24,262.75,262.75,262.75,262.75,1873.0,4080016.0
2016-05-25,262.75,262.75,262.75,262.75,1978.0,4890857.0
2016-05-26,262.75,262.75,262.75,262.75,1515.0,2755442.0
2016-05-27,262.75,262.75,262.75,262.75,1951.0,4838035.0
2016-05-31,262.75,262.75,262.75,262.75,4334.0,9878354.0
2016-06-01,262.75,262.75,262.75,262.75,3126.0,3873835.0
2016-06-02,262.75,262.75,262.75,262.75,2248.0,4327246.0
2016-06-03,262.75,262.75,262.75,262.75,2854.0,4591778.0
2016-06-06,262.75,262.75,262.75,262.75,2343.0,3251319.0
2016-06-07,262.75,262.75,262.75,262.75,2181.0,3630746.0
2016-06-08,262.75,262.75,262.75,262.75,3661.0,6699176.0
2016-06-09,262.75,262.75,262.75,262.75,1944.0,2206918.0
2016-06-10,262.75,262.75,262.75,262.75,2982.0,4003897.0
2016-06-13,262.75,262.75,262.75,262.75,2518.0,3092549.0
2016-06-14,262.75,262.75,262.75,262.75,4511.0,6817183.0
2016-06-15,262.75,262.75,262.75,262.75,3109.0,5229884.0
2016-06-16,262.75,262.75,262.75,262.75,3127.0,5241505.0
2016-06-17,262.75,262.75,262.75,262.75,4868.0,40637436.0
2016-06-20,262.75,262.75,262.75,262.75,7986.0,12789004.0
2016-06-21,262.75,262.75,262.75,262.75,3420.0,7145048.0
2016-06-22,262.75,262.75,262.75,262.75,3781.0,9624986.0
2016-06-23,262.75,262.75,262.75,262.75,3344.0,6735501.0
2016-06-24,262.75,262.75,262.75,262.75,11655.0,19651773.0
2016-06-27,262.75,262.75,262.75,262.75,7511.0,18559069.0
2016-06-28,262.75,262.75,262.75,262.75,5634.0,8840634.0
2016-06-29,262.75,262.75,262.75,262.75,4373.0,9012693.0
2016-06-30,262.75,262.75,262.75,262.75,4801.0,8221778.0
2016-07-01,262.75,262.75,262.75,262.75,3554.0,5634864.0
2016-07-04,262.75,262.75,262.75,262.75,3092.0,5652811.0
2016-07-05,262.75,262.75,262.75,262.75,3805.0,5116201.0
2016-07-06,262.75,262.75,262.75,262.75,3841.0,6290380.0
2016-07-07,262.75,262.75,262.75,262.75,3610.0,5720743.0
2016-07-08,262.75,262.75,262.75,262.75,4250.0,8450681.0
2016-07-11,262.75,262.75,262.75,262.75,3533.0,5210719.0
2016-07-12,262.75,262.75,262.75,262.75,3240.0,5140837.0
2016-07-13,262.75,262.75,262.75,262.75,2457.0,3617424.0
2016-07-14,262.75,262.75,262.75,262.75,3083.0,4762524.0
