Date,CLOSE,HIGH,LOW,OPEN,COUNT,VOLUME
1985-07-23,40.552503,40.552503,40.552503,40.552503,0.0,0.0
1985-07-24,41.738249,41.738249,41.738249,41.738249,0.0,1.0
1985-07-25,41.738249,41.738249,41.738249,41.738249,0.0,0.0
1985-07-26,42.212547,42.212547,42.212547,42.212547,0.0,1.0
1985-07-29,42.212547,42.212547,42.212547,42.212547,0.0,0.0
1985-07-30,42.923995,42.923995,42.923995,42.923995,0.0,1.0
1985-07-31,43.398293,43.398293,43.398293,43.398293,0.0,1.0
1985-08-01,43.398293,43.398293,43.398293,43.398293,0.0,0.0
1985-08-02,43.398293,43.398293,43.398293,43.398293,0.0,0.0
1985-08-05,43.398293,43.398293,43.398293,43.398293,0.0,0.0
1985-08-06,42.686846,42.686846,42.686846,42.686846,0.0,1.0
1985-08-07,42.686846,42.686846,42.686846,42.686846,0.0,0.0
1985-08-08,42.686846,42.686846,42.686846,42.686846,0.0,0.0
1985-08-09,42.923995,42.923995,42.923995,42.923995,0.0,1.0
1985-08-12,42.923995,42.923995,42.923995,42.923995,0.0,0.0
1985-08-13,42.923995,42.923995,42.923995,42.923995,0.0,0.0
1985-08-14,42.923995,42.923995,42.923995,42.923995,0.0,0.0
1985-08-15,45.769785,45.769785,45.769785,45.769785,0.0,1.0
1985-08-16,47.429829,47.429829,47.429829,47.429829,0.0,1.0
1985-08-19,48.141276,48.141276,48.141276,48.141276,0.0,1.0
1985-08-20,47.666978,47.666978,47.666978,47.666978,0.0,1.0
1985-08-21,47.666978,47.666978,47.666978,47.666978,0.0,0.0
1985-08-22,47.666978,47.666978,47.666978,47.666978,0.0,0.0
1985-08-23,47.429829,47.429829,47.429829,47.429829,0.0,1.0
1985-08-26,47.429829,47.429829,47.429829,47.429829,0.0,0.0
1985-08-27,47.429829,47.429829,47.429829,47.429829,0.0,0.0
1985-08-28,47.429829,47.429829,47.429829,47.429829,0.0,0.0
1985-08-29,47.429829,47.429829,47.429829,47.429829,0.0,0.0
1985-08-30,47.429829,47.429829,47.429829,47.429829,0.0,0.0
1985-09-02,47.666978,47.666978,47.666978,47.666978,0.0,1.0
1985-09-03,47.666978,47.666978,47.666978,47.666978,0.0,0.0
1985-09-04,47.666978,47.666978,47.666978,47.666978,0.0,0.0
1985-09-05,46.95553,46.95553,46.95553,46.95553,0.0,1.0
1985-09-06,46.95553,46.95553,46.95553,46.95553,0.0,0.0
1985-09-09,46.95553,46.95553,46.95553,46.95553,0.0,0.0
1985-09-10,46.95553,46.95553,46.95553,46.95553,0.0,0.0
1985-09-11,46.95553,46.95553,46.95553,46.95553,0.0,0.0
1985-09-12,46.95553,46.95553,46.95553,46.95553,0.0,0.0
1985-09-13,46.481232,46.481232,46.481232,46.481232,0.0,1.0
1985-09-16,47.429829,47.429829,47.429829,47.429829,0.0,1.0
1985-09-17,47.666978,47.666978,47.666978,47.666978,0.0,1.0
1985-09-18,47.666978,47.666978,47.666978,47.666978,0.0,0.0
1985-09-19,48.141276,48.141276,48.141276,48.141276,0.0,1.0
1985-09-20,48.141276,48.141276,48.141276,48.141276,0.0,0.0
1985-09-23,48.141276,48.141276,48.141276,48.141276,0.0,0.0
1985-09-24,48.141276,48.141276,48.141276,48.141276,0.0,0.0
1985-09-25,48.141276,48.141276,48.141276,48.141276,0.0,0.0
1985-09-26,48.141276,48.141276,48.141276,48.141276,0.0,0.0
1985-09-27,48.141276,48.141276,48.141276,48.141276,0.0,0.0
1985-09-30,48.141276,48.141276,48.141276,48.141276,0.0,0.0
1985-10-01,48.141276,48.141276,48.141276,48.141276,0.0,0.0
1985-10-02,49.80132,49.80132,49.80132,49.80132,0.0,1.0
1985-10-03,51.224215,51.224215,51.224215,51.224215,0.0,1.0
1985-10-04,53.595706,53.595706,53.595706,53.595706,0.0,1.0
1985-10-07,53.358557,53.358557,53.358557,53.358557,0.0,1.0
1985-10-08,53.358557,53.358557,53.358557,53.358557,0.0,0.0
1985-10-09,52.884259,52.884259,52.884259,52.884259,0.0,1.0
1985-10-10,52.884259,52.884259,52.884259,52.884259,0.0,0.0
1985-10-11,52.884259,52.884259,52.884259,52.884259,0.0,0.0
1985-10-14,52.884259,52.884259,52.884259,52.884259,0.0,0.0
1985-10-15,53.358557,53.358557,53.358557,53.358557,0.0,1.0
1985-10-16,53.358557,53.358557,53.358557,53.358557,0.0,0.0
1985-10-17,55.25575,55.25575,55.25575,55.25575,0.0,1.0
1985-10-18,55.730049,55.730049,55.730049,55.730049,0.0,1.0
1985-10-21,55.730049,55.730049,55.730049,55.730049,0.0,0.0
1985-10-22,54.070005,54.070005,54.070005,54.070005,0.0,1.0
1985-10-23,54.070005,54.070005,54.070005,54.070005,0.0,0.0
1985-10-24,54.070005,54.070005,54.070005,54.070005,0.0,0.0
1985-10-25,54.070005,54.070005,54.070005,54.070005,0.0,0.0
1985-10-28,53.595706,53.595706,53.595706,53.595706,0.0,1.0
1985-10-29,53.595706,53.595706,53.595706,53.595706,0.0,0.0
1985-10-30,54.070005,54.070005,54.070005,54.070005,0.0,1.0
1985-10-31,54.070005,54.070005,54.070005,54.070005,0.0,0.0
1985-11-01,55.730049,55.730049,55.730049,55.730049,0.0,1.0
1985-11-04,55.25575,55.25575,55.25575,55.25575,0.0,1.0
1985-11-05,55.25575,55.25575,55.25575,55.25575,0.0,0.0
1985-11-06,55.25575,55.25575,55.25575,55.25575,0.0,0.0
1985-11-07,55.25575,55.25575,55.25575,55.25575,0.0,0.0
1985-11-08,55.25575,55.25575,55.25575,55.25575,0.0,0.0
1985-11-11,55.25575,55.25575,55.25575,55.25575,0.0,0.0
1985-11-12,55.25575,55.25575,55.25575,55.25575,0.0,0.0
1985-11-13,55.25575,55.25575,55.25575,55.25575,0.0,0.0
1985-11-14,55.25575,55.25575,55.25575,55.25575,0.0,0.0
1985-11-15,54.781452,54.781452,54.781452,54.781452,0.0,1.0
1985-11-18,54.781452,54.781452,54.781452,54.781452,0.0,0.0
1985-11-19,54.544303,54.544303,54.544303,54.544303,0.0,1.0
1985-11-20,54.544303,54.544303,54.544303,54.544303,0.0,0.0
1985-11-21,54.544303,54.544303,54.544303,54.544303,0.0,0.0
1985-11-22,54.070005,54.070005,54.070005,54.070005,0.0,1.0
1985-11-25,54.070005,54.070005,54.070005,54.070005,0.0,0.0
1985-11-26,53.595706,53.595706,53.595706,53.595706,0.0,1.0
1985-11-27,53.358557,53.358557,53.358557,53.358557,0.0,1.0
1985-11-28,53.358557,53.358557,53.358557,53.358557,0.0,0.0
1985-11-29,53.358557,53.358557,53.358557,53.358557,0.0,0.0
1985-12-02,52.884259,52.884259,52.884259,52.884259,0.0,1.0
1985-12-03,52.884259,52.884259,52.884259,52.884259,0.0,0.0
1985-12-04,52.409961,52.409961,52.409961,52.409961,0.0,1.0
1985-12-05,52.409961,52.409961,52.409961,52.409961,0.0,0.0
