Date,CLOSE,HIGH,LOW,OPEN,COUNT,VOLUME
2018-06-01,265.0,265.0,265.0,265.0,268.0,11942153.0
2018-06-04,265.0,265.0,265.0,265.0,86.0,1060533.0
2018-06-05,265.0,265.0,265.0,265.0,88.0,4378430.0
2018-06-06,265.0,265.0,265.0,265.0,28.0,70852.0
2018-06-07,265.0,265.0,265.0,265.0,39.0,94848.0
2018-06-08,265.0,265.0,265.0,265.0,37.0,80850.0
2018-06-11,265.0,265.0,265.0,265.0,23.0,38968.0
2018-06-12,265.0,265.0,265.0,265.0,56.0,2895303.0
2018-06-13,265.0,265.0,265.0,265.0,29.0,1943134.0
2018-06-14,265.0,265.0,265.0,265.0,12.0,324924.0
2018-06-15,265.0,265.0,265.0,265.0,11.0,45771.0
2018-06-18,265.0,265.0,265.0,265.0,21.0,58047.0
2018-06-19,265.0,265.0,265.0,265.0,44.0,1675581.0
2018-06-20,265.0,265.0,265.0,265.0,25.0,1637916.0
2018-06-21,265.0,265.0,265.0,265.0,17.0,16588.0
2018-06-22,265.0,265.0,265.0,265.0,18.0,47438.0
2018-06-25,265.0,265.0,265.0,265.0,6.0,11051.0
2018-06-26,265.0,265.0,265.0,265.0,24.0,3247515.0
2018-06-27,265.0,265.0,265.0,265.0,13.0,55443.0
2018-06-28,265.0,265.0,265.0,265.0,13.0,240735.0
2018-06-29,265.0,265.0,265.0,265.0,10.0,30375.0
2018-07-02,265.0,265.0,265.0,265.0,9.0,15176.0
2018-07-03,265.0,265.0,265.0,265.0,9.0,36096.0
2018-07-04,265.0,265.0,265.0,265.0,14.0,75681.0
2018-07-05,265.0,265.0,265.0,265.0,8.0,64897.0
2018-07-06,265.0,265.0,265.0,265.0,1.0,800.0
2018-07-09,265.0,265.0,265.0,265.0,13.0,119967.0
2018-07-10,265.0,265.0,265.0,265.0,13.0,387275.0
2018-07-11,265.0,265.0,265.0,265.0,10.0,12589.0
2018-07-12,265.0,265.0,265.0,265.0,19.0,244157.0
2018-07-13,265.0,265.0,265.0,265.0,14.0,133865.0
2018-07-16,265.0,265.0,265.0,265.0,21.0,655402.0
2018-07-17,265.0,265.0,265.0,265.0,25.0,1174319.0
2018-07-18,265.0,265.0,265.0,265.0,15.0,78781.0
2018-07-19,265.0,265.0,265.0,265.0,19.0,225461.0
2018-07-20,265.0,265.0,265.0,265.0,23.0,2770903.0
2018-07-23,265.0,265.0,265.0,265.0,7.0,11487.0
2018-07-24,265.0,265.0,265.0,265.0,10.0,119477.0
2018-07-25,265.0,265.0,265.0,265.0,6.0,15771.0
2018-07-26,265.0,265.0,265.0,265.0,4.0,26503.0
2018-07-27,265.0,265.0,265.0,265.0,8.0,337466.0
2018-07-30,265.0,265.0,265.0,265.0,8.0,30160.0
2018-07-31,265.0,265.0,265.0,265.0,8.0,2385.0
2018-08-01,265.0,265.0,265.0,265.0,3.0,4711.0
2018-08-02,265.0,265.0,265.0,265.0,3.0,4061.0
2018-08-03,265.0,265.0,265.0,265.0,23.0,246950.0
2018-08-06,265.0,265.0,265.0,265.0,13.0,363216.0
2018-08-07,265.0,265.0,265.0,265.0,9.0,9575.0
2018-08-08,265.0,265.0,265.0,265.0,8.0,14222.0
2018-08-09,265.0,265.0,265.0,265.0,14.0,14725.0
2018-08-10,265.0,265.0,265.0,265.0,21.0,45572.0
2018-08-13,265.0,265.0,265.0,265.0,2.0,46408.0
2018-08-14,265.0,265.0,265.0,265.0,6.0,12178.0
2018-08-15,265.0,265.0,265.0,265.0,10.0,47826.0
2018-08-16,265.0,265.0,265.0,265.0,5.0,3696.0
2018-08-17,265.0,265.0,265.0,265.0,4.0,637.0
2018-08-20,265.0,265.0,265.0,265.0,2.0,518.0
2018-08-21,265.0,265.0,265.0,265.0,7.0,289152.0
2018-08-22,265.0,265.0,265.0,265.0,5.0,8057.0
2018-08-23,265.0,265.0,265.0,265.0,5.0,3695.0
2018-08-24,265.0,265.0,265.0,265.0,7.0,16693.0
2018-08-27,265.0,265.0,265.0,265.0,0.0,0.0
2018-08-28,265.0,265.0,265.0,265.0,3.0,4392.0
2018-08-29,265.0,265.0,265.0,265.0,41.0,677435.0
2018-08-30,265.0,265.0,265.0,265.0,10.0,10455.0
2018-08-31,265.0,265.0,265.0,265.0,16.0,42063.0
2018-09-03,265.0,265.0,265.0,265.0,76.0,896281.0
2018-09-04,265.0,265.0,265.0,265.0,86.0,3149274.0
2018-09-05,265.0,265.0,265.0,265.0,34.0,77248.0
2018-09-06,265.0,265.0,265.0,265.0,9.0,11342.0
2018-09-07,265.0,265.0,265.0,265.0,8.0,6738.0
2018-09-10,265.0,265.0,265.0,265.0,6.0,17475.0
2018-09-11,265.0,265.0,265.0,265.0,7.0,49484.0
2018-09-12,265.0,265.0,265.0,265.0,5.0,5504.0
2018-09-13,265.0,265.0,265.0,265.0,10.0,21603.0
2018-09-14,265.0,265.0,265.0,265.0,36.0,11608464.0
2018-09-17,265.0,265.0,265.0,265.0,32.0,299009.0
2018-09-18,265.0,265.0,265.0,265.0,9.0,40871.0
2018-09-19,265.0,265.0,265.0,265.0,15.0,702976.0
2018-09-20,265.0,265.0,265.0,265.0,12.0,46909.0
2018-09-21,265.0,265.0,265.0,265.0,26.0,106768.0
2018-09-24,265.0,265.0,265.0,265.0,29.0,503007.0
2018-09-25,265.0,265.0,265.0,265.0,10.0,73679.0
2018-09-26,265.0,265.0,265.0,265.0,9.0,34876.0
2018-09-27,265.0,265.0,265.0,265.0,11.0,280444.0
2018-09-28,265.0,265.0,265.0,265.0,30.0,1096175.0
2018-10-01,265.0,265.0,265.0,265.0,11.0,46970.0
2018-10-02,265.0,265.0,265.0,265.0,12.0,1448246.0
2018-10-03,265.0,265.0,265.0,265.0,20.0,532297.0
2018-10-04,265.0,265.0,265.0,265.0,6.0,15363.0
2018-10-05,265.0,265.0,265.0,265.0,12.0,124635.0
2018-10-08,265.0,265.0,265.0,265.0,14.0,243624.0
2018-10-09,265.0,265.0,265.0,265.0,16.0,311640.0
2018-10-10,265.0,265.0,265.0,265.0,6.0,21378.0
2018-10-11,265.0,265.0,265.0,265.0,26.0,430770.0
2018-10-12,265.0,265.0,265.0,265.0,6.0,8065.0
2018-10-15,265.0,265.0,265.0,265.0,11.0,87333.0
