Date,CLOSE,HIGH,LOW,OPEN,COUNT,VOLUME
2015-03-10,210.0,210.0,210.0,210.0,4254.0,22782998.0
2015-03-11,210.0,210.0,210.0,210.0,318.0,1166800.0
2015-03-12,210.0,210.0,210.0,210.0,566.0,3127673.0
2015-03-13,210.0,210.0,210.0,210.0,436.0,723644.0
2015-03-16,210.0,210.0,210.0,210.0,239.0,1246770.0
2015-03-17,210.0,210.0,210.0,210.0,116.0,907444.0
2015-03-18,210.0,210.0,210.0,210.0,119.0,529108.0
2015-03-19,210.0,210.0,210.0,210.0,240.0,927915.0
2015-03-20,210.0,210.0,210.0,210.0,188.0,942351.0
2015-03-23,210.0,210.0,210.0,210.0,429.0,941357.0
2015-03-24,210.0,210.0,210.0,210.0,218.0,2127566.0
2015-03-25,210.0,210.0,210.0,210.0,145.0,444649.0
2015-03-26,210.0,210.0,210.0,210.0,147.0,214158.0
2015-03-27,210.0,210.0,210.0,210.0,106.0,136541.0
2015-03-30,210.0,210.0,210.0,210.0,73.0,179900.0
2015-03-31,210.0,210.0,210.0,210.0,188.0,339282.0
2015-04-01,210.0,210.0,210.0,210.0,295.0,295367.0
2015-04-02,210.0,210.0,210.0,210.0,110.0,215625.0
2015-04-07,210.0,210.0,210.0,210.0,96.0,188994.0
2015-04-08,210.0,210.0,210.0,210.0,186.0,928618.0
2015-04-09,210.0,210.0,210.0,210.0,177.0,184374.0
2015-04-10,210.0,210.0,210.0,210.0,83.0,790860.0
2015-04-13,210.0,210.0,210.0,210.0,162.0,220609.0
2015-04-14,210.0,210.0,210.0,210.0,219.0,615014.0
2015-04-15,210.0,210.0,210.0,210.0,11.0,11214.0
2015-04-16,210.0,210.0,210.0,210.0,75.0,680831.0
2015-04-17,210.0,210.0,210.0,210.0,146.0,105860.0
2015-04-20,210.0,210.0,210.0,210.0,183.0,1031735.0
2015-04-21,210.0,210.0,210.0,210.0,91.0,811585.0
2015-04-22,210.0,210.0,210.0,210.0,22.0,54794.0
2015-04-23,210.0,210.0,210.0,210.0,113.0,713261.0
2015-04-24,210.0,210.0,210.0,210.0,104.0,81193.0
2015-04-27,210.0,210.0,210.0,210.0,150.0,139318.0
2015-04-28,210.0,210.0,210.0,210.0,254.0,150467.0
2015-04-29,210.0,210.0,210.0,210.0,91.0,89140.0
2015-04-30,210.0,210.0,210.0,210.0,148.0,295907.0
2015-05-01,210.0,210.0,210.0,210.0,40.0,442977.0
2015-05-04,210.0,210.0,210.0,210.0,0.0,0.0
2015-05-05,210.0,210.0,210.0,210.0,158.0,334435.0
2015-05-06,210.0,210.0,210.0,210.0,140.0,558134.0
2015-05-07,210.0,210.0,210.0,210.0,294.0,232639.0
2015-05-08,210.0,210.0,210.0,210.0,139.0,1993496.0
2015-05-11,210.0,210.0,210.0,210.0,473.0,2063408.0
2015-05-12,210.0,210.0,210.0,210.0,386.0,684330.0
2015-05-13,210.0,210.0,210.0,210.0,972.0,1100110.0
2015-05-14,210.0,210.0,210.0,210.0,849.0,1603801.0
2015-05-15,210.0,210.0,210.0,210.0,310.0,555231.0
2015-05-18,210.0,210.0,210.0,210.0,361.0,500845.0
2015-05-19,210.0,210.0,210.0,210.0,487.0,1515631.0
2015-05-20,210.0,210.0,210.0,210.0,145.0,390667.0
2015-05-21,210.0,210.0,210.0,210.0,131.0,754485.0
2015-05-22,210.0,210.0,210.0,210.0,796.0,721972.0
2015-05-26,210.0,210.0,210.0,210.0,339.0,333053.0
2015-05-27,210.0,210.0,210.0,210.0,314.0,655610.0
2015-05-28,210.0,210.0,210.0,210.0,574.0,524073.0
2015-05-29,210.0,210.0,210.0,210.0,1094.0,1853734.0
2015-06-01,210.0,210.0,210.0,210.0,919.0,1256054.0
2015-06-02,210.0,210.0,210.0,210.0,944.0,1400189.0
2015-06-03,210.0,210.0,210.0,210.0,594.0,1045070.0
2015-06-04,210.0,210.0,210.0,210.0,772.0,1048332.0
2015-06-05,210.0,210.0,210.0,210.0,707.0,1098407.0
2015-06-08,210.0,210.0,210.0,210.0,602.0,1618712.0
2015-06-09,210.0,210.0,210.0,210.0,626.0,689405.0
2015-06-10,210.0,210.0,210.0,210.0,477.0,363680.0
2015-06-11,210.0,210.0,210.0,210.0,460.0,411862.0
2015-06-12,210.0,210.0,210.0,210.0,518.0,382670.0
2015-06-15,210.0,210.0,210.0,210.0,490.0,448480.0
2015-06-16,210.0,210.0,210.0,210.0,448.0,327388.0
2015-06-17,210.0,210.0,210.0,210.0,519.0,2667647.0
2015-06-18,210.0,210.0,210.0,210.0,842.0,1199387.0
2015-06-19,210.0,210.0,210.0,210.0,1545.0,10168508.0
2015-06-22,210.0,210.0,210.0,210.0,506.0,539721.0
2015-06-23,210.0,210.0,210.0,210.0,450.0,1618436.0
2015-06-24,210.0,210.0,210.0,210.0,421.0,1025731.0
2015-06-25,210.0,210.0,210.0,210.0,551.0,900985.0
2015-06-26,210.0,210.0,210.0,210.0,549.0,2097949.0
2015-06-29,210.0,210.0,210.0,210.0,776.0,997433.0
2015-06-30,210.0,210.0,210.0,210.0,441.0,422786.0
2015-07-01,210.0,210.0,210.0,210.0,488.0,937666.0
2015-07-02,210.0,210.0,210.0,210.0,251.0,1588501.0
2015-07-03,210.0,210.0,210.0,210.0,236.0,543914.0
2015-07-06,210.0,210.0,210.0,210.0,233.0,811153.0
2015-07-07,210.0,210.0,210.0,210.0,1157.0,1323148.0
2015-07-08,210.0,210.0,210.0,210.0,1381.0,4998562.0
2015-07-09,210.0,210.0,210.0,210.0,1448.0,3461110.0
2015-07-10,210.0,210.0,210.0,210.0,633.0,1253411.0
2015-07-13,210.0,210.0,210.0,210.0,483.0,541141.0
2015-07-14,210.0,210.0,210.0,210.0,344.0,353041.0
2015-07-15,210.0,210.0,210.0,210.0,747.0,913582.0
2015-07-16,210.0,210.0,210.0,210.0,553.0,1756288.0
2015-07-17,210.0,210.0,210.0,210.0,736.0,971758.0
2015-07-20,210.0,210.0,210.0,210.0,443.0,755515.0
2015-07-21,210.0,210.0,210.0,210.0,364.0,994373.0
2015-07-22,210.0,210.0,210.0,210.0,340.0,349575.0
2015-07-23,210.0,210.0,210.0,210.0,518.0,389536.0
2015-07-24,210.0,210.0,210.0,210.0,313.0,305544.0
2015-07-27,210.0,210.0,210.0,210.0,195.0,350370.0
2015-07-28,210.0,210.0,210.0,210.0,374.0,507229.0
2015-07-29,210.0,210.0,210.0,210.0,315.0,1143043.0
2015-07-30,210.0,210.0,210.0,210.0,223.0,795791.0
2015-07-31,210.0,210.0,210.0,210.0,162.0,508338.0
2015-08-03,210.0,210.0,210.0,210.0,285.0,421037.0
2015-08-04,210.0,210.0,210.0,210.0,273.0,156579.0
2015-08-05,210.0,210.0,210.0,210.0,151.0,152734.0
2015-08-06,210.0,210.0,210.0,210.0,322.0,365036.0
2015-08-07,210.0,210.0,210.0,210.0,484.0,899470.0
2015-08-10,210.0,210.0,210.0,210.0,350.0,276047.0
2015-08-11,210.0,210.0,210.0,210.0,749.0,828170.0
2015-08-12,210.0,210.0,210.0,210.0,908.0,1156411.0
2015-08-13,210.0,210.0,210.0,210.0,521.0,376327.0
2015-08-14,210.0,210.0,210.0,210.0,131.0,109516.0
2015-08-17,210.0,210.0,210.0,210.0,183.0,126319.0
2015-08-18,210.0,210.0,210.0,210.0,312.0,198958.0
2015-08-19,210.0,210.0,210.0,210.0,363.0,312254.0
2015-08-20,210.0,210.0,210.0,210.0,208.0,191782.0
2015-08-21,210.0,210.0,210.0,210.0,293.0,216332.0
2015-08-24,210.0,210.0,210.0,210.0,568.0,701611.0
2015-08-25,210.0,210.0,210.0,210.0,478.0,474320.0
