Date,FTAS,FTLC,FTMC,FTSE,NDX,SP500,STOXX50E,STOXXE
1983-05-16,419.15,,,,,163.4,,
1983-05-17,419.92,,,,,163.71,,
1983-05-18,424.55,,,,,163.27,,
1983-05-19,427.95,,,,,161.99,,
1983-05-20,424.88,,,,,162.14,,
1983-05-23,422.62,,,,,163.43,,
1983-05-24,426.94,,,,,165.54,,
1983-05-25,428.49,,,,,166.21,,
1983-05-26,433.47,,,,,165.48,,
1983-05-27,437.77,,,,,164.46,,
1983-05-31,437.63,,,,,162.39,,
1983-06-01,434.0,,,,,162.55,,
1983-06-02,432.23,,,,,163.98,,
1983-06-03,432.69,,,,,164.42,,
1983-06-06,435.55,,,,,164.83,,
1983-06-07,437.81,,,,,162.77,,
1983-06-08,441.25,,,,,161.36,,
1983-06-09,442.08,,,,,161.83,,
1983-06-10,442.65,,,,,162.68,,
1983-06-13,445.84,,,,,164.84,,
1983-06-14,447.87,,,,,165.53,,
1983-06-15,444.19,,,,,167.12,,
1983-06-16,446.58,,,,,169.14,,
1983-06-17,447.72,,,,,169.13,,
1983-06-20,456.48,,,,,169.02,,
1983-06-21,457.16,,,,,170.53,,
1983-06-22,453.84,,,,,170.99,,
1983-06-23,457.04,,,,,170.57,,
1983-06-24,459.43,,,,,170.4,,
1983-06-27,460.26,,,,,168.46,,
1983-06-28,456.24,,,,,165.68,,
1983-06-29,454.25,,,,,166.64,,
1983-06-30,458.6,,,,,168.11,,
1983-07-01,453.55,,,,,168.91,,
1983-07-04,448.72,,,,,168.91,,
1983-07-05,444.76,,,,,166.6,,
1983-07-06,444.59,,,,,168.48,,
1983-07-07,441.12,,,,,167.56,,
1983-07-08,435.65,,,,,167.08,,
1983-07-11,433.75,,,,,168.11,,
1983-07-12,435.39,,,,,165.53,,
1983-07-13,431.0,,,,,165.46,,
1983-07-14,436.82,,,,,166.01,,
1983-07-15,434.9,,,,,164.29,,
1983-07-18,436.63,,,,,163.95,,
1983-07-19,441.11,,,,,164.83,,
1983-07-20,445.71,,,,,169.29,,
1983-07-21,449.81,,,,,169.06,,
1983-07-22,447.51,,,,,168.89,,
1983-07-25,444.58,,,,,169.53,,
1983-07-26,447.43,,,,,170.35,,
1983-07-27,451.63,,,,,167.59,,
1983-07-28,451.21,,,,,165.04,,
1983-07-29,445.65,,,,,162.56,,
1983-08-01,443.03,,,,,162.04,,
1983-08-02,448.53,,,,,162.01,,
1983-08-03,452.3,,,,,163.44,,
1983-08-04,452.7,,,,,161.33,,
1983-08-05,450.87,,,,,161.74,,
1983-08-08,451.64,,,,,159.18,,
1983-08-09,452.1,,,,,160.13,,
1983-08-10,454.06,,,,,161.54,,
1983-08-11,456.53,,,,,161.55,,
1983-08-12,455.88,,,,,162.16,,
1983-08-15,461.95,,,,,163.71,,
1983-08-16,463.74,,,,,163.41,,
1983-08-17,464.37,,,,,165.29,,
1983-08-18,465.74,,,,,163.55,,
1983-08-19,463.82,,,,,163.98,,
1983-08-22,465.67,,,,,164.34,,
1983-08-23,459.07,,,,,162.77,,
1983-08-24,454.52,,,,,161.25,,
1983-08-25,456.14,,,,,160.84,,
1983-08-26,457.3,,,,,162.14,,
1983-08-29,457.3,,,,,162.25,,
1983-08-30,454.52,,,,,162.58,,
1983-08-31,450.36,,,,,164.4,,
1983-09-01,451.35,,,,,164.23,,
1983-09-02,449.73,,,,,165.0,,
1983-09-05,451.51,,,,,165.0,,
1983-09-06,454.11,,,,,167.89,,
1983-09-07,453.38,,,,,167.96,,
1983-09-08,454.25,,,,,167.77,,
1983-09-09,450.21,,,,,166.92,,
1983-09-12,451.86,,,,,165.48,,
1983-09-13,445.3,,,,,164.8,,
1983-09-14,447.06,,,,,165.36,,
1983-09-15,445.59,,,,,164.38,,
1983-09-16,442.25,,,,,166.24,,
1983-09-19,445.33,,,,,167.62,,
1983-09-20,446.26,,,,,169.25,,
1983-09-21,446.31,,,,,168.41,,
1983-09-22,448.91,,,,,169.76,,
1983-09-23,450.9,,,,,169.51,,
1983-09-26,450.84,,,,,170.07,,
1983-09-27,445.21,,,,,168.43,,
1983-09-28,446.11,,,,,168.01,,
1983-09-29,446.86,,,,,167.23,,
1983-09-30,445.53,,,,,166.07,,
1983-10-03,444.81,,,,,165.8,,
1983-10-04,445.39,,,,,166.27,,
1983-10-05,443.91,,,,,167.74,,
1983-10-06,445.26,,,,,170.28,,
1983-10-07,444.01,,,,,170.8,,
1983-10-10,440.95,,,,,172.65,,
1983-10-11,439.42,,,,,170.34,,
1983-10-12,436.44,,,,,169.63,,
1983-10-13,431.98,,,,,169.88,,
1983-10-14,427.65,,,,,169.86,,
1983-10-17,426.66,,,,,170.43,,
1983-10-18,426.94,,,,,167.81,,
1983-10-19,426.58,,,,,166.73,,
1983-10-20,432.03,,,,,166.98,,
1983-10-21,430.93,,,,,165.95,,
1983-10-24,428.87,,,,,165.99,,
1983-10-25,430.95,,,,,166.47,,
1983-10-26,431.68,,,,,165.38,,
1983-10-27,432.54,,,,,164.84,,
1983-10-28,431.09,,,,,163.37,,
1983-10-31,437.38,,,,,163.55,,
1983-11-01,438.24,,,,,163.64,,
1983-11-02,440.02,,,,,164.84,,
1983-11-03,444.42,,,,,163.45,,
1983-11-04,447.12,,,,,162.44,,
1983-11-07,447.29,,,,,161.91,,
1983-11-08,447.43,,,,,161.76,,
1983-11-09,448.12,,,,,163.97,,
1983-11-10,449.97,,,,,164.41,,
1983-11-11,453.48,,,,,166.29,,
1983-11-14,456.84,,,,,166.58,,
1983-11-15,457.6,,,,,165.36,,
1983-11-16,453.98,,,,,166.08,,
1983-11-17,452.97,,,,,166.13,,
1983-11-18,452.18,,,,,165.09,,
1983-11-21,451.95,,,,,166.05,,
1983-11-22,453.36,,,,,166.84,,
1983-11-23,452.56,,,,,166.96,,
1983-11-24,452.63,,,,,166.96,,
1983-11-25,456.63,,,,,167.18,,
1983-11-28,460.92,,,,,166.54,,
1983-11-29,460.89,,,,,167.91,,
1983-11-30,461.87,,,,,166.4,,
1983-12-01,459.83,,,,,166.49,,
1983-12-02,459.98,,,,,165.44,,
1983-12-05,459.51,,,,,165.77,,
1983-12-06,461.6,,,,,165.47,,
1983-12-07,463.59,,,,,165.91,,
1983-12-08,468.03,,,,,165.2,,
1983-12-09,465.33,,,,,165.09,,
1983-12-12,463.85,,,,,165.62,,
1983-12-13,463.5,,,,,164.93,,
1983-12-14,463.21,,,,,163.33,,
1983-12-15,463.65,,,,,161.67,,
1983-12-16,462.48,,,,,162.39,,
1983-12-19,463.52,,,,,162.32,,
1983-12-20,464.87,,,,,162.0,,
1983-12-21,468.05,,,,,163.56,,
1983-12-22,469.84,,,,,163.27,,
1983-12-23,469.24,,,,,163.22,,
1983-12-27,469.24,,,,,164.76,,
1983-12-28,470.01,,,,,165.34,,
1983-12-29,468.89,,,,,164.86,,
1983-12-30,470.5,,,,,164.93,,
1984-01-03,470.03,,,997.5,,164.04,,
1984-01-04,470.89,,,998.6,,166.78,,
1984-01-05,477.44,,,1015.8,,168.81,,
1984-01-06,483.63,,,1029.0,,169.28,,
1984-01-09,486.76,,,1034.6,,168.9,,
1984-01-10,486.3,,,1034.3,,167.95,,
1984-01-11,482.49,,,1023.4,,167.79,,
1984-01-12,485.32,,,1031.3,,167.75,,
1984-01-13,490.81,,,1042.7,,167.02,,
1984-01-16,492.9,,,1046.0,,167.18,,
1984-01-17,491.39,,,1041.9,,167.83,,
1984-01-18,497.74,,,1058.7,,167.55,,
1984-01-19,498.45,,,1057.8,,167.04,,
1984-01-20,499.55,,,1059.0,,166.21,,
1984-01-23,494.5,,,1046.8,,164.87,,
1984-01-24,496.66,,,1055.2,,165.94,,
1984-01-25,504.18,,,1073.5,,164.84,,
1984-01-26,503.9,,,1072.1,,164.24,,
1984-01-27,504.73,,,1075.9,,163.94,,
1984-01-30,504.11,,,1068.6,,162.87,,
1984-01-31,501.36,,,1063.0,,163.41,,
1984-02-01,500.51,,,1060.3,,162.74,,
1984-02-02,496.83,,,1050.8,,163.36,,
1984-02-03,500.48,,,1059.8,,160.91,,
1984-02-06,492.68,,,1038.2,,158.08,,
1984-02-07,483.75,,,1021.7,,158.74,,
1984-02-08,486.24,,,1029.7,,155.85,,
1984-02-09,481.26,,,1016.9,,155.42,,
1984-02-10,481.97,,,1018.0,,156.3,,
1984-02-13,482.65,,,1018.3,,154.95,,
1984-02-14,485.66,,,1027.0,,156.61,,
1984-02-15,489.33,,,1033.0,,156.25,,
1984-02-16,490.92,,,1035.0,,156.13,,
1984-02-17,491.99,,,1039.0,,155.74,,
1984-02-20,490.86,,,1035.4,,155.74,,
1984-02-21,494.3,,,1044.4,,154.64,,
1984-02-22,494.02,,,1043.0,,154.31,,
1984-02-23,489.89,,,1031.7,,154.29,,
1984-02-24,491.3,,,1036.9,,157.51,,
1984-02-27,493.45,,,1041.3,,159.3,,
1984-02-28,493.22,,,1039.2,,156.82,,
1984-02-29,493.12,,,1040.3,,157.06,,
1984-03-01,496.06,,,1046.1,,158.19,,
1984-03-02,501.49,,,1060.7,,159.24,,
1984-03-05,499.91,,,1053.7,,157.89,,
1984-03-06,505.55,,,1064.5,,156.25,,
1984-03-07,500.7,,,1055.6,,154.57,,
1984-03-08,500.06,,,1055.8,,155.19,,
1984-03-09,501.35,,,1060.1,,154.35,,
1984-03-12,503.64,,,1063.6,,156.34,,
1984-03-13,510.98,,,1082.5,,156.78,,
1984-03-14,513.74,,,1087.7,,156.77,,
1984-03-15,518.74,,,1101.1,,157.41,,
1984-03-16,528.99,,,1128.5,,159.27,,
1984-03-19,524.1,,,1109.7,,157.78,,
1984-03-20,528.2,,,1123.3,,158.86,,
1984-03-21,531.0,,,1130.7,,158.66,,
1984-03-22,526.75,,,1117.2,,156.69,,
1984-03-23,527.33,,,1121.3,,156.86,,
1984-03-26,527.18,,,1119.7,,156.67,,
1984-03-27,521.4,,,1101.9,,157.3,,
1984-03-28,521.14,,,1103.6,,159.88,,
1984-03-29,524.77,,,1113.6,,159.52,,
1984-03-30,524.2,,,1112.5,,159.18,,
1984-04-02,522.95,,,1108.1,,157.98,,
1984-04-03,517.06,,,1095.4,,157.66,,
1984-04-04,516.2,,,1093.6,,157.54,,
1984-04-05,519.08,,,1102.2,,155.04,,
1984-04-06,516.21,,,1096.3,,155.48,,
1984-04-09,516.84,,,1096.7,,155.45,,
1984-04-10,520.81,,,1105.4,,155.87,,
1984-04-11,524.32,,,1110.6,,155.0,,
1984-04-12,526.56,,,1117.0,,157.73,,
1984-04-13,532.0,,,1129.1,,157.31,,
1984-04-16,523.02,,,1105.9,,158.32,,
1984-04-17,524.02,,,1110.2,,158.97,,
1984-04-18,526.47,,,1116.2,,157.9,,
1984-04-19,523.65,,,1108.4,,158.02,,
1984-04-23,523.65,,,1108.4,,156.8,,
1984-04-24,522.44,,,1105.4,,158.07,,
1984-04-25,527.79,,,1119.8,,158.65,,
1984-04-26,532.18,,,1130.9,,160.3,,
1984-04-27,534.83,,,1138.2,,159.89,,
1984-04-30,534.84,,,1138.3,,160.05,,
1984-05-01,534.74,,,1136.8,,161.68,,
1984-05-02,536.12,,,1140.1,,161.9,,
1984-05-03,536.26,,,1141.46,,161.2,,
1984-05-04,534.13,,,1134.0,,159.11,,
1984-05-07,534.13,,,1134.0,,159.47,,
1984-05-08,527.29,,,1117.6,,160.52,,
1984-05-09,524.86,,,1109.9,,160.11,,
1984-05-10,517.16,,,1094.4,,160.0,,
1984-05-11,511.65,,,1078.7,,158.49,,
1984-05-14,511.18,,,1082.4,,157.5,,
1984-05-15,515.38,,,1094.6,,158.0,,
1984-05-16,519.92,,,1104.5,,157.99,,
1984-05-17,523.81,,,1113.0,,156.57,,
1984-05-18,519.79,,,1104.9,,155.78,,
1984-05-21,520.86,,,1108.7,,154.73,,
1984-05-22,510.44,,,1084.6,,153.88,,
1984-05-23,505.8,,,1075.4,,153.15,,
1984-05-24,496.61,,,1051.6,,151.23,,
1984-05-25,495.29,,,1055.5,,151.62,,
1984-05-29,494.87,,,1056.1,,150.29,,
1984-05-30,482.21,,,1026.6,,150.35,,
1984-05-31,477.21,,,1021.0,,150.55,,
1984-06-01,490.0,,,1055.8,,153.24,,
1984-06-04,501.29,,,1078.0,,154.34,,
1984-06-05,501.41,,,1077.8,,153.65,,
1984-06-06,505.7,,,1087.9,,155.01,,
1984-06-07,501.32,,,1072.0,,154.92,,
1984-06-08,499.38,,,1068.6,,155.17,,
1984-06-11,501.98,,,1075.9,,153.06,,
1984-06-12,498.52,,,1067.1,,152.19,,
1984-06-13,497.93,,,1064.7,,152.13,,
1984-06-14,489.43,,,1043.8,,150.39,,
1984-06-15,486.99,,,1040.1,,149.03,,
1984-06-18,488.91,,,1042.6,,151.73,,
1984-06-19,494.54,,,1056.0,,152.61,,
1984-06-20,488.42,,,1035.6,,154.84,,
1984-06-21,489.16,,,1041.6,,154.51,,
1984-06-22,485.27,,,1033.1,,154.46,,
1984-06-25,485.45,,,1033.1,,153.97,,
1984-06-26,481.45,,,1024.3,,152.71,,
1984-06-27,486.01,,,1038.3,,151.64,,
1984-06-28,483.87,,,1029.3,,152.84,,
1984-06-29,487.74,,,1041.4,,153.18,,
1984-07-02,490.48,,,1047.6,,153.2,,
1984-07-03,491.87,,,1050.2,,153.7,,
1984-07-04,497.94,,,1063.3,,153.7,,
1984-07-05,491.89,,,1062.4,,152.76,,
1984-07-06,490.39,,,1042.3,,152.24,,
1984-07-09,485.07,,,1033.5,,153.36,,
1984-07-10,478.83,,,1014.4,,152.89,,
1984-07-11,471.2,,,1001.7,,150.56,,
1984-07-12,464.9,,,991.4,,150.03,,
1984-07-13,466.49,,,995.8,,150.88,,
1984-07-16,470.07,,,1003.0,,151.6,,
1984-07-17,471.85,,,1007.8,,152.38,,
1984-07-18,472.08,,,1009.0,,151.4,,
1984-07-19,469.72,,,1003.0,,150.37,,
1984-07-20,473.41,,,1009.8,,149.55,,
1984-07-23,465.83,,,986.9,,148.95,,
1984-07-24,464.84,,,989.6,,147.82,,
1984-07-25,466.78,,,996.2,,148.83,,
1984-07-26,470.61,,,999.1,,150.08,,
1984-07-27,468.94,,,995.6,,151.19,,
1984-07-30,469.48,,,996.5,,150.19,,
1984-07-31,474.83,,,1010.1,,150.66,,
1984-08-01,478.79,,,1018.1,,154.08,,
1984-08-02,488.19,,,1039.1,,157.99,,
1984-08-03,499.43,,,1065.0,,162.35,,
1984-08-06,499.14,,,1061.4,,162.6,,
1984-08-07,501.33,,,1068.7,,162.71,,
1984-08-08,506.31,,,1080.7,,161.75,,
1984-08-09,503.02,,,1070.4,,165.54,,
1984-08-10,512.88,,,1095.7,,165.42,,
1984-08-13,510.3,,,1084.1,,165.43,,
1984-08-14,512.23,,,1091.8,,164.42,,
1984-08-15,511.08,,,1082.9,,162.8,,
1984-08-16,507.12,,,1075.6,,163.77,,
1984-08-17,508.65,,,1078.0,,164.14,,
1984-08-20,507.36,,,1074.4,,164.94,,
1984-08-21,510.64,,,1082.4,,167.83,,
1984-08-22,513.91,,,1090.2,,167.06,,
1984-08-23,510.12,,,1081.1,,167.12,,
1984-08-24,513.11,,,1087.2,,167.51,,
1984-08-27,513.11,,,1087.2,,166.44,,
1984-08-28,510.97,,,1082.3,,167.4,,
1984-08-29,516.13,,,1096.0,,167.1,,
1984-08-30,518.82,,,1101.9,,166.6,,
1984-08-31,520.47,,,1103.9,,166.68,,
1984-09-03,521.63,,,1105.3,,166.68,,
1984-09-04,513.17,,,1083.7,,164.88,,
1984-09-05,513.17,,,1082.6,,164.29,,
1984-09-06,516.67,,,1095.3,,165.65,,
1984-09-07,518.58,,,1099.3,,164.37,,
1984-09-10,516.22,,,1091.6,,164.26,,
1984-09-11,520.15,,,1103.1,,164.45,,
1984-09-12,520.92,,,1103.5,,164.68,,
1984-09-13,521.92,,,1105.3,,167.94,,
1984-09-14,523.77,,,1109.6,,168.78,,
1984-09-17,524.07,,,1110.5,,168.87,,
1984-09-18,524.12,,,1109.9,,167.65,,
1984-09-19,529.51,,,1125.2,,166.94,,
1984-09-20,531.35,,,1129.3,,167.47,,
1984-09-21,530.8,,,1127.0,,165.67,,
1984-09-24,528.4,,,1122.1,,165.28,,
1984-09-25,528.97,,,1124.9,,165.62,,
1984-09-26,532.76,,,1135.5,,166.28,,
1984-09-27,536.48,,,1144.1,,166.96,,
1984-09-28,535.86,,,1140.3,,166.1,,
1984-10-01,531.27,,,1127.7,,164.62,,
1984-10-02,527.41,,,1119.2,,163.59,,
1984-10-03,528.79,,,1122.1,,162.44,,
1984-10-04,530.43,,,1127.5,,162.92,,
1984-10-05,534.29,,,1135.2,,162.68,,
1984-10-08,535.83,,,1139.0,,162.13,,
1984-10-09,535.44,,,1136.6,,161.67,,
1984-10-10,534.98,,,1136.5,,162.11,,
1984-10-11,537.15,,,1141.3,,162.78,,
1984-10-12,538.25,,,1143.7,,164.18,,
1984-10-15,540.03,,,1146.0,,165.77,,
1984-10-16,531.76,,,1124.3,,164.78,,
1984-10-17,522.27,,,1099.8,,164.14,,
1984-10-18,515.94,,,1088.9,,168.1,,
1984-10-19,524.83,,,1111.3,,167.96,,
1984-10-22,526.66,,,1115.4,,167.36,,
1984-10-23,532.25,,,1128.3,,167.09,,
1984-10-24,532.26,,,1125.4,,167.2,,
1984-10-25,534.21,,,1130.1,,166.31,,
1984-10-26,534.21,,,1130.5,,165.29,,
1984-10-29,536.3,,,1136.1,,164.78,,
1984-10-30,540.23,,,1145.2,,166.84,,
1984-10-31,543.48,,,1151.0,,166.09,,
1984-11-01,546.1,,,1158.4,,167.49,,
1984-11-02,551.41,,,1168.6,,167.42,,
1984-11-05,549.61,,,1163.1,,168.58,,
1984-11-06,548.01,,,1161.4,,170.41,,
1984-11-07,546.86,,,1157.3,,169.17,,
1984-11-08,546.94,,,1158.3,,168.68,,
1984-11-09,549.61,,,1164.2,,167.6,,
1984-11-12,555.05,,,1175.1,,167.36,,
1984-11-13,559.09,,,1183.7,,165.97,,
1984-11-14,558.1,,,1181.5,,165.99,,
1984-11-15,552.11,,,1164.9,,165.89,,
1984-11-16,554.83,,,1173.5,,164.1,,
1984-11-19,552.83,,,1167.4,,163.1,,
1984-11-20,549.34,,,1159.1,,164.18,,
1984-11-21,552.89,,,1166.8,,164.52,,
1984-11-22,550.04,,,1158.2,,164.52,,
1984-11-23,549.62,,,1158.8,,166.92,,
1984-11-26,554.97,,,1172.3,,165.55,,
1984-11-27,558.62,,,1178.0,,166.29,,
1984-11-28,562.57,,,1187.5,,165.02,,
1984-11-29,563.2,,,1187.9,,163.91,,
1984-11-30,560.26,,,1181.3,,163.58,,
1984-12-03,571.94,,,1191.7,,162.82,,
1984-12-04,568.82,,,1183.8,,163.38,,
1984-12-05,567.87,,,1182.9,,162.1,,
1984-12-06,564.55,,,1175.8,,162.76,,
1984-12-07,569.86,,,1190.1,,162.26,,
1984-12-10,572.94,,,1197.9,,162.83,,
1984-12-11,574.96,,,1198.6,,163.07,,
1984-12-12,572.59,,,1190.7,,162.63,,
1984-12-13,574.18,,,1196.7,,161.81,,
1984-12-14,578.55,,,1204.8,,162.69,,
1984-12-17,582.47,,,1212.5,,163.61,,
1984-12-18,583.8,,,1216.2,,168.11,,
1984-12-19,586.6,,,1220.6,,167.16,,
1984-12-20,582.2,,,1207.2,,166.38,,
1984-12-21,579.96,,,1204.7,,165.51,,
1984-12-24,579.96,,,1205.2,,166.76,,
1984-12-26,579.96,,,1205.2,,166.47,,
1984-12-27,582.83,,,1210.9,,165.75,,
1984-12-28,589.74,,,1225.6,,166.26,,
1984-12-31,592.94,,,1232.2,,167.24,,
1985-01-02,588.57,,,1220.0,,165.37,,
1985-01-03,581.88,,,1206.1,,164.57,,
1985-01-04,585.46,,,1214.6,,163.68,,
1985-01-07,590.93,,,1229.0,,164.24,,
1985-01-08,598.31,,,1243.5,,163.99,,
1985-01-09,605.35,,,1259.2,,165.18,,
1985-01-10,606.91,,,1261.0,,168.31,,
1985-01-11,602.05,,,1248.6,,167.91,,
1985-01-14,590.17,,,1220.5,,170.51,,
1985-01-15,594.77,,,1233.2,,170.81,,
1985-01-16,604.53,,,1254.1,,171.19,,
1985-01-17,608.39,,,1260.4,,170.73,,
1985-01-18,614.96,,,1277.9,,171.32,,
1985-01-21,616.65,,,1279.0,,175.23,,
1985-01-22,627.28,,,1305.7,,175.48,,
1985-01-23,618.89,,,1283.7,,177.3,,
1985-01-24,613.93,,,1274.7,,176.71,,
1985-01-25,620.2,,,1288.0,,177.35,,
1985-01-28,608.62,,,1265.8,,177.4,,
1985-01-29,601.35,,,1249.3,,179.18,,
1985-01-30,613.69,,,1277.3,,179.39,,
1985-01-31,613.69,,,1280.8,,179.63,,
1985-02-01,612.75,,,1272.6,,178.63,,
1985-02-04,609.95,,,1268.2,,180.35,,
1985-02-05,617.67,,,1289.1,,180.61,,
1985-02-06,619.42,,,1289.5,,180.43,,
1985-02-07,622.0,,,1296.3,,181.82,,
1985-02-08,622.26,,,1295.3,,182.19,,
1985-02-11,622.89,,,1297.5,,180.51,,
1985-02-12,613.38,,,1273.0,,180.56,,
1985-02-13,615.59,,,1282.0,,183.35,,
1985-02-14,619.16,,,1289.8,,182.41,,
1985-02-15,616.98,,,1281.5,,181.6,,
1985-02-18,612.2,,,1268.7,,181.6,,
1985-02-19,613.6,,,1275.9,,181.33,,
1985-02-20,614.71,,,1275.8,,181.18,,
1985-02-21,614.9,,,1279.1,,180.19,,
1985-02-22,611.11,,,1268.9,,179.36,,
1985-02-25,606.89,,,1259.4,,179.23,,
1985-02-26,607.91,,,1259.5,,181.17,,
1985-02-27,608.49,,,1258.8,,180.71,,
1985-02-28,608.13,,,1259.7,,181.18,,
1985-03-01,605.82,,,1250.8,,183.23,,
1985-03-04,610.53,,,1265.7,,182.06,,
1985-03-05,614.79,,,1274.9,,182.23,,
1985-03-06,619.26,,,1285.4,,180.65,,
1985-03-07,619.59,,,1285.8,,179.51,,
1985-03-08,619.4,,,1288.6,,179.1,,
1985-03-11,622.09,,,1290.8,,178.79,,
1985-03-12,625.86,,,1300.0,,179.66,,
1985-03-13,624.79,,,1295.2,,178.19,,
1985-03-14,625.62,,,1299.7,,177.84,,
1985-03-15,630.16,,,1309.9,,176.53,,
1985-03-18,627.87,,,1300.3,,176.88,,
1985-03-19,628.88,,,1304.5,,179.54,,
1985-03-20,629.72,,,1307.2,,179.08,,
1985-03-21,627.81,,,1300.7,,179.35,,
1985-03-22,626.42,,,1302.9,,179.04,,
1985-03-25,625.44,,,1297.8,,177.97,,
1985-03-26,622.16,,,1290.4,,178.43,,
1985-03-27,620.92,,,1288.0,,179.54,,
1985-03-28,620.33,,,1287.1,,179.54,,
1985-03-29,616.21,,,1277.0,,180.66,,
1985-04-01,616.59,,,1278.3,,181.27,,
1985-04-02,620.15,,,1286.8,,180.53,,
1985-04-03,615.51,,,1274.8,,179.11,,
1985-04-04,615.51,,,1278.5,,179.03,,
1985-04-08,615.51,,,1278.5,,178.03,,
1985-04-09,612.14,,,1270.2,,178.21,,
1985-04-10,613.95,,,1273.1,,179.42,,
1985-04-11,612.32,,,1269.3,,180.19,,
1985-04-12,614.73,,,1275.8,,180.54,,
1985-04-15,620.05,,,1288.5,,180.92,,
1985-04-16,620.64,,,1290.8,,181.2,,
1985-04-17,626.56,,,1304.0,,181.68,,
1985-04-18,628.89,,,1305.5,,180.84,,
1985-04-19,625.47,,,1299.7,,181.11,,
1985-04-22,624.23,,,1294.9,,180.7,,
1985-04-23,619.05,,,1284.9,,181.88,,
1985-04-24,619.62,,,1285.7,,182.26,,
1985-04-25,621.37,,,1289.5,,183.43,,
1985-04-26,623.22,,,1295.3,,182.18,,
1985-04-29,622.24,,,1292.9,,180.63,,
1985-04-30,622.11,,,1291.0,,179.83,,
