Date,FTAS,FTLC,FTMC,FTSE,NDX,SP500,STOXX50E,STOXXE
1983-01-03,,,,,,-0.03231673195299389,,
1983-02-01,-0.015261862742661059,,,,,-0.05249204665959695,,
1983-03-01,-0.0233771908530368,,,,,-0.013985099986929872,,
1983-04-04,-0.06225955519133153,,,,,-0.056073036826845946,,
1983-05-02,0.012188940092165979,,,,,-0.0027068594278683022,,
1983-06-01,-0.0431043986330063,,,,,-0.03765318808833096,,
1983-07-01,0.023745570277407868,,,,,0.042396939027400604,,
1983-08-01,-0.018433588124515454,,,,,-0.013334957072398401,,
1983-09-01,0.014702906859108467,,,,,-0.009469240048251004,,
1983-10-03,0.014991785323110518,,,,,0.013199706673185263,,
1983-11-01,-0.04695213448448332,,,,,-0.017118145233948168,,
1983-12-01,-0.021700742505797455,,,,,0.014935381614240573,,
1984-01-03,-0.060897884158158666,,,-0.05922852023012348,,0.007988202040063896,,
1984-02-01,0.008970689029552892,,,0.017464734670377124,,0.02876288008091543,,
1984-03-01,-0.0514198298116455,,,-0.05956141142496163,,0.001329282187618741,,
1984-04-02,-0.022048098141152606,,,-0.022063365987115002,,-0.02288471053933705,,
1984-05-01,0.09130612244897951,,,0.10352551616673145,,0.05507700339336985,,
1984-06-01,-0.0009786331756647115,,,-0.013924901565350978,,0.0002610966057443598,,
1984-07-02,0.024415714613922557,,,0.0348837209302324,,-0.005711318795431075,,
1984-08-01,-0.08212717826812099,,,-0.0895765472312704,,-0.0755939524838013,,
1984-09-03,-0.01814519923955804,,,-0.01995211492418192,,0.01251366784108865,,
1984-10-01,-0.02715619849844353,,,-0.01742615666114833,,-0.017135351364260587,,
1984-11-01,-0.045179564289960505,,,-0.03384123242697201,,0.028681980100724758,,
1984-12-03,-0.02825492294884213,,,-0.026311475409836027,,-0.015419967345951524,,
1985-01-02,-0.03946144430844545,,,-0.04133270469904127,,-0.07423165201813797,,
1985-02-01,0.01143904129939588,,,0.01995672036547247,,-0.025105059215194014,,
1985-03-01,-0.017467036442368467,,,-0.02202539583006735,,0.010812599988966554,,
1985-04-01,-0.015975103734439777,,,-0.013836283527865922,,0.016258339406850952,,
1985-05-01,-0.019251839098450407,,,-0.016197718631178692,,-0.05783858018170285,,
1985-06-03,0.06391127689335918,,,0.07023683567998695,,-0.016161721145351637,,
1985-07-01,-0.02667833641284978,,,-0.03381300621215699,,0.0016657123522980655,,
1985-08-01,-0.04613339105160641,,,-0.04748707961950405,,0.018448815140751806,,
1985-09-02,0.0278567909866676,,,0.032719678217821846,,0.019235964770087044,,
1985-10-01,-0.06376552852785844,,,-0.05738242799854176,-0.02892275718739179,-0.03372839764005642,,
1985-11-01,-0.02306618993633902,,,-0.03313359182234754,-0.07523523523523523,-0.04454754065649014,,
1985-12-02,0.002038973522472398,,,0.004603399433427802,-0.047228474421088795,-0.043561238608712194,,
1986-01-02,-0.00883448335594883,-0.0076061022341117335,-0.018973191109388332,-0.00870541982589168,-0.013992853112657633,-0.020424378388483877,,
1986-02-03,-0.0731211281927775,-0.07380869472048857,-0.08187480139815695,-0.07168925964546402,-0.04781518624641823,-0.05083843492147977,,
1986-03-03,-0.08656596025518815,-0.08625204983234214,-0.08267845066809687,-0.08180240560110097,-0.0571708371323405,-0.041337075784638966,,
1986-04-01,0.013325737497832613,0.016141066454437025,-0.014687889527770337,0.026411154106013246,-0.036818994958529805,-8.504847763224355e-05,,
1986-05-01,0.025762849665896148,0.02622478018402008,0.025972112539927705,0.021392722710163126,-0.05108024691358026,-0.04031994776363046,,
1986-06-02,-0.040352074901253254,-0.04183072069648586,-0.05110697289468247,-0.035400907715582464,-0.0037819389355225885,-0.02777336930645924,,
1986-07-01,0.06115056726303658,0.06236603837310528,0.05703037718784909,0.06276930992346763,0.12923162390194798,0.07292154442126764,,
1986-08-01,-0.06070695165072848,-0.06425419670098587,-0.049296130826940954,-0.06025625528828704,-0.05069382642802989,-0.07124500850037563,,
1986-09-01,0.059027152232659974,0.0644213849497981,0.0646527740383751,0.06002947017746152,0.10307591623036627,0.08274828767123288,,
1986-10-01,-0.04210733920074938,-0.04474217629900634,-0.0508589113830602,-0.04497063142437596,-0.045795170691090736,-0.049633848657445134,,
1986-11-03,0.004768333312691331,0.00911732791199471,-0.014698805966808726,0.011761792744831023,-0.010368742704113143,-0.01304958843605697,,
1986-12-01,-0.033597452961172114,-0.03366276967578652,-0.01686039155715202,-0.03362048336922696,0.032507355808429894,0.02840979477226746,,
1987-01-01,-0.08557794389659279,-0.08551841197412069,-0.09360743115560854,-0.08229481196815813,-0.1532897106495379,-0.12400072345812985,0.0609990224138135,
1987-02-02,-0.07359188846641318,-0.07639921004947381,-0.06499675995207543,-0.0806541159844546,-0.07959223140039229,-0.023144876325088326,0.007511569953720043,
1987-03-02,-0.002568796205463242,0.005311364683006747,-0.012489871832645716,0.009991334046999922,-0.008708749828837292,-0.03211464140360476,-0.04666553538096041,
1987-04-01,-0.04231558964822568,-0.04518316575303649,-0.0302077845541161,-0.04850366202648293,-0.009279105732967974,0.015137312085546695,0.0007132183127291913,
1987-05-01,-0.0688311688311688,-0.0697723037767578,-0.06233071406742541,-0.06697741774901567,-0.006764040099169977,-0.006210537211468803,0.012377939760693346,
1987-06-01,-0.035112909541835435,-0.030747544161050078,-0.06631201238293283,-0.024630324431692885,-0.017657180675049733,-0.04327589621707273,-0.02437606225959399,
1987-07-01,-0.03305200979443468,-0.03146945636684795,-0.04351792310338132,-0.025130169112268175,-0.029344502402549044,-0.04606858330446828,-0.06810603534511495,
1987-08-03,0.02777801800555224,0.028595251678588784,0.029300167011721667,0.03810417225051377,-0.059407854984894204,-0.01802721088435366,0.006344179608443579,
1987-09-01,-0.048281027515082786,-0.04902009882478631,-0.06619184855650029,-0.056279246237511016,0.006666504464611478,-0.012006232242690928,0.01644638669793208,
1987-10-01,0.38695205479452066,0.3892071148628278,0.4280538621015251,0.38557242990654195,0.383825460422208,0.279882697947214,0.2933019036984963,
1987-11-02,0.10118037485386733,0.09714271175228362,0.10999213934995855,0.08533029035121076,0.08759017173825479,0.10237068965517238,0.107695831424645,
1987-12-01,-0.08585185355427372,-0.08680499082227755,-0.11063491339787335,-0.07862149532710272,-0.11880868639282383,-0.06103286384976525,0.010149308983218086,
1988-01-01,-0.04403994243719167,-0.041661099977733373,-0.057721407806615055,-0.034513873223550706,-0.022057431366361513,-0.0312107904642408,0.013807878152903186,
1988-02-01,-0.00429865243262173,-0.004168699277129817,-0.007960411043235305,-0.004379562043795637,-0.07727696249708838,-0.04558042062719869,-0.10664543257477332,
1988-03-01,0.01950376359074446,0.02126406847981177,0.017564148897723175,0.024151811385853872,0.0037116053423735806,0.03217582757155557,0.020616792848282772,
1988-04-01,-0.0338723752679948,-0.03426934348073307,-0.03747593979731456,-0.03173719376391981,-0.024767713617967257,-0.010207982871998866,-0.01198794162393646,
1988-05-02,-0.0049101064571115405,-0.00409461166528724,-0.009991688898480455,-0.0016120962810607375,0.011211343920223715,-0.019235816866024158,-0.020098282811551016,
1988-06-01,-0.03227580196704982,-0.03133999303790125,-0.04021489074771045,-0.03128702207862133,-0.08170124920601296,-0.018728383251158887,-0.05871652612294209,
1988-07-01,-0.0061965789934941284,-0.0060184748304027424,-0.01653085991678216,-0.0018812147272239121,0.04557655588455045,-0.0015796627603688052,-0.02163605161126292,
1988-08-01,0.07955076690189444,0.08013862305627595,0.09148882822959492,0.0760555234239444,0.0808458455464498,0.0536481517321461,0.037906375343044196,
1988-09-01,-0.03921547658514157,-0.040020439670355845,-0.040402939881333366,-0.04082991234882938,-0.04898168164751404,-0.048013855110914494,-0.063405953807941,
1988-10-03,-0.03471591378313654,-0.035940759063800454,-0.048157942495657524,-0.027251632399762582,0.011217856526491321,-0.027520963233713225,-0.039865690590035974,
1988-11-01,0.04652946578080264,0.04676065609742719,0.0533631919600186,0.045944573008974254,0.03019527661718069,0.02411097654959815,0.017775416309427472,
1988-12-01,-0.001014472420380108,-0.0035857575459424806,0.009608889256517372,-0.009282558854778244,-0.04434627474301245,-0.018831917038744095,-0.04379705325389127,
1989-01-02,-0.11770139021138837,-0.11916454818581002,-0.11430071552418863,-0.11954113534537936,-0.053118464096101214,-0.06519909791645617,-0.010771357099615186,
1989-02-01,-0.0011603355462137532,0.0012533986386162876,-0.0207727196639379,0.00834036638038027,0.01709984454686775,0.034760196440388524,0.018189642138562334,
1989-03-01,-0.023306796964264076,-0.0239683809344563,-0.009865591185686196,-0.024126738045637253,-0.012522891306689599,-0.03131009818145003,-0.03510228815746652,
1989-04-03,-0.012412388536200525,-0.01288410805187079,0.002904951874366901,-0.024619601171911865,-0.06771447939943265,-0.04118141821946175,-0.010581364363119516,
1989-05-01,0.004099153455724647,0.003757610793573729,-0.006222124332360579,0.010215772388771915,-0.06958979629975692,-0.039910550672422995,-0.02596658194992696,
1989-06-01,-0.020959028886303632,-0.02246750642579809,-0.0035429028288354036,-0.026444206906167,0.05122538185747261,0.008583153212417427,-0.035295467824054794,
1989-07-03,-0.05265451190130388,-0.05448309145437602,-0.051961225073659745,-0.05813088203107908,-0.04185783863909076,-0.071330909090909,-0.04759633538027386,
1989-08-01,-0.038067686845608906,-0.04111988893663443,-0.0189972845401033,-0.04498139709878346,-0.04279182901286005,-0.028213609249992944,-0.03314503112750755,
1989-09-01,0.04556820622986035,0.046554065156664715,0.030182076247479594,0.052907258242000044,-0.016109732316964998,0.008151167098925605,0.013041616381827437,
1989-10-02,0.0688765200778867,0.06529269775754987,0.08313099639250532,0.06079282812718878,0.016327725604125876,0.028341148886283696,0.056610758615015966,
1989-11-01,-0.05569914482471516,-0.05797503948898641,-0.03412880796653117,-0.06728507969689057,-0.010826705874490417,-0.026894447138008704,-0.05965458554132974,
1989-12-01,-0.04293185025317503,-0.04426085369697563,-0.03785244538513877,-0.042891084156558734,0.01306702775897084,-0.007838143746462856,-0.058598621744394674,
1990-01-01,0.02898092708217681,0.030930127158139475,0.024447662487512956,0.023681515616999382,0.10484976935544199,0.0748502083396696,0.015756623052383345,
1990-02-01,0.05079071604229113,0.050748924011393415,0.06013127162718512,0.04812164579606426,-0.029052172860428493,-0.011871130612490233,0.04031590895973225,
1990-03-01,0.010044420270147958,0.008499841420869014,0.01186238634994874,0.01103273648037617,-0.01605564687105454,-0.017596693238854377,-0.05721774303256777,
1990-04-02,0.05136245365560743,0.050129892374889407,0.054129195527106155,0.047456663824950285,0.0198236280154509,0.019413092550790045,0.01340943347671053,
1990-05-01,-0.09960696141699843,-0.10141346079848146,-0.08190566538303834,-0.09486860719338097,-0.12845648951937327,-0.08511399933913433,-0.02520225413691468,
1990-06-01,-0.0042469557786798395,-0.0032558020608715044,-0.013959793258712105,-0.014990287982433959,-0.0059981058613068905,0.010068420759859809,-0.007036865703508477,
1990-07-02,0.01614191688519173,0.016319459482870613,0.023891172806188132,0.016700296226333844,0.07182332904739352,0.011307380738073913,0.013634396191025688,
1990-08-01,0.094234569778048,0.09109038154375426,0.13338914212383113,0.07663508204298597,0.17091917591125183,0.10218253968253954,0.15740914688876373,
1990-09-03,0.07495735836337825,0.07337634670399895,0.0982471206304305,0.07835318745950248,0.06915930078224286,0.02419508477805299,0.09451679232350929,
1990-10-01,-0.0034605950187788226,-0.004524247136999837,-0.025844930417495027,-0.009576936367675426,0.03613647003745335,0.025796365057650927,-0.010422554317107924,
1990-11-01,-0.054206777050442745,-0.05666380870724974,-0.037233916549407664,-0.06121976086755032,-0.11302587526926378,-0.052699784017278706,-0.007271911121086272,
1990-12-03,0.00634536207314107,0.00662645403197204,-0.0010459458947806866,0.008035130337288754,-0.02888323209920096,-0.018533099146023857,0.03770728526178502,
1991-01-01,-0.0030519311190736476,-0.0054648456872544715,0.011019718741177797,-0.00695861940990905,-0.1422116527942926,-0.03739979594811249,-0.014867841409691551,
1991-02-01,-0.103137343219458,-0.1006235900603003,-0.1287260387049436,-0.08984968755277833,-0.0666680118646461,-0.0740140902097336,-0.08128161888701524,
1991-03-01,-0.03255595686021462,-0.030269002345660656,-0.03780722127954883,-0.03306932309953459,-0.056845430670269925,-0.0022353891731753395,-0.040423961082961646,
1991-04-01,-0.014875964832624766,-0.015872496132153358,0.0011123872553351344,-0.012338709677419346,0.011706265162308993,-0.02363985379578748,-0.01589465931484768,
1991-05-01,0.0024827243762155504,0.0014838498114444487,0.017027098776777105,-0.007086519598030083,-0.06262633554721353,-0.020022676905633086,-0.041306069482743735,
1991-06-03,0.030830653210602188,0.030584656978709157,0.03438442625028504,0.033431254913318664,0.08987194870080062,0.026831075359864398,0.043542766105745256,
1991-07-01,-0.052614138736452376,-0.05519102128135134,-0.048521366525040466,-0.06459478287793174,-0.06413489682086781,-0.023765240752221528,0.0005479452054795164,
1991-08-01,-0.0361001830717097,-0.03583468021242209,-0.04622480198133683,-0.026413956818267414,-0.05046320573326346,-0.021015097488809698,-0.012814964889159897,
1991-09-02,0.006294978128282835,0.0090396533246353,-0.004013211905989134,0.006179860479223587,-0.0014312643999161434,0.016007194244604284,0.008660284708099875,
1991-10-01,0.03512017787298949,0.036805024356858285,0.031433140084441424,0.036792452830188616,-0.00758704313182057,-0.005417561075334754,0.00921059218100817,
1991-11-01,0.05800236954618043,0.059078854238617806,0.07116218633456506,0.06546048498555113,0.026877034454543702,0.026009438909281535,0.02543965012781424,
1991-12-02,-0.019297802475372605,-0.02393001614755874,0.002418972866905955,-0.025388791379240105,-0.13590322927713983,-0.08556906183317747,-0.025929999999999898,
1992-01-01,-0.029125419960272292,-0.029743589743589705,-0.04332205913291143,-0.04019588638589611,-0.034474059123827616,0.018460186066954876,-0.05375611510110612,-0.06375807508660236
1992-02-03,-0.0025520604014808157,-0.0022561540630916532,-0.01804038726645041,0.007499506611407192,-0.020168384929694194,-0.0070796460176991705,-0.024993080542485613,-0.025011410314924598
1992-03-02,0.06262454729764855,0.06246094050972095,0.0680014935125548,0.06266515666289174,0.0786423451542575,0.020334957821042332,0.024121998922872256,0.022398506766215576
1992-04-01,-0.10288756752555273,-0.10333154218162288,-0.13474161857350542,-0.10050933786078098,0.04706771115600028,-0.020119748866748943,-0.02248062731479361,-0.017423200366804115
1992-05-01,-0.015857352671195146,-0.01461399978820288,-0.01710400969948911,-0.01567200207969688,-0.026040083814520498,-0.011430625449317167,-0.01886672768298092,-0.013211474074744434
1992-06-01,0.08573564220754948,0.08480556672437967,0.09645971481475635,0.0822314215666573,0.0393675915612377,0.010705289672544138,0.05269534193782266,0.0653619974934927
1992-07-01,0.04583593912862205,0.04293538724860935,0.09338985983734216,0.041481791544579316,-0.028459289648377517,-0.028723329177350654,0.061118927837556125,0.06444330425859413
1992-08-03,0.05632678527190804,0.055079006772009054,0.06358700653354177,0.040278684955366906,0.03844283054628406,0.021679044391568647,0.04447898164594433,0.049994612649499004
1992-09-01,-0.10197338606682316,-0.1041818328884575,-0.09543430307570644,-0.10036432013162533,-0.03457153960748738,-0.0005284777438805399,-0.013691773465280499,-0.005891173950299922
1992-10-01,-0.04403134969083522,-0.03247769604006889,-0.04647194221763651,-0.03638971726246654,-0.05631026420745411,-0.015280898876404492,-0.021249451413057785,-0.029723550197464088
1992-11-02,-0.03731535685037457,-0.0429181334731481,-0.042046836982968294,-0.043024347951737596,-0.06127981868518073,-0.01864060541343604,-0.030582764420698627,-0.02036245163917738
1992-12-01,-0.03301827994046003,-0.03623763805673863,-0.07973270825315748,-0.024938358576963804,-0.031400664137940626,-0.011314865392118678,-0.022070420218478715,-0.017406962785114
1993-01-01,-0.014915778220796927,0.0020253164556962577,-0.03249500727752763,0.006059746978985814,-0.028350411080960702,-0.015389134954352346,-0.016959309072231532,-0.027247956403269824
1993-02-01,-0.013566278108701257,-0.019781622234827045,-0.026718060222705398,-0.012734842388832601,0.06341162283220414,0.0011538200493201867,-0.07824897640694728,-0.07481768254254062
1993-03-01,-0.0032173066952648766,-0.00843644544431943,-0.022383973718960393,-0.004527565910911413,-0.014696937548624556,-0.018409948922940345,0.009335952709638606,0.0037957523723450848
1993-04-01,0.01377368815160418,0.020958943439563615,-0.002537907992803956,0.027813573883161524,0.03980055597228982,0.017719115852280476,0.011474910939653693,0.005817652940641738
1993-05-03,-0.01228176225864952,-0.016032205664241905,-0.016523964487693776,-0.014985367229646385,-0.07651245551601427,-0.025053434105281713,0.008885838646173871,0.0041073384446879135
1993-06-01,-0.01594199855836187,-0.018712315475777896,-0.022453517820742563,-0.018208882888496536,0.017707800555701647,0.010712217718587214,-0.04275439991701513,-0.03785018002985863
1993-07-01,-0.019433865156973762,-0.012659094019433437,-0.021102914499939396,-0.01054975166980654,0.02505207373924856,-0.002510274352993447,-0.0714750098323288,-0.0677855096193205
1993-08-02,-0.04760504284061717,-0.049928487842933245,-0.05231791874391145,-0.04911572159072408,-0.05014872340139165,-0.02806866026125443,-0.047178757705073404,-0.0442097026604068
1993-09-01,0.015557694222281038,0.015380553171826516,0.018976994044143325,0.014371613585304699,-0.025535765810665523,0.0040321706518675615,0.015604004691298412,0.018002230364823957
1993-10-01,-0.03553413222717261,-0.03570973901973262,-0.02599101404765969,-0.03847009117189237,-0.024825098801591006,-0.01664890215305903,-0.05385186328328817,-0.04394181707409939
