datadate,aps,rects,xads,obs,capxs,dms,ches,oancfs,cogss,drcs,drlts,dps,ebits,ebitdas,emps,gdwlias,dvts,txps,xints,intans,nopis,scstkcs,nis,ibs,pis,acos,lcos,aos,los,ppegts,ppents,pstkqs,xrds,revts,fatls,xsgas,spis,txfeds,txdis,txts,ats,lcts,acts,dlcs,ceqs,invts,lts,pstks,dcvts,dcpstks,txfos,dltts,drs,dcs
2007-07-31,1705079.26789037,53351263.3509719,,,,,64615834.8398675,82292474.4724931,,,,,,,4,,,277555.376677531,689172.695002705,12126.2057771737,,8806993.78472176,58271808.1841095,7304017.94645096,7395638.16787849,,421048.81170742,2010255.44661591,728246.024729154,376586.057191117,43115.3983188398,,,11745577.6513902,,4213182.82946913,,,,,182638174.634803,2126128.07959779,160861530.093295,,179783800.530476,,2854374.10432694,,,,,,,
2008-02-14,987191.698883945,1684767.96265227,,,156568.750455905,,296425073.163615,-251008374.498505,,,,,,,9,,,624804.872711358,621129.549930702,5145.45189291706,1270926.61755051,430017910.788533,7877686.84805602,6747892.62528266,3989195.34612298,,631420.453716537,2785894.66773652,86737.617623459,447654.314683784,142602.523889416,,,-3534925.45043402,,2937317.96629951,,,,,628773486.249909,1701674.44744329,307412818.148661,,626985074.184842,,1788412.06506674,,,,,,,
2008-08-29,987191.698883945,1684767.96265227,,,156568.750455905,,296425073.163615,-251008374.498505,,,,,,,9,,,624804.872711358,621129.549930702,5145.45189291706,1270926.61755051,430017910.788533,7877686.84805602,6747892.62528266,3989195.34612298,,631420.453716537,2785894.66773652,86737.617623459,447654.314683784,142602.523889416,,,-3534925.45043402,,2937317.96629951,,,,,628773486.249909,1701674.44744329,307412818.148661,,626985074.184842,,1788412.06506674,,,,,,,
2009-03-11,3278015.82309445,12364713.91230204,,,281928.474581009,,57220012.0630128,-288237938.273158,,,,,,,59,79362387.749682,,2853689.57660642,100347.423155953,97885566.3745265,2406426.77625418,-30096581.428831,-36541753.0646762,-36541753.0646762,-29736286.3952139,,2996087.34851344,919373.534057394,59689514.3623936,1411553.75239373,578192.295327155,,,-33532286.059742,,8996863.2532394,,,4237528.32641422,6757682.18224515,809288588.096336,14062018.8982542,90722671.7406802,5253426.5246502,729742707.915741,,79545880.1805957,,,,6757682.18224515,,,
2009-08-31,3278015.82309445,12364713.91230204,,,281928.474581009,,57220012.0630128,-288237938.273158,,,,,,,59,79362387.749682,,2853689.57660642,100347.423155953,97885566.3745265,2406426.77625418,-30096581.428831,-36541753.0646762,-36541753.0646762,-29736286.3952139,,2996087.34851344,919373.534057394,59689514.3623936,1411553.75239373,578192.295327155,,,-33532286.059742,,8996863.2532394,,,4237528.32641422,6757682.18224515,809288588.096336,14062018.8982542,90722671.7406802,5253426.5246502,729742707.915741,,79545880.1805957,,,,6757682.18224515,,,
2010-03-11,2028549.73372273,7263431.02559698,,,20382.9811601672,,87623777.3578423,-40524911.4127011,,,,,,,59,65899064.3073928,,119639.23724446,2852731.14585123,73965407.54738593,-1336414.59084922,-4801521.38807765,-26034384.2409666,-26034384.2409666,-28488317.9293363,,541478.325602703,516664.26158163,133367618.164118,1243361.8507702,423611.521502606,,,5100176.37290271,,20671001.5461261,,,-7484098.95207009,-2742840.29090076,837579234.266735,9655329.55391399,108870819.675886,4871532.49727996,691421738.532898,,145544233.86588764,,,,-2742840.29090076,,,
2010-08-28,2028549.73372273,7263431.02559698,,,20382.9811601672,,87623777.3578423,-40524911.4127011,,,,,,,59,65899064.3073928,,119639.23724446,2852731.14585123,73965407.54738593,-1336414.59084922,-4801521.38807765,-26034384.2409666,-26034384.2409666,-28488317.9293363,,541478.325602703,516664.26158163,133367618.164118,1243361.8507702,423611.521502606,,,5100176.37290271,,20671001.5461261,,,-7484098.95207009,-2742840.29090076,837579234.266735,9655329.55391399,108870819.675886,4871532.49727996,691421738.532898,,145544233.86588764,,,,-2742840.29090076,,,
2010-12-30,2028549.73372273,7263431.02559698,,,20382.9811601672,,87623777.3578423,-40524911.4127011,,,,,,,59,65899064.3073928,,119639.23724446,2852731.14585123,73965407.54738593,-1336414.59084922,-4801521.38807765,-26034384.2409666,-26034384.2409666,-28488317.9293363,,541478.325602703,516664.26158163,133367618.164118,1243361.8507702,423611.521502606,,,5100176.37290271,,20671001.5461261,,,-7484098.95207009,-2742840.29090076,837579234.266735,9655329.55391399,108870819.675886,4871532.49727996,691421738.532898,,145544233.86588764,,,,-2742840.29090076,,,
2011-08-29,2714181.72697478,7814099.177312549,,,187805.939402047,,74193636.800214,10538571.6406929,,,,,,,60,61535173.4599692,,493097.786101264,3516859.16661093,63353203.55829038,-1284626.92796468,-937314.574275968,-22595026.9012106,-22595026.9012106,-18853486.6564109,,712633.496087218,469086.06782155,105509205.243796,1249466.91191225,327588.442244666,,,16684713.9589325,,24377039.4221122,,,-511106.574811049,2936290.12106214,772788853.307471,11111422.6339375,96346162.0359842,4134303.35094642,655138294.227811,,117177185.20500278,,,,2936290.12106214,,,
2011-12-30,2714181.72697478,7814099.177312549,,,187805.939402047,,74193636.800214,10538571.6406929,,,,,,,60,61535173.4599692,,493097.786101264,3516859.16661093,63353203.55829038,-1284626.92796468,-937314.574275968,-22595026.9012106,-22595026.9012106,-18853486.6564109,,712633.496087218,469086.06782155,105509205.243796,1249466.91191225,327588.442244666,,,16684713.9589325,,24377039.4221122,,,-511106.574811049,2936290.12106214,772788853.307471,11111422.6339375,96346162.0359842,4134303.35094642,655138294.227811,,117177185.20500278,,,,2936290.12106214,,,
2012-08-29,8601132.19417476,16455644.11650481,,,705789.475728155,,38967578.5631068,-19503788.038835,,,,,,,167,175100785.941748,,752453.242718447,2937317.47572816,274801257.2427189,-579963.961165049,-22007799.1067961,-36311910.2524272,-36311910.2524272,-31395549.0873786,,1604900.27184466,25616741.5145631,135114104.038835,3229799.30097087,1057434.29126214,,,13699148.7378641,,35117817.7864078,,,-2956482.95145631,3178135.84466019,860998997.708738,22699422.7961165,67199157.592233,3020645.63106796,557502856.893204,,191566429.436893,,,,3178135.84466019,,,
2012-12-30,8601132.19417476,16455644.11650481,,,705789.475728155,,38967578.5631068,-19503788.038835,,,,,,,167,175100785.941748,,752453.242718447,2937317.47572816,274801257.2427189,-579963.961165049,-22007799.1067961,-36311910.2524272,-36311910.2524272,-31395549.0873786,,1604900.27184466,25616741.5145631,135114104.038835,3229799.30097087,1057434.29126214,,,13699148.7378641,,35117817.7864078,,,-2956482.95145631,3178135.84466019,860998997.708738,22699422.7961165,67199157.592233,3020645.63106796,557502856.893204,,191566429.436893,,,,3178135.84466019,,,
2013-08-29,22262108.1380621,22772788.88273166,,,877656.414925058,,23671554.5176272,-19284084.3360777,,,,,,,207,169597156.494089,,6067276.95535149,3382346.55372599,255651327.38283712,-2593186.48406164,-6495144.6062909,-21334114.3524383,-21334114.3524383,-16099839.6928436,,7281057.1036521,23565196.5246992,119992113.349694,4413450.75997467,2051653.80251214,,,55370295.8755541,,48249993.6009077,,,-11527257.8900148,-1316078.67584969,915432987.848322,76822134.7239814,54302656.4808951,36607446.8941313,587110735.037999,,217653919.54296,,,,-1316078.67584969,,,
