datadate,aps,rects,xads,obs,capxs,dms,ches,oancfs,cogss,drcs,drlts,dps,ebits,ebitdas,emps,gdwlias,dvts,txps,xints,intans,nopis,scstkcs,nis,ibs,pis,acos,lcos,aos,los,ppegts,ppents,pstkqs,xrds,revts,fatls,xsgas,spis,txfeds,txdis,txts,ats,lcts,acts,dlcs,ceqs,invts,lts,pstks,dcvts,dcpstks,txfos,dltts,drs,dcs
2011-07-21,5162481697.4383,5983488653.735533,,,4759716853.06668,154523125.182262,6920240667.75467,6791083350.25082,17585188554.4378,161454793.712795,3827710583.65327,2506429767.7346,,,31344,6715188311.69821,,637788970.20935,1159668230.91432,15627221592.22794,134660288.79673612,-49669954.3843221,2461993510.37389,2461993510.37389,3293880347.73594,820049060.25015,5042971945.31469,4258625737.4623804,8177874136.56612,65627538629.8174,43051505855.3274,,,26096479120.2996,,1851237447.14066,233063740.552471,,165778618.125878,771179210.621363,80354316498.7493,15274275917.9185,15654070981.0715,49511764326.734,24936854625.015,1930292599.33115,53201290901.93298,,,,771179210.621363,22225151250.3913,3989165377.3660645,
2012-02-22,5036646190.56311,5184707823.378638,,,3787396318.67961,154523125.182262,5173561016.03884,5092747704.42718,17823119975.1845,161454793.712795,4357902534.21359,2716134553.32039,,,31885,6893649963.41748,,681488485.786408,1233745835.30097,16892766120.50486,-115906130.95145601,220897106.834951,2336975614.17476,2336975614.17476,2878496964.15534,632090722.019418,4523166431.41748,4826553412.349518,8026941207.61165,67779082389.1651,43669050581.3204,,,26371723766.7961,,1792774430.71845,34108713.8252427,,-168488696.815534,457623230.058253,80842083990.4078,12459877412.5825,13226274788.8155,53455629112.1165,26689199038.9515,2033016168.81553,53886295683.92232,,,,457623230.058253,25281682335.068,4357902534.21359,
2012-07-25,5036646190.56311,5184707823.378638,,,3787396318.67961,154523125.182262,5173561016.03884,5092747704.42718,17823119975.1845,161454793.712795,4357902534.21359,2716134553.32039,,,31885,6893649963.41748,,681488485.786408,1233745835.30097,16892766120.50486,-115906130.95145601,220897106.834951,2336975614.17476,2336975614.17476,2878496964.15534,632090722.019418,4523166431.41748,4826553412.349518,8026941207.61165,67779082389.1651,43669050581.3204,,,26371723766.7961,,1792774430.71845,34108713.8252427,,-168488696.815534,457623230.058253,80842083990.4078,12459877412.5825,13226274788.8155,53455629112.1165,26689199038.9515,2033016168.81553,53886295683.92232,,,,457623230.058253,25281682335.068,4357902534.21359,
2013-02-22,4774260914.21258,4816416838.386634,,,3636637960.20688,154523125.182262,4659222160.51826,5341852115.92252,19038547572.633,161454793.712795,4679064827.29048,2973219830.65495,,,31338,6743304596.26346,152989883.628879,473251661.982795,1208633558.0932,14676050410.2016,301574435.42854106,-103479020.081275,2244959860.60534,2244959860.60534,2407306811.93266,418672149.963057,3234847502.96865,4301856056.707827,8399888792.41872,67779082389.1651,42250823920.0047,,,27767711780.333,,1941184383.04834,-201109162.444585,,-288947874.313912,139732481.594364,76417691000.1715,11505154912.9196,11748292532.3253,48066441626.227,26696765545.1763,1746582543.60618,49519871501.27977,,,,139732481.594364,22286925273.7096,4679064827.29048,
2013-07-24,4774260914.21258,4816416838.386634,,,3636637960.20688,154523125.182262,4659222160.51826,5341852115.92252,19038547572.633,161454793.712795,4679064827.29048,2973219830.65495,,,31338,6743304596.26346,152989883.628879,473251661.982795,1208633558.0932,14676050410.2016,301574435.42854106,-103479020.081275,2244959860.60534,2244959860.60534,2407306811.93266,418672149.963057,3234847502.96865,4301856056.707827,8399888792.41872,67779082389.1651,42250823920.0047,,,27767711780.333,,1941184383.04834,-201109162.444585,,-288947874.313912,139732481.594364,76417691000.1715,11505154912.9196,11748292532.3253,48066441626.227,26696765545.1763,1746582543.60618,49519871501.27977,,,,139732481.594364,22286925273.7096,4679064827.29048,
2014-02-21,3784736091.17025,4349819268.067731,,,2821709833.08134,154523125.182262,1833771504.08225,4819775477.62322,17382240360.5987,161454793.712795,4717717098.27638,4083862757.78651,,,30678,6476654425.00756,152989883.628879,368891589.96069,1073929680.37496,13277531893.86151,12967028.8781373,-307359845.781675,2156564928.63623,2156564928.63623,943162685.969157,206413946.023586,2473445607.19686,5812719964.771696,8820519405.95706,68220164074.9925,42510077517.2362,,,25800487147.2634,,1843306450.40823,-1504145462.35259,,-2050152935.13759,-1217701893.25673,74541843451.6178,9261581863.92501,8465550415.02873,43481922251.5875,29169798453.7345,1989252979.73995,45244945865.28578,,,,-1217701893.25673,20242547423.9492,4717717098.27638,
2014-07-23,3784736091.17025,4349819268.067731,,,2821709833.08134,154523125.182262,1833771504.08225,4819775477.62322,17382240360.5987,161454793.712795,4717717098.27638,4083862757.78651,,,30678,6476654425.00756,152989883.628879,368891589.96069,1073929680.37496,13277531893.86151,12967028.8781373,-307359845.781675,2156564928.63623,2156564928.63623,943162685.969157,206413946.023586,2473445607.19686,5812719964.771696,8820519405.95706,68220164074.9925,42510077517.2362,,,25800487147.2634,,1843306450.40823,-1504145462.35259,,-2050152935.13759,-1217701893.25673,74541843451.6178,9261581863.92501,8465550415.02873,43481922251.5875,29169798453.7345,1989252979.73995,45244945865.28578,,,,-1217701893.25673,20242547423.9492,4717717098.27638,
2015-02-18,4251207607.35499,4287498829.347368,,,2770033415.54467,154523125.182262,2215581471.86838,5282455006.71385,15190124845.388,161454793.712795,4754710929.09938,2678657122.70005,,,28212,6489514302.35287,152989883.628879,325277137.530999,900635043.60975,13098545178.97538,45473750.1965766,-580668096.655174,1823855486.72352,1823855486.72352,2487141479.68306,397918618.157624,2957975788.13283,5464640529.921974,9297383214.15351,69502816204.8751,42807237532.547,,,23329004848.2429,,1801284846.37997,115781729.873586,,124743647.468699,650221805.552531,72818891949.8216,10557785999.7097,8733674946.4707,39252545002.746,27580743785.3747,1832676027.09732,45083090754.97494,,,,650221805.552531,17952263663.6787,4754710929.09938,
2015-07-22,4251207607.35499,4287498829.347368,,,2770033415.54467,154523125.182262,2215581471.86838,5282455006.71385,15190124845.388,161454793.712795,4754710929.09938,2678657122.70005,,,28212,6489514302.35287,152989883.628879,325277137.530999,900635043.60975,13098545178.97538,45473750.1965766,-580668096.655174,1823855486.72352,1823855486.72352,2487141479.68306,397918618.157624,2957975788.13283,5464640529.921974,9297383214.15351,69502816204.8751,42807237532.547,,,23329004848.2429,,1801284846.37997,115781729.873586,,124743647.468699,650221805.552531,72818891949.8216,10557785999.7097,8733674946.4707,39252545002.746,27580743785.3747,1832676027.09732,45083090754.97494,,,,650221805.552531,17952263663.6787,4754710929.09938,
2016-02-24,4109649613.88343,4456473614.925987,,,3015267247.3583,49633552.6764479,1356484397.78022,4612777635.69032,15122979558.9535,161454793.712795,4798112977.74785,2802073685.77665,,,27169,6891817413.234,141417646.694975,184484253.776566,746733804.628534,15297192540.39378,27566417.827782102,-625549149.639991,1800204983.82945,1800204983.82945,2200760288.13762,442145888.511202,2966088345.30468,6035011734.8855915,9238888250.90952,74239585555.7173,45530341858.581,,,23151585641.2941,,1790768588.56876,-113740027.367209,,153054410.96426,388399847.786188,77124206699.1453,10750323033.8072,7869412782.65875,39823928308.6847,27787307290.668,1582125954.45314,46944798263.57227,,,,388399847.786188,18189394632.9427,4798112977.74785,
