datadate,aps,rects,xads,obs,capxs,dms,ches,oancfs,cogss,drcs,drlts,dps,ebits,ebitdas,emps,gdwlias,dvts,txps,xints,intans,nopis,scstkcs,nis,ibs,pis,acos,lcos,aos,los,ppegts,ppents,pstkqs,xrds,revts,fatls,xsgas,spis,txfeds,txdis,txts,ats,lcts,acts,dlcs,ceqs,invts,lts,pstks,dcvts,dcpstks,txfos,dltts,drs,dcs
2001-06-30,135095554.529609,118899962.31215,,,110522475.696047,,900482486.493617,72083299.0059829,8113544.44810854,71812.4275686625,,64643153.5497244,,,1740,644579530.786263,,33673729.1939511,12274885.64564,692495428.1810902,,1418221742.25279,-114261131.464644,-114261131.464644,-117139927.903142,29411598.6243935,42654692.1750601,37481677.65581574,13454751.2319216,125852539.181231,115476273.331135,,,108167783.992086,,125063862.345126,-7755112.24384039,,,,1907676980.48712,316087439.412069,1052667508.98384,454895192.500118,1395347594.27145,3792830.05606068,506465964.4980454,,,,,176871489.367315,71812.4275686625,
2002-02-14,219349663.045704,150796655.156755,,,174391239.491047,,335459854.374983,-94216067.9286611,22892845.6846735,34943645.5315246,,827180250.442974,,,3082,419502548.896348,,19065736.9934734,51672090.7051082,527545807.44196796,,1418221742.25279,-1019192110.6857,-1019192110.6857,-1035134926.98715,62187148.3763545,91801621.5975568,67946793.8722631,94266891.9320802,331014284.919285,236460819.088408,,,378439203.483247,,456214012.474512,-639617633.680293,,,,1384208878.56717,431514771.487592,586542065.675948,467189547.863484,689662743.938598,10931447.0968489,705773953.0224644,,,,,179941465.599373,34943645.5315246,
2002-08-29,219349663.045704,150796655.156755,,,174391239.491047,,335459854.374983,-94216067.9286611,22892845.6846735,34943645.5315246,,827180250.442974,,,3082,419502548.896348,,19065736.9934734,51672090.7051082,527545807.44196796,,1418221742.25279,-1019192110.6857,-1019192110.6857,-1035134926.98715,62187148.3763545,91801621.5975568,67946793.8722631,94266891.9320802,331014284.919285,236460819.088408,,,378439203.483247,,456214012.474512,-639617633.680293,,,,1384208878.56717,431514771.487592,586542065.675948,467189547.863484,689662743.938598,10931447.0968489,705773953.0224644,,,,,179941465.599373,34943645.5315246,
2003-03-21,203030844.700548,135264203.7596828,,,58122177.4041186,,219538429.15171,-136664973.644436,16871133.1003212,43657110.9011903,,342658283.771018,,,3039,352568567.82543,,21092988.3808804,57289533.7237861,484687228.792745,,1418221742.25279,-386446350.368411,-386446350.368411,-384319786.227092,23482115.4354808,73769102.777253,44345768.4677876,23510782.3540525,351944410.825619,187122659.455885,,,487471177.498583,,466857708.482902,-145599930.946533,,,,1102050820.4232,367184787.171736,400803264.405819,645557506.045721,401355102.588324,4111096.73153221,690070063.8579253,,,,,299309342.244474,43657110.9011903,
2003-08-29,203030844.700548,135264203.7596828,,,58122177.4041186,,219538429.15171,-136664973.644436,16871133.1003212,43657110.9011903,,342658283.771018,,,3039,352568567.82543,,21092988.3808804,57289533.7237861,484687228.792745,,1418221742.25279,-386446350.368411,-386446350.368411,-384319786.227092,23482115.4354808,73769102.777253,44345768.4677876,23510782.3540525,351944410.825619,187122659.455885,,,487471177.498583,,466857708.482902,-145599930.946533,,,,1102050820.4232,367184787.171736,400803264.405819,645557506.045721,401355102.588324,4111096.73153221,690070063.8579253,,,,,299309342.244474,43657110.9011903,
2004-04-06,219000798.094471,199155531.7105715,,,42547828.1373894,,192165627.049954,41926738.2729412,22255602.6455892,53338295.1807987,,207007630.360087,,,3226,355393119.303236,,20483275.8360288,51168358.0607403,502864950.511623,,1418221742.25279,-170921674.751111,-170921674.751111,-208368952.185569,6656447.78674185,96151196.8585202,8490813.08446503,39005289.4667288,411741691.125571,173814924.244522,,,632928640.944961,,587875303.865178,-95033799.0887695,,,,1171161874.55477,464595663.109008,477585676.550917,829828227.63143,295542897.813802,6983559.81523668,871150795.6276034,,,,,367549843.051867,53338295.1807987,
2004-08-06,219000798.094471,199155531.7105715,,,42547828.1373894,,192165627.049954,41926738.2729412,22255602.6455892,53338295.1807987,,207007630.360087,,,3226,355393119.303236,,20483275.8360288,51168358.0607403,502864950.511623,,1418221742.25279,-170921674.751111,-170921674.751111,-208368952.185569,6656447.78674185,96151196.8585202,8490813.08446503,39005289.4667288,411741691.125571,173814924.244522,,,632928640.944961,,587875303.865178,-95033799.0887695,,,,1171161874.55477,464595663.109008,477585676.550917,829828227.63143,295542897.813802,6983559.81523668,871150795.6276034,,,,,367549843.051867,53338295.1807987,
2005-02-14,129135477.85295,89528371.625744,,,50907167.2790379,13138997.7493662,62216415.946961,-214166158.032458,315514751.128706,16765985.8860854,,91322783.722223,,,1939,221536039.616579,,20483275.8360288,35536992.299036,310834014.1003568,9263943.97819872,8593248.00357932,-93179388.9122388,-31375708.949659,-111205491.682145,29193296.7582738,41715310.7501661,419945436.05352676,180292124.245834,313658852.67839,125312016.07983,,,469375517.361064,,75129963.732256,-48802496.4545738,,,-78175305.0964654,1037677630.86893,423448038.003173,190979441.978389,627117698.021883,221808134.400803,1413479.39856556,813079288.1353636,,,,-78175305.0964654,209339125.886357,16765985.8860854,
2005-09-22,129135477.85295,89528371.625744,,,50907167.2790379,13138997.7493662,62216415.946961,-214166158.032458,315514751.128706,16765985.8860854,,91322783.722223,,,1939,221536039.616579,,20483275.8360288,35536992.299036,310834014.1003568,9263943.97819872,8593248.00357932,-93179388.9122388,-31375708.949659,-111205491.682145,29193296.7582738,41715310.7501661,419945436.05352676,180292124.245834,313658852.67839,125312016.07983,,,469375517.361064,,75129963.732256,-48802496.4545738,,,-78175305.0964654,1037677630.86893,423448038.003173,190979441.978389,627117698.021883,221808134.400803,1413479.39856556,813079288.1353636,,,,-78175305.0964654,209339125.886357,16765985.8860854,
2005-12-30,129135477.85295,89528371.625744,,,50907167.2790379,13138997.7493662,62216415.946961,-214166158.032458,315514751.128706,16765985.8860854,,91322783.722223,,,1939,221536039.616579,,20483275.8360288,35536992.299036,310834014.1003568,9263943.97819872,8593248.00357932,-93179388.9122388,-31375708.949659,-111205491.682145,29193296.7582738,41715310.7501661,419945436.05352676,180292124.245834,313658852.67839,125312016.07983,,,469375517.361064,,75129963.732256,-48802496.4545738,,,-78175305.0964654,1037677630.86893,423448038.003173,190979441.978389,627117698.021883,221808134.400803,1413479.39856556,813079288.1353636,,,,-78175305.0964654,209339125.886357,16765985.8860854,
