datadate,aps,rects,xads,obs,capxs,dms,ches,oancfs,cogss,drcs,drlts,dps,ebits,ebitdas,emps,gdwlias,dvts,txps,xints,intans,nopis,scstkcs,nis,ibs,pis,acos,lcos,aos,los,ppegts,ppents,pstkqs,xrds,revts,fatls,xsgas,spis,txfeds,txdis,txts,ats,lcts,acts,dlcs,ceqs,invts,lts,pstks,dcvts,dcpstks,txfos,dltts,drs,dcs
1999-10-31,,2841000.0,,,,,5046000.0,459000.0,508000.0,,,,,,,,423000.0,136000.0,,,,-20655000.0,3362000.0,3362000.0,3734000.0,,3103000.0,,,,,,,4635000.0,,,,,11000.0,372000.0,55705000.0,11103000.0,7887000.0,8000000.0,44602000.0,,11103000.0,,,,372000.0,,,
2000-07-10,,2277000.0,,,,,165000.0,-56000.0,1111000.0,,,,,,,,403000.0,136000.0,,,,10000.0,16506000.0,16506000.0,16654000.0,,2439000.0,,,,,,,18084000.0,,,,,-10000.0,148000.0,68642000.0,10439000.0,2442000.0,8000000.0,58203000.0,,10439000.0,,10000,10000,148000.0,,,10000
2000-10-31,,2277000.0,,,,,165000.0,-56000.0,1111000.0,,,,,,,,403000.0,136000.0,,,,10000.0,16506000.0,16506000.0,16654000.0,,2439000.0,,,,,,,18084000.0,,,,,-10000.0,148000.0,68642000.0,10439000.0,2442000.0,8000000.0,58203000.0,,10439000.0,,10000,10000,148000.0,,,10000
2001-07-29,,751000.0,,,,,895000.0,624000.0,816000.0,,,,,,,,617000.0,136000.0,,,,-2358000.0,-4853000.0,-4853000.0,-4574000.0,,751000.0,,,,,,,-3384000.0,,,,,5000.0,279000.0,53701000.0,5751000.0,1646000.0,5000000.0,47945000.0,,5756000.0,,173000,173000,279000.0,,,173000
2002-01-09,,751000.0,,,,,895000.0,624000.0,816000.0,,,,,,,,617000.0,136000.0,,,,-2358000.0,-4853000.0,-4853000.0,-4574000.0,,751000.0,,,,,,,-3384000.0,,,,,5000.0,279000.0,53701000.0,5751000.0,1646000.0,5000000.0,47945000.0,,5756000.0,,173000,173000,279000.0,,,173000
2002-07-17,,323000.0,,,,,835000.0,899000.0,626000.0,,,,,,,,698000.0,114000.0,,,,-43000.0,11771000.0,11771000.0,12186000.0,,906000.0,,,,,,,13154000.0,,,,,59000.0,415000.0,62945000.0,3906000.0,1158000.0,3000000.0,58975000.0,,3970000.0,,173000,173000,415000.0,,,173000
2002-12-13,,323000.0,,,,,835000.0,899000.0,626000.0,,,,,,,,698000.0,114000.0,,,,-43000.0,11771000.0,11771000.0,12186000.0,,906000.0,,,,,,,13154000.0,,,,,59000.0,415000.0,62945000.0,3906000.0,1158000.0,3000000.0,58975000.0,,3970000.0,,173000,173000,415000.0,,,173000
2003-07-08,,29000.0,,,,,1308000.0,791000.0,620000.0,,,,,,,,884000.0,195000.0,,,,-43000.0,-11171000.0,-11171000.0,-10727000.0,,1520000.0,,,,,,,-9740000.0,,,,,34000.0,444000.0,53097000.0,6079000.0,1779000.0,4559000.0,46920000.0,,6177000.0,,173000,173000,444000.0,,,173000
2003-12-18,,29000.0,,,,,1308000.0,791000.0,620000.0,,,,,,,,884000.0,195000.0,,,,-43000.0,-11171000.0,-11171000.0,-10727000.0,,1520000.0,,,,,,,-9740000.0,,,,,34000.0,444000.0,53097000.0,6079000.0,1779000.0,4559000.0,46920000.0,,6177000.0,,173000,173000,444000.0,,,173000
2004-07-05,,47000.0,,,,,1216000.0,1021000.0,698000.0,,,,,,,,884000.0,198000.0,,,,-43000.0,24061000.0,24061000.0,24578000.0,,1399000.0,,,,,,,25652000.0,,,,,126000.0,517000.0,79268000.0,8947000.0,2038000.0,7548000.0,70097000.0,,9171000.0,,173000,173000,517000.0,,,173000
2004-12-15,,47000.0,,,,,1216000.0,1021000.0,698000.0,,,,,,,,884000.0,198000.0,,,,-43000.0,24061000.0,24061000.0,24578000.0,,1399000.0,,,,,,,25652000.0,,,,,126000.0,517000.0,79268000.0,8947000.0,2038000.0,7548000.0,70097000.0,,9171000.0,,173000,173000,517000.0,,,173000
2005-07-04,,6000.0,,,,,871000.0,1755000.0,826000.0,,,,,,,,1170000.0,477000.0,,,,494000.0,7071000.0,7071000.0,7683000.0,,676000.0,,,,,,,8937000.0,,,,,-75000.0,612000.0,85220000.0,7730000.0,1410000.0,7054000.0,77341000.0,,7879000.0,,173000,173000,612000.0,,,173000
2005-12-22,,6000.0,,,,,871000.0,1755000.0,826000.0,,,,,,,,1170000.0,477000.0,,,,494000.0,7071000.0,7071000.0,7683000.0,,676000.0,,,,,,,8937000.0,,,,,-75000.0,612000.0,85220000.0,7730000.0,1410000.0,7054000.0,77341000.0,,7879000.0,,173000,173000,612000.0,,,173000
2006-07-21,,12000.0,,,,,790000.0,951000.0,1238000.0,,,,,,,,1269000.0,182000.0,,,,8673000.0,43063000.0,43063000.0,43505000.0,,486000.0,,90000.0,,,,,45272000.0,,,,,-59000.0,442000.0,135979000.0,7982000.0,1213000.0,7496000.0,127907000.0,,8072000.0,,173000,173000,442000.0,,,173000
2006-12-20,,12000.0,,,,,790000.0,951000.0,1238000.0,,,,,,,,1269000.0,182000.0,,,,8673000.0,43063000.0,43063000.0,43505000.0,,486000.0,,90000.0,,,,,45272000.0,,,,,-59000.0,442000.0,135979000.0,7982000.0,1213000.0,7496000.0,127907000.0,,8072000.0,,173000,173000,442000.0,,,173000
2007-07-11,,5000.0,,,,,1345000.0,1018000.0,1450000.0,,,,,,,,1409000.0,148000.0,,,,8673000.0,12704000.0,12704000.0,13259000.0,,1047000.0,,151000.0,,,,,15246000.0,,537000.0,,,61000.0,555000.0,147362000.0,7869000.0,2215000.0,6822000.0,139342000.0,,8020000.0,,173000,173000,555000.0,,,173000
2007-12-21,,5000.0,,,,,1345000.0,1018000.0,1450000.0,,,,2898000.0,,,,1409000.0,148000.0,,,,8673000.0,12704000.0,12704000.0,13259000.0,,1047000.0,,151000.0,,,,,15246000.0,,537000.0,,,61000.0,555000.0,147362000.0,7869000.0,2215000.0,6822000.0,139342000.0,,8020000.0,,173000,173000,555000.0,,,173000
2008-07-10,,8000.0,,,,,5353000.0,1535000.0,1682000.0,,,,3038000.0,,,,1495000.0,157000.0,,,,-2521000.0,25581000.0,25581000.0,26127000.0,,510000.0,,136000.0,,,,,28420000.0,,611000.0,,,-15000.0,546000.0,171362000.0,10233000.0,6150000.0,9723000.0,160993000.0,,10369000.0,,173000,173000,546000.0,,,173000
2008-12-19,,8000.0,,,,,5353000.0,1535000.0,1682000.0,,,,3038000.0,,,,1495000.0,157000.0,,,,-2521000.0,25581000.0,25581000.0,26127000.0,,510000.0,,136000.0,,,,,28420000.0,,611000.0,,,-15000.0,546000.0,171362000.0,10233000.0,6150000.0,9723000.0,160993000.0,,10369000.0,,173000,173000,546000.0,,,173000
2009-04-30,,8000.0,,,,,5353000.0,1535000.0,1682000.0,,,,3038000.0,,,,1495000.0,157000.0,,,,-2521000.0,25581000.0,25581000.0,26127000.0,,510000.0,,136000.0,,,,,28420000.0,,611000.0,,,-15000.0,546000.0,171362000.0,10233000.0,6150000.0,9723000.0,160993000.0,,10369000.0,,173000,173000,546000.0,,,173000
2009-07-14,,257000.0,,,,,3722000.0,2174000.0,1312000.0,,,,3038000.0,,,,1993000.0,261000.0,,,,-2521000.0,-38159000.0,-38159000.0,-37409000.0,,533000.0,,186000.0,,,,,-35564000.0,,533000.0,,,50000.0,750000.0,137331000.0,15806000.0,4807000.0,15273000.0,121339000.0,,15992000.0,,173000,173000,750000.0,,,173000
