datadate,aps,rects,xads,obs,capxs,dms,ches,oancfs,cogss,drcs,drlts,dps,ebits,ebitdas,emps,gdwlias,dvts,txps,xints,intans,nopis,scstkcs,nis,ibs,pis,acos,lcos,aos,los,ppegts,ppents,pstkqs,xrds,revts,fatls,xsgas,spis,txfeds,txdis,txts,ats,lcts,acts,dlcs,ceqs,invts,lts,pstks,dcvts,dcpstks,txfos,dltts,drs,dcs
2000-09-30,1227000.0,7273000.0,,,512000.0,119000.0,997000.0,1449000.0,14444000.0,100000.0,2789000,840000.0,,,213,2628000.0,,1083000.0,86000.0,2628000.0,18000.0,,1737000.0,1737000.0,2705000.0,,1230000.0,,2798000.0,3529000.0,1429000.0,,,17363000.0,,,-146000.0,,,,13366000.0,5449000.0,9289000.0,1996000.0,5000000.0,566000.0,8366000.0,,,,,119000.0,2889000.0,
2001-06-21,1012000.0,10628000.0,,,811000.0,28000.0,7794000.0,1043000.0,16443000.0,345000.0,4224000,1015000.0,,,263,11024000.0,1353000.0,693000.0,78000.0,11024000.0,558000.0,,2408000.0,2408000.0,4173000.0,,2248000.0,,4224000.0,5510000.0,2485000.0,,,21947000.0,,,-1811000.0,,,,33758000.0,5510000.0,20249000.0,179000.0,23602000.0,570000.0,10156000.0,,,,,28000.0,4569000.0,
2001-12-03,1012000.0,10628000.0,,,811000.0,28000.0,7794000.0,1043000.0,16443000.0,345000.0,4224000,1015000.0,,,263,11024000.0,1353000.0,693000.0,78000.0,11024000.0,558000.0,,2408000.0,2408000.0,4173000.0,,2248000.0,,4224000.0,5510000.0,2485000.0,,,21947000.0,,,-1811000.0,,,,33758000.0,5510000.0,20249000.0,179000.0,23602000.0,570000.0,10156000.0,,,,,28000.0,4569000.0,
2002-06-27,702000.0,5537000.0,,,1602000.0,28000.0,5441000.0,530000.0,19118000.0,345000.0,4619000,1457000.0,,,297,10298000.0,1353000.0,693000.0,6000.0,10298000.0,294000.0,,-3954000.0,-3954000.0,-5068000.0,370000.0,328000.0,370000.0,4619000.0,6388000.0,3160000.0,,,15713000.0,,,-1951000.0,,,,26395000.0,2005000.0,12937000.0,33000.0,19648000.0,631000.0,6747000.0,,,,,28000.0,4619000.0,
2002-11-28,702000.0,5537000.0,,,1602000.0,28000.0,5441000.0,530000.0,19118000.0,345000.0,4619000,1457000.0,,,297,10298000.0,1353000.0,693000.0,6000.0,10298000.0,294000.0,,-3954000.0,-3954000.0,-5068000.0,370000.0,328000.0,370000.0,4619000.0,6388000.0,3160000.0,,,15713000.0,,,-1951000.0,,,,26395000.0,2005000.0,12937000.0,33000.0,19648000.0,631000.0,6747000.0,,,,,28000.0,4619000.0,
2003-06-19,325000.0,4335000.0,,,518000.0,28000.0,4932000.0,-97000.0,16890000.0,345000.0,4854000,1467000.0,,,230,9723000.0,1353000.0,693000.0,6000.0,9723000.0,183000.0,,-2742000.0,-2742000.0,-3555000.0,258000.0,40000.0,258000.0,4854000.0,5165000.0,2723000.0,,,14241000.0,,,-1089000.0,,,,23397000.0,1637000.0,10951000.0,33000.0,16906000.0,740000.0,6491000.0,,,,,28000.0,4854000.0,
2003-11-27,325000.0,4335000.0,,,518000.0,28000.0,4932000.0,-97000.0,16890000.0,345000.0,4854000,1467000.0,,,230,9723000.0,1353000.0,693000.0,6000.0,9723000.0,183000.0,,-2742000.0,-2742000.0,-3555000.0,258000.0,40000.0,258000.0,4854000.0,5165000.0,2723000.0,,,14241000.0,,,-1089000.0,,,,23397000.0,1637000.0,10951000.0,33000.0,16906000.0,740000.0,6491000.0,,,,,28000.0,4854000.0,
2004-06-17,173000.0,1863000.0,,,93000.0,28000.0,8494000.0,2756000.0,10354000.0,345000.0,2360000,958000.0,,,134,9723000.0,286000.0,693000.0,6000.0,9723000.0,207000.0,6000.0,-7398000.0,-7398000.0,-7398000.0,2000.0,310000.0,2000.0,3397000.0,1936000.0,1106000.0,,,10664000.0,,,-7915000.0,,,,11901000.0,774000.0,10795000.0,33000.0,7730000.0,740000.0,4171000.0,,,,,28000.0,2360000.0,
2004-11-25,173000.0,1863000.0,,,93000.0,28000.0,8494000.0,2756000.0,10354000.0,345000.0,2360000,958000.0,,,134,9723000.0,286000.0,693000.0,6000.0,9723000.0,207000.0,6000.0,-7398000.0,-7398000.0,-7398000.0,2000.0,310000.0,2000.0,3397000.0,1936000.0,1106000.0,,,10664000.0,,,-7915000.0,,,,11901000.0,774000.0,10795000.0,33000.0,7730000.0,740000.0,4171000.0,,,,,28000.0,2360000.0,
2005-06-16,319000.0,2016000.0,,,67000.0,28000.0,8073000.0,9000.0,7661000.0,345000.0,2245000,149000.0,,,112,9723000.0,143000.0,693000.0,6000.0,9723000.0,344000.0,6000.0,163000.0,163000.0,363000.0,8000.0,94000.0,8000.0,2752000.0,1683000.0,1024000.0,,,7680000.0,,,-7915000.0,,200000.0,200000.0,11321000.0,783000.0,10297000.0,33000.0,7786000.0,740000.0,3535000.0,,,,200000.0,28000.0,2245000.0,
2005-11-24,319000.0,2016000.0,,,67000.0,28000.0,8073000.0,9000.0,7661000.0,345000.0,2245000,149000.0,,,112,9723000.0,143000.0,693000.0,6000.0,9723000.0,344000.0,6000.0,163000.0,163000.0,363000.0,8000.0,94000.0,8000.0,2752000.0,1683000.0,1024000.0,,,7680000.0,,,-7915000.0,,200000.0,200000.0,11321000.0,783000.0,10297000.0,33000.0,7786000.0,740000.0,3535000.0,,,,200000.0,28000.0,2245000.0,
2006-06-29,647000.0,2336000.0,,,226000.0,28000.0,3808000.0,-1030000.0,9613000.0,345000.0,2193000,519000.0,,,127,2904000.0,143000.0,693000.0,6000.0,2904000.0,241000.0,6000.0,-1369000.0,-1369000.0,-1464000.0,8000.0,358000.0,8000.0,2649000.0,1757000.0,1118000.0,,,8291000.0,,,-383000.0,,200000.0,-95000.0,10483000.0,1436000.0,6461000.0,33000.0,6398000.0,740000.0,4085000.0,,,,-95000.0,28000.0,2193000.0,
2006-12-13,647000.0,2336000.0,,,226000.0,28000.0,3808000.0,-1030000.0,9613000.0,345000.0,2193000,519000.0,,,127,2904000.0,143000.0,693000.0,6000.0,2904000.0,241000.0,6000.0,-1369000.0,-1369000.0,-1464000.0,8000.0,358000.0,8000.0,2649000.0,1757000.0,1118000.0,,,8291000.0,,,-383000.0,,200000.0,-95000.0,10483000.0,1436000.0,6461000.0,33000.0,6398000.0,740000.0,4085000.0,,,,-95000.0,28000.0,2193000.0,
2007-03-31,647000.0,2336000.0,,,226000.0,28000.0,3808000.0,-1030000.0,9613000.0,345000.0,2193000,519000.0,-1322000.0,-1186000.0,127,2904000.0,143000.0,693000.0,6000.0,2904000.0,241000.0,6000.0,-1369000.0,-1369000.0,-1464000.0,8000.0,358000.0,8000.0,2649000.0,1757000.0,1118000.0,,,8291000.0,,,-383000.0,,200000.0,-95000.0,10483000.0,1436000.0,6461000.0,33000.0,6398000.0,740000.0,4085000.0,,,,-95000.0,28000.0,2193000.0,
2007-06-20,517000.0,2692000.0,,,64000.0,28000.0,1898000.0,-1923000.0,334000.0,2128000.0,2193000,146000.0,-1322000.0,-1186000.0,138,2941000.0,143000.0,693000.0,6000.0,2946000.0,92000.0,6000.0,-1861000.0,-1861000.0,-2140000.0,8000.0,2487000.0,8000.0,2649000.0,1624000.0,1031000.0,,,8808000.0,,,-977000.0,,200000.0,-279000.0,8948000.0,4349000.0,4971000.0,33000.0,4599000.0,740000.0,4349000.0,,,,-279000.0,28000.0,2128000.0,
2007-12-12,517000.0,2692000.0,,,64000.0,28000.0,1898000.0,-1923000.0,334000.0,2128000.0,2193000,146000.0,-1638000.0,-1492000.0,138,2941000.0,143000.0,693000.0,6000.0,2946000.0,92000.0,6000.0,-1861000.0,-1861000.0,-2140000.0,8000.0,2487000.0,8000.0,2649000.0,1624000.0,1031000.0,,,8808000.0,,,-977000.0,,200000.0,-279000.0,8948000.0,4349000.0,4971000.0,33000.0,4599000.0,740000.0,4349000.0,,,,-279000.0,28000.0,2128000.0,
2008-06-19,588000.0,3659000.0,,,130000.0,28000.0,2727000.0,290000.0,300000.0,2140000.0,2193000,140000.0,1137000.0,1277000.0,117,2941000.0,293000.0,155000.0,6000.0,2985000.0,91000.0,6000.0,1415000.0,1415000.0,1340000.0,8000.0,2304000.0,212000.0,2649000.0,802000.0,215000.0,,,10844000.0,,9407000.0,-271000.0,155000.0,200000.0,-75000.0,10259000.0,3788000.0,6710000.0,33000.0,6471000.0,740000.0,3788000.0,,,,-230000.0,28000.0,2140000.0,
2008-12-10,588000.0,3659000.0,,,130000.0,28000.0,2727000.0,290000.0,300000.0,2140000.0,2193000,140000.0,1137000.0,1277000.0,117,2941000.0,293000.0,155000.0,6000.0,2985000.0,91000.0,6000.0,1415000.0,1415000.0,1340000.0,8000.0,2304000.0,212000.0,2649000.0,802000.0,215000.0,,,10844000.0,,9407000.0,-271000.0,155000.0,200000.0,-75000.0,10259000.0,3788000.0,6710000.0,33000.0,6471000.0,740000.0,3788000.0,,,,-230000.0,28000.0,2140000.0,
2009-06-26,415000.0,2205000.0,,,643000.0,28000.0,2374000.0,864000.0,276000.0,2261000.0,2193000,209000.0,-480000.0,-271000.0,122,1441000.0,293000.0,155000.0,6000.0,1915000.0,90000.0,6000.0,-2366000.0,-2366000.0,-2366000.0,8000.0,2645000.0,212000.0,2649000.0,1172000.0,431000.0,,,9561000.0,,9765000.0,-2064000.0,155000.0,200000.0,-75000.0,7573000.0,3793000.0,4886000.0,33000.0,3780000.0,740000.0,3793000.0,,,,-230000.0,28000.0,2261000.0,
2009-09-30,415000.0,2205000.0,,,643000.0,28000.0,2374000.0,864000.0,276000.0,2261000.0,2193000,209000.0,-480000.0,-271000.0,122,1441000.0,293000.0,155000.0,6000.0,1915000.0,90000.0,6000.0,-2366000.0,-2366000.0,-2366000.0,8000.0,2645000.0,212000.0,2649000.0,1172000.0,431000.0,,,9561000.0,,9765000.0,-2064000.0,155000.0,200000.0,-75000.0,7573000.0,3793000.0,4886000.0,33000.0,3780000.0,740000.0,3793000.0,,,,-230000.0,28000.0,2261000.0,
2009-11-26,415000.0,2205000.0,,,643000.0,28000.0,2374000.0,864000.0,276000.0,2261000.0,2193000,209000.0,-480000.0,-271000.0,122,1441000.0,293000.0,155000.0,6000.0,1915000.0,90000.0,6000.0,-2366000.0,-2366000.0,-2366000.0,8000.0,2645000.0,212000.0,2649000.0,1172000.0,431000.0,,,9561000.0,,9765000.0,-2064000.0,155000.0,200000.0,-75000.0,7573000.0,3793000.0,4886000.0,33000.0,3780000.0,740000.0,3793000.0,,,,-230000.0,28000.0,2261000.0,
2010-03-31,415000.0,2205000.0,,,643000.0,28000.0,2374000.0,864000.0,276000.0,2261000.0,2193000,209000.0,-480000.0,-271000.0,122,1441000.0,293000.0,155000.0,6000.0,1915000.0,90000.0,6000.0,-2366000.0,-2366000.0,-2366000.0,8000.0,2645000.0,212000.0,2649000.0,1172000.0,431000.0,,,9561000.0,,9765000.0,-2064000.0,155000.0,200000.0,-75000.0,7573000.0,3793000.0,4886000.0,33000.0,3780000.0,740000.0,3793000.0,,,,-230000.0,28000.0,2261000.0,
2010-06-30,603000.0,2888000.0,,,497000.0,28000.0,2077000.0,160000.0,839000.0,2523000.0,2193000,342000.0,-480000.0,-271000.0,114,1663000.0,293000.0,155000.0,6000.0,2334000.0,4000.0,6000.0,49000.0,49000.0,50000.0,8000.0,2732000.0,212000.0,194000.0,1239000.0,389000.0,,,9064000.0,,8179000.0,-14000.0,155000.0,200000.0,-75000.0,8178000.0,4032000.0,5251000.0,33000.0,3972000.0,740000.0,4226000.0,,,,-230000.0,28000.0,2523000.0,
2010-09-30,603000.0,2888000.0,,,497000.0,28000.0,2077000.0,160000.0,839000.0,2523000.0,2193000,342000.0,-480000.0,-271000.0,114,1663000.0,293000.0,155000.0,6000.0,2334000.0,4000.0,6000.0,49000.0,49000.0,50000.0,8000.0,2732000.0,212000.0,194000.0,1239000.0,389000.0,,,9064000.0,,8179000.0,-14000.0,155000.0,200000.0,-75000.0,8178000.0,4032000.0,5251000.0,33000.0,3972000.0,740000.0,4226000.0,,,,-230000.0,28000.0,2523000.0,
2010-12-03,603000.0,2888000.0,,,497000.0,28000.0,2077000.0,160000.0,839000.0,2523000.0,2193000,342000.0,-480000.0,-271000.0,114,1663000.0,293000.0,155000.0,6000.0,2334000.0,4000.0,6000.0,49000.0,49000.0,50000.0,8000.0,2732000.0,212000.0,194000.0,1239000.0,389000.0,,,9064000.0,,8179000.0,-14000.0,155000.0,200000.0,-75000.0,8178000.0,4032000.0,5251000.0,33000.0,3972000.0,740000.0,4226000.0,,,,-230000.0,28000.0,2523000.0,
2011-03-31,603000.0,2888000.0,,,497000.0,28000.0,2077000.0,160000.0,839000.0,2523000.0,2193000,342000.0,-480000.0,-271000.0,114,1663000.0,293000.0,155000.0,6000.0,2334000.0,4000.0,6000.0,49000.0,49000.0,50000.0,8000.0,2732000.0,212000.0,194000.0,1239000.0,389000.0,,,9064000.0,,8179000.0,-14000.0,155000.0,200000.0,-75000.0,8178000.0,4032000.0,5251000.0,33000.0,3972000.0,740000.0,4226000.0,,,,-230000.0,28000.0,2523000.0,
