datadate,aps,rects,xads,obs,capxs,dms,ches,oancfs,cogss,drcs,drlts,dps,ebits,ebitdas,emps,gdwlias,dvts,txps,xints,intans,nopis,scstkcs,nis,ibs,pis,acos,lcos,aos,los,ppegts,ppents,pstkqs,xrds,revts,fatls,xsgas,spis,txfeds,txdis,txts,ats,lcts,acts,dlcs,ceqs,invts,lts,pstks,dcvts,dcpstks,txfos,dltts,drs,dcs
2007-08-22,2410420.23726264,2444104.1421992276,,,3581272.77285863,,102399.071007245,2851679.39193201,5777463.37472454,,,3549609.90221823,,,202,,361765.139019015,,,545679.259972816,,,394775.365856877,394775.365856877,5186647.68213668,514690.06743115,189977.223842388,514690.06743115,7150419.33994009,55822314.6171204,16315136.1950885,,,29317123.5006136,,7699466.99040657,-282944.801467386,,,4791872.31627981,28567993.4548238,8751078.50252702,5477002.94269012,12471802.64182314,9178864.09522176,2308021.16625539,19389803.0377007,,,,4791872.31627981,3488305.19523363,,
2008-04-25,2801331.02341527,3010824.421912615,,,1950861.3319717,,221989.495951565,4459636.66204683,6514877.16098913,,,3621663.06805748,,,179,,394729.666642352,,,430747.829892771,,,445449.121015391,445449.121015391,5396843.97111387,600547.742359034,290350.499671749,600547.742359034,8258450.28813188,59003631.9206361,16275799.4018528,,,30753630.8994091,,7986476.40236341,-116140.199868699,,,4951394.85009848,29993574.1483697,7123510.61346561,6276716.24480268,12465959.807425778,10064503.9025458,2291196.22146035,19928335.1812678,,,,4951394.85009848,4546374.27967029,,
2008-08-22,2801331.02341527,3010824.421912615,,,1950861.3319717,,221989.495951565,4459636.66204683,6514877.16098913,,,3621663.06805748,,,179,,394729.666642352,,,430747.829892771,,,445449.121015391,445449.121015391,5396843.97111387,600547.742359034,290350.499671749,600547.742359034,8258450.28813188,59003631.9206361,16275799.4018528,,,30753630.8994091,,7986476.40236341,-116140.199868699,,,4951394.85009848,29993574.1483697,7123510.61346561,6276716.24480268,12465959.807425778,10064503.9025458,2291196.22146035,19928335.1812678,,,,4951394.85009848,4546374.27967029,,
2009-05-28,4881663.21410101,4004340.02879468,,,5678708.46088257,,451085.559329615,5554468.79411806,10434220.6287304,,,4335964.37008149,,,175,,516072.461944899,,,429104.69520974,,,483579.010637257,483579.010637257,7054901.69273563,530407.808110035,298175.20023483,530407.808110035,10161849.0515928,81021465.1458604,22626910.3870508,,,43119765.574985,,10794515.6623475,-270460.197648901,,,6572278.37184272,39830281.4749584,10656896.3391622,8118584.37818873,16476091.192463111,13053766.2179729,2944480.10231895,26775559.5672412,,,,6572278.37184272,5956814.17648621,,
2009-07-28,4881663.21410101,4004340.02879468,,,5678708.46088257,,451085.559329615,5554468.79411806,10434220.6287304,,,4335964.37008149,,,175,,516072.461944899,,,429104.69520974,,,483579.010637257,483579.010637257,7054901.69273563,530407.808110035,298175.20023483,530407.808110035,10161849.0515928,81021465.1458604,22626910.3870508,,,43119765.574985,,10794515.6623475,-270460.197648901,,,6572278.37184272,39830281.4749584,10656896.3391622,8118584.37818873,16476091.192463111,13053766.2179729,2944480.10231895,26775559.5672412,,,,6572278.37184272,5956814.17648621,,
2010-04-22,3066202.99375823,3198169.503521733,,,2737522.99146767,,327226.60711218,2115398.95779648,11307831.0095631,,,3824024.50896181,,,184,,516072.461944899,,,913866.529233236,,,-169994.062875795,-169994.062875795,5911862.13136345,582589.912386188,156248.843841264,582589.912386188,9250319.71826147,74165719.079196,19344211.2672508,,,39669606.0745576,,10022329.5607857,-47146.7216400389,,,6081856.19423925,35678946.2635286,10045158.4996851,7095120.77420833,15631176.521788891,11456050.7312604,2793345.77334937,24222886.6701025,,,,6081856.19423925,4927408.45215599,,
2010-11-02,3066202.99375823,3198169.503521733,,,2737522.99146767,,327226.60711218,2115398.95779648,11307831.0095631,,,3824024.50896181,,,184,,516072.461944899,,,913866.529233236,,,-169994.062875795,-169994.062875795,5911862.13136345,582589.912386188,156248.843841264,582589.912386188,9250319.71826147,74165719.079196,19344211.2672508,,,39669606.0745576,,10022329.5607857,-47146.7216400389,,,6081856.19423925,35678946.2635286,10045158.4996851,7095120.77420833,15631176.521788891,11456050.7312604,2793345.77334937,24222886.6701025,,,,6081856.19423925,4927408.45215599,,
2011-04-20,2266903.44471942,2629463.2395157483,,,4449028.3726841,,2617748.95124072,1932085.76014982,9823905.72416561,,,3996235.97083807,,,180,,516072.461944899,,,816578.509397365,,,-1604342.95685907,-1604342.95685907,4097865.56845696,682610.272623905,225178.463781687,682610.272623905,8968093.78222193,74892386.3777674,19225016.5431075,,,36358818.23878,,9056645.56899204,-281708.90910307,,,6081856.19423925,33983338.9493679,10207021.2649321,8650615.98849575,17576114.69761219,9481284.23115511,2577332.08400776,24502054.7182128,,,,6081856.19423925,5326939.67105879,,
2011-08-19,2266903.44471942,2629463.2395157483,,,4449028.3726841,,2617748.95124072,1932085.76014982,9823905.72416561,,,3996235.97083807,,,180,,516072.461944899,,,816578.509397365,,,-1604342.95685907,-1604342.95685907,4097865.56845696,682610.272623905,225178.463781687,682610.272623905,8968093.78222193,74892386.3777674,19225016.5431075,,,36358818.23878,,9056645.56899204,-281708.90910307,,,6081856.19423925,33983338.9493679,10207021.2649321,8650615.98849575,17576114.69761219,9481284.23115511,2577332.08400776,24502054.7182128,,,,6081856.19423925,5326939.67105879,,
2012-05-18,2424424.34679612,2593005.537864073,,,1189092.77669903,,4506936.60660194,3878925.63106796,8927336.92388349,,,6275443.37864078,,,173,,516072.461944899,,,636952.086601942,,3299794.95145631,-3307744.45747573,-3307744.45747573,1832886.10485437,559831.878834951,534466.788349515,559831.878834951,11531350.111068,71369015.1448544,13526384.4733981,,,33948640.438835,,16497099.8737864,-4651919.26407767,,,6081856.19423925,28876913.9281553,5248048.88737864,10291685.4768932,7235150.40932038,9204903.00932039,2458247.24504854,19672010.918835,,,,6081856.19423925,2892620.25320388,,
