datadate,aps,rects,xads,obs,capxs,dms,ches,oancfs,cogss,drcs,drlts,dps,ebits,ebitdas,emps,gdwlias,dvts,txps,xints,intans,nopis,scstkcs,nis,ibs,pis,acos,lcos,aos,los,ppegts,ppents,pstkqs,xrds,revts,fatls,xsgas,spis,txfeds,txdis,txts,ats,lcts,acts,dlcs,ceqs,invts,lts,pstks,dcvts,dcpstks,txfos,dltts,drs,dcs
2014-06-30,1835591.32143937,1241161.9292410049,,,473218.929543393,,4004096.31085576,9102407.62019958,,332913.667977019,,11666091.9262171,,,255,39247283.640762,,,23929103.8705776,189345686.42274,,,-24414775.9298458,-24414775.9298458,-24584968.7027517,443331.41820381,437519.957665558,683261.717568793,,3285965.83005745,1125762.92712428,,,47471330.5110372,,30941046.114303,-5522547.92863623,229967.795585123,-366122.013909888,-170192.772905957,196945416.389477,35793615.6637436,6234036.74024796,436073734.200181,-60013292.5612338,,256958708.950711,,,,-400160.56849108,214786600.241911,332913.667977019,
2014-12-31,1835591.32143937,1241161.9292410049,,,473218.929543393,,4004096.31085576,9102407.62019958,,332913.667977019,,11666091.9262171,,,255,39247283.640762,,,23929103.8705776,189345686.42274,,,-24414775.9298458,-24414775.9298458,-24584968.7027517,443331.41820381,437519.957665558,683261.717568793,,3285965.83005745,1125762.92712428,,,47471330.5110372,,30941046.114303,-5522547.92863623,229967.795585123,-366122.013909888,-170192.772905957,196945416.389477,35793615.6637436,6234036.74024796,436073734.200181,-60013292.5612338,,256958708.950711,,,,-400160.56849108,214786600.241911,332913.667977019,
2015-06-30,1835591.32143937,1241161.9292410049,,,473218.929543393,,4004096.31085576,9102407.62019958,,332913.667977019,,11666091.9262171,,,255,39247283.640762,,,23929103.8705776,189345686.42274,,,-24414775.9298458,-24414775.9298458,-24584968.7027517,443331.41820381,437519.957665558,683261.717568793,,3285965.83005745,1125762.92712428,,,47471330.5110372,,30941046.114303,-5522547.92863623,229967.795585123,-366122.013909888,-170192.772905957,196945416.389477,35793615.6637436,6234036.74024796,436073734.200181,-60013292.5612338,,256958708.950711,,,,-400160.56849108,214786600.241911,332913.667977019,
2015-10-28,3612110.32480494,1371825.125506563,,,1659240.35565233,,15490904.1069376,19301097.9011674,,311495.965644469,,10442494.4293232,,,261,13864289.2638964,,,26783215.4599891,128954668.98929441,,,-56071604.2097623,-56071604.2097623,-59820430.9683663,565508.885259783,532883.372648642,1103829.843343615,,3700665.28760661,1102276.24750499,,,61572887.0743362,,41790174.4631948,-42390639.2548237,208958.640295167,-3981866.13439787,-3748826.758604,148458511.147402,36278016.4277506,17863244.9525192,443766008.15339,-112004938.389887,,260463449.537289,,,,-3957785.398899167,221883004.076695,311495.965644469,
2016-04-05,4007852.08674971,1788390.6994928392,,,5518441.67635017,,10036209.8587114,16470584.6374388,,311495.965644469,,8967744.05143298,9188180.70067609,18971221.7441781,256,13151708.778141,1936502.16657074,,22685371.2709462,117142169.87217799,-58949.8376429448,127926305.795984,59814926.510355,59814926.510355,59313852.89039,2210.61891161043,532883.372648642,978567.3048728835,,3635731.23662862,2596003.47520118,,,61492786.2642673,,43894785.9819072,73422022.7842878,261589.904540568,-762663.524505598,-501073.619965031,133147050.792237,8423931.79917681,12432520.7588971,443766008.15339,122834513.569575,,10312537.2226627,,,,-762663.5245055989,221883004.076695,311495.965644469,
2016-06-30,4007852.08674971,1788390.6994928392,,,5518441.67635017,,10036209.8587114,16470584.6374388,,311495.965644469,,8967744.05143298,9188180.70067609,18971221.7441781,256,13151708.778141,1936502.16657074,,22685371.2709462,117142169.87217799,-58949.8376429448,127926305.795984,59814926.510355,59814926.510355,59313852.89039,2210.61891161043,532883.372648642,978567.3048728835,,3635731.23662862,2596003.47520118,,,61492786.2642673,,43894785.9819072,73422022.7842878,261589.904540568,-762663.524505598,-501073.619965031,133147050.792237,8423931.79917681,12432520.7588971,443766008.15339,122834513.569575,,10312537.2226627,,,,-762663.5245055989,221883004.076695,311495.965644469,
2016-08-23,4007852.08674971,1788390.6994928392,,,5518441.67635017,,10036209.8587114,16470584.6374388,,311495.965644469,,8967744.05143298,9188180.70067609,18971221.7441781,256,13151708.778141,1936502.16657074,,22685371.2709462,117142169.87217799,-58949.8376429448,127926305.795984,59814926.510355,59814926.510355,59313852.89039,2210.61891161043,532883.372648642,978567.3048728835,,3635731.23662862,2596003.47520118,,,61492786.2642673,,43894785.9819072,73422022.7842878,261589.904540568,-762663.524505598,-501073.619965031,133147050.792237,8423931.79917681,12432520.7588971,443766008.15339,122834513.569575,,10312537.2226627,,,,-762663.5245055989,221883004.076695,311495.965644469,
2016-12-31,4007852.08674971,1788390.6994928392,,,5518441.67635017,,10036209.8587114,16470584.6374388,,311495.965644469,,8967744.05143298,9188180.70067609,18971221.7441781,256,13151708.778141,1936502.16657074,,22685371.2709462,117142169.87217799,-58949.8376429448,127926305.795984,59814926.510355,59814926.510355,59313852.89039,2210.61891161043,532883.372648642,978567.3048728835,,3635731.23662862,2596003.47520118,,,61492786.2642673,,43894785.9819072,73422022.7842878,261589.904540568,-762663.524505598,-501073.619965031,133147050.792237,8423931.79917681,12432520.7588971,443766008.15339,122834513.569575,,10312537.2226627,,,,-762663.5245055989,221883004.076695,311495.965644469,
2017-03-28,2849852.98570227,1615825.735912532,,,2766334.56686291,,20992098.9066442,18397062.3212784,,311495.965644469,,12554181.9175778,9188180.70067609,18971221.7441781,241,15210578.9739277,12380327.2497897,,22685371.2709462,118987327.7544157,-50281.4970563499,127926305.795984,668147.350714887,668147.350714887,113346.425567704,2210.61891161043,532883.372648642,561618.755256518,,3912582.25399495,2606115.55929352,,,68616346.6778806,,48698908.2422204,-7386266.69470143,374980.656013457,-952791.757779647,-554800.925147183,145385965.937763,8432803.61648444,23230903.8687973,443766008.15339,136302059.545837,,9083906.39192599,,,,-929781.58116064,221883004.076695,311495.965644469,
2017-08-22,2849852.98570227,1615825.735912532,,,2766334.56686291,,20992098.9066442,18397062.3212784,,311495.965644469,,12554181.9175778,16331713.7204022,20758812.8446319,241,15210578.9739277,12380327.2497897,,22685371.2709462,118987327.7544157,-50281.4970563499,127926305.795984,668147.350714887,668147.350714887,113346.425567704,2210.61891161043,532883.372648642,561618.755256518,,3912582.25399495,2606115.55929352,,,68616346.6778806,,48698908.2422204,-7386266.69470143,374980.656013457,-952791.757779647,-554800.925147183,145385965.937763,8432803.61648444,23230903.8687973,443766008.15339,136302059.545837,,9083906.39192599,,,,-929781.58116064,221883004.076695,311495.965644469,
