datadate,aps,rects,xads,obs,capxs,dms,ches,oancfs,cogss,drcs,drlts,dps,ebits,ebitdas,emps,gdwlias,dvts,txps,xints,intans,nopis,scstkcs,nis,ibs,pis,acos,lcos,aos,los,ppegts,ppents,pstkqs,xrds,revts,fatls,xsgas,spis,txfeds,txdis,txts,ats,lcts,acts,dlcs,ceqs,invts,lts,pstks,dcvts,dcpstks,txfos,dltts,drs,dcs
2013-06-30,14963000.0,,,,6338000.0,,,7387000.0,,,1225000.0,2319000.0,,,525,25306000.0,,,,22427000.0,,179000.0,1214000.0,1214000.0,273000.0,,,,33413000.0,3796000.0,1612000.0,,,,,,,,-941000.0,-941000.0,2543625000.0,,,183779000.0,178890000.0,,2364735000.0,,,,-941000.0,34600000.0,1225000.0,
2013-12-31,24163000.0,,,,5298000.0,,,294769000.0,,,1805000.0,3822000.0,,,687,25306000.0,,2492000.0,,22657000.0,,63165000.0,25706000.0,25706000.0,25692000.0,,2492000.0,3299000.0,22504000.0,5739000.0,2858000.0,,,,,,,2492000.0,-2506000.0,-14000.0,4202992000.0,,,454213000.0,265357000.0,,3937635000.0,,,,-2506000.0,35571000.0,1805000.0,
2014-12-31,24163000.0,,,,5298000.0,,,294769000.0,,,1805000.0,3822000.0,,,687,25306000.0,,2492000.0,,22657000.0,,63165000.0,25706000.0,25706000.0,25692000.0,,2492000.0,3299000.0,22504000.0,5739000.0,2858000.0,,,,,,,2492000.0,-2506000.0,-14000.0,4202992000.0,,,454213000.0,265357000.0,,3937635000.0,,,,-2506000.0,35571000.0,1805000.0,
2015-01-12,24163000.0,,,,5298000.0,,,294769000.0,,,1805000.0,3822000.0,,,687,25306000.0,,2492000.0,,22657000.0,,63165000.0,25706000.0,25706000.0,25692000.0,,2492000.0,3299000.0,22504000.0,5739000.0,2858000.0,,,,,,,2492000.0,-2506000.0,-14000.0,4202992000.0,,,454213000.0,265357000.0,,3937635000.0,,,,-2506000.0,35571000.0,1805000.0,
2015-03-10,33245000.0,,,,5400000.0,,,-493844000.0,,,1971000.0,3901000.0,,,876,12653000.0,,8148000.0,,22571000.0,,63165000.0,38434000.0,38434000.0,50305000.0,,8148000.0,6598000.0,60805000.0,6646000.0,2815000.0,,,,,,,15510000.0,-3731000.0,11871000.0,5565243000.0,,,936009000.0,378850000.0,,5186393000.0,,,,-3639000.0,315901000.0,1971000.0,
2015-08-27,33245000.0,,,,5400000.0,,,-493844000.0,,,1971000.0,3901000.0,,,876,12653000.0,,8148000.0,,22571000.0,,63165000.0,38434000.0,38434000.0,50305000.0,,8148000.0,6598000.0,60805000.0,6646000.0,2815000.0,,,,,,,15510000.0,-3731000.0,11871000.0,5565243000.0,,,936009000.0,378850000.0,,5186393000.0,,,,-3639000.0,315901000.0,1971000.0,
2016-03-10,41600000.0,,,,7300000.0,,,133800000.0,,,1700000.0,5300000.0,109200000.0,,845,12600000.0,,12500000.0,,24000000.0,,80600000.0,78300000.0,78300000.0,94700000.0,,12500000.0,16400000.0,38700000.0,8300000.0,3400000.0,,,,,,-4100000.0,25100000.0,-8900000.0,16400000.0,7008500000.0,,,862600000.0,533600000.0,,6474900000.0,,5600000.0,5600000.0,-8700000.0,232000000.0,1700000.0,5600000.0
2016-08-11,41600000.0,,,,7300000.0,,,133800000.0,,,1700000.0,5300000.0,109200000.0,,845,12600000.0,,12500000.0,,24000000.0,,80600000.0,78300000.0,78300000.0,94700000.0,,12500000.0,16400000.0,38700000.0,8300000.0,3400000.0,,,,,,-4100000.0,25100000.0,-8900000.0,16400000.0,7008500000.0,,,862600000.0,533600000.0,,6474900000.0,,5600000.0,5600000.0,-8700000.0,232000000.0,1700000.0,5600000.0
2017-03-02,47300000.0,,,,11200000.0,,,60200000.0,,,600000.0,5300000.0,148300000.0,,845,8500000.0,,9700000.0,,26100000.0,,80600000.0,93500000.0,93500000.0,128700000.0,,9700000.0,11200000.0,38200000.0,9200000.0,3100000.0,,,,,,-4100000.0,33100000.0,1900000.0,35200000.0,8381200000.0,,,816000000.0,626000000.0,,7755200000.0,,5600000.0,5600000.0,2100000.0,230600000.0,600000.0,5600000.0
2017-08-10,47300000.0,,,,11200000.0,,,60200000.0,,,600000.0,5300000.0,148300000.0,,845,8500000.0,,9700000.0,,26100000.0,,80600000.0,93500000.0,93500000.0,128700000.0,,9700000.0,11200000.0,38200000.0,9200000.0,3100000.0,,,,,,-4100000.0,33100000.0,1900000.0,35200000.0,8381200000.0,,,816000000.0,626000000.0,,7755200000.0,,5600000.0,5600000.0,2100000.0,230600000.0,600000.0,5600000.0
2017-12-31,47300000.0,,,,11200000.0,,,60200000.0,,,600000.0,5300000.0,148300000.0,,845,8500000.0,,9700000.0,,26100000.0,,80600000.0,93500000.0,93500000.0,128700000.0,,9700000.0,11200000.0,38200000.0,9200000.0,3100000.0,,,,,,-4100000.0,33100000.0,1900000.0,35200000.0,8381200000.0,,,816000000.0,626000000.0,,7755200000.0,,5600000.0,5600000.0,2100000.0,230600000.0,600000.0,5600000.0
