datadate,aps,rects,xads,obs,capxs,dms,ches,oancfs,cogss,drcs,drlts,dps,ebits,ebitdas,emps,gdwlias,dvts,txps,xints,intans,nopis,scstkcs,nis,ibs,pis,acos,lcos,aos,los,ppegts,ppents,pstkqs,xrds,revts,fatls,xsgas,spis,txfeds,txdis,txts,ats,lcts,acts,dlcs,ceqs,invts,lts,pstks,dcvts,dcpstks,txfos,dltts,drs,dcs
2000-07-11,,93400000.0,,,,,146200000.0,12200000.0,,,,400000.0,,,137,,38400000.0,5900000.0,44000000.0,,,2300000.0,88500000.0,88500000.0,94500000.0,,104800000.0,,11100000.0,,13600000.0,,,123300000.0,,14300000.0,3300000.0,,,-100000.0,2943000000.0,204500000.0,240900000.0,1980500000.0,1725700000.0,,1191400000.0,,,,-100000.0,975800000.0,,
2001-03-06,,66300000.0,,,,,150400000.0,90700000.0,15900000.0,,,500000.0,,,171,,39400000.0,6100000.0,69100000.0,,,-30300000.0,79700000.0,79700000.0,89200000.0,,96800000.0,,18300000.0,,14600000.0,,,157000000.0,,15700000.0,3300000.0,,,-100000.0,3575200000.0,157900000.0,221400000.0,2868600000.0,1937300000.0,,1604900000.0,,,,-100000.0,1428700000.0,,
2001-08-29,,66300000.0,,,,,150400000.0,90700000.0,15900000.0,,,500000.0,,,171,,39400000.0,6100000.0,69100000.0,,,-30300000.0,79700000.0,79700000.0,89200000.0,,96800000.0,,18300000.0,,14600000.0,,,157000000.0,,15700000.0,3300000.0,,,-100000.0,3575200000.0,157900000.0,221400000.0,2868600000.0,1937300000.0,,1604900000.0,,,,-100000.0,1428700000.0,,
2002-03-04,,90800000.0,,,,,218400000.0,54100000.0,15700000.0,,,1600000.0,,,205,,41500000.0,4900000.0,77100000.0,,,-69200000.0,76200000.0,76200000.0,69100000.0,,124700000.0,,22100000.0,,21900000.0,,,175600000.0,,18300000.0,-3300000.0,,-15900000.0,-8000000.0,3840500000.0,197400000.0,320600000.0,3081600000.0,2041200000.0,,1762200000.0,,,,-8000000.0,1528700000.0,,
2002-08-28,,90800000.0,,,,,218400000.0,54100000.0,15700000.0,,,1600000.0,,,205,,41500000.0,4900000.0,77100000.0,,,-69200000.0,76200000.0,76200000.0,69100000.0,,124700000.0,,22100000.0,,21900000.0,,,175600000.0,,18300000.0,-3300000.0,,-15900000.0,-8000000.0,3840500000.0,197400000.0,320600000.0,3081600000.0,2041200000.0,,1762200000.0,,,,-8000000.0,1528700000.0,,
2003-02-24,,125500000.0,,,,,242200000.0,57600000.0,21200000.0,,,1600000.0,,,211,,43600000.0,38800000.0,80000000.0,,,-21100000.0,75600000.0,75600000.0,90900000.0,30800000.0,249900000.0,30800000.0,39600000.0,,24800000.0,,,197100000.0,,24300000.0,-3300000.0,200000.0,11100000.0,13600000.0,4355300000.0,402300000.0,407100000.0,3681500000.0,2038200000.0,,2277000000.0,,,,13400000.0,1797900000.0,,
2003-08-27,,125500000.0,,,,,242200000.0,57600000.0,21200000.0,,,1600000.0,,,211,,43600000.0,38800000.0,80000000.0,,,-21100000.0,75600000.0,75600000.0,90900000.0,30800000.0,249900000.0,30800000.0,39600000.0,,24800000.0,,,197100000.0,,24300000.0,-3300000.0,200000.0,11100000.0,13600000.0,4355300000.0,402300000.0,407100000.0,3681500000.0,2038200000.0,,2277000000.0,,,,13400000.0,1797900000.0,,
2004-03-01,,135600000.0,,,,,187000000.0,68400000.0,25800000.0,,,1300000.0,,,229,,46400000.0,39600000.0,88600000.0,,,1900000.0,50300000.0,50300000.0,67100000.0,30800000.0,176800000.0,30800000.0,36000000.0,,26600000.0,,,215300000.0,,24800000.0,-100000.0,1100000.0,13100000.0,14800000.0,4327000000.0,502800000.0,329500000.0,3295400000.0,2168200000.0,,2120700000.0,,,,13700000.0,1523200000.0,,
2004-08-24,,135600000.0,,,,,187000000.0,68400000.0,25800000.0,,,1300000.0,,,229,,46400000.0,39600000.0,88600000.0,,,1900000.0,50300000.0,50300000.0,67100000.0,30800000.0,176800000.0,30800000.0,36000000.0,,26600000.0,,,215300000.0,,24800000.0,-100000.0,1100000.0,13100000.0,14800000.0,4327000000.0,502800000.0,329500000.0,3295400000.0,2168200000.0,,2120700000.0,,,,13700000.0,1523200000.0,,
2005-02-28,,83200000.0,,,223500000.0,32900000.0,53700000.0,60500000.0,56700000.0,,,600000.0,,,212,,47400000.0,63000000.0,97700000.0,,,3900000.0,431400000.0,431400000.0,413400000.0,30800000.0,210200000.0,30800000.0,80600000.0,,38800000.0,,,219600000.0,,24800000.0,-100000.0,8900000.0,-104200000.0,-23300000.0,4850700000.0,273100000.0,139200000.0,3664100000.0,2410200000.0,,2398800000.0,,,,-32200000.0,1831700000.0,,
