datadate,aps,rects,xads,obs,capxs,dms,ches,oancfs,cogss,drcs,drlts,dps,ebits,ebitdas,emps,gdwlias,dvts,txps,xints,intans,nopis,scstkcs,nis,ibs,pis,acos,lcos,aos,los,ppegts,ppents,pstkqs,xrds,revts,fatls,xsgas,spis,txfeds,txdis,txts,ats,lcts,acts,dlcs,ceqs,invts,lts,pstks,dcvts,dcpstks,txfos,dltts,drs,dcs
2000-09-28,10968000.0,39261000.0,,,27298000.0,7108000.0,9797000.0,45084000.0,112469000.0,,,12319000.0,,,1183,2231000.0,15769000.0,11134000.0,1148000.0,2231000.0,,632000.0,42761000.0,42761000.0,56796000.0,,33261000.0,,17958000.0,486985000.0,417839000.0,,,189920000.0,,16077000.0,-113000.0,,,,506240000.0,71461000.0,62828000.0,217786000.0,311714000.0,,193889000.0,,,,,103836000.0,,
2001-03-31,14831000.0,48340000.0,,,22364000.0,5812000.0,11847000.0,49906000.0,152564000.0,,,14382000.0,,,1355,11048000.0,17166000.0,9854000.0,880000.0,11048000.0,,1194000.0,25145000.0,25145000.0,38178000.0,,35142000.0,,17335000.0,520546000.0,428837000.0,,,229870000.0,,19481000.0,-14769000.0,,,,531598000.0,78206000.0,71105000.0,230154000.0,324156000.0,,206634000.0,,,,,110526000.0,,
2001-08-14,14831000.0,48340000.0,,,22364000.0,5812000.0,11847000.0,49906000.0,152564000.0,,,14382000.0,,,1355,11048000.0,17166000.0,9854000.0,880000.0,11048000.0,,1194000.0,25145000.0,25145000.0,38178000.0,,35142000.0,,17335000.0,520546000.0,428837000.0,,,229870000.0,,19481000.0,-14769000.0,,,,531598000.0,78206000.0,71105000.0,230154000.0,324156000.0,,206634000.0,,,,,110526000.0,,
2002-02-19,16286000.0,54461000.0,,,35986000.0,2395000.0,17958000.0,51006000.0,173300000.0,,,16585000.0,,,1679,22015000.0,17700000.0,9888000.0,1100000.0,22015000.0,,-26841000.0,40400000.0,40400000.0,57500000.0,,38058000.0,,31066000.0,629942000.0,542383000.0,,,262200000.0,,26300000.0,1800000.0,,,,669235000.0,99046000.0,85820000.0,332356000.0,384347000.0,,284089000.0,,,,,153977000.0,,
2002-08-20,16286000.0,54461000.0,,,35986000.0,2395000.0,17958000.0,51006000.0,173300000.0,,,16585000.0,,,1679,22015000.0,17700000.0,9888000.0,1100000.0,22015000.0,,-26841000.0,40400000.0,40400000.0,57500000.0,,38058000.0,,31066000.0,629942000.0,542383000.0,,,262200000.0,,26300000.0,1800000.0,,,,669235000.0,99046000.0,85820000.0,332356000.0,384347000.0,,284089000.0,,,,,153977000.0,,
2003-03-11,16000000.0,56600000.0,,,51500000.0,14800000.0,14000000.0,46400000.0,176100000.0,,,19000000.0,,,1733,21900000.0,18200000.0,7400000.0,11200000.0,21900000.0,800000.0,-3000000.0,37700000.0,37700000.0,53300000.0,,34800000.0,,21600000.0,734200000.0,636700000.0,,,273000000.0,,33600000.0,-1300000.0,,,,748600000.0,101100000.0,83600000.0,427200000.0,407800000.0,,340500000.0,,,,,198900000.0,,
2003-09-09,16000000.0,56600000.0,,,51500000.0,14800000.0,14000000.0,46400000.0,176100000.0,,,19000000.0,,,1733,21900000.0,18200000.0,7400000.0,11200000.0,21900000.0,800000.0,-3000000.0,37700000.0,37700000.0,53300000.0,,34800000.0,,21600000.0,734200000.0,636700000.0,,,273000000.0,,33600000.0,-1300000.0,,,,748600000.0,101100000.0,83600000.0,427200000.0,407800000.0,,340500000.0,,,,,198900000.0,,
2004-03-16,15300000.0,60500000.0,,,14600000.0,18400000.0,12700000.0,52200000.0,197700000.0,,,21000000.0,,,1717,21000000.0,17700000.0,8100000.0,12500000.0,21000000.0,800000.0,-39600000.0,35700000.0,35700000.0,52700000.0,,33600000.0,,20500000.0,757800000.0,642300000.0,,,297400000.0,,33500000.0,-1500000.0,,,,755400000.0,100500000.0,85000000.0,476000000.0,389600000.0,,365500000.0,,,,,223300000.0,,
2004-09-07,15300000.0,60500000.0,,,14600000.0,18400000.0,12700000.0,52200000.0,197700000.0,,,21000000.0,,,1717,21000000.0,17700000.0,8100000.0,12500000.0,21000000.0,800000.0,-39600000.0,35700000.0,35700000.0,52700000.0,,33600000.0,,20500000.0,757800000.0,642300000.0,,,297400000.0,,33500000.0,-1500000.0,,,,755400000.0,100500000.0,85000000.0,476000000.0,389600000.0,,365500000.0,,,,,223300000.0,,
2005-03-15,18100000.0,76400000.0,,,20200000.0,18900000.0,11300000.0,56800000.0,221900000.0,,,20600000.0,,,1800,20600000.0,6200000.0,2700000.0,13300000.0,20600000.0,800000.0,-600000.0,41300000.0,41300000.0,55500000.0,,17100000.0,,19600000.0,822300000.0,718700000.0,,,326200000.0,,36200000.0,-100000.0,,,,850300000.0,93900000.0,101500000.0,436900000.0,509500000.0,,340300000.0,,,,,201400000.0,,
