Instrument,TR.ACCOUNTSPAYABLE,TR.ACCOUNTSPAYABLE.CALCDATE,TR.ACCTSRECEIVTRADENET,TR.ACCTSRECEIVTRADENET.CALCDATE,TR.ADVERTISINGEXPENSE,TR.ADVERTISINGEXPENSE.CALCDATE,TR.BACKLOGVALUEACTUAL,TR.BACKLOGVALUEACTUAL.CALCDATE,TR.CAPITALEXPENDITURES,TR.CAPITALEXPENDITURES.CALCDATE,TR.CAPITALLEASEOBLIGATIONS,TR.CAPITALLEASEOBLIGATIONS.CALCDATE,TR.CASHANDSTINVESTMENTS,TR.CASHANDSTINVESTMENTS.CALCDATE,TR.CASHFROMOPERATINGACT,TR.CASHFROMOPERATINGACT.CALCDATE,TR.COSTOFREVENUETOTAL,TR.COSTOFREVENUETOTAL.CALCDATE,TR.DEFERREDREVENUECURRENT,TR.DEFERREDREVENUECURRENT.CALCDATE,TR.DEFERREDREVENUELT,TR.DEFERREDREVENUELT.CALCDATE,TR.DEPRDEPLETIONANDAMORT,TR.DEPRDEPLETIONANDAMORT.CALCDATE,TR.EBITACTVALUE,TR.EBITACTVALUE.CALCDATE,TR.EBITDAACTVALUE,TR.EBITDAACTVALUE.CALCDATE,TR.EMPLOYEES,TR.EMPLOYEES.CALCDATE,TR.GOODWILLNET,TR.GOODWILLNET.CALCDATE,TR.GROSSDIVIDENDSCMNSTOCK,TR.GROSSDIVIDENDSCMNSTOCK.CALCDATE,TR.INCOMETAXESPAYABLE,TR.INCOMETAXESPAYABLE.CALCDATE,TR.INTEXPENSENETNONOPER,TR.INTEXPENSENETNONOPER.CALCDATE,TR.INTANGIBLESNET,TR.INTANGIBLESNET.CALCDATE,TR.INTERESTINCOMENONOPERATING,TR.INTERESTINCOMENONOPERATING.CALCDATE,TR.INVENTORYACTVALUE,TR.INVENTORYACTVALUE.CALCDATE,TR.ISSUANCERETIREMENTOFSTOCKNET,TR.ISSUANCERETIREMENTOFSTOCKNET.CALCDATE,TR.LEASEEXPENSETOTAL,TR.LEASEEXPENSETOTAL.CALCDATE,TR.MINORITYINTERESTBSSTMT,TR.MINORITYINTERESTBSSTMT.CALCDATE,TR.NETINCOME,TR.NETINCOME.CALCDATE,TR.NETINCOMEBEFOREEXTRAITEMS,TR.NETINCOMEBEFOREEXTRAITEMS.CALCDATE,TR.NETINCOMEBEFORETAXES,TR.NETINCOMEBEFORETAXES.CALCDATE,TR.OTHERCURRENTASSETS,TR.OTHERCURRENTASSETS.CALCDATE,TR.OTHERCURRENTLIABTOTAL,TR.OTHERCURRENTLIABTOTAL.CALCDATE,TR.OTHERLTASSETSTOTAL,TR.OTHERLTASSETSTOTAL.CALCDATE,TR.OTHERLIABILITIESTOTAL,TR.OTHERLIABILITIESTOTAL.CALCDATE,TR.OTHERNONOPERATINGINCOME,TR.OTHERNONOPERATINGINCOME.CALCDATE,TR.PPTYPLANTEQPMTTTLGROSS,TR.PPTYPLANTEQPMTTTLGROSS.CALCDATE,TR.PROPERTYPLANTEQUIPMENTTOTALNET,TR.PROPERTYPLANTEQUIPMENTTOTALNET.CALCDATE,TR.RECEIVABLESOTHER,TR.RECEIVABLESOTHER.CALCDATE,TR.REDEEMABLEPREFERREDTTL,TR.REDEEMABLEPREFERREDTTL.CALCDATE,TR.RESEARCHANDDEVELOPMENT,TR.RESEARCHANDDEVELOPMENT.CALCDATE,TR.REVENUE,TR.REVENUE.CALCDATE,TR.RIGHTOFUSEASSETSCAPLEASEGROSSSUPP,TR.RIGHTOFUSEASSETSCAPLEASEGROSSSUPP.CALCDATE,TR.RIGHTOFUSEASSETSOPERLEASEGROSSSUPP,TR.RIGHTOFUSEASSETSOPERLEASEGROSSSUPP.CALCDATE,TR.SGAEXPENSETOTAL,TR.SGAEXPENSETOTAL.CALCDATE,TR.SPECIALITEMSMM,TR.SPECIALITEMSMM.CALCDATE,TR.TAXCURDOM,TR.TAXCURDOM.CALCDATE,TR.TAXDEFTOT,TR.TAXDEFTOT.CALCDATE,TR.TAXOTHINCTOT,TR.TAXOTHINCTOT.CALCDATE,TR.TOTALASSETSREPORTED,TR.TOTALASSETSREPORTED.CALCDATE,TR.TOTALCURRLIABILITIES,TR.TOTALCURRLIABILITIES.CALCDATE,TR.TOTALCURRENTASSETS,TR.TOTALCURRENTASSETS.CALCDATE,TR.TOTALDEBTOUTSTANDING,TR.TOTALDEBTOUTSTANDING.CALCDATE,TR.TOTALEQUITY,TR.TOTALEQUITY.CALCDATE,TR.TOTALINVENTORY,TR.TOTALINVENTORY.CALCDATE,TR.TOTALLIABILITIES,TR.TOTALLIABILITIES.CALCDATE,TR.TOTALLONGTERMDEBT,TR.TOTALLONGTERMDEBT.CALCDATE,TR.TTLPREFERREDSHARESOUT,TR.TTLPREFERREDSHARESOUT.CALCDATE,TR.WARRANTSCONVERTED,TR.WARRANTSCONVERTED.CALCDATE
BRIGB.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BWNG.L,,,,,,,,,,,,,,,,,,,,,,,,,31000000.0,1999-08-31,53350000.0,1999-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QBTQ.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCP.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDFF.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AEGR.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECORE.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAES.L,1718000000.0,1999-06-30,2989000000.0,1999-06-30,,,,,-375000000.0,1999-06-30,12000000.0,1999-06-30,1374000000.0,1999-06-30,-522000000.0,1999-06-30,4307000000.0,1999-06-30,16000000.0,1999-06-30,,,150000000.0,1999-06-30,1118000000.0,1999-06-30,1268000000.0,1999-06-30,47900,1999-06-30,322000000.0,1999-06-30,114000000.0,1999-06-30,232000000.0,1999-06-30,-131000000.0,1999-06-30,,,176000000.0,1999-06-30,,,18000000.0,1999-06-30,,,6000000.0,1999-06-30,692000000.0,1999-06-30,692000000.0,1999-06-30,973000000.0,1999-06-30,195000000.0,1999-06-30,696000000.0,1999-06-30,5000000.0,1999-06-30,1755000000.0,1999-06-30,-40000000.0,1999-06-30,2747000000.0,1999-06-30,1604000000.0,1999-06-30,268000000.0,1999-06-30,,,,,7042000000.0,1999-06-30,,,,,1439000000.0,1999-06-30,300000000.0,1999-06-30,139000000.0,1999-06-30,-27000000.0,1999-06-30,280000000.0,1999-06-30,9050000000.0,1999-06-30,4333000000.0,1999-06-30,6528000000.0,1999-06-30,1162000000.0,1999-06-30,2020000000.0,1999-06-30,1442000000.0,1999-06-30,7030000000.0,1999-06-30,898000000.0,1999-06-30,270000000,1999-06-30,,
BAES.L,1718000000.0,1999-12-31,2989000000.0,1999-12-31,,,,,-375000000.0,1999-12-31,12000000.0,1999-12-31,1374000000.0,1999-12-31,-522000000.0,1999-12-31,4307000000.0,1999-12-31,16000000.0,1999-12-31,,,150000000.0,1999-12-31,1118000000.0,1999-12-31,1268000000.0,1999-12-31,47900,1999-12-31,322000000.0,1999-12-31,114000000.0,1999-12-31,232000000.0,1999-12-31,-131000000.0,1999-12-31,,,176000000.0,1999-12-31,,,18000000.0,1999-12-31,,,6000000.0,1999-12-31,692000000.0,1999-12-31,692000000.0,1999-12-31,973000000.0,1999-12-31,195000000.0,1999-12-31,696000000.0,1999-12-31,5000000.0,1999-12-31,1755000000.0,1999-12-31,-40000000.0,1999-12-31,2747000000.0,1999-12-31,1604000000.0,1999-12-31,268000000.0,1999-12-31,,,,,7042000000.0,1999-12-31,,,,,1439000000.0,1999-12-31,300000000.0,1999-12-31,139000000.0,1999-12-31,-27000000.0,1999-12-31,280000000.0,1999-12-31,9050000000.0,1999-12-31,4333000000.0,1999-12-31,6528000000.0,1999-12-31,1162000000.0,1999-12-31,2020000000.0,1999-12-31,1442000000.0,1999-12-31,7030000000.0,1999-12-31,898000000.0,1999-12-31,270000000,1999-12-31,,
BAB.L,0.0,1999-09-30,83016000.0,1999-09-30,,,,,-5885000.0,1999-09-30,556000.0,1999-09-30,96546000.0,1999-09-30,58303000.0,1999-09-30,413362000.0,1999-09-30,37987000.0,1999-09-30,,,7616000.0,1999-09-30,,,,,6981,1999-09-30,-751000.0,1999-09-30,3725000.0,1999-09-30,6097000.0,1999-09-30,-1234000.0,1999-09-30,183000.0,1999-09-30,3233000.0,1999-09-30,,,5000.0,1999-09-30,,,9819000.0,1999-09-30,25512000.0,1999-09-30,25512000.0,1999-09-30,31444000.0,1999-09-30,,,52987000.0,1999-09-30,,,27047000.0,1999-09-30,,,94278000.0,1999-09-30,47824000.0,1999-09-30,17066000.0,1999-09-30,,,,,496321000.0,1999-09-30,,,,,63064000.0,1999-09-30,8479000.0,1999-09-30,,,,,,,353206000.0,1999-09-30,182430000.0,1999-09-30,305266000.0,1999-09-30,8618000.0,1999-09-30,126755000.0,1999-09-30,25835000.0,1999-09-30,226451000.0,1999-09-30,712000.0,1999-09-30,0,1999-09-30,,
