Date,CLOSE,HIGH,LOW,OPEN,COUNT,VOLUME
1996-10-02,315.0,315.0,315.0,315.0,0.0,0.0
1996-10-03,315.0,315.0,315.0,315.0,0.0,0.0
1996-10-04,315.0,315.0,315.0,315.0,0.0,0.0
1996-10-07,315.0,315.0,315.0,315.0,0.0,0.0
1996-10-08,315.0,315.0,315.0,315.0,0.0,0.0
1996-10-09,315.0,315.0,315.0,315.0,0.0,0.0
1996-10-10,315.0,315.0,315.0,315.0,0.0,0.0
1996-10-11,315.0,315.0,315.0,315.0,0.0,0.0
1996-10-14,315.0,315.0,315.0,315.0,0.0,0.0
1996-10-15,315.0,315.0,315.0,315.0,0.0,0.0
1996-10-16,315.0,315.0,315.0,315.0,0.0,0.0
1996-10-17,312.5,312.5,312.5,312.5,0.0,1.0
1996-10-18,312.5,312.5,312.5,312.5,0.0,0.0
1996-10-21,312.5,312.5,312.5,312.5,0.0,0.0
1996-10-22,312.5,312.5,312.5,312.5,0.0,0.0
1996-10-23,312.5,312.5,312.5,312.5,0.0,0.0
1996-10-24,312.5,312.5,312.5,312.5,0.0,0.0
1996-10-25,305.0,305.0,305.0,305.0,0.0,1.0
1996-10-28,305.0,305.0,305.0,305.0,0.0,0.0
1996-10-29,305.0,305.0,305.0,305.0,0.0,0.0
1996-10-30,305.0,305.0,305.0,305.0,0.0,0.0
1996-10-31,305.0,305.0,305.0,305.0,0.0,0.0
1996-11-01,305.0,305.0,305.0,305.0,0.0,0.0
1996-11-04,305.0,305.0,305.0,305.0,0.0,0.0
1996-11-05,305.0,305.0,305.0,305.0,0.0,0.0
1996-11-06,305.0,305.0,305.0,305.0,0.0,0.0
1996-11-07,305.0,305.0,305.0,305.0,0.0,0.0
1996-11-08,305.0,305.0,305.0,305.0,0.0,0.0
1996-11-11,305.0,305.0,305.0,305.0,0.0,0.0
1996-11-12,305.0,305.0,305.0,305.0,0.0,0.0
1996-11-13,305.0,305.0,305.0,305.0,0.0,0.0
1996-11-14,305.0,305.0,305.0,305.0,0.0,0.0
1996-11-15,305.0,305.0,305.0,305.0,0.0,0.0
1996-11-18,305.0,305.0,305.0,305.0,0.0,0.0
1996-11-19,305.0,305.0,305.0,305.0,0.0,0.0
1996-11-20,305.0,305.0,305.0,305.0,0.0,0.0
1996-11-21,305.0,305.0,305.0,305.0,0.0,0.0
1996-11-22,305.0,305.0,305.0,305.0,0.0,0.0
1996-11-25,305.0,305.0,305.0,305.0,0.0,0.0
1996-11-26,305.0,305.0,305.0,305.0,0.0,0.0
1996-11-27,305.0,305.0,305.0,305.0,0.0,0.0
1996-11-28,305.0,305.0,305.0,305.0,0.0,0.0
1996-11-29,305.0,305.0,305.0,305.0,0.0,0.0
1996-12-02,305.0,305.0,305.0,305.0,0.0,0.0
1996-12-03,305.0,305.0,305.0,305.0,0.0,0.0
1996-12-04,305.0,305.0,305.0,305.0,0.0,0.0
1996-12-05,305.0,305.0,305.0,305.0,0.0,0.0
1996-12-06,305.0,305.0,305.0,305.0,0.0,0.0
1996-12-09,305.0,305.0,305.0,305.0,0.0,0.0
1996-12-10,305.0,305.0,305.0,305.0,0.0,0.0
1996-12-11,305.0,305.0,305.0,305.0,0.0,0.0
1996-12-12,305.0,305.0,305.0,305.0,0.0,0.0
1996-12-13,305.0,305.0,305.0,305.0,0.0,0.0
1996-12-16,285.0,285.0,285.0,285.0,0.0,1.0
1996-12-17,285.0,285.0,285.0,285.0,0.0,0.0
1996-12-18,285.0,285.0,285.0,285.0,0.0,0.0
1996-12-19,285.0,285.0,285.0,285.0,0.0,0.0
1996-12-20,285.0,285.0,285.0,285.0,0.0,0.0
1996-12-23,285.0,285.0,285.0,285.0,0.0,0.0
1996-12-24,276.0,276.0,276.0,276.0,0.0,1.0
1996-12-27,276.0,276.0,276.0,276.0,0.0,0.0
1996-12-30,276.0,276.0,276.0,276.0,0.0,0.0
1996-12-31,275.0,275.0,275.0,275.0,0.0,1.0
1997-01-02,270.0,270.0,270.0,270.0,0.0,1.0
1997-01-03,270.0,270.0,270.0,270.0,0.0,0.0
1997-01-06,270.0,270.0,270.0,270.0,0.0,0.0
