Date,HIGH,CLOSE,LOW,OPEN,COUNT,VOLUME
2007-11-15,,11.4299,,,,
2007-12-07,,11.9173,,,1,3871
2007-12-20,,11.7251,,,1,10000
2007-12-28,,11.7701,,,1,2210
2008-01-08,,11.63,,,1,1748
2008-01-10,,11.1264,,,1,3345
2008-01-14,,10.59,,,1,1000
2008-01-17,,11.1385,,,1,6855
2008-01-23,,10.85,,,1,373
2008-01-24,,10.6361,,,,
2008-01-25,,10.5332,,,1,11639
2008-01-30,,10.6691,,,,
2008-02-01,,10.6192,,,,
2008-02-06,,10.7991,,,,
2008-02-07,,10.7919,,,,
2008-02-13,,11.005,,,2,1904
2008-02-20,,10.64,,,1,10000
2008-03-04,,10.56,,,1,837
2008-03-17,,9.848,,,1,6446
2008-03-20,,10.0554,,,,
2008-03-26,,9.3755,,,1,210
2008-04-11,,9.48,,,1,3492
2008-04-16,,9.6556,,,,
2008-04-17,,9.6635,,,2,10976
2008-04-24,,8.8277,,,1,1500
2008-05-15,,9.0268,,,2,5612
2008-05-16,,9.06,,,1,1533
2008-06-03,,9.5,,,1,554
2008-06-10,,8.9212,,,1,701
2008-06-13,,9.0,,,1,3901
2008-06-16,,8.93,,,,
2008-06-24,,8.4645,,,1,1021
2008-07-02,,7.5685,,,1,5000
2008-07-03,,7.175,,,1,2100
2008-07-04,,7.2239,,,1,5500
2008-07-16,,7.5149,,,1,13691
2008-07-30,,7.471,,,1,4500
2008-08-04,,7.3642,,,1,6000
2008-08-14,,7.485,,,1,526
2008-09-09,,6.89,,,1,68000
2008-10-17,5,5.0,5,,1,56521
