Date,CLOSE,COUNT,HIGH,LOW,OPEN,VOLUME
1999-04-23,1.019,,,,,
1999-04-29,1.0971,,,,,
1999-05-04,1.0394,,,,,
1999-05-05,1.0239,,,,,
1999-05-11,1.0162,,,,,
1999-05-25,0.999,,,,,
1999-06-02,1.0007,,,,,
1999-06-16,1.0205,,,,,
1999-06-17,1.0307,,,,,
1999-06-18,1.0381,,,,,
1999-06-21,1.0423,,,,,
1999-06-24,1.0282,,,,,
1999-06-25,1.0153,,,,,
1999-06-28,1.0179,,,,,
1999-06-30,1.0152,,,,,
1999-07-05,1.0456,,,,,
1999-07-08,1.0493,,,,,
1999-07-22,1.0267,,,,,
1999-08-09,0.9973,,,,,
1999-08-11,0.9818,,,,,
1999-08-16,1.0055,,,,,
1999-08-18,1.0046,,,,,
1999-08-20,0.9976,,,,,
1999-09-28,0.9714,,,,,
1999-10-12,0.9933,,,,,
1999-10-21,1.028,,,,,
1999-11-19,1.0738,,,,,
1999-11-23,1.0682,,,,,
2000-10-10,1.0904,,,,,
2000-10-13,1.0525,,,,,
