Date,HIGH,CLOSE,LOW,OPEN,COUNT,VOLUME
2017-12-11,46.6,,46.3,,3,332
2017-12-13,47.1778,,47.1633,,3,8632
2017-12-14,48.2032,,48.2032,,1,2668
2017-12-18,48.8031,,48.433,,3,7084
2017-12-20,49.0085,,46.3,,2,3233
2017-12-21,48.6007,,48.6007,,1,163
2017-12-27,49.3032,,49.3032,,1,25
2018-01-02,51.3033,,51.3033,,1,152
2018-01-04,51.1968,,51.1968,,1,1534
2018-01-08,51.8,,51.8,,1,159
2018-01-09,53.2,,53.2,,1,489
2018-01-19,63.9832,,63.9832,,1,99
2018-01-23,62.3902,,62.3902,,1,25
2018-01-29,62.6497,,62.6497,,1,232
2018-02-02,59.728,,59.728,,1,232
2018-02-15,61.2991,,61.2991,,1,32
2018-02-19,62.9583,,62.9583,,1,10779
2018-02-20,61.5035,,61.5035,,1,2219
2018-02-22,62.0251,,62.0251,,1,1944
2018-03-15,60.3654,,60.1,,4,940
2018-03-16,58.9915,,58.9915,,1,4642
2018-03-19,57.3039,,57.3039,,1,6492
2018-03-28,63.7474,,63.7452,,2,1016
2018-04-10,60.3476,,60.3476,,1,227
2018-04-12,62.0668,,62.0668,,1,542
2018-04-23,74.1469,,74.1469,,1,1197
2018-04-27,69.0761,,69.0761,,1,909
2018-04-30,71.2,71.2,71.2,,1,4678
2018-05-02,72.59592,72.59592,72.59592,,1,223
2018-05-11,67.66498,67.66498,67.66498,,1,345
2018-05-15,68.13739,67.87326,67.87326,,2,8047
2018-05-22,69.21883,69.21883,69.21883,,1,469
2018-05-23,66.64569,66.64569,66.64569,,1,204
2018-05-25,66.31837,66.31837,66.25993,,2,5805
2018-05-30,64.15928,63.81892,63.40626,,3,2134
2018-05-31,64.03335,63.86291,63.86291,,2,2259
2018-06-01,64.35322,64.35322,64.35322,,1,6
2018-06-04,64.1,64.1,64.1,,1,3522
2018-06-07,64.1,64.1,64.1,,1,2855
2018-06-08,63.98085,63.98085,63.98085,,1,2320
2018-06-11,63.1,63.1,63.1,,1,2558
2018-06-14,67.7,67.7,67.7,,1,236
2018-06-19,62.31163,62.31163,62.31163,,1,916
2018-06-20,61.5,61.5,61.5,,1,2206
2018-06-27,59.2,59.2,59.2,,2,4599
2018-06-29,60.5,60.5,60.31188,,2,3818
2018-07-04,57.65279,57.65279,57.65279,,1,5
2018-07-05,57.4,57.4,57.4,,1,1566
2018-07-06,57.24284,57.24284,57.24284,,1,2
2018-07-09,56.9,56.9,56.9,,1,4442
2018-07-20,62.4,62.4,62.4,,1,2013
2018-07-25,64.5218,64.5218,64.5218,,1,305
2018-07-30,64.50806,64.50806,64.50806,,1,80
2018-07-31,63.3,63.25173,63.25173,,2,107
2018-08-01,60.6,60.6,60.6,,1,838
2018-08-02,60.6,60.6,60.6,,1,888
2018-08-03,61.5821,61.3,61.3,,3,6196
2018-08-06,61.6,61.6,61.6,,1,1428
2018-08-07,63.0,63.0,63.0,,1,1535
2018-08-08,64.0,64.0,64.0,,1,803
2018-08-09,66.9,66.9,65.27805,,2,4200
2018-08-10,66.1,66.1,65.9056,,2,1025
2018-08-13,66.8,66.8,66.8,,1,647
2018-08-14,65.6788,65.6788,65.6788,,1,600
2018-08-15,67.3,67.3,67.3,,1,1662
2018-08-16,65.29321,65.29321,65.29321,,1,8345
2018-08-17,61.09381,61.0,61.0,,2,3095
2018-08-20,60.7,60.7,60.7,,1,962
2018-08-22,59.4,59.4,59.4,,1,1240
2018-08-24,57.8,57.8,57.8,,1,51
2018-08-27,58.5,58.5,57.195,,2,2188
2018-08-29,58.03416,58.03416,58.03416,,1,1251
2018-09-06,53.0,53.0,53.0,,2,2482
2018-09-07,52.44569,52.44569,52.4,,2,1732
2018-09-10,55.2,54.65743,54.65743,,3,1802
2018-09-11,56.6,55.69915,55.69915,,3,1787
2018-09-12,56.9,56.9,56.8,,3,1499
2018-09-13,56.82563,56.5,56.4,,3,7344
2018-09-14,56.1,56.1,56.1,,1,488
2018-09-17,56.4,56.1,56.1,,2,2891
2018-09-18,56.8,56.8,56.8,,2,1261
2018-09-19,58.9,58.6,57.5,,41,22517
2018-09-20,58.3,58.3,58.2,,2,668
2018-09-21,59.0,59.0,58.30217,,2,235
2018-09-26,57.4,57.4,57.4,,1,88
