Date,CLOSE
1994-06-16,71.569292
1994-06-17,68.193382
1994-06-20,66.843018
1994-06-21,62.791926
1994-06-22,62.791926
1994-06-23,62.116744
1994-06-24,64.14229
1994-06-27,64.14229
1994-06-28,62.116744
1994-06-29,64.817472
1994-06-30,64.817472
1994-07-01,62.116744
1994-07-04,61.441562
1994-07-05,61.441562
1994-07-06,60.76638
1994-07-07,62.791926
1994-07-08,62.791926
1994-07-11,62.791926
1994-07-12,63.467108
1994-07-13,62.791926
1994-07-14,62.791926
1994-07-15,62.116744
1994-07-18,63.467108
1994-07-19,64.14229
1994-07-20,64.817472
1994-07-21,63.467108
1994-07-22,63.467108
1994-07-25,64.817472
1994-07-26,65.492654
1994-07-27,64.817472
1994-07-28,66.167836
1994-07-29,65.492654
1994-08-01,65.492654
1994-08-02,65.492654
1994-08-03,65.492654
1994-08-04,64.817472
1994-08-05,64.14229
1994-08-08,64.817472
1994-08-09,63.467108
1994-08-10,64.14229
1994-08-11,64.817472
1994-08-12,62.116744
1994-08-15,60.76638
1994-08-16,62.116744
1994-08-17,60.76638
1994-08-18,60.091198
1994-08-19,60.091198
1994-08-22,60.76638
1994-08-23,61.441562
1994-08-24,60.76638
1994-08-25,58.065652
1994-08-26,58.065652
1994-08-31,57.39047
1994-09-01,59.416016
1994-09-02,59.416016
1994-09-05,59.416016
1994-09-06,57.39047
1994-09-07,58.740834
1994-09-08,58.065652
1994-09-09,58.065652
1994-09-12,58.065652
1994-09-13,57.39047
1994-09-14,56.715288
1994-09-15,57.39047
1994-09-16,56.040106
1994-09-19,57.39047
1994-09-20,56.715288
1994-09-21,56.040106
1994-09-22,56.040106
1994-09-23,55.364924
1994-09-26,56.040106
1994-09-27,56.715288
1994-09-28,57.39047
1994-09-29,56.715288
1994-09-30,56.715288
1994-10-03,59.416016
1994-10-04,56.040106
1994-10-05,56.040106
1994-10-06,54.01456
1994-10-07,51.989014
1994-10-10,51.989014
1994-10-11,54.01456
1994-10-12,55.364924
1994-10-13,56.715288
1994-10-14,57.39047
1994-10-17,59.416016
1994-10-18,58.065652
1994-10-19,60.091198
1994-10-20,59.416016
1994-10-21,63.467108
1994-10-24,60.76638
1994-10-26,60.091198
1994-10-27,61.441562
1994-10-28,59.416016
1994-10-31,58.065652
1994-11-01,60.091198
1994-11-02,58.065652
1994-11-03,57.39047
1994-11-04,56.715288
1994-11-07,56.040106
1994-11-08,54.689742
1994-11-09,56.040106
1994-11-10,55.364924
1994-11-11,55.364924
1994-11-14,56.040106
1994-11-15,57.39047
1994-11-16,57.39047
1994-11-17,57.39047
1994-11-18,56.715288
1994-11-21,56.040106
1994-11-22,56.715288
1994-11-23,55.364924
1994-11-24,54.689742
1994-11-25,55.364924
1994-11-28,56.040106
1994-11-29,57.39047
1994-11-30,58.065652
1994-12-01,58.065652
1994-12-02,57.39047
1994-12-05,56.040106
1994-12-06,57.39047
1994-12-07,57.39047
1994-12-08,56.715288
1994-12-09,58.065652
1994-12-12,56.715288
1994-12-13,56.040106
1994-12-14,56.715288
1994-12-15,56.715288
1994-12-16,58.065652
1994-12-19,57.39047
1994-12-20,58.065652
1994-12-21,56.715288
1994-12-22,57.39047
1994-12-23,56.040106
1994-12-29,56.040106
1994-12-30,56.715288
1995-01-03,57.39047
1995-01-04,59.416016
1995-01-05,58.065652
1995-01-06,58.065652
1995-01-09,58.065652
1995-01-10,58.065652
1995-01-11,57.39047
1995-01-12,56.715288
1995-01-13,56.715288
1995-01-16,57.39047
1995-01-17,57.39047
1995-01-18,57.39047
1995-01-19,57.39047
1995-01-20,57.39047
1995-01-23,57.39047
1995-01-24,56.715288
1995-01-25,57.39047
1995-01-26,57.39047
1995-01-27,56.715288
1995-01-30,56.715288
1995-01-31,57.39047
1995-02-01,56.715288
1995-02-02,57.39047
1995-02-03,56.715288
1995-02-06,59.416016
1995-02-07,60.091198
1995-02-08,60.76638
1995-02-09,60.091198
1995-02-10,62.116744
1995-02-13,61.441562
1995-02-14,62.791926
1995-02-15,62.791926
1995-02-16,61.441562
1995-02-17,60.091198
1995-02-20,60.76638
1995-02-21,59.416016
1995-02-22,60.091198
1995-02-23,59.416016
1995-02-24,60.091198
1995-02-27,59.416016
1995-02-28,59.416016
1995-03-01,58.065652
1995-03-02,59.416016
1995-03-03,57.39047
1995-03-06,57.39047
1995-03-07,55.364924
1995-03-08,56.040106
1995-03-09,55.364924
1995-03-10,56.040106
1995-03-13,56.715288
1995-03-14,56.715288
1995-03-15,55.364924
1995-03-16,56.040106
1995-03-17,53.339378
