Date,CLOSE
1997-03-25,6.82
1997-03-26,6.67
1997-03-27,6.64
1997-04-01,6.53
1997-04-02,6.64
1997-04-03,6.62
1997-04-04,6.67
1997-04-07,6.76
1997-04-08,6.78
1997-04-10,6.8
1997-04-11,6.76
1997-04-14,6.78
1997-04-15,6.64
1997-04-16,6.51
1997-04-17,6.4
1997-04-18,6.54
1997-04-21,6.61
1997-04-22,6.67
1997-04-23,6.58
1997-04-24,6.54
1997-04-28,6.58
1997-04-29,6.62
1997-04-30,6.54
1997-05-01,6.42
1997-05-02,6.51
1997-05-06,6.15
1997-05-07,5.98
1997-05-08,5.91
1997-05-09,5.82
1997-05-12,5.87
1997-05-13,5.76
1997-05-15,5.74
1997-05-19,5.52
1997-05-20,5.49
1997-05-21,5.61
1997-05-22,5.67
1997-05-23,5.48
1997-05-27,5.62
1997-05-28,5.53
1997-05-29,5.9
1997-05-30,5.78
1997-06-02,5.8
1997-06-03,5.83
1997-06-04,6.21
1997-06-05,6.39
1997-06-06,6.9
1997-06-09,6.75
1997-06-10,6.51
1997-06-11,6.45
1997-06-12,6.62
1997-06-13,6.38
1997-06-16,6.37
1997-06-17,6.17
1997-06-18,5.98
1997-06-19,5.9
1997-06-20,6.16
1997-06-23,5.97
1997-06-24,5.95
1997-06-26,6.1
1997-06-30,6.18
1997-07-01,6.21
1997-07-02,6.2
1997-07-03,6.1
1997-07-04,5.95
1997-07-07,5.81
1997-07-08,5.77
1997-07-09,5.66
1997-07-10,5.64
1997-07-11,5.62
1997-07-14,5.72
1997-07-15,5.62
1997-07-16,5.75
1997-07-17,5.72
1997-07-18,5.69
1997-07-21,5.61
1997-07-22,5.62
1997-07-23,5.51
1997-07-25,5.57
1997-07-28,5.78
1997-07-29,6.0
1997-07-30,6.03
1997-07-31,5.99
1997-08-01,5.98
1997-08-04,6.1
1997-08-05,6.13
1997-08-06,6.03
1997-08-07,6.21
1997-08-08,6.6
1997-08-11,6.64
1997-08-12,6.82
1997-08-13,6.87
1997-08-14,6.75
1997-08-15,6.62
1997-08-18,6.42
1997-08-19,6.36
1997-08-20,6.15
1997-08-21,6.09
1997-08-22,6.16
1997-08-26,6.37
1997-08-27,6.41
1997-08-28,6.39
1997-08-29,6.35
1997-09-01,6.24
1997-09-02,6.14
1997-09-03,6.17
1997-09-04,6.14
1997-09-05,6.19
1997-09-08,6.21
1997-09-10,6.22
1997-09-11,6.19
1997-09-12,6.13
1997-09-15,6.12
1997-09-16,6.17
1997-09-17,6.14
1997-09-18,6.09
1997-09-19,6.11
1997-09-22,6.12
1997-09-23,6.11
1997-09-24,6.07
1997-09-25,6.14
1997-09-26,6.27
1997-09-29,6.21
1997-09-30,6.39
1997-10-01,6.69
1997-10-02,6.68
1997-10-03,6.75
1997-10-06,6.68
1997-10-07,6.66
1997-10-08,6.67
1997-10-09,6.51
1997-10-13,6.5
1997-10-14,6.53
1997-10-16,6.68
1997-10-17,6.83
1997-10-20,6.78
1997-10-21,6.87
1997-10-22,7.23
1997-10-23,6.94
1997-10-24,7.09
1997-10-27,6.48
1997-10-28,5.54
1997-10-29,5.72
1997-10-31,5.47
1997-11-03,5.55
1997-11-04,5.51
1997-11-05,5.52
1997-11-06,5.41
1997-11-07,5.33
1997-11-10,5.22
1997-11-11,5.14
1997-11-12,5.13
1997-11-13,5.05
1997-11-14,4.96
1997-11-17,4.9
1997-11-18,4.89
1997-11-19,4.9
1997-11-20,5.02
1997-11-21,5.05
1997-11-24,5.18
1997-11-25,5.2
1997-11-26,5.1
1997-11-27,5.02
1997-11-28,4.93
1997-12-01,4.92
1997-12-02,5.06
1997-12-04,5.09
1997-12-05,5.13
1997-12-08,5.16
1997-12-09,5.19
1997-12-10,5.17
1997-12-11,5.02
1997-12-12,4.93
1997-12-15,4.99
1997-12-16,4.98
1997-12-17,5.03
1997-12-18,5.0
1997-12-19,4.88
1997-12-22,4.9
1997-12-24,4.96
1997-12-29,4.93
1997-12-30,5.03
1997-12-31,4.96
1998-01-05,5.19
1998-01-06,5.1
1998-01-07,4.96
1998-01-08,5.05
1998-01-09,4.8
1998-01-12,4.37
1998-01-13,3.93
1998-01-14,4.25
1998-01-15,4.39
1998-01-16,4.63
1998-01-20,4.55
1998-01-21,4.69
1998-01-22,4.72
1998-01-23,4.87
1998-01-26,4.83
1998-01-27,4.91
1998-01-28,5.07
1998-01-29,5.24
1998-01-30,5.37
1998-02-02,5.39
1998-02-03,5.21
1998-02-04,5.03
1998-02-05,5.21
1998-02-06,5.17
1998-02-09,5.45
1998-02-10,5.74
1998-02-11,5.72
1998-02-12,5.6
1998-02-13,5.61
1998-02-16,5.59
1998-02-17,5.6
1998-02-18,5.52
1998-02-19,5.38
1998-02-23,5.23
1998-02-24,5.19
