Date,HIGH,CLOSE,LOW,OPEN,COUNT,VOLUME
2007-11-05,,1.6457,,,,
2007-11-07,,1.514,,,,
2007-11-09,,1.5,,,,
2007-12-21,,1.299,,,1,36000
2007-12-28,,1.34,,,3,19152
2008-01-30,,1.25,,,2,26000
2008-02-14,,1.2004,,,1,250000
2008-02-19,,1.219,,,1,100000
2008-02-21,,1.2192,,,,
2008-03-17,,0.8619,,,1,23906
2008-04-16,,1.031,,,,
2008-04-17,,1.023,,,1,50000
2008-04-18,,1.051,,,1,50000
2008-04-21,,1.05,,,1,50000
2008-05-02,,1.074,,,2,8036
2008-06-03,,1.06,,,1,20000
2008-06-20,,0.856,,,1,5204
2008-09-22,,0.76,,,1,50000
2008-11-18,0.58,0.5841,1.0,,1,28426
2009-01-07,,0.503,,,,
2009-01-23,,0.4487,,,,
2009-04-28,,0.6987,,0.6987,,
2009-06-05,,0.9632,,0.9632,,
2009-06-08,,0.9221,,0.9221,,
2009-07-07,,0.9,,0.8968,,
2009-08-21,1.17,1.1649,1.0,1.1675,2,24280
2009-10-01,,1.146,,1.146,,
2009-11-06,1.24,1.2432,1.0,1.2432,1,35500
2009-11-09,,1.2432,,1.2432,,
2009-11-18,1.36,1.3561,1.0,1.3561,1,34000
2009-11-19,,1.3561,,1.3561,,
2009-11-24,,1.275,,1.275,,
2010-02-11,1.3,1.3,1.0,1.3,4,12745
2010-02-18,1.37,1.3699,1.0,1.3699,1,24300
2010-02-19,,1.3699,,1.3699,,
2010-02-26,1.39,1.39,1.0,1.39,1,100000
2010-03-01,1.4,1.395,1.0,1.3878,4,308095
2010-03-05,1.39,1.395,1.0,1.395,3,790705
2010-03-17,,1.4605,,1.4605,,
2010-03-18,2.0,1.537,1.537,1.5395,2,97354
2010-03-19,,1.496,,1.496,,
2010-04-29,1.5,1.4955,1.0,1.4973,2,281120
2010-05-14,1.38,1.381,1.0,1.381,1,2652
2010-06-30,1.43,1.433,1.0,1.433,2,13170
2010-08-06,1.52,1.5221,2.0,1.5221,1,88034
2010-08-16,1.49,1.4845,1.48,1.482,20,24920
2010-08-24,1.47,1.4725,1.47,1.4705,2,563
2010-09-13,1.69,1.6883,1.69,1.6883,1,13707
