Date,HIGH,CLOSE,LOW,OPEN,COUNT,VOLUME
2008-05-15,,18.2578,,,1,19
2008-05-28,,17.0356,,,2,282
2008-06-13,,17.3163,,,1,2223
2008-06-19,,16.0469,,,1,10000
2008-06-20,,16.5,,,1,239
2008-06-24,,17.1601,,,,
2008-07-04,,14.5,,,1,174
2008-07-11,,13.25,,,1,234
2008-07-14,,13.0,,,1,94
2008-08-01,,13.02,,,1,294
2008-08-04,,13.0375,,,1,7410
2008-08-11,,14.77,,,1,128
2008-08-28,,14.4058,,,1,5850
2008-09-01,,14.8888,,,2,6974
2008-09-04,,14.4547,,,1,3300
2008-09-08,,14.2032,,,,
2008-09-10,,14.1138,,,,
2008-09-29,,13.1288,,,1,3150
2008-10-02,13.75,13.65,13.75,,1,167
2008-10-08,11.0,10.8781,11.0,,1,3590
2008-10-09,11.0,10.93,11.0,,1,351
2008-10-10,9.75,9.6351,9.75,,2,2298
2008-10-13,10.5,10.4194,10.5,,1,834
2008-10-20,8.25,8.3,8.25,,1,28
2008-10-21,,10.69,,,,
2008-10-29,9.75,9.75,9.75,,1,195
2008-10-31,11.75,11.28,11.25,,4,816
2008-11-03,11.75,11.8,11.75,,2,17000
2008-11-04,12.5,12.4743,12.5,,1,53158
2008-11-06,12.0,11.91,12.0,,1,105
2008-11-07,12.0,12.0,12.0,,1,803
2008-11-11,9.25,9.3576,9.25,,1,6029
2008-11-13,8.25,8.23,8.25,,1,142
2008-11-17,,9.0935,,,,
2008-12-11,9.25,9.24,9.25,,1,126
2008-12-22,7.5,7.5,7.5,,1,1400
2008-12-23,,7.51,,,,
2008-12-29,7.75,7.8568,7.75,,2,14471
2008-12-30,8.0,3.6113,3.5,,3,17227
2009-01-22,8.25,8.19,8.25,,1,3
2009-02-06,8.0,8.04,8.0,,1,265
2009-02-25,,7.2541,,,,
2009-02-26,,7.7223,,,,
2009-03-24,8.75,8.7761,8.75,8.8503,2,1860
