Date,CLOSE,COUNT,HIGH,LOW,OPEN,VOLUME
1994-06-16,64.875,,,,,
1994-06-17,65.0,,,,,
1994-06-20,65.125,,,,,
1994-06-21,64.875,,,,,
1994-06-22,65.375,,,,,
1994-06-23,65.125,,,,,
1994-06-24,64.75,,,,,
1994-06-28,64.5,,,,,
1994-06-29,64.375,,,,,
1994-06-30,65.0,,,,,
1994-07-01,64.875,,,,,
1994-07-04,65.125,,,,,
1994-07-05,65.125,,,,,
1994-07-06,65.125,,,,,
1994-07-07,64.375,,,,,
1994-07-08,63.75,,,,,
1994-07-11,63.5,,,,,
1994-07-12,63.5,,,,,
1994-07-13,63.0,,,,,
1994-07-14,62.625,,,,,
1994-07-15,63.125,,,,,
1994-07-18,63.0,,,,,
1994-07-19,62.625,,,,,
1994-07-20,62.375,,,,,
1994-07-21,62.25,,,,,
1994-07-22,61.5,,,,,
1994-07-25,60.875,,,,,
1994-07-26,61.5,,,,,
1994-07-27,60.375,,,,,
1994-07-28,62.5,,,,,
1994-07-29,62.375,,,,,
1994-08-01,62.5,,,,,
1994-08-02,62.875,,,,,
1994-08-03,62.0,,,,,
1994-08-04,63.625,,,,,
1994-08-05,64.0,,,,,
1994-08-08,64.25,,,,,
1994-08-09,64.125,,,,,
1994-08-10,64.5,,,,,
1994-08-11,64.5,,,,,
1994-08-12,64.0,,,,,
1994-08-15,64.125,,,,,
1994-08-16,64.25,,,,,
1994-08-17,64.0,,,,,
1994-08-18,63.875,,,,,
1994-08-19,63.5,,,,,
1994-08-22,63.75,,,,,
1994-08-23,62.625,,,,,
1994-08-24,62.75,,,,,
1994-08-25,64.125,,,,,
1994-08-26,64.25,,,,,
1994-08-31,76.25,,,,,
1994-09-01,78.25,,,,,
1994-09-02,78.5,,,,,
1994-09-05,77.75,,,,,
1994-09-06,77.75,,,,,
1994-09-07,75.75,,,,,
1994-09-08,74.875,,,,,
1994-09-09,75.75,,,,,
1994-09-12,75.0,,,,,
1994-09-13,74.5,,,,,
1994-09-14,72.75,,,,,
1994-09-15,72.625,,,,,
1994-09-16,72.375,,,,,
1994-09-19,71.875,,,,,
1994-09-20,72.125,,,,,
1994-09-21,71.25,,,,,
1994-09-22,71.375,,,,,
1994-09-23,70.625,,,,,
1994-09-26,70.0,,,,,
1994-09-27,69.875,,,,,
1994-09-28,69.0,,,,,
1994-09-29,69.625,,,,,
1994-09-30,69.5,,,,,
