Date,HIGH,LOW,OPEN,CLOSE,COUNT,VOLUME
1999-10-15,498.63693,488.859735,493.748333,491.304034,,57623.875641
1999-10-18,491.304034,491.304034,491.304034,490.081885,,10391.937517
1999-10-19,493.748333,493.748333,493.748333,493.748333,,4935.89192
1999-10-20,493.748333,493.748333,493.748333,493.748333,,2166.46335
1999-10-21,,,,492.526183,,
1999-10-22,,,,492.526183,,
1999-10-25,494.970482,493.137258,494.970482,496.192631,,67828.525438
1999-10-26,497.414781,497.414781,497.414781,496.192631,,7027.845128
1999-10-27,,,,496.192631,,
1999-10-28,498.63693,498.63693,498.63693,496.192631,,1349.483946
1999-10-29,,,,496.192631,,
1999-11-01,,,,496.192631,,
1999-11-02,503.525527,503.525527,503.525527,498.63693,,1356.570509
1999-11-03,493.748333,493.748333,493.748333,501.081229,,4049.464205
1999-11-04,493.748333,493.748333,493.748333,498.63693,,7086.562359
1999-11-05,,,,498.63693,,
1999-11-08,,,,498.63693,,
1999-11-09,,,,498.63693,,
1999-11-10,495.581557,495.581557,495.581557,498.63693,,404946.420527
1999-11-11,503.525527,503.525527,503.525527,498.63693,,2706.054455
1999-11-12,503.525527,503.525527,503.525527,498.63693,,1346.446848
1999-11-15,,,,498.63693,,
1999-11-16,495.581557,495.581557,495.581557,498.63693,,101236.605132
1999-11-17,503.525527,503.525527,503.525527,501.081229,,5061.830257
1999-11-18,505.969826,495.581557,495.581557,501.081229,,104172.466681
1999-11-19,,,,501.081229,,
1999-11-22,503.525527,493.748333,493.748333,498.63693,,3803.459255
1999-11-23,,,,498.63693,,
1999-11-24,501.081229,501.081229,501.081229,498.63693,,1883.000855
1999-11-25,503.525527,503.525527,503.525527,498.63693,,2447.901112
1999-11-26,503.525527,503.525527,503.525527,498.63693,,25309.151283
1999-11-29,496.192631,496.192631,496.192631,498.63693,,10123.660513
1999-11-30,,,,498.63693,,
1999-12-01,,,,498.63693,,
1999-12-02,,,,498.63693,,
1999-12-03,505.969826,498.63693,498.63693,501.081229,,64876.870979
1999-12-06,501.081229,494.970482,501.081229,501.081229,,161978.568211
1999-12-07,,,,501.081229,,
1999-12-08,,,,501.081229,,
1999-12-09,498.63693,498.63693,498.63693,501.081229,,5061.830257
1999-12-10,508.414125,508.414125,508.414125,501.081229,,116.422096
1999-12-13,494.970482,493.748333,494.970482,501.081229,,222720.53129
1999-12-14,503.525527,501.081229,501.081229,501.081229,,6600.626655
1999-12-15,,,,501.081229,,
1999-12-16,,,,501.081229,,
1999-12-17,,,,501.081229,,
1999-12-20,,,,501.081229,,
1999-12-21,,,,501.081229,,
1999-12-22,,,,501.081229,,
1999-12-23,,,,501.081229,,
1999-12-24,,,,501.081229,,
1999-12-29,,,,501.081229,,
1999-12-30,,,,501.081229,,
2000-01-04,,,,501.081229,,
2000-01-05,,,,501.081229,,
2000-01-06,508.414125,508.414125,508.414125,501.081229,,1303.117581
2000-01-07,505.969826,505.969826,505.969826,501.081229,,1923.495498
2000-01-10,493.748333,493.748333,493.748333,496.192631,,2024.732103
2000-01-11,501.081229,501.081229,501.081229,496.192631,,485.935705
2000-01-12,496.192631,496.192631,496.192631,492.526183,,310391.431334
2000-01-13,501.081229,494.970482,494.970482,496.192631,,678781.313747
2000-01-14,,,,496.192631,,
2000-01-17,482.748989,481.526839,481.526839,488.859735,,16683.792526
2000-01-18,481.526839,481.526839,481.526839,488.859735,,5061.830257
2000-01-19,491.304034,481.526839,481.526839,486.415437,,9111.294462
2000-01-20,493.748333,479.082541,479.082541,486.415437,,17683.402765
2000-01-21,,,,486.415437,,
2000-01-24,,,,486.415437,,
2000-01-25,,,,479.082541,,
2000-01-26,474.193943,474.193943,474.193943,479.082541,,607.419631
2000-01-27,483.971138,483.971138,483.971138,479.082541,,860.511144
2000-01-28,,,,479.082541,,
2000-01-31,,,,479.082541,,
2000-02-01,,,,479.082541,,
2000-02-02,,,,479.082541,,
2000-02-03,483.971138,481.526839,483.971138,477.860391,,2839.079354
2000-02-04,483.971138,481.526839,481.526839,477.860391,,3767.621497
2000-02-07,479.082541,479.082541,479.082541,476.638242,,3037.098154
2000-02-08,483.971138,483.971138,483.971138,479.082541,,1012.366051
2000-02-09,486.415437,486.415437,486.415437,481.526839,,2733.388339
2000-02-10,488.859735,483.971138,488.859735,479.082541,,3950.454805
2000-02-11,,,,479.082541,,
2000-02-14,,,,479.082541,,
2000-02-15,,,,479.082541,,
2000-02-16,,,,479.082541,,
2000-02-17,,,,481.526839,,
2000-02-18,,,,481.526839,,
2000-02-21,,,,481.526839,,
2000-02-22,,,,483.971138,,
2000-02-23,480.30469,480.30469,480.30469,483.971138,,1923.495498
2000-02-24,488.859735,488.859735,488.859735,486.415437,,2806.278694
2000-02-25,,,,486.415437,,
2000-02-28,,,,486.415437,,
2000-02-29,488.859735,488.859735,488.859735,491.304034,,1518.549077
2000-03-01,,,,491.304034,,
2000-03-02,503.525527,503.525527,503.525527,491.304034,,20247.321026
2000-03-03,,,,496.192631,,
2000-03-06,496.192631,496.192631,496.192631,498.63693,,607.419631
2000-03-07,,,,499.859079,,
2000-03-08,,,,499.859079,,
2000-03-09,503.525527,503.525527,503.525527,501.081229,,4030.431724
2000-03-10,501.081229,501.081229,501.081229,501.081229,,9875.630831
2000-03-13,,,,501.081229,,
2000-03-14,,,,501.081229,,
2000-03-15,,,,498.63693,,
2000-03-16,508.414125,508.414125,508.414125,503.525527,,1318.100599
2000-03-17,,,,505.969826,,
2000-03-20,,,,508.414125,,
2000-03-21,,,,508.414125,,
2000-03-22,503.525527,503.525527,503.525527,510.858424,,58312.284556
2000-03-23,523.079917,508.414125,508.414125,520.635618,,3738.667828
2000-03-24,527.968514,513.302722,513.302722,520.635618,,637.790612
2000-03-27,527.968514,515.747021,527.968514,515.747021,,14001.02249
2000-03-28,523.079917,508.414125,510.858424,515.747021,,7572.498064
2000-03-29,523.079917,523.079917,523.079917,518.19132,,3806.496353
2000-03-30,523.079917,523.079917,523.079917,518.19132,,3290.99956
2000-03-31,515.747021,515.747021,515.747021,518.19132,,6074.196308
2000-04-03,523.079917,523.079917,523.079917,518.19132,,2499.531781
2000-04-04,523.079917,513.302722,523.079917,515.747021,,7248.540927
2000-04-05,,,,513.302722,,
