Date,CLOSE,COUNT,HIGH,LOW,OPEN,VOLUME
1999-02-16,1.2382,,,,,
1999-04-23,1.1919,,,,,
1999-04-29,1.2555,,,,,
1999-05-04,1.195,,,,,
1999-05-05,1.1934,,,,,
1999-05-11,1.1939,,,,,
1999-05-25,1.1926,,,,,
1999-06-02,1.1946,,,,,
1999-06-16,1.2071,,,,,
1999-06-17,1.2712,,,,,
1999-06-18,1.211,,,,,
1999-06-21,1.2096,,,,,
1999-06-24,1.2082,,,,,
1999-06-25,1.2063,,,,,
1999-06-28,1.2055,,,,,
1999-06-30,1.2063,,,,,
1999-07-05,1.2091,,,,,
1999-07-08,1.2099,,,,,
1999-07-22,1.2082,,,,,
1999-08-09,1.2067,,,,,
1999-08-11,1.2069,,,,,
1999-08-16,1.2705,,,,,
1999-08-18,1.2078,,,,,
1999-08-20,1.2075,,,,,
1999-09-28,1.2089,,,,,
1999-10-12,1.2121,,,,,
1999-10-21,1.2776,,,,,
1999-11-19,1.2268,,,,,
1999-11-23,1.2249,,,,,
2000-10-10,1.241,,,,,
2000-10-13,1.2383,,,,,
