Date,HIGH,CLOSE,LOW,OPEN,COUNT,VOLUME
2007-12-07,,965.0,,,2,700
2007-12-10,,949.0,,,1,600
2008-02-19,,928.0,,,1,2000
2008-02-21,,912.0,,,1,8018
2008-04-16,,950.0,,,1,909
2008-05-09,,1021.89,,,1,27000
2008-05-19,,1063.35,,,1,10000
2008-06-10,,1013.1066,,,1,100000
2008-06-17,,1027.0,,,,
2008-07-09,,1112.0,,,1,1600
2008-07-22,,1077.68,,,7,129000
2008-07-23,,1077.39,,,5,120000
2008-07-24,,1061.36,,,1,50000
2008-07-25,,1060.0,,,3,35164
2008-08-06,,1073.925,,,1,5000
2008-08-07,,1075.6462,,,1,885
2008-09-02,,1065.5834,,,3,40511
2008-09-03,,1064.7208,,,4,48000
2008-09-04,,1070.0,,,1,30000
2008-09-17,,1043.955,,,2,48412
2008-09-18,,1056.0,,,1,20000
2008-09-22,,1056.0,,,,
2008-09-29,,1128.42,,,1,8370
2008-09-30,,1127.4738,,,,
2008-10-20,,1088.255,,,5,3600
2008-10-21,,1093.905,,,2,50000
2008-10-31,1087.51,1087.51,1087.51,,1,2000
2008-11-03,,1078.0,,,,
2008-12-08,1066.0,1066.0,1066.0,,1,3612
2008-12-12,1086.18,1086.1802,1086.18,,1,1245
2008-12-16,1057.8,1057.8,1057.8,,1,10000
2008-12-17,1078.62,1078.6155,1078.62,,1,700
2008-12-19,1104.22,1104.2174,1104.22,,1,13800
2009-02-05,,1132.5,,,,
2009-02-17,1123.8,1123.8,1123.54,,2,1116
2009-02-18,1105.44,1105.4352,1105.44,,1,558
2009-02-20,,1128.0,,,,
2009-02-23,,1128.0,,,,
2009-02-26,1098.0,1098.0,1098.0,,1,2215
2009-02-27,1085.0,1085.0,1085.0,,2,52000
2009-03-02,1095.0,1093.0,1084.13,,5,35046
2009-03-03,,1089.1667,,,,
