Date,HIGH,CLOSE,LOW,OPEN,COUNT,VOLUME
2007-11-13,,268.5,,,,
2007-11-19,,267.0,,,,
2007-11-20,,268.5,,,,
2007-11-22,,265.75,,,,
2007-11-29,,268.0,,,,
2007-12-03,,266.5,,,,
2007-12-05,,259.0,,,2,4611
2007-12-07,,259.5,,,1,12
2007-12-10,,259.5,,,,
2007-12-11,,259.5,,,2,24900
2007-12-12,,259.5,,,1,1200
2007-12-13,,259.69,,,1,30300
2007-12-14,,260.429,,,1,224400
2007-12-17,,261.352,,,2,173354
2007-12-18,,262.167,,,2,139409
2007-12-19,,261.0,,,2,1444
2007-12-20,,261.5,,,3,152044
2007-12-21,,261.5,,,2,60047
2007-12-27,,262.1672,,,1,272
2007-12-28,,261.9409,,,2,3500
2008-01-02,,262.75,,,1,400
2008-01-03,,262.8534,,,3,4408
2008-01-04,,262.25,,,1,1000
2008-01-07,,263.0,,,2,243
2008-01-08,,264.0,,,2,1227
2008-01-09,,263.0,,,2,271
2008-01-10,,263.0,,,2,84619
2008-01-11,,263.0,,,2,35810
2008-01-15,,264.0,,,1,24
2008-01-16,,263.5,,,1,37
2008-01-17,,263.0,,,2,2909
2008-01-18,,263.0,,,1,12
2008-01-21,,263.5,,,1,7
2008-01-23,,263.5,,,1,9
2008-01-24,,264.0,,,4,5945
2008-01-25,,264.0,,,2,162
2008-01-28,,264.0,,,1,36
2008-01-29,,264.5,,,1,13
2008-01-30,,264.5,,,2,221
2008-01-31,,263.5,,,2,115
2008-02-01,,264.0,,,1,5
2008-02-04,,263.8397,,,2,1085
2008-02-05,,263.5,,,1,11918
2008-02-06,,263.5,,,1,100
2008-02-07,,263.7026,,,1,246
