Date,HIGH,CLOSE,LOW,OPEN,COUNT,VOLUME
2007-11-05,,138.1763,,,,
2007-11-07,,135.0625,,,,
2007-11-12,,127.1626,,,,
2007-11-13,,126.7,,,,
2007-11-16,,131.5,,,,
2007-11-29,,122.625,,,1,2000
2007-12-03,,123.25,,,,
2007-12-05,,119.5665,,,2,4900
2007-12-07,,124.75,,,1,2800
2007-12-12,,124.6364,,,1,1100
2007-12-17,,126.0,,,1,72
2007-12-19,,120.75,,,1,6167
2007-12-20,,120.5,,,1,56
2007-12-21,,122.5,,,1,63
2007-12-27,,123.322,,,1,358
2007-12-28,,123.6951,,,2,1832
2007-12-31,,123.3879,,,,
2008-01-01,,123.3879,,,,
2008-01-03,,127.2011,,,1,373
2008-01-07,,117.6546,,,1,58
2008-01-08,,117.5,,,3,1842
2008-01-09,,116.25,,,1,11
2008-01-10,,110.799,,,3,15808
2008-01-11,,103.25,,,1,12
2008-01-15,,102.0,,,1,33
2008-01-16,,99.5,,,1,48
2008-01-17,,100.0,,,1,12
2008-01-18,,98.25,,,1,16
2008-01-21,,91.75,,,1,8
2008-01-23,,90.75,,,1,13
2008-01-24,,90.8757,,,1,167
2008-01-25,,92.814,,,2,2850
2008-01-28,,90.75,,,1,46
2008-01-29,,92.814,,,2,626
2008-01-30,,92.9637,,,2,1534
2008-01-31,,91.25,,,3,863
2008-02-01,,95.1328,,,2,29195
2008-02-04,,95.5371,,,2,31046
2008-02-05,,95.8734,,,,
2008-02-06,,91.4947,,,,
2008-02-07,,91.2112,,,1,12
2008-02-11,,89.5044,,,,
2008-02-13,,91.0955,,,1,12
2008-02-22,,101.5,,,1,3
2008-02-27,,109.0,,,1,34
2008-03-03,,106.3407,,,,
2008-03-05,,102.5,,,1,200
2008-03-06,,101.75,,,1,900
2008-03-17,,91.25,,,1,5400
2008-04-01,,106.0,,,1,36
2008-04-02,,106.0,,,1,57
2008-04-03,,104.75,,,1,36
2008-04-04,,105.5,,,4,1609
2008-04-07,,105.5,,,,
2008-04-08,,99.25,,,1,4
2008-04-10,,106.0,,,,
2008-04-11,,92.75,,,1,11
2008-04-14,,91.5132,,,2,34016
2008-04-15,,91.5,,,1,29
2008-04-16,,91.9956,,,7,28115
2008-04-21,,89.0951,,,1,14
2008-04-22,,86.8369,,,1,30
2008-04-24,,84.5935,,,1,700
2008-04-28,,80.0,,,1,46
2008-04-29,,78.5,,,1,300
2008-04-30,,78.25,,,1,29
2008-05-02,,79.0,,,1,100
2008-05-06,,80.5,,,,
2008-05-07,,81.7813,,,10,1000
2008-05-09,,80.5891,,,,
2008-05-13,,83.2813,,,3,500
2008-05-15,,82.4062,,,1,3300
2008-05-21,,86.25,,,1,70
2008-05-22,,85.2516,,,1,15400
2008-05-29,,86.4817,,,3,12500
2008-05-30,,86.0,,,1,500
2008-06-02,,85.8463,,,,
2008-06-04,,86.5,,,1,200
2008-06-05,,86.1818,,,1,17000
2008-06-09,,84.25,,,1,800
2008-06-13,,79.0,,,1,3600
2008-06-17,,81.0,,,1,100
2008-06-25,,80.25,,,1,100
2008-07-02,,80.4444,,,2,6400
2008-07-03,,78.75,,,2,21917
2008-07-04,,77.2965,,,,
2008-07-09,,68.0,,,2,151
2008-07-15,,64.3686,,,1,18222
2008-07-16,,64.5,,,3,1900
2008-07-21,,73.75,,,1,100
2008-07-23,,75.5,,,16,18600
2008-07-24,,74.75,,,35,45900
2008-07-25,,77.25,,,1,100
2008-07-29,,73.75,,,1,200
2008-07-30,,78.0,,,2,1600
2008-08-01,,78.25,,,1,100
2008-08-04,,78.75,,,1,321
2008-08-13,,88.8726,,,,
2008-08-14,,84.0168,,,1,1600
2008-08-20,,76.5,,,1,100
2008-08-27,,78.0,,,1,100
2008-09-04,,79.5,,,1,100
2008-09-11,,79.0,,,1,100
2008-09-16,,74.375,,,1,70389
2008-09-22,,65.75,,,2,150
2008-09-25,,63.25,,,1,17
2008-09-29,,59.75,,,1,100
2008-09-30,,52.25,,,1,50
2008-10-08,36.4,36.4,36.4,,1,2700
2008-10-13,44.1,44.1009,44.1,,1,2700
2008-10-14,49.5,49.5,49.5,,1,100
2008-10-17,43.3,43.3,43.3,,1,100
2008-10-20,44.9,44.9,44.9,,1,100
2008-10-22,48.6,48.6,48.6,,1,600
2008-10-31,20.7,20.7,20.7,,1,256
2008-11-04,20.7,20.7,20.7,,1,100
2008-11-05,18.8,18.8,18.8,,1,100
2008-11-06,20.7,20.7,20.7,,1,100
